Project,Model,Task,R_Squared,R_Squared_Adj,MAE,MSE,RMSE,PRED_25,PRED_50,T_Records
nixpkgs,Module_CC,REFACTOR,0.27,-1.92,60.03,14879.06,121.98,0.0,0.2,18
nixpkgs,Module_CC,RELEASE,0.18,-0.44,6.76,117.25,10.83,0.25,0.62,32
nixpkgs,Module_CC,SUPPORT,0.88,0.81,12.22,440.15,20.98,0.44,0.89,34
nixpkgs,Module_CC,TESTING,0.02,-0.57,105.08,26582.5,163.04,0.33,0.44,33
nixpkgs,Module_CC,UPGRADE,0.75,0.6,9.66,241.95,15.55,0.33,0.67,36
nixpkgs,Module_EC,BUG,0.59,0.38,57.47,18641.72,136.53,0.3,0.5,37
nixpkgs,Module_EC,DOCS,-0.01,-1.02,22.45,3231.8,56.85,0.0,0.4,25
nixpkgs,Module_EC,FEATURE,-0.07,-1.14,0.25,0.13,0.36,0.0,0.0,25
nixpkgs,Module_EC,OTHER,0.97,0.96,93.56,24675.62,157.08,0.4,0.5,38
nixpkgs,Module_EC,REFACTOR,0.25,-2.0,5.7,89.5,9.46,0.0,0.2,18
nixpkgs,Module_EC,RELEASE,-3.65,-7.14,1.32,4.57,2.14,0.0,0.25,32
nixpkgs,Module_EC,SUPPORT,0.9,0.84,7.23,223.0,14.93,0.5,0.67,34
nixpkgs,Module_EC,TESTING,-7.36,-12.38,32.31,5802.65,76.18,0.0,0.25,33
nixpkgs,Module_EC,UPGRADE,0.43,0.09,6.46,343.87,18.54,0.25,0.25,36
react,Module_CC,BUG,0.11,-0.02,50.7,23594.78,153.61,0.28,0.56,98
react,Module_CC,DOCS,-11.99,-14.99,98.29,23582.13,153.56,0.12,0.24,66
react,Module_CC,FEATURE,-0.06,-1.65,36.78,5567.99,74.62,0.0,0.5,22
react,Module_CC,OTHER,0.56,0.51,139.5,80576.92,283.86,0.21,0.5,111
react,Module_CC,REFACTOR,0.68,0.36,4.17,34.36,5.86,0.43,0.57,25
react,Module_CC,RELEASE,0.06,-0.18,36.28,13795.83,117.46,0.38,0.5,61
react,Module_CC,SUPPORT,0.64,0.5,11.28,558.72,23.64,0.42,0.42,47
react,Module_CC,TESTING,0.33,0.16,87.87,72154.75,268.62,0.12,0.44,64
react,Module_CC,UPGRADE,-0.94,-2.1,6.16,73.9,8.6,0.11,0.33,34
react,Module_EC,BUG,-0.18,-0.35,181.31,143531.37,378.86,0.31,0.46,98
react,Module_EC,DOCS,-300.14,-369.63,591.18,4107837.83,2026.78,0.33,0.33,66
react,Module_EC,FEATURE,0.13,-1.17,567.05,1314150.42,1146.36,0.0,0.17,22
react,Module_EC,OTHER,-0.4,-0.57,1483.69,20199950.03,4494.44,0.0,0.27,111
react,Module_EC,REFACTOR,0.79,0.58,61.08,8991.85,94.83,0.17,0.5,25
react,Module_EC,RELEASE,0.0,-0.25,217.3,532787.31,729.92,0.0,0.14,61
react,Module_EC,SUPPORT,0.82,0.75,98.8,34598.11,186.01,0.0,0.18,47
react,Module_EC,TESTING,0.44,0.3,1129.89,11398246.06,3376.13,0.0,0.33,64
react,Module_EC,UPGRADE,-1.07,-2.31,79.05,28318.45,168.28,0.0,0.0,34
brew,Module_CC,BUG,0.33,0.22,10.87,1344.64,36.67,0.14,0.23,86
brew,Module_CC,DOCS,-0.09,-0.42,8.12,380.56,19.51,0.14,0.36,55
brew,Module_CC,FEATURE,1.0,1.0,0.0,0.0,0.0,,,10
brew,Module_CC,OTHER,0.02,-0.11,53.46,27611.6,166.17,0.07,0.11,107
brew,Module_CC,REFACTOR,-0.08,-1.16,3.25,22.41,4.73,0.0,0.0,27
brew,Module_CC,RELEASE,0.0,1.5,0.35,0.13,0.36,0.0,0.0,8
brew,Module_CC,SUPPORT,-0.2,-3.8,5.5,137.55,11.73,0.2,0.2,20
brew,Module_CC,TESTING,0.52,0.41,8.85,926.28,30.43,0.0,0.18,66
brew,Module_CC,UPGRADE,-14.38,-17.68,1.22,5.13,2.26,0.0,0.11,71
brew,Module_EC,BUG,-0.04,-0.21,34.22,17133.3,130.89,0.0,0.0,86
brew,Module_EC,DOCS,-9.81,-13.05,1.47,7.12,2.67,0.31,0.38,55
brew,Module_EC,FEATURE,1.0,1.0,0.0,0.0,0.0,,,10
brew,Module_EC,OTHER,0.24,0.14,65.63,31080.99,176.3,0.11,0.15,107
brew,Module_EC,REFACTOR,0.0,-1.0,0.73,1.81,1.35,0.0,0.0,27
brew,Module_EC,RELEASE,1.0,1.0,0.0,0.0,0.0,,,8
brew,Module_EC,SUPPORT,-0.25,-4.0,0.2,0.2,0.45,0.0,0.0,20
brew,Module_EC,TESTING,0.09,-0.12,9.95,963.69,31.04,0.0,0.12,66
brew,Module_EC,UPGRADE,-0.07,-0.3,1.34,26.96,5.19,0.0,0.0,71
cinder,Module_CC,BUG,0.98,0.98,27.2,1686.64,41.07,0.75,0.82,158
cinder,Module_CC,DOCS,0.97,0.96,5.88,91.46,9.56,0.52,0.67,82
cinder,Module_CC,FEATURE,0.97,0.96,2.44,8.75,2.96,0.67,0.73,57
cinder,Module_CC,OTHER,0.96,0.96,167.11,83127.15,288.32,0.61,0.93,161
cinder,Module_CC,REFACTOR,0.8,0.75,12.51,213.47,14.61,0.5,0.62,61
cinder,Module_CC,RELEASE,0.88,0.86,4.08,58.63,7.66,0.75,0.95,80
cinder,Module_CC,SUPPORT,0.98,0.98,15.03,709.91,26.64,0.74,0.9,122
cinder,Module_CC,TESTING,0.95,0.94,22.49,1373.05,37.05,0.61,0.74,121
cinder,Module_CC,UPGRADE,0.74,0.69,3.8,28.06,5.3,0.55,0.8,80
cinder,Module_EC,BUG,0.96,0.96,58.66,7184.2,84.76,0.57,0.7,158
cinder,Module_EC,DOCS,0.99,0.99,8.29,188.2,13.72,0.62,0.67,82
cinder,Module_EC,FEATURE,0.93,0.91,3.88,36.06,6.01,0.53,0.67,57
cinder,Module_EC,OTHER,0.97,0.97,154.01,85967.36,293.2,0.83,0.93,161
cinder,Module_EC,REFACTOR,0.8,0.75,16.39,581.48,24.11,0.44,0.69,61
cinder,Module_EC,RELEASE,0.91,0.89,4.92,55.25,7.43,0.65,0.8,80
cinder,Module_EC,SUPPORT,0.93,0.92,26.43,2547.26,50.47,0.65,0.87,122
cinder,Module_EC,TESTING,0.87,0.86,68.35,17415.46,131.97,0.55,0.68,121
cinder,Module_EC,UPGRADE,0.85,0.82,6.1,65.22,8.08,0.25,0.85,80
elasticsearch,Module_CC,BUG,0.99,0.99,72.2,13818.73,117.55,0.74,0.89,149
elasticsearch,Module_CC,DOCS,0.99,0.99,55.86,9178.07,95.8,0.68,0.84,148
elasticsearch,Module_CC,FEATURE,0.9,0.89,22.76,2025.38,45.0,0.56,0.59,105
elasticsearch,Module_CC,OTHER,0.98,0.98,1027.62,2574602.14,1604.56,0.68,0.76,150
elasticsearch,Module_CC,REFACTOR,0.99,0.99,23.94,2691.4,51.88,0.89,0.93,108
elasticsearch,Module_CC,RELEASE,0.92,0.91,14.42,876.34,29.6,0.64,0.81,142
elasticsearch,Module_CC,SUPPORT,0.99,0.99,38.25,4205.07,64.85,0.58,0.79,131
elasticsearch,Module_CC,TESTING,0.97,0.97,113.21,58537.17,241.94,0.56,0.72,144
elasticsearch,Module_CC,UPGRADE,0.97,0.97,97.83,26906.84,164.03,0.73,0.88,132
elasticsearch,Module_EC,BUG,1.0,1.0,161.17,144761.35,380.48,0.46,0.54,149
elasticsearch,Module_EC,DOCS,1.0,1.0,68.65,16731.17,129.35,0.66,0.66,148
elasticsearch,Module_EC,FEATURE,0.97,0.97,99.14,160423.48,400.53,0.43,0.57,105
elasticsearch,Module_EC,OTHER,1.0,1.0,3121.51,30808586.9,5550.55,0.66,0.74,150
elasticsearch,Module_EC,REFACTOR,1.0,1.0,43.46,21244.57,145.76,0.69,0.77,108
elasticsearch,Module_EC,RELEASE,0.88,0.87,101.85,117838.52,343.28,0.68,0.72,142
elasticsearch,Module_EC,SUPPORT,1.0,1.0,245.5,338171.25,581.52,0.63,0.68,131
elasticsearch,Module_EC,TESTING,0.99,0.99,727.35,4682483.21,2163.9,0.64,0.68,144
elasticsearch,Module_EC,UPGRADE,1.0,1.0,372.72,586112.94,765.58,0.59,0.7,132
linux,Module_CC,BUG,0.91,0.91,11.18,464.07,21.54,0.67,0.88,547
linux,Module_CC,DOCS,0.01,-0.05,6.39,386.94,19.67,0.42,0.55,212
linux,Module_CC,FEATURE,0.59,0.55,1.65,5.68,2.38,0.36,0.58,142
linux,Module_CC,OTHER,0.2,0.18,161.76,1184641.63,1088.41,0.61,0.85,559
linux,Module_CC,REFACTOR,0.62,0.55,2.27,13.53,3.68,0.3,0.6,78
linux,Module_CC,RELEASE,-0.02,-0.08,10.35,3663.78,60.53,0.22,0.42,220
linux,Module_CC,SUPPORT,0.88,0.88,8.2,575.19,23.98,0.38,0.71,383
linux,Module_CC,TESTING,0.74,0.73,3.13,50.02,7.07,0.34,0.57,232
linux,Module_CC,UPGRADE,-0.25,-0.62,2.32,19.37,4.4,0.29,0.64,53
linux,Module_EC,BUG,0.85,0.85,5.63,131.62,11.47,0.58,0.82,547
linux,Module_EC,DOCS,0.31,0.27,0.86,2.7,1.64,0.26,0.33,212
linux,Module_EC,FEATURE,0.62,0.58,1.22,4.51,2.12,0.24,0.43,142
linux,Module_EC,OTHER,0.03,0.01,119.05,1149550.34,1072.17,0.58,0.85,559
linux,Module_EC,REFACTOR,0.66,0.6,1.0,2.23,1.49,0.12,0.19,78
linux,Module_EC,RELEASE,0.36,0.32,0.71,3.56,1.89,0.36,0.54,220
linux,Module_EC,SUPPORT,0.68,0.67,6.5,360.07,18.98,0.23,0.51,383
linux,Module_EC,TESTING,0.77,0.76,1.41,7.96,2.82,0.18,0.47,232
linux,Module_EC,UPGRADE,0.5,0.35,0.61,0.92,0.96,0.0,0.29,53
cf-deployment,Module_CC,BUG,0.51,0.39,2.26,16.73,4.09,0.38,0.62,64
cf-deployment,Module_CC,DOCS,0.37,0.37,0.6,0.48,0.69,0.5,1.0,16
cf-deployment,Module_CC,FEATURE,,,1.0,1.0,1.0,0.0,0.0,2
cf-deployment,Module_CC,OTHER,0.55,0.51,9.43,299.69,17.31,0.4,0.63,139
cf-deployment,Module_CC,REFACTOR,0.0,1.5,5.19,29.4,5.42,0.0,0.0,5
cf-deployment,Module_CC,RELEASE,0.82,0.8,5.79,88.4,9.4,0.57,0.89,140
cf-deployment,Module_CC,SUPPORT,0.11,-0.78,4.04,47.78,6.91,0.14,0.71,25
cf-deployment,Module_CC,TESTING,0.2,0.05,10.13,455.87,21.35,0.15,0.35,79
cf-deployment,Module_CC,UPGRADE,-13.13,8.07,1.46,3.53,1.88,0.5,0.5,8
cf-deployment,Module_EC,BUG,-10.66,-13.58,2.47,17.44,4.18,0.0,0.07,64
cf-deployment,Module_EC,DOCS,0.24,0.24,0.66,0.9,0.95,0.5,0.75,16
cf-deployment,Module_EC,FEATURE,,,2.0,4.0,2.0,0.0,0.0,2
cf-deployment,Module_EC,OTHER,0.39,0.33,8.33,142.96,11.96,0.11,0.29,139
cf-deployment,Module_EC,REFACTOR,0.0,1.5,1.0,1.0,1.0,0.0,0.0,5
cf-deployment,Module_EC,RELEASE,-44.2,-48.57,1.03,21.92,4.68,0.0,0.14,140
cf-deployment,Module_EC,SUPPORT,0.0,-1.0,0.21,0.12,0.34,0.0,0.0,25
cf-deployment,Module_EC,TESTING,-3.05,-3.81,1.39,10.94,3.31,0.18,0.55,79
cf-deployment,Module_EC,UPGRADE,1.0,1.0,0.0,0.0,0.0,,,8
office-js,Module_CC,BUG,0.97,0.92,0.21,0.12,0.35,1.0,1.0,21
office-js,Module_EC,BUG,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,21
