,Project,Version,Date,Task,T_Module,T_Line,NT_CC,NO_CC,Module_CC,Line_CC,T_CC,NT_EC,NO_EC,Module_EC,Line_EC,T_EC,NT_UC,NO_UC,Module_UC,Line_UC,T_UC
0,visionmedia/superagent,0.1.0,2011-08-09,BUG,18.0,11216.0,,,,,,,,,,,1.0,11.0,6.0,570.0,-1.0
1,visionmedia/superagent,0.1.1,2011-08-20,BUG,19.0,12472.0,,,,,,,,,,,1.0,10.0,1.0,10.0,-1.0
2,visionmedia/superagent,0.1.2,2011-09-24,BUG,22.0,12372.0,1.0,35.0,3.0,610.0,1.0,,,,,,1.0,34.0,1.0,8.0,-1.0
3,visionmedia/superagent,0.4.0,2012-03-04,BUG,45.0,14165.0,,,,,,,,,,,8.0,122.0,15.0,119.0,-1.0
4,visionmedia/superagent,0.4.1,2012-04-13,BUG,45.0,14227.0,,,,,,,,,,,2.0,5.0,3.0,31.0,-1.0
5,visionmedia/superagent,0.4.2,2012-06-02,BUG,45.0,14237.0,,,,,,,,,,,1.0,8.0,2.0,2.0,-1.0
6,visionmedia/superagent,0.4.3,2012-06-15,BUG,46.0,14298.0,,,,,,,,,,,2.0,8.0,2.0,4.0,-1.0
7,visionmedia/superagent,0.5.0,2012-06-16,,,,,,,,,,,,,,,,,,
8,visionmedia/superagent,0.5.1,2012-07-16,BUG,45.0,14364.0,,,,,,,,,,,1.0,9.0,2.0,10.0,-1.0
9,visionmedia/superagent,0.6.0,2012-07-17,BUG,45.0,14454.0,,,,,,,,,,,4.0,4.0,6.0,140.0,-1.0
10,visionmedia/superagent,0.7.0,2012-08-03,,,,1.0,4.0,1.0,2.0,1.0,,,,,,,,,,
11,visionmedia/superagent,0.8.0,2012-08-19,BUG,47.0,14841.0,,,,,,3.0,24.0,6.0,81.0,3.0,1.0,12.0,1.0,9.0,-1.0
12,visionmedia/superagent,0.8.1,2012-08-21,,,,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,
13,visionmedia/superagent,0.8.2,2012-08-28,BUG,47.0,14887.0,,,,,,,,,,,1.0,1.0,2.0,37.0,-1.0
14,visionmedia/superagent,0.9.0,2012-08-28,,,,,,,,,,,,,,,,,,
15,visionmedia/superagent,0.9.1,2012-09-07,,,,1.0,5.0,2.0,6.0,1.0,,,,,,,,,,
16,visionmedia/superagent,0.9.2,2012-09-17,,,,,,,,,,,,,,,,,,
17,visionmedia/superagent,0.9.3,2012-09-18,,,,3.0,3.0,6.0,32.0,3.0,,,,,,,,,,
18,visionmedia/superagent,0.9.4,2012-09-20,,,,1.0,4.0,,0.0,1.0,,,,,,,,,,
19,visionmedia/superagent,0.9.5,2012-10-01,,,,,,,,,,,,,,,,,,
20,visionmedia/superagent,0.9.6,2012-10-17,BUG,50.0,15044.0,,,,,,,,,,,1.0,7.0,2.0,32.0,-1.0
21,visionmedia/superagent,0.9.7,2012-10-19,BUG,50.0,15071.0,,,,,,,,,,,1.0,1.0,2.0,38.0,-1.0
22,visionmedia/superagent,0.9.8,2012-11-03,BUG,48.0,15102.0,,,,,,,,,,,3.0,13.0,2.0,23.0,-1.0
23,visionmedia/superagent,0.9.9,2012-11-14,BUG,49.0,15161.0,,,,,,,,,,,3.0,9.0,8.0,97.0,-1.0
24,visionmedia/superagent,0.9.10,2012-11-14,BUG,50.0,15330.0,,,,,,,,,,,1.0,4.0,4.0,138.0,-1.0
25,visionmedia/superagent,0.10.0,2012-11-14,,,,,,,,,,,,,,,,,,
26,visionmedia/superagent,0.11.0,2013-01-02,BUG,51.0,15567.0,,,,,,,,,,,2.0,10.0,2.0,4.0,-1.0
27,visionmedia/superagent,0.12.0,2013-01-04,,,,,,,,,,,,,,,,,,
28,visionmedia/superagent,0.12.1,2013-01-10,,,,,,,,,,,,,,,,,,
29,visionmedia/superagent,0.12.2,2013-02-04,BUG,53.0,15878.0,1.0,10.0,,0.0,1.0,,,,,,2.0,6.0,4.0,16.0,-1.0
30,visionmedia/superagent,0.12.3,2013-02-11,,,,,,,,,,,,,,,,,,
31,visionmedia/superagent,0.12.4,2013-02-11,BUG,53.0,15922.0,,,,,,,,,,,1.0,,1.0,4.0,-1.0
32,visionmedia/superagent,0.13.0,2013-03-13,BUG,54.0,16037.0,,,,,,,,,,,1.0,,1.0,2.0,-1.0
33,visionmedia/superagent,0.14.0,2013-04-02,,,,1.0,5.0,1.0,23.0,1.0,,,,,,,,,,
