Project,Model,Task,R_Squared,R_Squared_Adj,MAE,MSE,RMSE,PRED_25,PRED_50,T_Records,D_Records,P_NA
nixpkgs,Module_EC,DOCS,0.18,0.14,5.29,1651.21,40.64,0.86,0.86,93,0,0.64
nixpkgs,Module_UC,DOCS,0.73,0.72,5.55,273.18,16.53,0.88,0.88,93,0,0.495
Odin,Line_CC,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35,0,0.757
Odin,Line_EC,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35,0,0.757
Odin,Line_UC,DOCS,0.83,0.81,20.57,7405.71,86.06,0.97,0.97,35,0,0.714
Odin,Module_CC,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35,0,0.757
Odin,Module_EC,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35,0,0.757
Odin,Module_UC,DOCS,0.72,0.68,0.34,2.06,1.43,0.97,0.97,35,0,0.714
kubernetes,Line_CC,SUPPORT,0.75,0.75,222.26,1426775.06,1194.48,0.95,0.95,641,0,0.563
kubernetes,Line_EC,SUPPORT,0.73,0.73,57230.63,98101643205.77,313211.82,0.89,0.89,641,0,0.537
kubernetes,Line_UC,SUPPORT,0.87,0.87,9503.04,1040135616.36,32251.13,0.6,0.68,641,0,0.379
kubernetes,Module_CC,SUPPORT,0.86,0.86,2.53,81.12,9.01,0.95,0.95,641,0,0.563
kubernetes,Module_EC,SUPPORT,0.93,0.93,343.88,3275986.52,1809.97,0.92,0.92,641,0,0.537
kubernetes,Module_UC,SUPPORT,0.97,0.97,31.18,6134.69,78.32,0.67,0.81,641,0,0.379
react,Line_CC,DOCS,0.46,0.44,6836.1,480218985.37,21913.9,0.58,0.61,130,0,0.388
react,Line_EC,DOCS,0.05,0.02,95456.34,373234054051.11,610928.85,0.61,0.63,130,0,0.435
react,Line_UC,DOCS,0.59,0.58,2628.29,89605343.46,9466.01,0.75,0.78,130,0,0.544
react,Module_CC,DOCS,0.31,0.29,50.16,27868.22,166.94,0.59,0.62,130,0,0.388
react,Module_EC,DOCS,0.05,0.02,836.09,41128208.16,6413.13,0.63,0.72,130,0,0.435
react,Module_UC,DOCS,0.77,0.76,26.68,7869.15,88.71,0.73,0.76,130,0,0.544
elasticsearch,Line_CC,BUG,0.96,0.96,4555.22,118746687.48,10897.1,0.87,0.87,270,0,0.337
elasticsearch,Line_EC,BUG,0.97,0.97,57953.65,51013924408.65,225862.62,0.92,0.92,270,0,0.418
elasticsearch,Line_UC,BUG,0.99,0.99,2556.66,49165803.87,7011.83,0.5,0.65,270,0,0.111
elasticsearch,Module_CC,BUG,0.98,0.98,193.73,203722.97,451.36,0.96,0.96,270,0,0.337
elasticsearch,Module_EC,BUG,0.96,0.96,4412.73,334754764.09,18296.3,0.92,0.92,270,0,0.418
elasticsearch,Module_UC,BUG,0.95,0.95,218.32,378826.64,615.49,0.5,0.66,270,0,0.111
brew,Line_CC,DOCS,0.55,0.54,45.44,50021.79,223.66,0.94,0.94,152,0,0.673
brew,Line_EC,DOCS,0.0,-0.03,25.24,20388.93,142.79,0.86,0.86,152,0,0.505
brew,Line_UC,DOCS,0.09,0.07,119.95,297473.43,545.41,0.78,0.78,152,0,0.293
brew,Module_CC,DOCS,0.55,0.54,1.88,164.54,12.83,0.97,0.97,152,0,0.673
brew,Module_EC,DOCS,0.24,0.22,1.73,61.99,7.87,0.91,0.91,152,0,0.505
brew,Module_UC,DOCS,0.35,0.33,4.99,288.19,16.98,0.84,0.84,152,0,0.293
cinder,Line_CC,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,181,0,0.71
cinder,Line_EC,DOCS,0.95,0.95,508.2,1883319.69,1372.34,0.82,0.82,181,0,0.412
cinder,Line_UC,DOCS,0.9,0.9,59.3,75958.85,275.61,0.9,0.9,181,0,0.606
cinder,Module_CC,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,181,0,0.71
cinder,Module_EC,DOCS,0.95,0.95,18.09,2539.78,50.4,0.85,0.85,181,0,0.412
cinder,Module_UC,DOCS,0.96,0.96,2.45,134.05,11.58,0.88,0.88,181,0,0.606
mesos,Line_CC,REFACTOR,0.97,0.97,133.69,145182.84,381.03,0.94,0.94,257,0,0.588
mesos,Line_EC,REFACTOR,0.92,0.92,274.72,662701.21,814.06,0.96,0.96,257,0,0.608
mesos,Line_UC,REFACTOR,0.89,0.89,243.73,550970.0,742.27,0.95,0.95,257,0,0.602
mesos,Module_CC,REFACTOR,0.94,0.94,1.42,16.72,4.09,0.95,0.95,257,0,0.588
mesos,Module_EC,REFACTOR,0.95,0.95,3.11,103.76,10.19,0.97,0.97,257,0,0.608
mesos,Module_UC,REFACTOR,0.94,0.94,2.35,95.42,9.77,0.99,0.99,257,0,0.602
nixpkgs,Line_CC,REFACTOR,0.25,0.22,356.72,3482544.58,1866.16,0.97,0.97,93,0,0.608
nixpkgs,Line_EC,REFACTOR,0.06,0.02,176.43,1208903.98,1099.5,0.92,0.92,93,0,0.64
nixpkgs,Line_UC,REFACTOR,0.49,0.47,599.33,3888012.39,1971.8,0.88,0.88,93,0,0.519
nixpkgs,Module_CC,REFACTOR,0.1,0.06,24.69,22647.6,150.49,0.96,0.96,93,0,0.608
nixpkgs,Module_EC,REFACTOR,0.04,-0.0,6.21,2038.64,45.15,0.94,0.94,93,0,0.64
nixpkgs,Module_UC,REFACTOR,0.29,0.26,12.38,3183.05,56.42,0.92,0.92,93,0,0.519
Odin,Line_CC,REFACTOR,1.0,1.0,56.97,113601.03,337.05,0.97,0.97,35,0,0.736
Odin,Line_EC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35,0,0.757
Odin,Line_UC,REFACTOR,1.0,1.0,1.23,52.83,7.27,0.97,0.97,35,0,0.736
Odin,Module_CC,REFACTOR,1.0,1.0,0.37,4.83,2.2,0.97,0.97,35,0,0.736
Odin,Module_EC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35,0,0.757
Odin,Module_UC,REFACTOR,1.0,1.0,0.14,0.71,0.85,0.97,0.97,35,0,0.736
kubernetes,Line_CC,OTHER,0.95,0.95,16162.27,2160099197.96,46476.87,0.82,0.82,641,0,0.353
kubernetes,Line_EC,OTHER,0.67,0.67,157646.29,517850664386.48,719618.42,0.85,0.85,641,0,0.383
kubernetes,Line_UC,OTHER,0.78,0.78,142701.34,182349654918.76,427024.19,0.48,0.59,641,0,0.246
kubernetes,Module_CC,OTHER,0.92,0.92,313.25,860669.93,927.72,0.83,0.83,641,0,0.353
kubernetes,Module_EC,OTHER,0.87,0.87,1057.61,11822442.2,3438.38,0.83,0.83,641,0,0.383
kubernetes,Module_UC,OTHER,0.97,0.97,972.94,6222883.96,2494.57,0.58,0.73,641,0,0.246
react,Line_CC,REFACTOR,0.49,0.47,89.31,117486.9,342.76,0.92,0.92,130,0,0.637
react,Line_EC,REFACTOR,-0.02,-0.05,6744.78,1723568036.97,41515.88,0.88,0.88,130,0,0.631
react,Line_UC,REFACTOR,0.5,0.48,222.21,1086142.0,1042.18,0.96,0.96,130,0,0.637
react,Module_CC,REFACTOR,0.6,0.59,0.86,11.38,3.37,0.92,0.92,130,0,0.637
react,Module_EC,REFACTOR,-0.02,-0.05,87.38,276562.43,525.89,0.88,0.88,130,0,0.631
react,Module_UC,REFACTOR,0.62,0.61,5.08,390.11,19.75,0.94,0.94,130,0,0.637
elasticsearch,Line_CC,DOCS,0.99,0.99,6364.53,213561766.78,14613.75,0.87,0.87,270,0,0.34
elasticsearch,Line_EC,DOCS,0.99,0.99,99313.13,248866476752.39,498865.19,0.84,0.84,270,0,0.437
elasticsearch,Line_UC,DOCS,0.98,0.98,5605.47,151574611.8,12311.56,0.48,0.57,270,0,0.206
elasticsearch,Module_CC,DOCS,0.99,0.99,142.43,91827.59,303.03,0.92,0.92,270,0,0.34
elasticsearch,Module_EC,DOCS,0.99,0.99,1637.53,55797583.33,7469.78,0.85,0.85,270,0,0.437
elasticsearch,Module_UC,DOCS,0.95,0.95,198.96,275192.64,524.59,0.53,0.66,270,0,0.206
brew,Line_CC,REFACTOR,0.36,0.34,12.63,7224.26,85.0,0.99,0.99,152,0,0.707
brew,Line_EC,REFACTOR,-0.01,-0.04,169.95,4273980.89,2067.36,0.88,0.88,152,0,0.628
brew,Line_UC,REFACTOR,0.5,0.49,130.99,135541.55,368.16,0.7,0.74,152,0,0.485
brew,Module_CC,REFACTOR,0.45,0.44,0.3,3.82,1.96,0.98,0.98,152,0,0.707
brew,Module_EC,REFACTOR,-0.01,-0.04,8.18,10099.55,100.5,0.98,0.98,152,0,0.628
brew,Module_UC,REFACTOR,0.75,0.74,3.11,71.6,8.46,0.69,0.78,152,0,0.485
cinder,Line_CC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,181,0,0.751
cinder,Line_EC,REFACTOR,0.94,0.94,1798.66,21083948.43,4591.73,0.92,0.92,181,0,0.499
cinder,Line_UC,REFACTOR,1.0,1.0,403.4,6025837.12,2454.76,0.96,0.96,181,0,0.594
cinder,Module_CC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,181,0,0.751
cinder,Module_EC,REFACTOR,0.93,0.93,8.51,490.19,22.14,0.93,0.93,181,0,0.499
cinder,Module_UC,REFACTOR,0.98,0.98,1.38,21.02,4.58,0.99,0.99,181,0,0.594
mesos,Line_CC,TESTING,0.96,0.96,515.06,2366662.72,1538.4,0.96,0.96,257,0,0.553
mesos,Line_EC,TESTING,0.95,0.95,745.89,5204587.72,2281.36,0.96,0.96,257,0,0.538
mesos,Line_UC,TESTING,0.95,0.95,404.84,1207193.62,1098.72,0.93,0.93,257,0,0.491
mesos,Module_CC,TESTING,0.95,0.95,6.57,268.25,16.38,0.95,0.95,257,0,0.553
mesos,Module_EC,TESTING,0.98,0.98,11.64,1097.9,33.13,0.95,0.95,257,0,0.538
mesos,Module_UC,TESTING,0.95,0.95,5.68,247.98,15.75,0.94,0.94,257,0,0.491
nixpkgs,Line_CC,TESTING,0.22,0.18,840.34,15862503.39,3982.78,0.87,0.87,93,0,0.487
nixpkgs,Line_EC,TESTING,0.36,0.33,267.87,1384344.74,1176.58,0.84,0.84,93,0,0.559
nixpkgs,Line_UC,TESTING,0.03,-0.01,14566.02,15824471295.42,125795.35,0.83,0.83,93,0,0.333
nixpkgs,Module_CC,TESTING,0.31,0.28,39.64,28039.43,167.45,0.91,0.91,93,0,0.487
nixpkgs,Module_EC,TESTING,0.14,0.1,29.16,15490.36,124.46,0.77,0.77,93,0,0.559
nixpkgs,Module_UC,TESTING,0.73,0.72,40.49,19805.19,140.73,0.95,0.95,93,0,0.333
Odin,Line_CC,TESTING,0.82,0.8,0.24,0.89,0.94,0.97,0.97,35,0,0.693
Odin,Line_EC,TESTING,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35,0,0.757
Odin,Line_UC,TESTING,0.46,0.39,60.11,34276.74,185.14,0.94,0.94,35,0,0.65
Odin,Module_CC,TESTING,0.88,0.86,0.09,0.09,0.29,0.97,0.97,35,0,0.693
Odin,Module_EC,TESTING,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35,0,0.757
Odin,Module_UC,TESTING,0.61,0.56,0.73,6.61,2.57,0.97,0.97,35,0,0.65
react,Line_CC,TESTING,0.84,0.83,1645.62,36337042.85,6028.02,0.82,0.82,130,0,0.429
react,Line_EC,TESTING,0.4,0.38,51587.82,61837696716.58,248671.87,0.78,0.78,130,0,0.429
react,Line_UC,TESTING,0.66,0.65,1474.36,28576211.0,5345.67,0.65,0.72,130,0,0.463
react,Module_CC,TESTING,0.55,0.54,11.25,2770.09,52.63,0.88,0.88,130,0,0.429
react,Module_EC,TESTING,0.12,0.09,951.41,22322063.49,4724.62,0.75,0.75,130,0,0.429
react,Module_UC,TESTING,0.72,0.71,15.66,3954.32,62.88,0.66,0.75,130,0,0.463
elasticsearch,Line_CC,REFACTOR,0.99,0.99,1205.92,10443087.91,3231.58,0.9,0.9,270,0,0.454
elasticsearch,Line_EC,REFACTOR,0.98,0.98,51546.29,53393931877.0,231071.27,0.96,0.96,270,0,0.601
elasticsearch,Line_UC,REFACTOR,0.85,0.85,6589.16,665327933.92,25793.95,0.7,0.77,270,0,0.392
elasticsearch,Module_CC,REFACTOR,1.0,1.0,75.67,67157.31,259.15,0.89,0.89,270,0,0.454
elasticsearch,Module_EC,REFACTOR,0.94,0.94,3010.28,175029007.02,13229.85,0.94,0.94,270,0,0.601
elasticsearch,Module_UC,REFACTOR,0.91,0.91,109.37,97718.35,312.6,0.66,0.76,270,0,0.392
brew,Line_CC,TESTING,0.05,0.02,61.59,174010.78,417.15,0.93,0.93,152,0,0.628
brew,Line_EC,TESTING,0.78,0.77,138.94,924877.19,961.71,0.89,0.89,152,0,0.465
brew,Line_UC,TESTING,0.34,0.32,396.62,4078662.08,2019.57,0.36,0.48,152,0,0.209
brew,Module_CC,TESTING,0.11,0.09,1.9,225.89,15.03,0.97,0.97,152,0,0.628
brew,Module_EC,TESTING,-0.01,-0.04,7.03,2072.76,45.53,0.92,0.92,152,0,0.465
brew,Module_UC,TESTING,0.59,0.58,21.22,5596.24,74.81,0.45,0.53,152,0,0.209
mesos,Line_CC,FEATURE,1.0,1.0,2.65,235.02,15.33,0.99,0.99,257,0,0.69
mesos,Line_EC,FEATURE,1.0,1.0,0.87,48.91,6.99,0.99,0.99,257,0,0.681
mesos,Line_UC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,257,0,0.736
mesos,Module_CC,FEATURE,0.96,0.96,0.05,0.05,0.22,0.98,0.98,257,0,0.69
mesos,Module_EC,FEATURE,0.94,0.94,0.04,0.05,0.22,1.0,1.0,257,0,0.681
mesos,Module_UC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,257,0,0.736
cinder,Line_CC,TESTING,1.0,1.0,0.0,0.0,0.0,1.0,1.0,181,0,0.739
cinder,Line_EC,TESTING,0.94,0.94,1480.01,12724841.56,3567.19,0.5,0.62,181,0,0.254
cinder,Line_UC,TESTING,0.94,0.94,141.57,190183.28,436.1,0.72,0.83,181,0,0.453
cinder,Module_CC,TESTING,1.0,1.0,0.0,0.0,0.0,1.0,1.0,181,0,0.739
cinder,Module_EC,TESTING,0.76,0.75,88.4,55204.85,234.96,0.47,0.64,181,0,0.254
cinder,Module_UC,TESTING,0.95,0.95,5.03,253.06,15.91,0.81,0.83,181,0,0.453
nixpkgs,Line_CC,FEATURE,1.0,1.0,5183.1,2472027718.62,49719.49,0.89,0.89,93,0,0.559
nixpkgs,Line_EC,FEATURE,-0.04,-0.09,0.98,22.76,4.77,0.95,0.95,93,0,0.672
nixpkgs,Line_UC,FEATURE,0.07,0.03,98.26,298336.22,546.2,0.86,0.86,93,0,0.543
nixpkgs,Module_CC,FEATURE,0.87,0.86,1.89,56.07,7.49,0.9,0.9,93,0,0.559
nixpkgs,Module_EC,FEATURE,-0.06,-0.11,0.06,0.06,0.25,0.95,0.95,93,0,0.672
nixpkgs,Module_UC,FEATURE,0.84,0.83,1.44,13.7,3.7,0.9,0.9,93,0,0.543
Odin,Line_CC,FEATURE,1.0,1.0,3.4,404.6,20.11,0.97,0.97,35,0,0.736
Odin,Line_EC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35,0,0.757
Odin,Line_UC,FEATURE,1.0,1.0,23.6,19493.6,139.62,0.97,0.97,35,0,0.736
Odin,Module_CC,FEATURE,1.0,1.0,0.14,0.71,0.85,0.97,0.97,35,0,0.736
Odin,Module_EC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35,0,0.757
Odin,Module_UC,FEATURE,1.0,1.0,0.37,4.83,2.2,0.97,0.97,35,0,0.736
react,Line_CC,FEATURE,0.65,0.64,18.4,15110.4,122.92,0.97,0.97,130,0,0.694
react,Line_EC,FEATURE,0.0,-0.03,9829.72,4354667011.12,65989.9,0.9,0.9,130,0,0.642
react,Line_UC,FEATURE,0.4,0.38,320.72,2542916.54,1594.65,0.87,0.9,130,0,0.648
react,Module_CC,FEATURE,0.33,0.31,1.05,37.02,6.08,0.97,0.97,130,0,0.694
react,Module_EC,FEATURE,0.07,0.04,148.55,735310.46,857.5,0.95,0.95,130,0,0.642
react,Module_UC,FEATURE,0.79,0.78,2.91,148.85,12.2,0.88,0.91,130,0,0.648
elasticsearch,Line_CC,TESTING,0.94,0.94,5663.88,170633404.05,13062.67,0.9,0.9,270,0,0.351
elasticsearch,Line_EC,TESTING,0.99,0.99,174425.91,272927952356.63,522425.07,0.91,0.91,270,0,0.493
elasticsearch,Line_UC,TESTING,0.89,0.89,15548.05,2063560005.51,45426.42,0.51,0.61,270,0,0.189
elasticsearch,Module_CC,TESTING,0.97,0.97,200.69,239273.93,489.16,0.95,0.95,270,0,0.351
elasticsearch,Module_EC,TESTING,0.98,0.98,6721.42,488968409.67,22112.63,0.91,0.91,270,0,0.493
elasticsearch,Module_UC,TESTING,0.99,0.99,273.82,369880.61,608.18,0.51,0.66,270,0,0.189
brew,Line_CC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,152,0,0.752
brew,Line_EC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,152,0,0.702
brew,Line_UC,FEATURE,0.4,0.38,6.3,1477.92,38.44,0.98,0.98,152,0,0.712
brew,Module_CC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,152,0,0.752
brew,Module_EC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,152,0,0.702
brew,Module_UC,FEATURE,0.27,0.25,0.06,0.43,0.65,1.0,1.0,152,0,0.712
cinder,Line_CC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,181,0,0.751
cinder,Line_EC,FEATURE,0.91,0.91,365.59,1016279.16,1008.11,0.91,0.91,181,0,0.515
cinder,Line_UC,FEATURE,1.0,1.0,71.47,93738.2,306.17,0.94,0.94,181,0,0.669
cinder,Module_CC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,181,0,0.751
cinder,Module_EC,FEATURE,0.9,0.9,4.51,181.8,13.48,0.92,0.92,181,0,0.515
cinder,Module_UC,FEATURE,0.96,0.96,0.36,1.98,1.41,0.94,0.94,181,0,0.669
mesos,Line_CC,UPGRADE,0.94,0.94,31.85,21940.9,148.12,0.93,0.93,257,0,0.596
mesos,Line_EC,UPGRADE,0.01,-0.01,699.45,18935615.85,4351.51,0.95,0.95,257,0,0.588
mesos,Line_UC,UPGRADE,-0.0,-0.02,1234.88,335291788.89,18310.97,0.93,0.93,257,0,0.55
mesos,Module_CC,UPGRADE,0.81,0.81,1.0,23.52,4.85,0.96,0.96,257,0,0.596
mesos,Module_EC,UPGRADE,0.9,0.9,1.58,31.26,5.59,0.97,0.97,257,0,0.588
mesos,Module_UC,UPGRADE,1.0,1.0,2.88,1115.32,33.4,0.93,0.93,257,0,0.55
nixpkgs,Line_CC,UPGRADE,0.56,0.54,335.57,3929288.02,1982.24,0.85,0.85,93,0,0.47
nixpkgs,Line_EC,UPGRADE,0.59,0.57,64.44,75324.5,274.45,0.9,0.9,93,0,0.616
nixpkgs,Line_UC,UPGRADE,0.39,0.36,355.62,1455506.33,1206.44,0.84,0.84,93,0,0.277
nixpkgs,Module_CC,UPGRADE,0.25,0.22,7.82,2448.54,49.48,0.94,0.94,93,0,0.47
nixpkgs,Module_EC,UPGRADE,0.54,0.52,5.24,585.39,24.19,0.91,0.91,93,0,0.616
nixpkgs,Module_UC,UPGRADE,0.6,0.58,20.36,3899.06,62.44,0.88,0.88,93,0,0.277
Odin,Line_CC,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35,0,0.757
Odin,Line_EC,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35,0,0.757
Odin,Line_UC,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35,0,0.757
Odin,Module_CC,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35,0,0.757
Odin,Module_EC,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35,0,0.757
Odin,Module_UC,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35,0,0.757
linux,Line_CC,BUG,0.38,0.38,75.35,151698.56,389.48,0.69,0.69,640,0,0.273
linux,Line_EC,BUG,0.74,0.74,213.36,424454.03,651.5,0.81,0.81,640,0,0.133
linux,Line_UC,BUG,0.95,0.95,1364.64,19359480.46,4399.94,0.45,0.75,640,0,0.012
linux,Module_CC,BUG,0.78,0.78,3.2,161.15,12.69,0.74,0.74,640,0,0.273
linux,Module_EC,BUG,0.73,0.73,9.36,1075.96,32.8,0.92,0.92,640,0,0.133
linux,Module_UC,BUG,0.95,0.95,48.73,23027.59,151.75,0.98,0.98,640,0,0.012
react,Line_CC,UPGRADE,0.63,0.62,107.1,210191.51,458.47,0.78,0.81,130,0,0.573
react,Line_EC,UPGRADE,0.21,0.18,1406.19,59362212.9,7704.69,0.79,0.81,130,0,0.59
react,Line_UC,UPGRADE,0.73,0.72,185.99,426638.48,653.18,0.93,0.93,130,0,0.608
react,Module_CC,UPGRADE,0.24,0.22,2.68,147.2,12.13,0.83,0.84,130,0,0.573
react,Module_EC,UPGRADE,0.53,0.51,60.64,102591.33,320.3,0.82,0.85,130,0,0.59
react,Module_UC,UPGRADE,0.62,0.61,18.41,5856.83,76.53,0.93,0.93,130,0,0.608
elasticsearch,Line_CC,FEATURE,0.92,0.92,483.12,1818183.8,1348.4,0.9,0.9,270,0,0.506
elasticsearch,Line_EC,FEATURE,0.98,0.98,46577.8,40410981384.42,201024.83,0.94,0.94,270,0,0.554
elasticsearch,Line_UC,FEATURE,0.94,0.94,5591.28,628624453.96,25072.38,0.81,0.81,270,0,0.497
elasticsearch,Module_CC,FEATURE,0.95,0.95,14.42,1539.57,39.24,0.88,0.88,270,0,0.506
elasticsearch,Module_EC,FEATURE,0.97,0.97,729.41,10323044.82,3212.95,0.94,0.94,270,0,0.554
elasticsearch,Module_UC,FEATURE,0.96,0.96,59.57,70247.41,265.04,0.84,0.84,270,0,0.497
brew,Line_CC,UPGRADE,0.09,0.07,13.26,8711.84,93.34,0.95,0.95,152,0,0.628
brew,Line_EC,UPGRADE,1.0,1.0,20.66,55179.86,234.9,0.95,0.95,152,0,0.433
brew,Line_UC,UPGRADE,0.45,0.44,89.53,129106.47,359.31,0.33,0.44,152,0,0.171
brew,Module_CC,UPGRADE,0.46,0.45,1.0,27.43,5.24,0.97,0.97,152,0,0.628
brew,Module_EC,UPGRADE,0.99,0.99,4.97,2875.22,53.62,0.95,0.95,152,0,0.433
brew,Module_UC,UPGRADE,0.27,0.25,7.75,1566.87,39.58,0.45,0.61,152,0,0.171
cinder,Line_CC,UPGRADE,0.91,0.91,0.63,16.11,4.01,1.0,1.0,181,0,0.722
cinder,Line_EC,UPGRADE,0.88,0.88,122.61,65165.71,255.28,0.87,0.87,181,0,0.424
cinder,Line_UC,UPGRADE,0.83,0.83,8.36,2708.13,52.04,0.98,0.98,181,0,0.673
cinder,Module_CC,UPGRADE,0.88,0.88,0.04,0.05,0.22,0.99,0.99,181,0,0.722
cinder,Module_EC,UPGRADE,0.91,0.91,4.89,134.87,11.61,0.89,0.89,181,0,0.424
cinder,Module_UC,UPGRADE,0.99,0.99,0.36,5.07,2.25,0.97,0.97,181,0,0.673
nixpkgs,Line_CC,RELEASE,1.0,1.0,206.29,2020239.04,1421.35,0.91,0.91,93,0,0.519
nixpkgs,Line_EC,RELEASE,0.04,-0.0,83.98,260265.44,510.16,0.86,0.86,93,0,0.583
nixpkgs,Line_UC,RELEASE,0.36,0.33,264.99,903482.13,950.52,0.81,0.81,93,0,0.358
nixpkgs,Module_CC,RELEASE,0.69,0.68,3.65,199.37,14.12,0.91,0.91,93,0,0.519
nixpkgs,Module_EC,RELEASE,0.05,0.01,7.49,1251.69,35.38,0.85,0.85,93,0,0.583
nixpkgs,Module_UC,RELEASE,0.56,0.54,9.43,562.34,23.71,0.81,0.81,93,0,0.358
Odin,Line_CC,RELEASE,0.84,0.82,0.17,0.51,0.72,0.97,0.97,35,0,0.714
Odin,Line_EC,RELEASE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35,0,0.757
Odin,Line_UC,RELEASE,0.89,0.88,0.51,4.63,2.15,0.97,0.97,35,0,0.714
Odin,Module_CC,RELEASE,0.89,0.88,0.06,0.06,0.24,0.97,0.97,35,0,0.714
Odin,Module_EC,RELEASE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35,0,0.757
Odin,Module_UC,RELEASE,0.79,0.76,0.11,0.23,0.48,0.97,0.97,35,0,0.714
mesos,Line_CC,RELEASE,0.78,0.78,13.51,5025.84,70.89,0.96,0.96,257,0,0.631
mesos,Line_EC,RELEASE,0.89,0.89,96.79,71376.48,267.16,0.91,0.91,257,0,0.564
mesos,Line_UC,RELEASE,0.36,0.35,18.57,5123.21,71.58,0.83,0.86,257,0,0.58
mesos,Module_CC,RELEASE,0.95,0.95,0.3,1.6,1.26,0.98,0.98,257,0,0.631
mesos,Module_EC,RELEASE,0.94,0.94,0.8,7.2,2.68,0.98,0.98,257,0,0.564
mesos,Module_UC,RELEASE,0.46,0.45,0.47,2.85,1.69,0.82,0.84,257,0,0.58
react,Line_CC,RELEASE,0.3,0.28,823.16,8894521.82,2982.37,0.82,0.82,130,0,0.438
react,Line_EC,RELEASE,0.18,0.15,4800.31,650083930.5,25496.74,0.83,0.83,130,0,0.475
react,Line_UC,RELEASE,0.37,0.35,893.15,32835646.05,5730.24,0.8,0.85,130,0,0.571
react,Module_CC,RELEASE,0.6,0.59,9.8,3322.25,57.64,0.88,0.88,130,0,0.438
react,Module_EC,RELEASE,0.13,0.1,183.93,1170502.01,1081.9,0.88,0.88,130,0,0.475
react,Module_UC,RELEASE,0.53,0.51,9.53,2870.3,53.58,0.83,0.85,130,0,0.571
linux,Line_CC,DOCS,0.44,0.44,19.04,16200.95,127.28,0.94,0.94,640,0,0.668
linux,Line_EC,DOCS,0.37,0.37,40.07,40749.07,201.86,0.9,0.9,640,0,0.632
linux,Line_UC,DOCS,0.67,0.67,611.91,16404097.35,4050.2,0.85,0.85,640,0,0.359
linux,Module_CC,DOCS,0.68,0.68,0.48,9.95,3.15,0.95,0.95,640,0,0.668
linux,Module_EC,DOCS,0.36,0.36,0.41,10.44,3.23,0.98,0.98,640,0,0.632
linux,Module_UC,DOCS,0.63,0.63,12.69,8006.81,89.48,0.91,0.91,640,0,0.359
elasticsearch,Line_CC,UPGRADE,0.98,0.98,919.33,3189774.24,1785.99,0.88,0.88,270,0,0.39
elasticsearch,Line_EC,UPGRADE,1.0,1.0,42807.19,19842339014.53,140862.84,0.91,0.91,270,0,0.487
elasticsearch,Line_UC,UPGRADE,0.97,0.97,1906.9,25339667.27,5033.85,0.53,0.61,270,0,0.275
elasticsearch,Module_CC,UPGRADE,0.98,0.98,94.64,37854.19,194.56,0.92,0.92,270,0,0.39
elasticsearch,Module_EC,UPGRADE,0.99,0.99,3249.82,201911646.15,14209.56,0.92,0.92,270,0,0.487
elasticsearch,Module_UC,UPGRADE,0.98,0.98,102.52,75394.16,274.58,0.56,0.68,270,0,0.275
brew,Line_CC,RELEASE,0.55,0.54,0.47,17.05,4.13,0.99,0.99,152,0,0.742
brew,Line_EC,RELEASE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,152,0,0.717
brew,Line_UC,RELEASE,0.34,0.32,3.59,269.91,16.43,0.95,0.95,152,0,0.668
brew,Module_CC,RELEASE,0.73,0.72,0.04,0.12,0.34,0.99,0.99,152,0,0.742
