Project,Model,Task,R_Squared,R_Squared_Adj,MAE,MSE,RMSE,PRED_25,PRED_50,T_Records,D_Records,P_NA
gitlabhq,Line_CC,BUG,0.43,0.43,335.28,3786987.58,1946.02,0.84,0.84,1154,0,0.346
gitlabhq,Line_EC,BUG,0.78,0.78,340.94,1373753.84,1172.07,0.89,0.89,1154,0,0.365
gitlabhq,Line_UC,BUG,0.31,0.31,2652.28,249841646.1,15806.38,0.54,0.69,1154,0,0.273
gitlabhq,Module_CC,BUG,0.85,0.85,10.42,909.44,30.16,0.85,0.85,1154,0,0.346
gitlabhq,Module_EC,BUG,0.96,0.96,11.13,849.64,29.15,0.94,0.94,1154,0,0.365
gitlabhq,Module_UC,BUG,0.56,0.56,53.23,145530.03,381.48,0.66,0.81,1154,0,0.273
tensorflow,Line_CC,DOCS,0.32,0.29,212.31,626418.01,791.47,0.68,0.72,106,0,0.476
tensorflow,Line_EC,DOCS,0.11,0.07,5843.86,755525278.46,27486.82,0.9,0.9,106,0,0.476
tensorflow,Line_UC,DOCS,0.38,0.36,2164.96,45737614.64,6762.96,0.54,0.57,106,0,0.358
tensorflow,Module_CC,DOCS,0.63,0.62,5.15,207.95,14.42,0.74,0.79,106,0,0.476
tensorflow,Module_EC,DOCS,0.02,-0.02,214.61,2042656.22,1429.22,0.89,0.89,106,0,0.476
tensorflow,Module_UC,DOCS,0.33,0.3,27.11,8716.47,93.36,0.57,0.71,106,0,0.358
vue,Line_CC,DOCS,0.42,0.41,13.49,4585.73,67.72,0.98,0.98,248,0,0.718
vue,Line_EC,DOCS,-0.0,-0.02,0.95,224.58,14.99,1.0,1.0,248,0,0.748
vue,Line_UC,DOCS,0.25,0.24,0.38,8.73,2.95,0.99,0.99,248,0,0.712
vue,Module_CC,DOCS,0.78,0.78,0.23,1.21,1.1,0.98,0.98,248,0,0.718
vue,Module_EC,DOCS,-0.0,-0.02,0.24,14.04,3.75,1.0,1.0,248,0,0.748
vue,Module_UC,DOCS,0.77,0.77,0.04,0.04,0.2,1.0,1.0,248,0,0.712
neutron,Line_CC,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,203,0,0.714
neutron,Line_EC,DOCS,0.79,0.79,400.07,922048.57,960.23,0.87,0.87,203,0,0.459
neutron,Line_UC,DOCS,0.05,0.03,250.93,8154029.31,2855.53,0.94,0.94,203,0,0.603
neutron,Module_CC,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,203,0,0.714
neutron,Module_EC,DOCS,0.81,0.81,15.65,2816.2,53.07,0.93,0.93,203,0,0.459
neutron,Module_UC,DOCS,0.35,0.34,2.83,216.14,14.7,0.97,0.97,203,0,0.603
moby,Line_CC,DOCS,1.0,1.0,1.01,107.67,10.38,0.99,0.99,319,0,0.744
moby,Line_EC,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,319,0,0.699
moby,Line_UC,DOCS,0.48,0.47,3116.03,136494801.09,11683.1,0.83,0.83,319,0,0.38
moby,Module_CC,DOCS,1.0,1.0,0.02,0.04,0.19,0.99,0.99,319,0,0.744
moby,Module_EC,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,319,0,0.699
moby,Module_UC,DOCS,0.73,0.73,30.96,8050.49,89.72,0.87,0.87,319,0,0.38
home-assistant,Line_CC,DOCS,0.04,0.03,23.37,113612.49,337.06,0.97,0.97,560,0,0.714
home-assistant,Line_EC,DOCS,0.34,0.34,170.67,5251808.97,2291.68,0.99,0.99,560,0,0.728
home-assistant,Line_UC,DOCS,0.49,0.49,23.19,27022.85,164.39,0.94,0.95,560,0,0.704
home-assistant,Module_CC,DOCS,0.01,0.0,2.46,1389.48,37.28,0.99,0.99,560,0,0.714
home-assistant,Module_EC,DOCS,0.07,0.06,14.01,53725.51,231.79,0.99,0.99,560,0,0.728
home-assistant,Module_UC,DOCS,0.08,0.07,3.35,1657.52,40.71,0.94,0.95,560,0,0.704
angular,Line_CC,DOCS,0.4,0.39,5211.35,289210575.05,17006.19,0.37,0.49,411,0,0.174
angular,Line_EC,DOCS,0.61,0.61,951.93,12723106.73,3566.95,0.87,0.87,411,0,0.513
angular,Line_UC,DOCS,0.8,0.8,987.15,10267813.36,3204.34,0.83,0.83,411,0,0.302
angular,Module_CC,DOCS,0.41,0.4,112.82,178233.48,422.18,0.44,0.56,411,0,0.174
angular,Module_EC,DOCS,0.57,0.57,11.14,2757.45,52.51,0.95,0.95,411,0,0.513
angular,Module_UC,DOCS,0.86,0.86,27.37,9973.61,99.87,0.88,0.88,411,0,0.302
node,Line_CC,DOCS,0.55,0.55,1725.47,60970027.65,7808.33,0.88,0.88,596,0,0.46
node,Line_EC,DOCS,0.78,0.78,792.6,12682232.81,3561.21,0.93,0.93,596,0,0.568
node,Line_UC,DOCS,0.7,0.7,939.65,15234102.7,3903.09,0.86,0.86,596,0,0.266
node,Module_CC,DOCS,0.79,0.79,9.44,1389.72,37.28,0.96,0.96,596,0,0.46
node,Module_EC,DOCS,0.91,0.91,3.74,282.2,16.8,0.97,0.97,596,0,0.568
node,Module_UC,DOCS,0.78,0.78,8.54,880.88,29.68,0.91,0.91,596,0,0.266
gitlabhq,Line_CC,DOCS,0.01,0.01,350.69,32111254.7,5666.68,0.88,0.88,1154,0,0.512
gitlabhq,Line_EC,DOCS,0.84,0.84,89.11,62858.5,250.72,0.89,0.89,1154,0,0.492
gitlabhq,Line_UC,DOCS,0.36,0.36,623.53,17984790.33,4240.85,0.9,0.9,1154,0,0.416
gitlabhq,Module_CC,DOCS,0.61,0.61,7.01,1528.63,39.1,0.91,0.91,1154,0,0.512
gitlabhq,Module_EC,DOCS,0.89,0.89,3.2,67.76,8.23,0.9,0.9,1154,0,0.492
gitlabhq,Module_UC,DOCS,0.59,0.59,15.34,8795.77,93.79,0.93,0.93,1154,0,0.416
tensorflow,Line_CC,REFACTOR,0.65,0.64,32.67,13717.58,117.12,0.96,0.96,106,0,0.667
tensorflow,Line_EC,REFACTOR,0.43,0.41,1668.28,45475631.01,6743.56,0.94,0.94,106,0,0.519
tensorflow,Line_UC,REFACTOR,0.13,0.1,2763.91,205280795.43,14327.62,0.92,0.92,106,0,0.479
tensorflow,Module_CC,REFACTOR,0.16,0.13,0.93,19.75,4.44,0.93,0.93,106,0,0.667
tensorflow,Module_EC,REFACTOR,0.36,0.33,30.12,17406.44,131.93,0.9,0.9,106,0,0.519
tensorflow,Module_UC,REFACTOR,0.11,0.07,42.09,46931.43,216.64,0.88,0.88,106,0,0.479
vue,Line_CC,REFACTOR,0.42,0.41,30.0,20178.06,142.05,0.94,0.94,248,0,0.624
vue,Line_EC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,248,0,0.751
vue,Line_UC,REFACTOR,0.44,0.43,105.64,324515.73,569.66,0.9,0.92,248,0,0.643
vue,Module_CC,REFACTOR,0.83,0.83,1.01,12.05,3.47,0.96,0.96,248,0,0.624
vue,Module_EC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,248,0,0.751
vue,Module_UC,REFACTOR,0.48,0.47,2.3,125.3,11.19,0.88,0.92,248,0,0.643
neutron,Line_CC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,203,0,0.751
neutron,Line_EC,REFACTOR,0.86,0.86,415.95,1046823.04,1023.14,0.91,0.91,203,0,0.441
neutron,Line_UC,REFACTOR,0.94,0.94,135.21,324461.24,569.61,0.95,0.95,203,0,0.552
neutron,Module_CC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,203,0,0.751
neutron,Module_EC,REFACTOR,0.82,0.82,13.15,1103.31,33.22,0.92,0.92,203,0,0.441
neutron,Module_UC,REFACTOR,0.95,0.95,2.77,122.7,11.08,0.94,0.94,203,0,0.552
moby,Line_CC,REFACTOR,1.0,1.0,6.04,1938.08,44.02,0.98,0.98,319,0,0.737
moby,Line_EC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,319,0,0.697
moby,Line_UC,REFACTOR,0.63,0.63,258.9,829581.02,910.81,0.92,0.92,319,0,0.523
moby,Module_CC,REFACTOR,1.0,1.0,0.53,14.75,3.84,0.98,0.98,319,0,0.737
moby,Module_EC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,319,0,0.697
moby,Module_UC,REFACTOR,0.7,0.7,4.04,165.82,12.88,0.9,0.9,319,0,0.523
home-assistant,Line_CC,REFACTOR,0.71,0.71,34.71,34912.69,186.85,0.98,0.98,560,0,0.692
home-assistant,Line_EC,REFACTOR,-0.01,-0.02,1085.59,114377301.96,10694.73,0.98,0.98,560,0,0.736
home-assistant,Line_UC,REFACTOR,0.02,0.01,253.72,24034086.81,4902.46,0.94,0.95,560,0,0.7
home-assistant,Module_CC,REFACTOR,0.79,0.79,0.54,6.18,2.49,0.98,0.98,560,0,0.692
home-assistant,Module_EC,REFACTOR,-0.01,-0.02,11.69,9404.48,96.98,0.98,0.98,560,0,0.736
home-assistant,Module_UC,REFACTOR,0.05,0.04,2.23,1396.26,37.37,0.95,0.96,560,0,0.7
angular,Line_CC,REFACTOR,0.77,0.77,3157.18,73912852.25,8597.26,0.42,0.55,411,0,0.212
angular,Line_EC,REFACTOR,0.51,0.51,1634.79,86359813.78,9293.0,0.74,0.77,411,0,0.541
angular,Line_UC,REFACTOR,0.82,0.82,2717.1,97004872.01,9849.11,0.85,0.85,411,0,0.369
angular,Module_CC,REFACTOR,0.58,0.58,134.84,263286.53,513.11,0.44,0.6,411,0,0.212
angular,Module_EC,REFACTOR,0.6,0.6,41.64,40100.16,200.25,0.77,0.8,411,0,0.541
angular,Module_UC,REFACTOR,0.96,0.96,69.87,69761.89,264.12,0.87,0.87,411,0,0.369
node,Line_CC,REFACTOR,0.95,0.95,2929.1,64766245.51,8047.75,0.87,0.87,596,0,0.458
node,Line_EC,REFACTOR,0.89,0.89,1494.65,47748580.58,6910.03,0.97,0.97,596,0,0.562
node,Line_UC,REFACTOR,0.93,0.93,556.08,2879669.7,1696.96,0.89,0.89,596,0,0.38
node,Module_CC,REFACTOR,0.97,0.97,18.25,2055.95,45.34,0.93,0.93,596,0,0.458
node,Module_EC,REFACTOR,0.93,0.93,10.32,1216.56,34.88,0.96,0.96,596,0,0.562
node,Module_UC,REFACTOR,0.93,0.93,20.5,4704.31,68.59,0.89,0.89,596,0,0.38
gitlabhq,Line_CC,REFACTOR,0.45,0.45,94.45,267415.35,517.12,0.91,0.91,1154,0,0.591
gitlabhq,Line_EC,REFACTOR,0.33,0.33,189.64,1123813.84,1060.1,0.92,0.92,1154,0,0.57
gitlabhq,Line_UC,REFACTOR,0.52,0.52,427.54,7359897.49,2712.91,0.93,0.93,1154,0,0.521
gitlabhq,Module_CC,REFACTOR,0.37,0.37,2.63,206.65,14.38,0.92,0.92,1154,0,0.591
gitlabhq,Module_EC,REFACTOR,0.54,0.54,4.53,510.13,22.59,0.93,0.93,1154,0,0.57
gitlabhq,Module_UC,REFACTOR,0.55,0.55,11.34,6770.38,82.28,0.93,0.93,1154,0,0.521
tensorflow,Line_CC,TESTING,0.25,0.22,109.01,226732.05,476.16,0.66,0.71,106,0,0.413
tensorflow,Line_EC,TESTING,0.37,0.35,7218.96,619270853.3,24885.15,0.8,0.8,106,0,0.413
tensorflow,Line_UC,TESTING,0.64,0.63,4849.05,315651102.61,17766.57,0.76,0.76,106,0,0.285
tensorflow,Module_CC,TESTING,0.6,0.58,3.24,103.98,10.2,0.69,0.8,106,0,0.413
tensorflow,Module_EC,TESTING,0.76,0.75,84.23,47930.9,218.93,0.89,0.89,106,0,0.413
tensorflow,Module_UC,TESTING,0.67,0.66,102.19,165882.74,407.29,0.87,0.87,106,0,0.285
vue,Line_CC,TESTING,0.21,0.2,254.43,2440805.17,1562.31,0.94,0.94,248,0,0.585
vue,Line_EC,TESTING,0.86,0.86,2.16,331.82,18.22,0.99,0.99,248,0,0.733
vue,Line_UC,TESTING,0.38,0.37,431.36,6162469.98,2482.43,0.75,0.81,248,0,0.535
vue,Module_CC,TESTING,0.69,0.68,7.3,1341.78,36.63,0.96,0.96,248,0,0.585
vue,Module_EC,TESTING,0.88,0.88,0.04,0.09,0.3,0.99,0.99,248,0,0.733
vue,Module_UC,TESTING,0.41,0.4,14.69,5123.42,71.58,0.75,0.81,248,0,0.535
neutron,Line_CC,TESTING,1.0,1.0,0.0,0.0,0.0,1.0,1.0,203,0,0.718
neutron,Line_EC,TESTING,0.73,0.72,3395.44,133004773.2,11532.77,0.83,0.83,203,0,0.245
neutron,Line_UC,TESTING,0.38,0.37,373.57,2621701.42,1619.17,0.82,0.82,203,0,0.312
neutron,Module_CC,TESTING,1.0,1.0,0.0,0.0,0.0,1.0,1.0,203,0,0.718
neutron,Module_EC,TESTING,0.91,0.91,72.39,45709.62,213.8,0.97,0.97,203,0,0.245
neutron,Module_UC,TESTING,0.42,0.41,9.88,2272.64,47.67,0.92,0.92,203,0,0.312
moby,Line_CC,TESTING,0.81,0.81,164.39,784619.99,885.79,0.97,0.97,319,0,0.699
moby,Line_EC,TESTING,-0.04,-0.05,32.67,29030.49,170.38,0.95,0.95,319,0,0.683
moby,Line_UC,TESTING,0.52,0.51,962.94,14491074.53,3806.71,0.86,0.86,319,0,0.311
moby,Module_CC,TESTING,0.78,0.78,2.56,199.07,14.11,0.97,0.97,319,0,0.699
moby,Module_EC,TESTING,-0.03,-0.04,1.16,44.15,6.64,0.95,0.95,319,0,0.683
moby,Module_UC,TESTING,0.83,0.83,19.22,3666.74,60.55,0.91,0.91,319,0,0.311
home-assistant,Line_CC,TESTING,0.33,0.33,99.79,532796.99,729.93,0.94,0.94,560,0,0.635
home-assistant,Line_EC,TESTING,0.1,0.09,4666.09,1735951001.94,41664.75,0.97,0.97,560,0,0.689
home-assistant,Line_UC,TESTING,0.25,0.24,182.43,1554403.16,1246.76,0.9,0.92,560,0,0.661
home-assistant,Module_CC,TESTING,0.07,0.06,1.39,426.75,20.66,0.97,0.97,560,0,0.635
home-assistant,Module_EC,TESTING,0.48,0.48,27.16,27732.61,166.53,0.98,0.98,560,0,0.689
home-assistant,Module_UC,TESTING,0.09,0.08,4.2,1449.81,38.08,0.91,0.93,560,0,0.661
angular,Line_CC,TESTING,0.75,0.75,5666.46,187081138.97,13677.76,0.38,0.49,411,0,0.241
angular,Line_EC,TESTING,0.02,0.01,1136.19,227314246.23,15076.94,0.84,0.86,411,0,0.585
angular,Line_UC,TESTING,0.79,0.79,2437.3,119693157.74,10940.44,0.59,0.66,411,0,0.381
angular,Module_CC,TESTING,0.75,0.75,30.58,8968.05,94.7,0.53,0.68,411,0,0.241
angular,Module_EC,TESTING,0.02,0.01,18.47,104405.38,323.12,0.88,0.89,411,0,0.585
angular,Module_UC,TESTING,0.96,0.96,28.81,12476.22,111.7,0.59,0.68,411,0,0.381
node,Line_CC,TESTING,0.97,0.97,3839.97,75771267.71,8704.67,0.93,0.93,596,0,0.406
node,Line_EC,TESTING,0.98,0.98,1081.05,8622345.21,2936.38,0.92,0.92,596,0,0.505
node,Line_UC,TESTING,0.9,0.9,4792.66,166468589.27,12902.27,0.78,0.78,596,0,0.183
node,Module_CC,TESTING,0.99,0.99,188.02,176390.27,419.99,0.94,0.94,596,0,0.406
node,Module_EC,TESTING,0.99,0.99,74.29,43575.31,208.75,0.92,0.92,596,0,0.505
node,Module_UC,TESTING,0.95,0.95,213.14,336588.2,580.16,0.82,0.82,596,0,0.183
tensorflow,Line_CC,FEATURE,0.0,-0.04,67.2,179129.24,423.24,0.92,0.92,106,0,0.639
tensorflow,Line_EC,FEATURE,0.64,0.63,883.4,6409925.82,2531.78,0.91,0.91,106,0,0.519
tensorflow,Line_UC,FEATURE,0.57,0.55,720.44,6619527.31,2572.84,0.85,0.85,106,0,0.491
tensorflow,Module_CC,FEATURE,0.33,0.3,0.56,3.49,1.87,0.93,0.93,106,0,0.639
tensorflow,Module_EC,FEATURE,0.73,0.72,9.7,754.27,27.46,0.92,0.92,106,0,0.519
tensorflow,Module_UC,FEATURE,0.51,0.49,8.21,1076.07,32.8,0.9,0.9,106,0,0.491
vue,Line_CC,FEATURE,0.03,0.01,41.83,74640.52,273.2,0.92,0.92,248,0,0.678
vue,Line_EC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,248,0,0.751
vue,Line_UC,FEATURE,0.15,0.14,13.25,19676.35,140.27,0.99,0.99,248,0,0.695
vue,Module_CC,FEATURE,0.06,0.04,1.78,124.79,11.17,0.92,0.92,248,0,0.678
vue,Module_EC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,248,0,0.751
vue,Module_UC,FEATURE,0.08,0.06,0.7,63.47,7.97,0.99,0.99,248,0,0.695
gitlabhq,Line_CC,TESTING,0.01,0.01,96.9,2699869.5,1643.13,0.89,0.89,1154,0,0.548
gitlabhq,Line_EC,TESTING,0.77,0.77,151.72,373533.47,611.17,0.91,0.91,1154,0,0.521
gitlabhq,Line_UC,TESTING,0.6,0.6,16925.79,13518611954.96,116269.57,0.65,0.74,1154,0,0.414
gitlabhq,Module_CC,TESTING,0.54,0.54,2.11,127.02,11.27,0.92,0.92,1154,0,0.548
gitlabhq,Module_EC,TESTING,0.93,0.93,3.78,137.19,11.71,0.91,0.91,1154,0,0.521
gitlabhq,Module_UC,TESTING,0.7,0.7,388.68,7547291.99,2747.23,0.71,0.82,1154,0,0.414
neutron,Line_CC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,203,0,0.751
neutron,Line_EC,FEATURE,0.84,0.84,97.74,86004.68,293.27,0.93,0.93,203,0,0.596
neutron,Line_UC,FEATURE,0.59,0.58,132.38,344884.12,587.27,0.91,0.91,203,0,0.64
neutron,Module_CC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,203,0,0.751
neutron,Module_EC,FEATURE,0.77,0.77,2.26,55.45,7.45,0.95,0.95,203,0,0.596
neutron,Module_UC,FEATURE,0.29,0.28,1.39,36.82,6.07,0.9,0.9,203,0,0.64
moby,Line_CC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,319,0,0.751
moby,Line_EC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,319,0,0.718
moby,Line_UC,FEATURE,0.12,0.11,25.63,17070.7,130.65,0.89,0.89,319,0,0.593
moby,Module_CC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,319,0,0.751
moby,Module_EC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,319,0,0.718
moby,Module_UC,FEATURE,0.32,0.31,0.78,11.02,3.32,0.91,0.91,319,0,0.593
home-assistant,Line_CC,FEATURE,0.41,0.41,10.51,4457.25,66.76,0.97,0.97,560,0,0.698
home-assistant,Line_EC,FEATURE,0.34,0.34,220.72,9137666.65,3022.86,0.99,0.99,560,0,0.742
home-assistant,Line_UC,FEATURE,0.0,-0.01,8.43,3423.47,58.51,0.96,0.96,560,0,0.717
home-assistant,Module_CC,FEATURE,0.19,0.18,0.24,2.98,1.73,0.97,0.97,560,0,0.698
home-assistant,Module_EC,FEATURE,0.51,0.51,3.72,1786.51,42.27,1.0,1.0,560,0,0.742
home-assistant,Module_UC,FEATURE,0.02,0.01,0.36,8.51,2.92,0.96,0.96,560,0,0.717
angular,Line_CC,FEATURE,0.39,0.38,4265.11,353340913.1,18797.36,0.49,0.62,411,0,0.273
angular,Line_EC,FEATURE,0.04,0.03,2791.37,827050904.62,28758.49,0.96,0.96,411,0,0.603
angular,Line_UC,FEATURE,0.67,0.67,1187.69,23806230.04,4879.16,0.63,0.7,411,0,0.419
angular,Module_CC,FEATURE,0.48,0.47,89.51,174566.41,417.81,0.56,0.73,411,0,0.273
angular,Module_EC,FEATURE,0.54,0.54,35.14,39794.74,199.49,0.96,0.96,411,0,0.603
angular,Module_UC,FEATURE,0.61,0.61,39.62,30739.04,175.33,0.67,0.75,411,0,0.419
node,Line_CC,FEATURE,0.74,0.74,35.54,23572.84,153.53,0.95,0.95,596,0,0.565
node,Line_EC,FEATURE,1.0,1.0,4.55,782.83,27.98,1.0,1.0,596,0,0.682
node,Line_UC,FEATURE,0.94,0.94,16.86,7789.95,88.26,0.97,0.97,596,0,0.643
node,Module_CC,FEATURE,0.93,0.93,1.63,27.9,5.28,0.97,0.97,596,0,0.565
node,Module_EC,FEATURE,0.98,0.98,0.43,6.51,2.55,1.0,1.0,596,0,0.682
node,Module_UC,FEATURE,0.98,0.98,0.4,3.92,1.98,0.97,0.97,596,0,0.643
tensorflow,Line_CC,UPGRADE,-0.01,-0.05,334.39,4810752.07,2193.34,0.93,0.93,106,0,0.448
tensorflow,Line_EC,UPGRADE,-0.01,-0.05,8365.27,6990204460.06,83607.44,0.87,0.87,106,0,0.476
tensorflow,Line_UC,UPGRADE,0.67,0.66,259.44,856215.6,925.32,0.8,0.8,106,0,0.38
tensorflow,Module_CC,UPGRADE,0.39,0.37,1.24,20.74,4.55,0.97,0.97,106,0,0.448
tensorflow,Module_EC,UPGRADE,0.27,0.24,21.44,8488.1,92.13,0.91,0.91,106,0,0.476
tensorflow,Module_UC,UPGRADE,0.51,0.49,7.07,919.49,30.32,0.89,0.89,106,0,0.38
vue,Line_CC,UPGRADE,0.01,-0.01,35.42,256225.81,506.19,0.99,0.99,248,0,0.727
vue,Line_EC,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,248,0,0.751
vue,Line_UC,UPGRADE,0.04,0.02,2.41,852.2,29.19,0.97,0.97,248,0,0.702
vue,Module_CC,UPGRADE,0.82,0.82,0.24,1.89,1.37,1.0,1.0,248,0,0.727
vue,Module_EC,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,248,0,0.751
vue,Module_UC,UPGRADE,0.18,0.17,0.31,3.85,1.96,0.95,0.95,248,0,0.702
neutron,Line_CC,UPGRADE,1.0,1.0,0.62,26.07,5.11,0.99,0.99,203,0,0.736
neutron,Line_EC,UPGRADE,0.28,0.27,501.4,3885652.16,1971.21,0.8,0.8,203,0,0.367
neutron,Line_UC,UPGRADE,0.91,0.91,21.19,4855.14,69.68,0.96,0.96,203,0,0.622
neutron,Module_CC,UPGRADE,1.0,1.0,0.01,0.01,0.12,0.99,0.99,203,0,0.736
neutron,Module_EC,UPGRADE,0.63,0.62,8.8,537.93,23.19,0.8,0.8,203,0,0.367
neutron,Module_UC,UPGRADE,0.82,0.82,0.47,2.02,1.42,0.93,0.93,203,0,0.622
moby,Line_CC,UPGRADE,-0.01,-0.02,0.11,1.35,1.16,0.99,0.99,319,0,0.744
moby,Line_EC,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,319,0,0.708
moby,Line_UC,UPGRADE,0.76,0.76,93.13,65916.1,256.74,0.88,0.88,319,0,0.455
moby,Module_CC,UPGRADE,-0.01,-0.02,0.02,0.04,0.19,0.99,0.99,319,0,0.744
moby,Module_EC,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,319,0,0.708
moby,Module_UC,UPGRADE,0.81,0.81,2.88,59.48,7.71,0.9,0.9,319,0,0.455
gitlabhq,Line_CC,FEATURE,0.03,0.03,121.5,526021.47,725.27,0.87,0.87,1154,0,0.567
gitlabhq,Line_EC,FEATURE,0.42,0.42,104.98,181310.64,425.81,0.89,0.89,1154,0,0.544
