Project,Model,Task,R_Squared,R_Squared_Adj,MAE,MSE,RMSE,PRED_25,PRED_50,T_Records,D_Records,P_NA
moby,Line_UC,BUG,0.9,0.9,857.78,3842551.82,1960.24,0.78,0.78,319,0,0.207
moby,Module_CC,BUG,0.66,0.66,0.53,6.35,2.52,0.97,0.97,319,0,0.68
moby,Module_EC,BUG,0.06,0.05,0.54,12.96,3.6,0.98,0.98,319,0,0.678
moby,Module_UC,BUG,0.9,0.9,32.12,8660.55,93.06,0.89,0.89,319,0,0.207
home-assistant,Line_CC,BUG,0.51,0.51,71.79,90164.76,300.27,0.88,0.88,560,0,0.367
home-assistant,Line_EC,BUG,0.45,0.45,1959.54,119247989.97,10920.07,0.96,0.96,560,0,0.63
home-assistant,Line_UC,BUG,0.08,0.07,206.06,8478452.99,2911.78,0.69,0.76,560,0,0.453
home-assistant,Module_CC,BUG,0.43,0.43,3.56,544.13,23.33,0.92,0.92,560,0,0.367
home-assistant,Module_EC,BUG,0.43,0.43,72.89,270419.99,520.02,0.98,0.98,560,0,0.63
home-assistant,Module_UC,BUG,0.63,0.63,4.13,702.6,26.51,0.74,0.85,560,0,0.453
angular,Line_CC,BUG,0.79,0.79,4949.14,137159805.17,11711.52,0.4,0.58,411,0,0.159
angular,Line_EC,BUG,0.22,0.21,2808.51,244619189.48,15640.31,0.65,0.73,411,0,0.446
angular,Line_UC,BUG,0.94,0.94,2553.38,90861870.57,9532.15,0.44,0.56,411,0,0.235
angular,Module_CC,BUG,0.66,0.66,217.7,410423.29,640.64,0.45,0.66,411,0,0.159
angular,Module_EC,BUG,0.21,0.2,107.7,566602.68,752.73,0.72,0.85,411,0,0.446
angular,Module_UC,BUG,0.95,0.95,85.61,140847.71,375.3,0.52,0.71,411,0,0.235
node,Line_CC,BUG,0.93,0.93,4290.53,116406355.59,10789.18,0.88,0.88,596,0,0.398
node,Line_EC,BUG,0.84,0.84,900.31,9821478.5,3133.92,0.95,0.95,596,0,0.513
node,Line_UC,BUG,0.91,0.91,1890.93,18156737.94,4261.07,0.38,0.58,596,0,0.105
node,Module_CC,BUG,0.99,0.99,98.56,48649.57,220.57,0.96,0.96,596,0,0.398
node,Module_EC,BUG,0.97,0.97,23.5,7382.64,85.92,0.96,0.96,596,0,0.513
node,Module_UC,BUG,0.95,0.95,93.49,43086.0,207.57,0.43,0.65,596,0,0.105
gitlabhq,Line_CC,BUG,0.47,0.47,334.46,3685871.33,1919.86,0.85,0.85,1154,0,0.346
gitlabhq,Line_EC,BUG,0.78,0.78,338.13,1336359.48,1156.01,0.88,0.88,1154,0,0.365
gitlabhq,Line_UC,BUG,0.35,0.35,3172.41,287982723.57,16970.05,0.52,0.65,1154,0,0.273
gitlabhq,Module_CC,BUG,0.88,0.88,9.07,732.34,27.06,0.86,0.86,1154,0,0.346
gitlabhq,Module_EC,BUG,0.97,0.97,10.84,814.77,28.54,0.92,0.92,1154,0,0.365
gitlabhq,Module_UC,BUG,0.66,0.66,54.66,144913.36,380.67,0.66,0.82,1154,0,0.273
tensorflow,Line_CC,DOCS,0.35,0.32,223.99,649339.07,805.82,0.66,0.71,106,0,0.476
tensorflow,Line_EC,DOCS,0.11,0.07,5836.01,746375202.05,27319.87,0.88,0.88,106,0,0.476
tensorflow,Line_UC,DOCS,0.39,0.37,1931.76,39042939.38,6248.43,0.57,0.59,106,0,0.358
tensorflow,Module_CC,DOCS,0.64,0.63,4.97,198.42,14.09,0.74,0.78,106,0,0.476
tensorflow,Module_EC,DOCS,0.02,-0.02,223.34,2053578.5,1433.03,0.87,0.87,106,0,0.476
tensorflow,Module_UC,DOCS,0.49,0.47,26.48,6944.43,83.33,0.57,0.66,106,0,0.358
vue,Line_CC,DOCS,0.42,0.41,13.49,4585.73,67.72,0.98,0.98,248,0,0.718
vue,Line_EC,DOCS,-0.0,-0.02,0.95,224.58,14.99,1.0,1.0,248,0,0.748
vue,Line_UC,DOCS,0.25,0.24,0.38,8.73,2.96,0.99,0.99,248,0,0.712
vue,Module_CC,DOCS,0.78,0.78,0.23,1.21,1.1,0.98,0.98,248,0,0.718
vue,Module_EC,DOCS,-0.0,-0.02,0.24,14.04,3.75,1.0,1.0,248,0,0.748
vue,Module_UC,DOCS,0.77,0.77,0.04,0.04,0.2,1.0,1.0,248,0,0.712
neutron,Line_CC,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,203,0,0.714
neutron,Line_EC,DOCS,0.82,0.82,421.57,1011538.96,1005.75,0.86,0.86,203,0,0.459
neutron,Line_UC,DOCS,0.05,0.03,238.18,8109358.81,2847.69,0.96,0.96,203,0,0.603
neutron,Module_CC,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,203,0,0.714
neutron,Module_EC,DOCS,0.84,0.84,15.22,2495.1,49.95,0.92,0.92,203,0,0.459
neutron,Module_UC,DOCS,0.51,0.5,2.84,202.0,14.21,0.94,0.94,203,0,0.603
moby,Line_CC,DOCS,1.0,1.0,1.01,107.67,10.38,0.99,0.99,319,0,0.744
moby,Line_EC,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,319,0,0.699
moby,Line_UC,DOCS,0.53,0.52,3173.8,136210265.18,11670.92,0.81,0.81,319,0,0.38
moby,Module_CC,DOCS,1.0,1.0,0.02,0.04,0.19,0.99,0.99,319,0,0.744
moby,Module_EC,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,319,0,0.699
moby,Module_UC,DOCS,0.74,0.74,28.9,7578.32,87.05,0.86,0.86,319,0,0.38
home-assistant,Line_CC,DOCS,0.03,0.02,23.25,113687.42,337.18,0.97,0.97,560,0,0.714
home-assistant,Line_EC,DOCS,0.35,0.35,170.54,5247178.48,2290.67,0.99,0.99,560,0,0.728
home-assistant,Line_UC,DOCS,0.51,0.51,21.95,24762.22,157.36,0.94,0.95,560,0,0.704
home-assistant,Module_CC,DOCS,0.02,0.01,2.47,1389.58,37.28,0.99,0.99,560,0,0.714
home-assistant,Module_EC,DOCS,0.06,0.05,14.06,53732.28,231.8,0.99,0.99,560,0,0.728
home-assistant,Module_UC,DOCS,0.08,0.07,3.26,1631.83,40.4,0.94,0.95,560,0,0.704
angular,Line_CC,DOCS,0.42,0.41,4997.18,294479359.04,17160.4,0.39,0.51,411,0,0.174
angular,Line_EC,DOCS,0.65,0.65,985.77,11068669.79,3326.96,0.88,0.88,411,0,0.513
angular,Line_UC,DOCS,0.85,0.85,872.35,7817789.1,2796.03,0.86,0.86,411,0,0.302
angular,Module_CC,DOCS,0.42,0.41,119.22,185694.58,430.92,0.46,0.58,411,0,0.174
angular,Module_EC,DOCS,0.65,0.65,10.39,2503.91,50.04,0.99,0.99,411,0,0.513
angular,Module_UC,DOCS,0.86,0.86,26.08,9069.89,95.24,0.88,0.88,411,0,0.302
node,Line_CC,DOCS,0.59,0.59,1835.22,64355308.75,8022.18,0.87,0.87,596,0,0.46
node,Line_EC,DOCS,0.85,0.85,635.33,9910467.04,3148.09,0.95,0.95,596,0,0.568
node,Line_UC,DOCS,0.78,0.78,660.05,9397254.65,3065.49,0.86,0.86,596,0,0.266
node,Module_CC,DOCS,0.88,0.88,9.36,1347.44,36.71,0.96,0.96,596,0,0.46
node,Module_EC,DOCS,0.94,0.94,2.85,201.14,14.18,0.98,0.98,596,0,0.568
node,Module_UC,DOCS,0.85,0.85,7.66,710.25,26.65,0.91,0.91,596,0,0.266
gitlabhq,Line_CC,DOCS,0.02,0.02,343.48,32021575.9,5658.76,0.88,0.88,1154,0,0.512
gitlabhq,Line_EC,DOCS,0.87,0.87,86.08,57553.54,239.9,0.9,0.9,1154,0,0.492
gitlabhq,Line_UC,DOCS,0.4,0.4,717.49,19310906.93,4394.42,0.9,0.9,1154,0,0.416
gitlabhq,Module_CC,DOCS,0.68,0.68,6.57,1410.55,37.56,0.91,0.91,1154,0,0.512
gitlabhq,Module_EC,DOCS,0.9,0.9,3.15,66.79,8.17,0.91,0.91,1154,0,0.492
gitlabhq,Module_UC,DOCS,0.67,0.67,14.48,8005.25,89.47,0.92,0.92,1154,0,0.416
vue,Line_CC,REFACTOR,0.42,0.41,28.76,19557.37,139.85,0.94,0.94,248,0,0.624
vue,Line_EC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,248,0,0.751
vue,Line_UC,REFACTOR,0.37,0.36,104.8,318423.46,564.29,0.89,0.92,248,0,0.643
vue,Module_CC,REFACTOR,0.8,0.8,1.05,13.38,3.66,0.95,0.95,248,0,0.624
vue,Module_EC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,248,0,0.751
vue,Module_UC,REFACTOR,0.44,0.43,2.27,121.23,11.01,0.89,0.91,248,0,0.643
tensorflow,Line_CC,REFACTOR,0.68,0.67,32.72,13729.28,117.17,0.96,0.96,106,0,0.667
tensorflow,Line_EC,REFACTOR,0.43,0.41,1628.48,45163335.47,6720.37,0.97,0.97,106,0,0.519
tensorflow,Line_UC,REFACTOR,0.13,0.1,2673.31,197432280.68,14051.06,0.92,0.92,106,0,0.479
tensorflow,Module_CC,REFACTOR,0.19,0.16,0.93,19.75,4.44,0.93,0.93,106,0,0.667
tensorflow,Module_EC,REFACTOR,0.36,0.33,31.6,16713.93,129.28,0.91,0.91,106,0,0.519
tensorflow,Module_UC,REFACTOR,0.19,0.16,41.69,46809.9,216.36,0.89,0.89,106,0,0.479
neutron,Line_CC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,203,0,0.751
neutron,Line_EC,REFACTOR,0.89,0.89,428.62,1075901.2,1037.26,0.9,0.9,203,0,0.441
neutron,Line_UC,REFACTOR,0.94,0.94,115.31,202490.59,449.99,0.96,0.96,203,0,0.552
neutron,Module_CC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,203,0,0.751
neutron,Module_EC,REFACTOR,0.82,0.82,12.47,962.02,31.02,0.91,0.91,203,0,0.441
neutron,Module_UC,REFACTOR,0.79,0.79,2.6,108.02,10.39,0.95,0.95,203,0,0.552
moby,Line_CC,REFACTOR,1.0,1.0,6.04,1938.08,44.02,0.98,0.98,319,0,0.737
moby,Line_EC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,319,0,0.697
moby,Line_UC,REFACTOR,0.68,0.68,256.58,793781.06,890.94,0.92,0.92,319,0,0.523
moby,Module_CC,REFACTOR,1.0,1.0,0.53,14.75,3.84,0.98,0.98,319,0,0.737
moby,Module_EC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,319,0,0.697
moby,Module_UC,REFACTOR,0.72,0.72,3.95,151.74,12.32,0.9,0.9,319,0,0.523
home-assistant,Line_CC,REFACTOR,0.72,0.72,35.63,33184.67,182.17,0.98,0.98,560,0,0.692
home-assistant,Line_EC,REFACTOR,-0.01,-0.02,1085.59,114377301.96,10694.73,0.98,0.98,560,0,0.736
home-assistant,Line_UC,REFACTOR,0.02,0.01,259.61,23718606.55,4870.18,0.94,0.94,560,0,0.7
home-assistant,Module_CC,REFACTOR,0.79,0.79,0.57,7.07,2.66,0.98,0.98,560,0,0.692
home-assistant,Module_EC,REFACTOR,-0.01,-0.02,11.69,9404.48,96.98,0.98,0.98,560,0,0.736
home-assistant,Module_UC,REFACTOR,0.04,0.03,2.32,1347.2,36.7,0.94,0.95,560,0,0.7
angular,Line_CC,REFACTOR,0.78,0.78,3056.13,67494549.68,8215.51,0.44,0.59,411,0,0.212
angular,Line_EC,REFACTOR,0.51,0.51,1514.32,81702355.32,9038.94,0.75,0.79,411,0,0.541
angular,Line_UC,REFACTOR,0.85,0.85,2025.38,61746829.74,7857.92,0.84,0.84,411,0,0.369
angular,Module_CC,REFACTOR,0.67,0.67,128.09,213847.49,462.44,0.46,0.6,411,0,0.212
angular,Module_EC,REFACTOR,0.62,0.62,37.14,35246.95,187.74,0.79,0.83,411,0,0.541
angular,Module_UC,REFACTOR,0.96,0.96,66.37,66816.7,258.49,0.88,0.88,411,0,0.369
node,Line_CC,REFACTOR,0.95,0.95,2446.81,53579170.51,7319.78,0.89,0.89,596,0,0.458
node,Line_EC,REFACTOR,0.94,0.94,1310.41,41403114.99,6434.53,0.97,0.97,596,0,0.562
node,Line_UC,REFACTOR,0.93,0.93,494.25,2441642.55,1562.58,0.91,0.91,596,0,0.38
node,Module_CC,REFACTOR,0.97,0.97,18.24,1939.6,44.04,0.96,0.96,596,0,0.458
node,Module_EC,REFACTOR,0.94,0.94,10.19,1239.24,35.2,0.97,0.97,596,0,0.562
node,Module_UC,REFACTOR,0.95,0.95,20.15,3866.31,62.18,0.86,0.86,596,0,0.38
gitlabhq,Line_CC,REFACTOR,0.44,0.44,95.45,262535.71,512.38,0.9,0.9,1154,0,0.591
gitlabhq,Line_EC,REFACTOR,0.33,0.33,203.0,1176356.4,1084.6,0.91,0.91,1154,0,0.57
gitlabhq,Line_UC,REFACTOR,0.55,0.55,442.5,6866777.89,2620.45,0.92,0.92,1154,0,0.521
gitlabhq,Module_CC,REFACTOR,0.45,0.45,2.69,199.59,14.13,0.92,0.92,1154,0,0.591
gitlabhq,Module_EC,REFACTOR,0.56,0.56,4.89,541.05,23.26,0.92,0.92,1154,0,0.57
gitlabhq,Module_UC,REFACTOR,0.55,0.55,10.69,6114.76,78.2,0.93,0.93,1154,0,0.521
vue,Line_CC,TESTING,0.22,0.21,263.19,2443872.7,1563.29,0.93,0.93,248,0,0.585
vue,Line_EC,TESTING,0.86,0.86,2.16,331.82,18.22,0.99,0.99,248,0,0.733
vue,Line_UC,TESTING,0.78,0.78,404.72,5499373.29,2345.07,0.76,0.81,248,0,0.535
vue,Module_CC,TESTING,0.72,0.72,6.37,1063.87,32.62,0.94,0.94,248,0,0.585
vue,Module_EC,TESTING,0.88,0.88,0.04,0.09,0.3,0.99,0.99,248,0,0.733
vue,Module_UC,TESTING,0.78,0.78,13.56,4413.25,66.43,0.77,0.82,248,0,0.535
tensorflow,Line_CC,TESTING,0.47,0.45,104.31,221517.19,470.66,0.7,0.75,106,0,0.413
tensorflow,Line_EC,TESTING,0.44,0.42,7202.76,607973156.23,24657.11,0.85,0.85,106,0,0.413
tensorflow,Line_UC,TESTING,0.76,0.75,4520.92,255526278.58,15985.19,0.74,0.74,106,0,0.285
tensorflow,Module_CC,TESTING,0.76,0.75,2.99,94.52,9.72,0.75,0.87,106,0,0.413
tensorflow,Module_EC,TESTING,0.76,0.75,86.48,49544.94,222.59,0.88,0.88,106,0,0.413
tensorflow,Module_UC,TESTING,0.61,0.59,93.92,128851.75,358.96,0.91,0.91,106,0,0.285
moby,Line_CC,TESTING,0.77,0.77,164.1,783912.25,885.39,0.97,0.97,319,0,0.699
moby,Line_EC,TESTING,0.79,0.79,17.35,8887.31,94.27,0.98,0.98,319,0,0.683
moby,Line_UC,TESTING,0.57,0.56,851.07,13153166.57,3626.73,0.85,0.85,319,0,0.311
moby,Module_CC,TESTING,0.62,0.62,2.69,212.44,14.58,0.97,0.97,319,0,0.699
moby,Module_EC,TESTING,0.6,0.59,1.14,36.94,6.08,0.97,0.97,319,0,0.683
moby,Module_UC,TESTING,0.86,0.86,18.65,3058.98,55.31,0.93,0.93,319,0,0.311
neutron,Line_CC,TESTING,1.0,1.0,0.0,0.0,0.0,1.0,1.0,203,0,0.718
neutron,Line_EC,TESTING,0.75,0.74,3562.87,148803370.75,12198.5,0.86,0.86,203,0,0.245
neutron,Line_UC,TESTING,0.59,0.58,371.2,2491673.67,1578.5,0.82,0.82,203,0,0.312
neutron,Module_CC,TESTING,1.0,1.0,0.0,0.0,0.0,1.0,1.0,203,0,0.718
neutron,Module_EC,TESTING,0.86,0.86,74.62,47096.2,217.02,0.95,0.95,203,0,0.245
neutron,Module_UC,TESTING,0.53,0.52,9.49,2082.57,45.64,0.92,0.92,203,0,0.312
home-assistant,Line_CC,TESTING,0.3,0.29,101.57,533193.53,730.2,0.94,0.94,560,0,0.635
home-assistant,Line_EC,TESTING,0.2,0.19,4799.73,1739897461.25,41712.08,0.97,0.97,560,0,0.689
home-assistant,Line_UC,TESTING,0.31,0.31,178.65,1474294.36,1214.21,0.9,0.91,560,0,0.661
home-assistant,Module_CC,TESTING,0.07,0.06,1.39,426.51,20.65,0.97,0.97,560,0,0.635
home-assistant,Module_EC,TESTING,0.6,0.6,25.99,22952.02,151.5,0.97,0.97,560,0,0.689
home-assistant,Module_UC,TESTING,0.11,0.1,4.11,1445.68,38.02,0.91,0.93,560,0,0.661
angular,Line_CC,TESTING,0.8,0.8,5451.01,163900363.44,12802.36,0.41,0.5,411,0,0.241
angular,Line_EC,TESTING,0.02,0.01,1157.09,229315531.35,15143.17,0.84,0.86,411,0,0.585
angular,Line_UC,TESTING,0.8,0.8,2295.48,114335687.07,10692.79,0.62,0.68,411,0,0.381
angular,Module_CC,TESTING,0.75,0.75,26.91,7698.81,87.74,0.57,0.7,411,0,0.241
angular,Module_EC,TESTING,0.02,0.01,18.35,104185.12,322.78,0.87,0.9,411,0,0.585
angular,Module_UC,TESTING,0.97,0.97,27.85,12396.3,111.34,0.62,0.7,411,0,0.381
node,Line_CC,TESTING,0.99,0.99,3323.29,71829548.12,8475.23,0.95,0.95,596,0,0.406
node,Line_EC,TESTING,0.99,0.99,969.48,8808158.05,2967.85,0.94,0.94,596,0,0.505
node,Line_UC,TESTING,0.92,0.92,4565.49,175010299.23,13229.15,0.81,0.81,596,0,0.183
node,Module_CC,TESTING,0.99,0.99,175.79,155637.83,394.51,0.96,0.96,596,0,0.406
node,Module_EC,TESTING,0.99,0.99,63.83,44388.36,210.69,0.96,0.96,596,0,0.505
node,Module_UC,TESTING,0.95,0.95,194.07,271337.78,520.9,0.85,0.85,596,0,0.183
tensorflow,Line_CC,FEATURE,0.12,0.09,66.33,178561.36,422.57,0.94,0.94,106,0,0.639
tensorflow,Line_EC,FEATURE,0.73,0.72,886.79,6460514.87,2541.75,0.92,0.92,106,0,0.519
tensorflow,Line_UC,FEATURE,0.5,0.48,712.96,7464595.7,2732.14,0.88,0.88,106,0,0.491
tensorflow,Module_CC,FEATURE,0.57,0.55,0.5,3.09,1.76,0.96,0.96,106,0,0.639
tensorflow,Module_EC,FEATURE,0.63,0.62,9.56,737.32,27.15,0.93,0.93,106,0,0.519
tensorflow,Module_UC,FEATURE,0.72,0.71,7.91,1095.41,33.1,0.95,0.95,106,0,0.491
vue,Line_CC,FEATURE,0.36,0.35,41.17,71978.4,268.29,0.92,0.92,248,0,0.678
vue,Line_EC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,248,0,0.751
vue,Line_UC,FEATURE,0.15,0.14,12.56,18725.2,136.84,0.99,0.99,248,0,0.695
vue,Module_CC,FEATURE,0.32,0.31,1.75,121.24,11.01,0.92,0.92,248,0,0.678
vue,Module_EC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,248,0,0.751
vue,Module_UC,FEATURE,0.08,0.06,0.69,62.6,7.91,0.99,0.99,248,0,0.695
gitlabhq,Line_CC,TESTING,0.01,0.01,94.15,2694696.2,1641.55,0.91,0.91,1154,0,0.548
gitlabhq,Line_EC,TESTING,0.81,0.81,144.63,356675.15,597.22,0.9,0.9,1154,0,0.521
gitlabhq,Line_UC,TESTING,0.72,0.72,16954.48,13512591457.9,116243.67,0.66,0.73,1154,0,0.414
gitlabhq,Module_CC,TESTING,0.59,0.59,1.93,107.19,10.35,0.92,0.92,1154,0,0.548
gitlabhq,Module_EC,TESTING,0.92,0.92,3.86,142.88,11.95,0.93,0.93,1154,0,0.521
gitlabhq,Module_UC,TESTING,0.62,0.62,387.26,7507739.52,2740.03,0.72,0.8,1154,0,0.414
moby,Line_CC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,319,0,0.751
moby,Line_EC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,319,0,0.718
moby,Line_UC,FEATURE,0.11,0.1,24.96,16819.51,129.69,0.91,0.91,319,0,0.593
moby,Module_CC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,319,0,0.751
moby,Module_EC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,319,0,0.718
moby,Module_UC,FEATURE,0.35,0.34,0.76,10.98,3.31,0.91,0.91,319,0,0.593
neutron,Line_CC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,203,0,0.751
neutron,Line_EC,FEATURE,0.85,0.85,103.58,93462.36,305.72,0.93,0.93,203,0,0.596
neutron,Line_UC,FEATURE,0.76,0.76,91.19,200779.8,448.08,0.94,0.94,203,0,0.64
neutron,Module_CC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,203,0,0.751
neutron,Module_EC,FEATURE,0.76,0.76,1.93,50.72,7.12,0.96,0.96,203,0,0.596
neutron,Module_UC,FEATURE,0.54,0.53,1.2,27.91,5.28,0.94,0.94,203,0,0.64
home-assistant,Line_CC,FEATURE,0.45,0.45,11.04,4524.67,67.27,0.97,0.97,560,0,0.698
home-assistant,Line_EC,FEATURE,0.34,0.34,220.72,9137666.65,3022.86,0.99,0.99,560,0,0.742
home-assistant,Line_UC,FEATURE,0.49,0.49,7.64,2752.98,52.47,0.96,0.96,560,0,0.717
home-assistant,Module_CC,FEATURE,0.29,0.28,0.23,2.79,1.67,0.98,0.98,560,0,0.698
home-assistant,Module_EC,FEATURE,0.51,0.51,3.72,1786.51,42.27,1.0,1.0,560,0,0.742
home-assistant,Module_UC,FEATURE,0.21,0.2,0.34,7.98,2.82,0.96,0.96,560,0,0.717
angular,Line_CC,FEATURE,0.45,0.44,3928.05,327593230.07,18099.54,0.54,0.66,411,0,0.273
angular,Line_EC,FEATURE,0.04,0.03,2793.93,830264245.79,28814.31,0.97,0.97,411,0,0.603
angular,Line_UC,FEATURE,0.69,0.69,1205.24,21436910.86,4630.0,0.64,0.72,411,0,0.419
angular,Module_CC,FEATURE,0.49,0.48,83.13,162420.0,403.01,0.56,0.74,411,0,0.273
angular,Module_EC,FEATURE,0.62,0.62,30.55,35399.25,188.15,0.96,0.96,411,0,0.603
angular,Module_UC,FEATURE,0.71,0.71,40.86,27544.28,165.96,0.65,0.73,411,0,0.419
node,Line_CC,FEATURE,0.81,0.81,35.44,23761.12,154.15,0.95,0.95,596,0,0.565
node,Line_EC,FEATURE,1.0,1.0,5.23,884.55,29.74,1.0,1.0,596,0,0.682
node,Line_UC,FEATURE,0.92,0.92,18.02,9262.04,96.24,0.97,0.97,596,0,0.643
node,Module_CC,FEATURE,0.95,0.95,1.91,31.19,5.59,0.95,0.95,596,0,0.565
node,Module_EC,FEATURE,0.99,0.99,0.47,7.09,2.66,1.0,1.0,596,0,0.682
node,Module_UC,FEATURE,0.97,0.97,0.4,3.89,1.97,0.97,0.97,596,0,0.643
tensorflow,Line_CC,UPGRADE,-0.01,-0.05,334.57,4810665.04,2193.32,0.92,0.92,106,0,0.448
tensorflow,Line_EC,UPGRADE,-0.01,-0.05,8365.77,6990210973.94,83607.48,0.87,0.87,106,0,0.476
tensorflow,Line_UC,UPGRADE,0.72,0.71,203.26,524865.6,724.48,0.89,0.89,106,0,0.38
tensorflow,Module_CC,UPGRADE,0.43,0.41,1.19,19.33,4.4,0.98,0.98,106,0,0.448
tensorflow,Module_EC,UPGRADE,0.28,0.25,20.23,8401.47,91.66,0.91,0.91,106,0,0.476
tensorflow,Module_UC,UPGRADE,0.52,0.5,6.52,756.56,27.51,0.9,0.9,106,0,0.38
vue,Line_CC,UPGRADE,0.01,-0.01,35.42,256225.81,506.19,0.99,0.99,248,0,0.727
vue,Line_EC,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,248,0,0.751
vue,Line_UC,UPGRADE,0.04,0.02,2.44,870.43,29.5,0.97,0.97,248,0,0.702
vue,Module_CC,UPGRADE,0.82,0.82,0.24,1.89,1.37,1.0,1.0,248,0,0.727
vue,Module_EC,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,248,0,0.751
vue,Module_UC,UPGRADE,0.22,0.21,0.31,4.04,2.01,0.95,0.95,248,0,0.702
moby,Line_CC,UPGRADE,-0.01,-0.02,0.11,1.35,1.16,0.99,0.99,319,0,0.744
moby,Line_EC,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,319,0,0.708
moby,Line_UC,UPGRADE,0.81,0.81,88.52,59473.05,243.87,0.86,0.86,319,0,0.455
moby,Module_CC,UPGRADE,-0.01,-0.02,0.02,0.04,0.19,0.99,0.99,319,0,0.744
moby,Module_EC,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,319,0,0.708
moby,Module_UC,UPGRADE,0.83,0.83,2.94,57.97,7.61,0.87,0.87,319,0,0.455
neutron,Line_CC,UPGRADE,1.0,1.0,0.62,26.07,5.11,0.99,0.99,203,0,0.736
neutron,Line_EC,UPGRADE,0.36,0.35,547.69,4259534.68,2063.86,0.8,0.8,203,0,0.367
neutron,Line_UC,UPGRADE,0.88,0.88,16.69,3056.65,55.29,0.94,0.94,203,0,0.622
neutron,Module_CC,UPGRADE,1.0,1.0,0.01,0.01,0.12,0.99,0.99,203,0,0.736
neutron,Module_EC,UPGRADE,0.68,0.67,9.6,611.39,24.73,0.8,0.8,203,0,0.367
neutron,Module_UC,UPGRADE,0.87,0.87,0.39,1.65,1.29,0.95,0.95,203,0,0.622
gitlabhq,Line_CC,FEATURE,0.04,0.04,122.07,528965.2,727.3,0.87,0.87,1154,0,0.567
gitlabhq,Line_EC,FEATURE,0.6,0.6,107.68,176983.4,420.69,0.88,0.88,1154,0,0.544
