,Project,Version,Date,Task,T_Module,T_Line,NT_CC,NO_CC,Module_CC,Line_CC,T_CC,NT_EC,NO_EC,Module_EC,Line_EC,T_EC
61,NixOS/nixpkgs,backups/libpng15@32782,2012-03-04,BUG,4895.0,231385.0,49.0,508.0,72.0,818.0,6.0,9.0,508.0,13.0,111.0,2.0
62,NixOS/nixpkgs,backups/stdenv-updates@32824,2012-03-06,BUG,4898.0,230266.0,5.0,209.0,7.0,56.0,2.0,,,,,
63,NixOS/nixpkgs,backups/kmod-MODULE_DIR@33576,2012-03-26,BUG,4937.0,231651.0,52.0,374.0,76.0,2002.0,7.0,7.0,374.0,10.0,162.0,2.0
64,NixOS/nixpkgs,backups/glib-2.30-take2@33502,2012-03-31,BUG,4947.0,232251.0,10.0,83.0,14.0,178.0,3.0,1.0,83.0,1.0,2.0,1.0
65,NixOS/nixpkgs,backups/kmod-no-lib-modules@34172,2012-04-04,BUG,4956.0,232630.0,7.0,42.0,7.0,59.0,3.0,1.0,42.0,1.0,16.0,1.0
66,NixOS/nixpkgs,backups/stdenv-updates@34093,2012-05-10,BUG,5004.0,234445.0,45.0,294.0,60.0,708.0,4.0,8.0,294.0,12.0,159.0,2.0
67,NixOS/nixpkgs,0.14,2012-06-04,BUG,5042.0,236382.0,6.0,164.0,10.0,55.0,2.0,1.0,164.0,1.0,10.0,1.0
68,NixOS/nixpkgs,binary,2013-02-04,BUG,5418.0,245439.0,177.0,3680.0,210.0,3250.0,19.0,17.0,3680.0,21.0,120.0,7.0
69,NixOS/nixpkgs,last-glibc-2.13,2013-03-07,BUG,5524.0,259794.0,52.0,612.0,122.0,1281.0,11.0,2.0,612.0,3.0,90.0,2.0
70,NixOS/nixpkgs,v192,2015-09-22,BUG,9026.0,802693.0,3830.0,38720.0,5475.0,98928.0,90.0,50.0,38730.0,75.0,714.0,29.0
71,NixOS/nixpkgs,15.09,2015-10-01,BUG,9027.0,1307921.0,93.0,422.0,140.0,8820.0,14.0,,,,,
72,NixOS/nixpkgs,15.09-beta,2015-10-04,,,,,,,,,,,,,
73,NixOS/nixpkgs,v206,2015-10-20,BUG,9372.0,1367011.0,224.0,2452.0,365.0,7616.0,33.0,4.0,2457.0,18.0,102.0,4.0
74,NixOS/nixpkgs,16.03-beta,2016-03-01,BUG,9953.0,1723366.0,676.0,6361.0,851.0,18956.0,45.0,41.0,6362.0,50.0,822.0,12.0
75,NixOS/nixpkgs,16.03,2016-03-31,BUG,9973.0,1778211.0,124.0,345.0,163.0,1563.0,16.0,2.0,345.0,2.0,10.0,1.0
