,Project,Version,Date,f0_,T_Module,T_Line,NT_CC,NO_CC,Module_CC,Line_CC,T_CC,NT_EC,NO_EC,Module_EC,Line_EC,T_EC,NT_UC,NO_UC,Module_UC,Line_UC,T_UC
0,nightwatchjs/nightwatch,v0.3.0,2014-02-11,BUG,82,5181,,,,,,,,,,,,,,,
1,nightwatchjs/nightwatch,v0.3.1,2014-02-11,BUG,82,5183,,,,,,,,,,,,,,,
2,nightwatchjs/nightwatch,v0.3.3,2014-02-15,BUG,82,5210,,,,,,,,,,,,,,,
3,nightwatchjs/nightwatch,v0.3.2,2014-02-15,BUG,82,5214,,,,,,,,,,,,,,,
4,nightwatchjs/nightwatch,v0.3.4,2014-02-21,BUG,84,5348,,,,,,,,,,,4.0,5.0,4.0,490.0,-1.0
5,nightwatchjs/nightwatch,v0.3.5,2014-02-21,BUG,84,5364,,,,,,,,,,,2.0,,3.0,46.0,-1.0
6,nightwatchjs/nightwatch,v0.3.6,2014-02-24,BUG,85,5417,,,,,,,,,,,3.0,4.0,10.0,238.0,-1.0
7,nightwatchjs/nightwatch,v0.3.7,2014-02-25,BUG,85,5417,,,,,,,,,,,1.0,,1.0,6.0,-1.0
8,nightwatchjs/nightwatch,v0.4.2,2014-03-17,BUG,101,8519,,,,,,,,,,,1.0,,1.0,2.0,-1.0
9,nightwatchjs/nightwatch,v0.4.1,2014-03-17,BUG,101,8519,,,,,,,,,,,,,,,
10,nightwatchjs/nightwatch,v0.4.0,2014-03-17,BUG,102,8528,,,,,,,,,,,16.0,5.0,37.0,424.0,-1.0
11,nightwatchjs/nightwatch,v0.4.4,2014-03-17,BUG,103,8609,,,,,,,,,,,1.0,,1.0,4.0,-1.0
12,nightwatchjs/nightwatch,v0.4.3,2014-03-17,BUG,103,8609,,,,,,,,,,,,,,,
13,nightwatchjs/nightwatch,v0.4.5,2014-03-18,BUG,103,8616,,,,,,,,,,,1.0,2.0,2.0,26.0,-1.0
14,nightwatchjs/nightwatch,v0.4.6,2014-03-21,BUG,103,8624,,,,,,,,,,,2.0,,2.0,25.0,-1.0
15,nightwatchjs/nightwatch,v0.4.7,2014-03-21,BUG,103,8672,,,,,,,,,,,3.0,,6.0,60.0,-1.0
16,nightwatchjs/nightwatch,v0.4.8,2014-03-29,BUG,109,9150,,,,,,,,,,,3.0,7.0,26.0,948.0,-1.0
17,nightwatchjs/nightwatch,v0.4.9,2014-04-02,BUG,112,9283,,,,,,,,,,,3.0,4.0,3.0,10.0,-1.0
18,nightwatchjs/nightwatch,v0.4.10,2014-04-03,BUG,112,9304,,,,,,,,,,,1.0,,4.0,55.0,-1.0
19,nightwatchjs/nightwatch,v0.4.11,2014-04-05,BUG,112,9306,,,,,,,,,,,1.0,,1.0,18.0,-1.0
20,nightwatchjs/nightwatch,v0.4.12,2014-04-07,BUG,113,9441,,,,,,,,,,,,,,,
21,nightwatchjs/nightwatch,v0.4.13,2014-04-09,BUG,113,9441,,,,,,,,,,,,,,,
22,nightwatchjs/nightwatch,v0.4.14,2014-04-24,BUG,118,9838,,,,,,,,,,,5.0,3.0,51.0,513.0,-1.0
23,nightwatchjs/nightwatch,v0.4.15,2014-05-05,BUG,121,10082,,,,,,,,,,,3.0,3.0,5.0,66.0,-1.0
24,nightwatchjs/nightwatch,v0.4.16,2014-05-16,BUG,121,10117,,,,,,,,,,,4.0,10.0,6.0,57.0,-1.0
25,nightwatchjs/nightwatch,v0.4.17,2014-05-22,BUG,121,10123,,,,,,,,,,,4.0,,3.0,20.0,-1.0
26,nightwatchjs/nightwatch,v0.5.1,2014-05-26,BUG,129,11253,,,,,,,,,,,5.0,8.0,9.0,373.0,-1.0
27,nightwatchjs/nightwatch,v0.5.2,2014-05-27,BUG,129,11253,,,,,,,,,,,,,,,
28,nightwatchjs/nightwatch,v0.5.3,2014-05-29,BUG,129,11251,,,,,,,,,,,1.0,,3.0,10.0,-1.0
29,nightwatchjs/nightwatch,v0.5.4,2014-06-04,BUG,129,11251,,,,,,,,,,,,,,,
30,nightwatchjs/nightwatch,v0.5.6,2014-06-05,BUG,129,11251,,,,,,,,,,,1.0,,1.0,8.0,-1.0
31,nightwatchjs/nightwatch,v0.5.5,2014-06-05,BUG,129,11251,,,,,,,,,,,,,,,
32,nightwatchjs/nightwatch,v0.5.7,2014-06-16,BUG,131,11407,,,,,,,,,,,4.0,9.0,8.0,87.0,-1.0
33,nightwatchjs/nightwatch,v0.5.8,2014-06-19,BUG,130,11407,,,,,,,,,,,1.0,,2.0,4.0,-1.0
34,nightwatchjs/nightwatch,v0.5.9,2014-07-07,BUG,132,11642,,,,,,,,,,,7.0,4.0,19.0,231.0,-1.0
35,nightwatchjs/nightwatch,v0.5.10,2014-07-09,BUG,134,11719,,,,,,,,,,,2.0,,8.0,163.0,-1.0
36,nightwatchjs/nightwatch,v0.5.11,2014-07-20,BUG,134,11790,,,,,,,,,,,2.0,4.0,3.0,22.0,-1.0
37,nightwatchjs/nightwatch,v0.5.12,2014-07-31,BUG,136,11965,,,,,,,,,,,4.0,,8.0,89.0,-1.0
38,nightwatchjs/nightwatch,v0.5.13,2014-08-01,BUG,136,11965,,,,,,,,,,,,,,,
39,nightwatchjs/nightwatch,v0.5.16,2014-08-18,BUG,139,12338,,,,,,,,,,,,,,,
40,nightwatchjs/nightwatch,v0.5.15,2014-08-18,BUG,139,12338,,,,,,,,,,,1.0,,2.0,13.0,-1.0
41,nightwatchjs/nightwatch,v0.5.14,2014-08-18,BUG,139,12345,,,,,,,,,,,4.0,9.0,3.0,9.0,-1.0
42,nightwatchjs/nightwatch,v0.5.18,2014-08-19,BUG,139,12338,,,,,,,,,,,3.0,,2.0,10.0,-1.0
43,nightwatchjs/nightwatch,v0.5.17,2014-08-19,BUG,139,12338,,,,,,,,,,,,,,,
44,nightwatchjs/nightwatch,v0.5.19,2014-08-25,BUG,139,12381,,,,,,,,,,,1.0,,3.0,47.0,-1.0
45,nightwatchjs/nightwatch,v0.5.21,2014-08-28,BUG,140,12509,,,,,,,,,,,1.0,,1.0,20.0,-1.0
46,nightwatchjs/nightwatch,v0.5.20,2014-08-28,BUG,140,12509,,,,,,,,,,,,,,,
47,nightwatchjs/nightwatch,v0.5.22,2014-09-08,BUG,139,12572,,,,,,,,,,,,,,,
48,nightwatchjs/nightwatch,v0.5.23,2014-09-11,BUG,140,12609,,,,,,,,,,,2.0,,3.0,43.0,-1.0
49,nightwatchjs/nightwatch,v0.5.24,2014-09-14,BUG,140,12645,,,,,,,,,,,2.0,,2.0,204.0,-1.0
50,nightwatchjs/nightwatch,v0.5.25,2014-09-16,BUG,141,12728,,,,,,,,,,,,,,,
51,nightwatchjs/nightwatch,v0.5.26,2014-09-17,BUG,141,12736,,,,,,,,,,,1.0,,4.0,26.0,-1.0
