,Project,Version,Date,Task,T_Module,T_Line,NT_CC,NO_CC,Module_CC,Line_CC,T_CC,NT_EC,NO_EC,Module_EC,Line_EC,T_EC,NT_UC,NO_UC,Module_UC,Line_UC,T_UC
50,Homebrew/brew,1.3.2,2017-09-04,,,,,,,,,295.0,3207.0,1239.0,25488.0,295.0,,,,,
51,Homebrew/brew,1.3.3,2017-09-21,,,,,,,,,,,,,,,,,,
52,Homebrew/brew,1.3.4,2017-09-25,,,,,,,,,,,,,,,,,,
53,Homebrew/brew,1.3.5,2017-10-08,REFACTOR,1067.0,82597.0,,,,,,59.0,2832.0,,0.0,59.0,3.0,58.0,45.0,605.0,-1.0
54,Homebrew/brew,1.3.6,2017-10-18,REFACTOR,1071.0,82614.0,,,,,,118.0,1164.0,,0.0,118.0,3.0,38.0,2.0,76.0,-1.0
55,Homebrew/brew,1.3.7,2017-11-10,REFACTOR,1085.0,82934.0,,,,,,59.0,3404.0,,0.0,59.0,2.0,143.0,6.0,113.0,-1.0
56,Homebrew/brew,1.3.8,2017-11-20,,,,,,,,,2.0,859.0,3.0,38.0,2.0,,,,,
57,Homebrew/brew,1.3.9,2017-12-04,REFACTOR,1096.0,83748.0,,,,,,,,,,,1.0,70.0,7.0,169.0,-1.0
58,Homebrew/brew,1.4.0,2017-12-11,REFACTOR,1096.0,83604.0,,,,,,,,,,,1.0,30.0,3.0,199.0,-1.0
59,Homebrew/brew,1.4.1,2017-12-16,,,,,,,,,,,,,,,,,,
60,Homebrew/brew,1.4.2,2018-01-01,,,,,,,,,,,,,,,,,,
61,Homebrew/brew,1.4.3,2018-01-08,,,,,,,,,,,,,,,,,,
62,Homebrew/brew,1.5.0,2018-01-19,,,,,,,,,,,,,,,,,,
63,Homebrew/brew,1.5.1,2018-01-22,,,,,,,,,,,,,,,,,,
64,Homebrew/brew,1.5.2,2018-01-24,,,,,,,,,,,,,,,,,,
65,Homebrew/brew,1.5.3,2018-02-05,,,,,,,,,,,,,,,,,,
66,Homebrew/brew,1.5.4,2018-02-10,,,,,,,,,,,,,,,,,,
67,Homebrew/brew,1.5.5,2018-02-27,REFACTOR,1097.0,84215.0,,,,,,,,,,,6.0,47.0,16.0,319.0,-1.0
68,Homebrew/brew,1.5.6,2018-03-01,,,,,,,,,,,,,,,,,,
69,Homebrew/brew,1.5.7,2018-03-02,,,,,,,,,,,,,,,,,,
70,Homebrew/brew,1.5.8,2018-03-02,,,,,,,,,,,,,,,,,,
71,Homebrew/brew,1.5.9,2018-03-08,REFACTOR,1102.0,84529.0,,,,,,,,,,,2.0,26.0,2.0,33.0,-1.0
72,Homebrew/brew,1.5.10,2018-03-10,,,,,,,,,,,,,,,,,,
73,Homebrew/brew,1.5.11,2018-03-19,,,,,,,,,,,,,,,,,,
74,Homebrew/brew,1.5.12,2018-03-21,,,,,,,,,,,,,,,,,,
75,Homebrew/brew,1.5.13,2018-03-28,REFACTOR,1109.0,85466.0,,,,,,118.0,1755.0,,0.0,118.0,1.0,37.0,6.0,212.0,-1.0
76,Homebrew/brew,1.5.14,2018-04-02,,,,,,,,,,,,,,,,,,
77,Homebrew/brew,1.6.0,2018-04-09,,,,,,,,,,,,,,,,,,
78,Homebrew/brew,1.6.1,2018-04-16,REFACTOR,1083.0,84620.0,,,,,,59.0,721.0,,0.0,59.0,1.0,13.0,5.0,29.0,-1.0
79,Homebrew/brew,1.6.2,2018-04-22,,,,5.0,35.0,26.0,643.0,5.0,59.0,673.0,,0.0,59.0,,,,,
80,Homebrew/brew,1.6.3,2018-05-03,REFACTOR,1071.0,84034.0,,,,,,,,,,,1.0,35.0,3.0,146.0,-1.0
81,Homebrew/brew,1.6.4,2018-05-21,,,,,,,,,,,,,,,,,,
82,Homebrew/brew,1.6.6,2018-05-25,,,,,,,,,,,,,,,,,,
83,Homebrew/brew,1.6.5,2018-05-25,REFACTOR,1087.0,85056.0,,,,,,,,,,,1.0,53.0,7.0,181.0,-1.0
84,Homebrew/brew,1.6.7,2018-06-05,,,,,,,,,59.0,2127.0,,0.0,59.0,,,,,
85,Homebrew/brew,1.6.8,2018-06-11,REFACTOR,1191.0,85617.0,4.0,62.0,7.0,159.0,4.0,118.0,1222.0,,0.0,118.0,4.0,32.0,29.0,799.0,-1.0
86,Homebrew/brew,1.6.9,2018-06-18,REFACTOR,1187.0,85391.0,,,,,,,,,,,2.0,20.0,6.0,17.0,-1.0
87,Homebrew/brew,1.6.10,2018-07-09,REFACTOR,1190.0,85889.0,,,,,,177.0,2692.0,,0.0,177.0,1.0,89.0,1.0,82.0,-1.0
88,Homebrew/brew,1.6.11,2018-07-10,,,,,,,,,,,,,,,,,,
89,Homebrew/brew,1.6.12,2018-07-10,,,,,,,,,,,,,,,,,,
90,Homebrew/brew,1.6.13,2018-07-11,,,,,,,,,,,,,,,,,,
91,Homebrew/brew,1.6.14,2018-07-11,,,,,,,,,,,,,,,,,,
92,Homebrew/brew,1.6.15,2018-07-13,REFACTOR,1198.0,86733.0,,,,,,,,,,,1.0,22.0,2.0,260.0,-1.0
93,Homebrew/brew,1.6.17,2018-07-14,,,,,,,,,,,,,,,,,,
94,Homebrew/brew,1.6.16,2018-07-14,,,,,,,,,,,,,,,,,,
95,Homebrew/brew,1.7.0,2018-07-16,REFACTOR,1194.0,86672.0,,,,,,118.0,545.0,,0.0,118.0,1.0,12.0,26.0,334.0,-1.0
96,Homebrew/brew,1.7.1,2018-07-23,REFACTOR,1194.0,86898.0,,,,,,59.0,2007.0,,0.0,59.0,3.0,58.0,27.0,196.0,-1.0
97,Homebrew/brew,1.7.2,2018-08-20,REFACTOR,1222.0,87014.0,,,,,,413.0,6682.0,,0.0,413.0,5.0,158.0,55.0,1712.0,-1.0
98,Homebrew/brew,1.7.3,2018-09-03,,,,,,,,,,,,,,,,,,
99,Homebrew/brew,1.7.4,2018-09-10,REFACTOR,1220.0,88283.0,,,,,,,,,,,1.0,52.0,4.0,261.0,-1.0
100,Homebrew/brew,1.7.5,2018-09-17,,,,,,,,,,,,,,,,,,
101,Homebrew/brew,1.7.6,2018-09-22,,,,,,,,,,,,,,,,,,
102,Homebrew/brew,1.7.7,2018-10-08,,,,,,,,,,,,,,,,,,
103,Homebrew/brew,1.8.0,2018-10-23,,,,,,,,,,,,,,,,,,
104,Homebrew/brew,1.8.1,2018-10-31,,,,,,,,,,,,,,,,,,
105,Homebrew/brew,1.8.2,2018-11-06,,,,,,,,,,,,,,,,,,
106,Homebrew/brew,1.8.3,2018-11-19,,,,1.0,95.0,4.0,155.0,1.0,,,,,,,,,,
107,Homebrew/brew,1.8.4,2018-11-26,,,,,,,,,,,,,,,,,,
108,Homebrew/brew,1.8.5,2018-12-10,,,,,,,,,,,,,,,,,,
109,Homebrew/brew,1.8.6,2018-12-17,,,,,,,,,,,,,,,,,,
110,Homebrew/brew,1.9.0,2019-01-09,,,,,,,,,,,,,,,,,,
111,Homebrew/brew,1.9.1,2019-01-10,,,,,,,,,,,,,,,,,,
112,Homebrew/brew,1.9.2,2019-01-14,,,,,,,,,,,,,,,,,,
113,Homebrew/brew,1.9.3,2019-01-24,,,,,,,,,,,,,,,,,,
114,Homebrew/brew,2.0.0,2019-02-02,REFACTOR,1728.0,142478.0,,,,,,,,,,,1.0,45.0,4.0,35.0,-1.0
115,Homebrew/brew,2.0.1,2019-02-07,,,,,,,,,,,,,,,,,,
116,Homebrew/brew,2.0.2,2019-02-18,,,,,,,,,,,,,,,,,,
117,Homebrew/brew,2.0.3,2019-03-05,REFACTOR,1731.0,143010.0,,,,,,,,,,,1.0,75.0,1.0,79.0,-1.0
118,Homebrew/brew,2.0.4,2019-03-11,,,,,,,,,,,,,,,,,,
119,Homebrew/brew,2.0.5,2019-03-18,,,,,,,,,,,,,,,,,,
