Project,Model,Task,R_Squared,R_Squared_Adj,MAE,MSE,RMSE,PRED_25,PRED_50,T_Records
neutron,Line_CC,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,203
neutron,Line_CC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,203
neutron,Line_CC,OTHER,1.0,1.0,19.63,14455.11,120.23,0.9,0.9,203
neutron,Line_CC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,203
neutron,Line_CC,RELEASE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,203
neutron,Line_CC,SUPPORT,1.0,1.0,0.0,0.0,0.0,1.0,1.0,203
neutron,Line_CC,TESTING,1.0,1.0,0.0,0.0,0.0,1.0,1.0,203
neutron,Line_CC,UPGRADE,1.0,1.0,0.41,17.38,4.17,0.99,0.99,203
neutron,Line_EC,BUG,1.0,1.0,21580.44,4510080287.4,67157.13,0.48,0.66,203
neutron,Line_EC,DOCS,1.0,1.0,400.81,1209361.63,1099.71,0.77,0.81,203
neutron,Line_EC,FEATURE,1.0,1.0,114.41,151703.92,389.49,0.88,0.89,203
neutron,Line_EC,OTHER,1.0,1.0,106156.09,258070673966.76,508006.57,0.5,0.66,203
neutron,Line_EC,REFACTOR,1.0,1.0,416.68,1299067.0,1139.77,0.81,0.86,203
neutron,Line_EC,RELEASE,1.0,1.0,1321.75,32163145.94,5671.26,0.71,0.75,203
neutron,Line_EC,SUPPORT,1.0,1.0,2331.64,41997159.38,6480.52,0.66,0.75,203
neutron,Line_EC,TESTING,1.0,1.0,3943.51,161525620.02,12709.27,0.6,0.66,203
neutron,Line_EC,UPGRADE,1.0,1.0,704.69,6347979.94,2519.52,0.68,0.72,203
vue,Line_CC,BUG,1.0,1.0,125.35,233131.4,482.84,0.62,0.73,248
vue,Line_CC,DOCS,1.0,1.0,2.4,507.44,22.53,0.97,0.97,248
vue,Line_CC,FEATURE,1.0,1.0,114.67,118961.3,344.91,0.94,0.96,248
vue,Line_CC,OTHER,1.0,1.0,6226.28,214732479.96,14653.75,0.56,0.62,248
vue,Line_CC,REFACTOR,1.0,1.0,41.16,41287.98,203.19,0.85,0.9,248
vue,Line_CC,RELEASE,1.0,1.0,252.55,995560.27,997.78,0.76,0.77,248
vue,Line_CC,SUPPORT,1.0,1.0,26.21,12675.79,112.59,0.88,0.89,248
vue,Line_CC,TESTING,1.0,1.0,41.33,19794.34,140.69,0.83,0.84,248
vue,Line_CC,UPGRADE,1.0,1.0,99.69,761424.14,872.6,0.97,0.97,248
vue,Line_EC,BUG,1.0,1.0,45.68,258716.9,508.64,0.99,0.99,248
vue,Line_EC,DOCS,1.0,1.0,0.95,224.58,14.99,1.0,1.0,248
vue,Line_EC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,248
vue,Line_EC,OTHER,1.0,1.0,194.06,3369901.2,1835.73,0.97,0.97,248
vue,Line_EC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,248
vue,Line_EC,RELEASE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,248
vue,Line_EC,SUPPORT,1.0,1.0,0.0,0.0,0.0,1.0,1.0,248
vue,Line_EC,TESTING,1.0,1.0,0.72,63.88,7.99,0.99,0.99,248
vue,Line_EC,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,248
ansible,Line_CC,BUG,1.0,1.0,1349.91,11411317.05,3378.06,0.56,0.7,303
ansible,Line_CC,DOCS,1.0,1.0,1149.98,17702170.49,4207.39,0.72,0.74,303
ansible,Line_CC,FEATURE,1.0,1.0,39.01,53807.78,231.97,0.89,0.91,303
ansible,Line_CC,OTHER,1.0,1.0,5252.67,356043051.53,18869.1,0.52,0.63,303
ansible,Line_CC,REFACTOR,1.0,1.0,206.93,589428.96,767.74,0.86,0.88,303
ansible,Line_CC,RELEASE,1.0,1.0,167.98,192311.66,438.53,0.53,0.62,303
ansible,Line_CC,SUPPORT,1.0,1.0,465.65,2315097.46,1521.54,0.74,0.79,303
ansible,Line_CC,TESTING,1.0,1.0,1073.73,17590620.41,4194.12,0.68,0.77,303
ansible,Line_CC,UPGRADE,1.0,1.0,34.26,14655.77,121.06,0.83,0.86,303
ansible,Line_EC,BUG,1.0,1.0,14738.76,2822253619.19,53124.89,0.78,0.82,303
ansible,Line_EC,DOCS,1.0,1.0,37734.29,56205713300.55,237077.44,0.86,0.9,303
ansible,Line_EC,FEATURE,1.0,1.0,1936.38,156851211.34,12524.03,0.97,0.98,303
ansible,Line_EC,OTHER,1.0,1.0,80893.52,112986796599.65,336135.09,0.76,0.78,303
ansible,Line_EC,REFACTOR,1.0,1.0,18052.18,16004149098.85,126507.51,0.93,0.93,303
ansible,Line_EC,RELEASE,1.0,1.0,59.93,191159.03,437.22,0.97,0.97,303
ansible,Line_EC,SUPPORT,1.0,1.0,747.2,20603124.69,4539.07,0.92,0.93,303
ansible,Line_EC,TESTING,1.0,1.0,20695.7,9302675036.54,96450.38,0.85,0.87,303
ansible,Line_EC,UPGRADE,1.0,1.0,175.15,1756106.9,1325.18,0.92,0.92,303
moby,Line_CC,BUG,1.0,1.0,9.41,1689.63,41.11,0.93,0.95,319
moby,Line_CC,DOCS,1.0,1.0,1.01,107.67,10.38,0.99,0.99,319
moby,Line_CC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,319
moby,Line_CC,OTHER,1.0,1.0,898.46,40310498.67,6349.05,0.94,0.95,319
moby,Line_CC,REFACTOR,1.0,1.0,6.04,1938.08,44.02,0.98,0.98,319
moby,Line_CC,RELEASE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,319
moby,Line_CC,SUPPORT,1.0,1.0,17.84,10854.9,104.19,0.96,0.96,319
moby,Line_CC,TESTING,1.0,1.0,171.55,1029825.76,1014.8,0.94,0.94,319
moby,Line_CC,UPGRADE,1.0,1.0,0.11,1.35,1.16,0.99,0.99,319
moby,Line_EC,BUG,1.0,1.0,6.18,3050.79,55.23,0.99,0.99,319
moby,Line_EC,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,319
moby,Line_EC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,319
moby,Line_EC,OTHER,1.0,1.0,11.29,2729.78,52.25,0.96,0.96,319
moby,Line_EC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,319
moby,Line_EC,RELEASE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,319
moby,Line_EC,SUPPORT,1.0,1.0,16.44,13750.08,117.26,0.99,0.99,319
moby,Line_EC,TESTING,1.0,1.0,26.14,14471.95,120.3,0.97,0.97,319
moby,Line_EC,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,319
angular,Line_CC,BUG,1.0,1.0,5848.77,144309969.66,12012.91,0.36,0.5,411
angular,Line_CC,DOCS,1.0,1.0,9153.31,889045968.47,29816.87,0.35,0.46,411
angular,Line_CC,FEATURE,1.0,1.0,4256.94,294789101.63,17169.42,0.57,0.67,411
angular,Line_CC,OTHER,1.0,1.0,17638.43,2944751090.25,54265.56,0.35,0.43,411
angular,Line_CC,REFACTOR,1.0,1.0,2974.14,52456857.0,7242.71,0.45,0.59,411
angular,Line_CC,RELEASE,1.0,1.0,123.11,141199.73,375.77,0.49,0.58,411
angular,Line_CC,SUPPORT,1.0,1.0,86.66,282358.51,531.37,0.83,0.83,411
angular,Line_CC,TESTING,1.0,1.0,6604.34,244161227.96,15625.66,0.42,0.5,411
angular,Line_CC,UPGRADE,1.0,1.0,1123.94,11091142.51,3330.34,0.66,0.69,411
angular,Line_EC,BUG,1.0,1.0,3619.98,316994151.43,17804.33,0.68,0.74,411
angular,Line_EC,DOCS,1.0,1.0,1238.26,18704462.19,4324.87,0.78,0.79,411
angular,Line_EC,FEATURE,1.0,1.0,8010.39,2840682334.47,53298.05,0.84,0.88,411
angular,Line_EC,OTHER,1.0,1.0,763.6,23901716.72,4888.94,0.77,0.82,411
angular,Line_EC,REFACTOR,1.0,1.0,1526.29,78377483.07,8853.11,0.81,0.86,411
angular,Line_EC,RELEASE,1.0,1.0,1.52,40.05,6.33,0.94,0.96,411
angular,Line_EC,SUPPORT,1.0,1.0,7.58,1564.03,39.55,0.96,0.96,411
angular,Line_EC,TESTING,1.0,1.0,2835.31,551126640.65,23476.09,0.85,0.86,411
angular,Line_EC,UPGRADE,1.0,1.0,246.63,6297653.33,2509.51,0.95,0.95,411
node,Line_CC,BUG,1.0,1.0,5752.15,220217177.27,14839.72,0.66,0.71,596
node,Line_CC,DOCS,1.0,1.0,1180.2,36549700.36,6045.63,0.74,0.81,596
node,Line_CC,FEATURE,1.0,1.0,42.2,32084.92,179.12,0.89,0.9,596
node,Line_CC,OTHER,1.0,1.0,136090.27,99068309608.15,314751.19,0.67,0.76,596
node,Line_CC,REFACTOR,1.0,1.0,2750.23,73356888.14,8564.86,0.76,0.81,596
node,Line_CC,RELEASE,1.0,1.0,64.18,21599.82,146.97,0.8,0.85,596
node,Line_CC,SUPPORT,1.0,1.0,1038.08,9122672.41,3020.38,0.72,0.81,596
node,Line_CC,TESTING,1.0,1.0,3731.78,86712745.66,9311.97,0.67,0.76,596
node,Line_CC,UPGRADE,1.0,1.0,58406.22,16692765577.69,129200.49,0.76,0.85,596
node,Line_EC,BUG,1.0,1.0,1070.34,14213876.17,3770.13,0.8,0.86,596
node,Line_EC,DOCS,1.0,1.0,478.7,8178057.71,2859.73,0.92,0.93,596
node,Line_EC,FEATURE,1.0,1.0,4.21,746.11,27.31,0.98,0.98,596
node,Line_EC,OTHER,1.0,1.0,58719.03,39430598724.43,198571.39,0.78,0.82,596
node,Line_EC,REFACTOR,1.0,1.0,1016.18,31948740.88,5652.32,0.88,0.91,596
node,Line_EC,RELEASE,1.0,1.0,9.53,1061.2,32.58,0.9,0.92,596
node,Line_EC,SUPPORT,1.0,1.0,294.93,1142914.0,1069.07,0.88,0.9,596
node,Line_EC,TESTING,1.0,1.0,1029.59,11471106.53,3386.9,0.84,0.89,596
node,Line_EC,UPGRADE,1.0,1.0,12177.97,2193372629.65,46833.46,0.87,0.9,596
home-assistant,Line_CC,BUG,1.0,1.0,119.52,169303.55,411.47,0.57,0.65,560
home-assistant,Line_CC,DOCS,1.0,1.0,51.88,290187.55,538.69,0.95,0.96,560
home-assistant,Line_CC,FEATURE,1.0,1.0,16.88,8677.44,93.15,0.94,0.94,560
home-assistant,Line_CC,OTHER,1.0,1.0,523.89,2513060.54,1585.26,0.52,0.63,560
home-assistant,Line_CC,REFACTOR,1.0,1.0,39.6,40628.88,201.57,0.93,0.94,560
home-assistant,Line_CC,RELEASE,1.0,1.0,0.13,1.12,1.06,0.98,0.98,560
home-assistant,Line_CC,SUPPORT,1.0,1.0,112.64,186347.31,431.68,0.86,0.89,560
home-assistant,Line_CC,TESTING,1.0,1.0,141.41,912485.38,955.24,0.85,0.87,560
home-assistant,Line_CC,UPGRADE,1.0,1.0,23.95,13150.57,114.68,0.84,0.87,560
home-assistant,Line_EC,BUG,1.0,1.0,3004.46,222789429.46,14926.13,0.89,0.91,560
home-assistant,Line_EC,DOCS,1.0,1.0,313.33,10857897.9,3295.13,0.97,0.98,560
home-assistant,Line_EC,FEATURE,1.0,1.0,198.18,11911905.04,3451.36,0.99,0.99,560
home-assistant,Line_EC,OTHER,1.0,1.0,13933.32,2013478941.0,44871.81,0.87,0.9,560
home-assistant,Line_EC,REFACTOR,1.0,1.0,1529.05,180738349.89,13443.9,0.98,0.99,560
home-assistant,Line_EC,RELEASE,1.0,1.0,21.91,86614.74,294.3,0.99,0.99,560
home-assistant,Line_EC,SUPPORT,1.0,1.0,1482.5,55068402.76,7420.81,0.94,0.95,560
home-assistant,Line_EC,TESTING,1.0,1.0,6580.77,2572709949.93,50721.89,0.92,0.93,560
home-assistant,Line_EC,UPGRADE,1.0,1.0,359.27,4989180.55,2233.65,0.9,0.92,560
angular.js,Line_CC,BUG,1.0,1.0,5942.5,176856155.34,13298.73,0.3,0.45,204
angular.js,Line_CC,DOCS,1.0,1.0,8256.19,1175042408.79,34278.89,0.31,0.43,204
angular.js,Line_CC,FEATURE,1.0,1.0,4280.09,79766399.78,8931.2,0.51,0.64,204
angular.js,Line_CC,OTHER,1.0,1.0,12746.85,851381045.14,29178.43,0.28,0.44,204
angular.js,Line_CC,REFACTOR,1.0,1.0,2946.16,93578236.41,9673.58,0.47,0.6,204
angular.js,Line_CC,RELEASE,1.0,1.0,67.25,30298.73,174.07,0.63,0.68,204
angular.js,Line_CC,SUPPORT,1.0,1.0,55.96,68999.02,262.68,0.88,0.89,204
angular.js,Line_CC,TESTING,1.0,1.0,2213.98,25289699.47,5028.89,0.39,0.5,204
angular.js,Line_CC,UPGRADE,1.0,1.0,1893.64,74491361.28,8630.84,0.82,0.83,204
angular.js,Line_EC,BUG,1.0,1.0,4785.17,370677419.9,19252.98,0.45,0.57,204
angular.js,Line_EC,DOCS,1.0,1.0,8731.62,1736347763.7,41669.51,0.39,0.56,204
angular.js,Line_EC,FEATURE,1.0,1.0,438.13,1967084.34,1402.53,0.63,0.7,204
angular.js,Line_EC,OTHER,1.0,1.0,14610.03,2809035507.61,53000.33,0.46,0.48,204
angular.js,Line_EC,REFACTOR,1.0,1.0,440.02,2228178.95,1492.71,0.64,0.69,204
angular.js,Line_EC,RELEASE,1.0,1.0,0.58,11.75,3.43,0.91,0.92,204
angular.js,Line_EC,SUPPORT,1.0,1.0,0.06,0.51,0.71,0.99,1.0,204
angular.js,Line_EC,TESTING,1.0,1.0,1259.72,74167910.31,8612.08,0.6,0.66,204
angular.js,Line_EC,UPGRADE,1.0,1.0,65.31,59996.89,244.94,0.88,0.88,204
nova,Line_CC,BUG,1.0,1.0,105.89,217893.21,466.79,0.75,0.84,234
nova,Line_CC,DOCS,1.0,1.0,23.65,5879.19,76.68,0.84,0.87,234
nova,Line_CC,FEATURE,1.0,1.0,0.02,0.07,0.26,1.0,1.0,234
nova,Line_CC,OTHER,1.0,1.0,1832.97,41641154.01,6453.0,0.6,0.72,234
nova,Line_CC,REFACTOR,1.0,1.0,73.2,88096.6,296.81,0.88,0.9,234
nova,Line_CC,RELEASE,1.0,1.0,1.55,99.21,9.96,0.97,0.97,234
nova,Line_CC,SUPPORT,1.0,1.0,255.56,527931.32,726.59,0.83,0.86,234
nova,Line_CC,TESTING,1.0,1.0,539.8,3909220.75,1977.17,0.79,0.82,234
nova,Line_CC,UPGRADE,1.0,1.0,47.84,129265.48,359.54,0.94,0.94,234
nova,Line_EC,BUG,1.0,1.0,24525.21,6056837483.85,77825.69,0.5,0.69,234
nova,Line_EC,DOCS,1.0,1.0,1857.23,32263128.55,5680.06,0.62,0.69,234
nova,Line_EC,FEATURE,1.0,1.0,145.0,220769.85,469.86,0.82,0.86,234
nova,Line_EC,OTHER,1.0,1.0,111463.69,244547578432.59,494517.52,0.53,0.7,234
nova,Line_EC,REFACTOR,1.0,1.0,1191.24,25457716.16,5045.56,0.74,0.84,234
nova,Line_EC,RELEASE,1.0,1.0,1248.11,30452841.29,5518.41,0.65,0.73,234
nova,Line_EC,SUPPORT,1.0,1.0,6370.03,652763927.03,25549.25,0.59,0.7,234
nova,Line_EC,TESTING,1.0,1.0,9632.83,842162106.63,29020.03,0.48,0.62,234
nova,Line_EC,UPGRADE,1.0,1.0,463.0,2260510.59,1503.5,0.75,0.77,234
mesos,Line_CC,BUG,1.0,1.0,182.19,248987.67,498.99,0.83,0.9,257
mesos,Line_CC,DOCS,1.0,1.0,142.64,262023.39,511.88,0.86,0.87,257
mesos,Line_CC,FEATURE,1.0,1.0,1.46,139.35,11.8,0.96,0.97,257
mesos,Line_CC,OTHER,1.0,1.0,2887.88,97789964.35,9888.88,0.76,0.8,257
mesos,Line_CC,REFACTOR,1.0,1.0,94.11,83849.8,289.57,0.89,0.92,257
mesos,Line_CC,RELEASE,1.0,1.0,19.02,10070.39,100.35,0.89,0.91,257
mesos,Line_CC,SUPPORT,1.0,1.0,85.17,70882.9,266.24,0.86,0.9,257
mesos,Line_CC,TESTING,1.0,1.0,526.06,3012218.7,1735.57,0.82,0.89,257
mesos,Line_CC,UPGRADE,1.0,1.0,19.28,9922.15,99.61,0.91,0.92,257
mesos,Line_EC,BUG,1.0,1.0,249.84,529310.33,727.54,0.78,0.86,257
mesos,Line_EC,DOCS,1.0,1.0,157.19,478076.2,691.43,0.84,0.87,257
mesos,Line_EC,FEATURE,1.0,1.0,1.09,50.42,7.1,0.96,0.96,257
mesos,Line_EC,OTHER,1.0,1.0,2014.35,31886134.91,5646.78,0.81,0.86,257
mesos,Line_EC,REFACTOR,1.0,1.0,206.89,539082.11,734.22,0.92,0.95,257
mesos,Line_EC,RELEASE,1.0,1.0,89.82,62327.4,249.65,0.79,0.83,257
mesos,Line_EC,SUPPORT,1.0,1.0,292.7,981619.4,990.77,0.81,0.9,257
mesos,Line_EC,TESTING,1.0,1.0,821.89,8227469.12,2868.36,0.83,0.88,257
mesos,Line_EC,UPGRADE,1.0,1.0,1136.45,32552924.92,5705.52,0.86,0.88,257
react,Line_CC,BUG,1.0,1.0,1181.78,27686756.72,5261.82,0.39,0.47,130
react,Line_CC,DOCS,1.0,1.0,4072.99,233680966.56,15286.63,0.61,0.64,130
react,Line_CC,FEATURE,1.0,1.0,18.65,14647.87,121.03,0.93,0.93,130
react,Line_CC,OTHER,1.0,1.0,16089.13,2231209047.01,47235.68,0.25,0.34,130
react,Line_CC,REFACTOR,1.0,1.0,89.9,121218.68,348.16,0.88,0.89,130
react,Line_CC,RELEASE,1.0,1.0,707.87,7918026.45,2813.9,0.68,0.76,130
react,Line_CC,SUPPORT,1.0,1.0,558.35,9061789.85,3010.28,0.78,0.8,130
react,Line_CC,TESTING,1.0,1.0,1619.14,28004951.51,5291.97,0.63,0.69,130
react,Line_CC,UPGRADE,1.0,1.0,149.88,341978.39,584.79,0.81,0.82,130
react,Line_EC,BUG,1.0,1.0,166088.46,326707507773.54,571583.33,0.39,0.44,130
react,Line_EC,DOCS,1.0,1.0,63247.26,246055459205.25,496039.78,0.66,0.69,130
react,Line_EC,FEATURE,1.0,1.0,9277.57,3977371645.66,63066.41,0.86,0.88,130
react,Line_EC,OTHER,1.0,1.0,312242.65,1564388632035.33,1250755.22,0.25,0.33,130
react,Line_EC,REFACTOR,1.0,1.0,5192.44,749018083.65,27368.19,0.89,0.89,130
react,Line_EC,RELEASE,1.0,1.0,7355.33,1089960205.16,33014.55,0.71,0.73,130
react,Line_EC,SUPPORT,1.0,1.0,5128.83,767149616.66,27697.47,0.72,0.78,130
react,Line_EC,TESTING,1.0,1.0,50244.41,60006937573.7,244963.14,0.65,0.69,130
react,Line_EC,UPGRADE,1.0,1.0,830.52,32180560.88,5672.79,0.84,0.85,130
brew,Line_CC,BUG,1.0,1.0,42.47,32005.19,178.9,0.82,0.83,152
brew,Line_CC,DOCS,1.0,1.0,40.23,44132.23,210.08,0.89,0.9,152
brew,Line_CC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,152
brew,Line_CC,OTHER,1.0,1.0,946.82,11931717.53,3454.23,0.53,0.55,152
brew,Line_CC,REFACTOR,1.0,1.0,17.59,9799.67,98.99,0.94,0.95,152
brew,Line_CC,RELEASE,1.0,1.0,0.25,8.55,2.92,0.99,0.99,152
brew,Line_CC,SUPPORT,1.0,1.0,4.5,1096.32,33.11,0.95,0.95,152
brew,Line_CC,TESTING,1.0,1.0,59.12,146616.54,382.91,0.86,0.86,152
brew,Line_CC,UPGRADE,1.0,1.0,13.97,8764.72,93.62,0.84,0.88,152
brew,Line_EC,BUG,1.0,1.0,905.07,35680011.61,5973.27,0.85,0.85,152
brew,Line_EC,DOCS,1.0,1.0,28.41,34330.22,185.28,0.82,0.85,152
brew,Line_EC,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,152
brew,Line_EC,OTHER,1.0,1.0,1007.11,22244396.97,4716.4,0.64,0.65,152
brew,Line_EC,REFACTOR,1.0,1.0,670.87,17089715.63,4133.97,0.98,0.98,152
brew,Line_EC,RELEASE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,152
brew,Line_EC,SUPPORT,1.0,1.0,0.03,0.11,0.32,0.99,0.99,152
brew,Line_EC,TESTING,1.0,1.0,363.07,2583225.41,1607.24,0.84,0.85,152
brew,Line_EC,UPGRADE,1.0,1.0,40.01,110317.51,332.14,0.97,0.97,152
lock,Line_CC,BUG,1.0,1.0,87.49,327000.21,571.84,0.76,0.79,492
lock,Line_CC,DOCS,1.0,1.0,0.03,0.29,0.54,1.0,1.0,492
