,Project,Version,Date,Task,T_Module,T_Line,NT_CC,NO_CC,Module_CC,Line_CC,T_CC,NT_EC,NO_EC,Module_EC,Line_EC,T_EC,NT_UC,NO_UC,Module_UC,Line_UC,T_UC
57,systemjs/systemjs,0.16.5,2015-03-27,,,,,,,,,,,,,,,,,,
58,systemjs/systemjs,0.16.6,2015-03-28,,,,,,,,,,,,,,,,,,
59,systemjs/systemjs,0.16.7,2015-04-08,,,,,,,,,,,,,,,,,,
60,systemjs/systemjs,0.16.8,2015-04-23,,,,1.0,15.0,5.0,43.0,1.0,2.0,28.0,10.0,86.0,2.0,,,,,
61,systemjs/systemjs,0.16.9,2015-04-25,,,,1.0,4.0,1.0,5.0,1.0,2.0,8.0,2.0,10.0,2.0,,,,,
62,systemjs/systemjs,0.16.10,2015-04-28,,,,1.0,5.0,1.0,5.0,1.0,2.0,10.0,2.0,10.0,2.0,,,,,
63,systemjs/systemjs,0.16.11,2015-05-04,,,,,,,,,,,,,,,,,,
64,systemjs/systemjs,0.17.1,2015-06-04,,,,,,,,,,,,,,,,,,
65,systemjs/systemjs,0.17.0,2015-06-04,,,,2.0,100.0,15.0,523.0,2.0,4.0,200.0,30.0,1046.0,4.0,,,,,
66,systemjs/systemjs,0.18.0,2015-06-16,,,,2.0,46.0,4.0,29.0,2.0,4.0,90.0,8.0,58.0,4.0,,,,,
67,systemjs/systemjs,0.18.1,2015-06-16,,,,,,,,,,,,,,,,,,
68,systemjs/systemjs,0.18.2,2015-06-23,,,,3.0,15.0,7.0,111.0,3.0,6.0,30.0,14.0,222.0,6.0,,,,,
69,systemjs/systemjs,0.18.3,2015-06-24,,,,,,,,,,,,,,,,,,
70,systemjs/systemjs,0.18.4,2015-06-30,,,,,,,,,,,,,,,,,,
71,systemjs/systemjs,0.18.5,2015-08-03,,,,1.0,63.0,4.0,31.0,1.0,2.0,116.0,8.0,62.0,2.0,,,,,
72,systemjs/systemjs,0.18.6,2015-08-04,,,,,,,,,,,,,,,,,,
73,systemjs/systemjs,0.18.7,2015-08-06,,,,1.0,12.0,1.0,3.0,1.0,2.0,22.0,2.0,6.0,2.0,,,,,
74,systemjs/systemjs,0.18.8,2015-08-06,,,,,,,,,,,,,,,,,,
75,systemjs/systemjs,0.18.9,2015-08-09,,,,,,,,,,,,,,,,,,
76,systemjs/systemjs,0.18.10,2015-08-13,,,,1.0,9.0,1.0,4.0,1.0,2.0,15.0,2.0,8.0,2.0,,,,,
77,systemjs/systemjs,0.18.11,2015-08-18,,,,,,,,,,,,,,,,,,
78,systemjs/systemjs,0.18.12,2015-08-24,,,,1.0,15.0,5.0,94.0,1.0,2.0,30.0,10.0,188.0,2.0,,,,,
79,systemjs/systemjs,0.18.14,2015-08-24,,,,,,,,,,,,,,,,,,
80,systemjs/systemjs,0.18.13,2015-08-24,,,,,,,,,,,,,,,,,,
81,systemjs/systemjs,0.18.16,2015-08-26,,,,,,,,,,,,,,,,,,
82,systemjs/systemjs,0.18.15,2015-08-26,,,,,,,,,,,,,,,,,,
83,systemjs/systemjs,0.18.17,2015-08-27,,,,,,,,,,,,,,,,,,
