,Project,Version,Date,Task,T_Module,T_Line,NT_CC,NO_CC,Module_CC,Line_CC,T_CC,NT_EC,NO_EC,Module_EC,Line_EC,T_EC,NT_UC,NO_UC,Module_UC,Line_UC,T_UC
0,keystonejs/keystone,v0.0.2,2013-07-16,BUG,79.0,21489.0,,,,,,,,,,,1.0,2.0,1.0,2.0,-1.0
1,keystonejs/keystone,v0.0.3,2013-07-17,BUG,80.0,21542.0,,,,,,,,,,,1.0,2.0,20.0,818.0,-1.0
2,keystonejs/keystone,v0.0.4,2013-07-19,,,,,,,,,,,,,,,,,,
3,keystonejs/keystone,v0.0.5,2013-07-20,,,,,,,,,,,,,,,,,,
4,keystonejs/keystone,v0.0.7,2013-07-20,,,,,,,,,,,,,,,,,,
5,keystonejs/keystone,v0.0.6,2013-07-20,BUG,89.0,22304.0,,,,,,,,,,,1.0,1.0,1.0,9.0,-1.0
6,keystonejs/keystone,v0.0.8,2013-07-22,,,,,,,,,,,,,,,,,,
7,keystonejs/keystone,v0.0.9,2013-07-25,,,,,,,,,,,,,,,,,,
8,keystonejs/keystone,v0.0.10,2013-07-25,,,,,,,,,,,,,,,,,,
9,keystonejs/keystone,v0.0.11,2013-07-26,,,,,,,,,,,,,,,,,,
10,keystonejs/keystone,v0.0.12,2013-07-26,,,,,,,,,,,,,,,,,,
11,keystonejs/keystone,v0.0.13,2013-07-26,BUG,89.0,22853.0,,,,,,,,,,,1.0,1.0,2.0,5.0,-1.0
12,keystonejs/keystone,v0.0.14,2013-07-29,,,,,,,,,,,,,,,,,,
13,keystonejs/keystone,v0.0.15,2013-07-29,BUG,90.0,23145.0,,,,,,,,,,,1.0,1.0,1.0,4.0,-1.0
14,keystonejs/keystone,v0.0.19,2013-07-31,BUG,91.0,23454.0,,,,,,,,,,,5.0,12.0,7.0,52.0,-1.0
15,keystonejs/keystone,v0.0.20,2013-07-31,BUG,93.0,23571.0,,,,,,,,,,,3.0,2.0,7.0,29.0,-1.0
16,keystonejs/keystone,v0.0.23,2013-08-01,BUG,96.0,24521.0,,,,,,,,,,,1.0,,1.0,2.0,-1.0
17,keystonejs/keystone,v0.0.22,2013-08-01,BUG,96.0,24521.0,,,,,,,,,,,2.0,6.0,2.0,20.0,-1.0
18,keystonejs/keystone,v0.0.24,2013-08-01,BUG,96.0,24572.0,,,,,,,,,,,2.0,5.0,2.0,13.0,-1.0
19,keystonejs/keystone,v0.0.25,2013-08-01,BUG,96.0,24589.0,,,,,,,,,,,3.0,,8.0,41.0,-1.0
20,keystonejs/keystone,v0.0.27,2013-08-05,,,,,,,,,,,,,,,,,,
21,keystonejs/keystone,v0.0.26,2013-08-05,BUG,97.0,24908.0,,,,,,,,,,,2.0,6.0,2.0,17.0,-1.0
22,keystonejs/keystone,v0.0.28,2013-08-06,BUG,97.0,25029.0,,,,,,,,,,,2.0,4.0,4.0,27.0,-1.0
23,keystonejs/keystone,v0.0.29,2013-08-07,BUG,98.0,25201.0,,,,,,,,,,,5.0,11.0,11.0,100.0,-1.0
24,keystonejs/keystone,v0.0.30,2013-08-07,BUG,98.0,25205.0,,,,,,,,,,,1.0,1.0,1.0,6.0,-1.0
25,keystonejs/keystone,v0.0.33,2013-08-07,BUG,99.0,25421.0,,,,,,,,,,,5.0,2.0,29.0,436.0,-1.0
26,keystonejs/keystone,v0.0.34,2013-08-07,BUG,99.0,25424.0,,,,,,,,,,,1.0,1.0,1.0,9.0,-1.0
27,keystonejs/keystone,v0.0.35,2013-08-12,BUG,102.0,25775.0,,,,,,,,,,,3.0,12.0,5.0,189.0,-1.0
28,keystonejs/keystone,v0.0.37,2013-08-21,BUG,105.0,35914.0,,,,,,,,,,,3.0,12.0,9.0,243.0,-1.0
29,keystonejs/keystone,v0.0.38,2013-08-21,BUG,105.0,35921.0,,,,,,,,,,,1.0,1.0,2.0,11.0,-1.0
30,keystonejs/keystone,v0.0.39,2013-08-21,BUG,105.0,35929.0,,,,,,,,,,,1.0,,4.0,18.0,-1.0
