,Project,Version,Date,Task,T_Module,T_Line,NT_CC,NO_CC,Module_CC,Line_CC,T_CC,NT_EC,NO_EC,Module_EC,Line_EC,T_EC
32,kennethreitz/requests,v0.8.5,2011-12-14,,,,,,,,,,,,,
33,kennethreitz/requests,v0.8.6,2011-12-18,,,,,,,,,,,,,
34,kennethreitz/requests,v0.8.7,2011-12-24,,,,,,,,,,,,,
35,kennethreitz/requests,v0.8.8,2011-12-28,,,,,,,,,,,,,
36,kennethreitz/requests,v0.8.9,2011-12-28,,,,,,,,,,,,,
37,kennethreitz/requests,v0.9.0,2011-12-28,,,,,,,,,,,,,
38,kennethreitz/requests,v0.9.1,2012-01-06,,,,,,,,,,,,,
39,kennethreitz/requests,v0.9.3,2012-01-18,,,,,,,,,,,,,
40,kennethreitz/requests,v0.9.2,2012-01-18,,,,,,,,,,,,,
41,kennethreitz/requests,v0.10.0,2012-01-21,,,,,,,,,,,,,
42,kennethreitz/requests,v0.10.1,2012-01-23,,,,,,,,,,,,,
43,kennethreitz/requests,v0.10.2,2012-02-15,BUG,77.0,12434.0,7.0,74.0,9.0,45.0,1.0,2.0,75.0,3.0,14.0,2.0
44,kennethreitz/requests,v0.10.3,2012-02-20,,,,,,,,,,,,,
45,kennethreitz/requests,v0.10.4,2012-02-20,BUG,77.0,12468.0,1.0,8.0,1.0,6.0,1.0,,,,,
46,kennethreitz/requests,v0.10.5,2012-02-25,,,,,,,,,,,,,
47,kennethreitz/requests,v0.10.6,2012-02-25,,,,,,,,,,,,,
48,kennethreitz/requests,v0.10.7,2012-03-07,,,,,,,,,,,,,
49,kennethreitz/requests,v0.10.8,2012-03-09,,,,,,,,,,,,,
50,kennethreitz/requests,v0.11.1,2012-03-30,BUG,81.0,12825.0,2.0,51.0,2.0,5.0,0.0,2.0,51.0,2.0,5.0,2.0
51,kennethreitz/requests,v0.12.0,2012-05-02,BUG,84.0,13461.0,7.0,102.0,7.0,27.0,2.0,4.0,102.0,5.0,19.0,2.0
52,kennethreitz/requests,v0.12.1,2012-05-08,,,,,,,,,,,,,
53,kennethreitz/requests,v0.13.0,2012-05-29,BUG,80.0,12650.0,2.0,57.0,1.0,8.0,1.0,1.0,57.0,1.0,8.0,1.0
54,kennethreitz/requests,v0.13.1,2012-06-07,,,,,,,,,,,,,
55,kennethreitz/requests,v0.13.2,2012-06-28,,,,,,,,,,,,,
56,kennethreitz/requests,v0.13.3,2012-07-12,BUG,165.0,33511.0,1.0,26.0,3.0,21.0,0.0,1.0,26.0,3.0,21.0,1.0
57,kennethreitz/requests,v0.13.4,2012-07-27,BUG,166.0,34026.0,2.0,24.0,1.0,6.0,1.0,1.0,24.0,1.0,6.0,1.0
58,kennethreitz/requests,v0.13.5,2012-07-27,,,,,,,,,,,,,
59,kennethreitz/requests,v0.13.6,2012-08-06,BUG,167.0,34103.0,1.0,19.0,,0.0,1.0,,,,,
60,kennethreitz/requests,v0.13.7,2012-08-19,BUG,167.0,34370.0,2.0,46.0,4.0,94.0,1.0,2.0,46.0,4.0,94.0,2.0
61,kennethreitz/requests,v0.13.9,2012-08-25,BUG,167.0,34501.0,3.0,28.0,2.0,26.0,2.0,1.0,28.0,1.0,2.0,1.0
62,kennethreitz/requests,v0.14.0,2012-09-02,BUG,166.0,34540.0,1.0,16.0,1.0,3.0,0.0,1.0,16.0,1.0,3.0,1.0
63,kennethreitz/requests,v0.14.1,2012-10-01,BUG,167.0,34634.0,5.0,35.0,2.0,16.0,1.0,1.0,35.0,1.0,2.0,1.0
64,kennethreitz/requests,v0.14.2,2012-10-27,BUG,168.0,34851.0,3.0,51.0,3.0,52.0,2.0,,,,,
65,kennethreitz/requests,v1.0.0,2012-12-17,BUG,112.0,23025.0,6.0,155.0,9.0,95.0,1.0,2.0,155.0,3.0,32.0,2.0
66,kennethreitz/requests,v1.0.1,2012-12-17,BUG,111.0,23032.0,1.0,6.0,1.0,2.0,1.0,,,,,
67,kennethreitz/requests,v1.0.2,2012-12-17,,,,,,,,,,,,,
68,kennethreitz/requests,v1.0.3,2012-12-18,,,,,,,,,,,,,
69,kennethreitz/requests,v1.0.4,2012-12-23,BUG,113.0,23061.0,2.0,46.0,4.0,16.0,0.0,2.0,46.0,4.0,16.0,2.0
70,kennethreitz/requests,v1.1.0,2013-01-10,BUG,113.0,23200.0,1.0,30.0,1.0,2.0,0.0,1.0,30.0,1.0,2.0,1.0
71,kennethreitz/requests,v1.2.0,2013-03-31,BUG,115.0,23764.0,10.0,164.0,2.0,4.0,1.0,1.0,164.0,1.0,2.0,1.0
72,kennethreitz/requests,v1.2.1,2013-05-20,BUG,116.0,24539.0,6.0,79.0,3.0,14.0,1.0,3.0,79.0,3.0,14.0,2.0
73,kennethreitz/requests,v1.2.2,2013-05-21,BUG,116.0,24564.0,1.0,16.0,,0.0,1.0,,,,,
74,kennethreitz/requests,v1.2.3,2013-05-25,,,,,,,,,,,,,
75,kennethreitz/requests,2.0,2013-07-31,BUG,115.0,24886.0,5.0,100.0,,0.0,2.0,,,,,
76,kennethreitz/requests,v2.0,2013-09-24,BUG,116.0,25937.0,2.0,77.0,1.0,2.0,2.0,,,,,
77,kennethreitz/requests,v2.0.0,2013-09-24,BUG,116.0,25948.0,1.0,1.0,1.0,2.0,1.0,,,,,
78,kennethreitz/requests,v2.0.1,2013-10-24,BUG,117.0,27851.0,6.0,59.0,6.0,18.0,2.0,4.0,59.0,4.0,8.0,1.0
79,kennethreitz/requests,v2.1.0,2013-12-05,BUG,121.0,28345.0,4.0,109.0,1.0,27.0,1.0,,,,,
80,kennethreitz/requests,v2.2.0,2014-01-09,BUG,121.0,28592.0,7.0,41.0,7.0,19.0,2.0,4.0,41.0,7.0,19.0,2.0
81,kennethreitz/requests,v2.2.1,2014-01-23,BUG,121.0,28747.0,2.0,19.0,2.0,12.0,2.0,,,,,
82,kennethreitz/requests,v2.3.0,2014-05-16,BUG,128.0,29801.0,7.0,122.0,2.0,6.0,2.0,3.0,123.0,3.0,10.0,2.0
83,kennethreitz/requests,v2.4.0,2014-08-29,BUG,128.0,30442.0,7.0,117.0,3.0,13.0,2.0,3.0,122.0,5.0,24.0,2.0
84,kennethreitz/requests,v2.4.1,2014-09-09,BUG,128.0,30477.0,5.0,20.0,2.0,10.0,4.0,2.0,20.0,1.0,4.0,1.0
85,kennethreitz/requests,v2.4.2,2014-10-05,BUG,128.0,30579.0,6.0,30.0,4.0,33.0,3.0,1.0,30.0,2.0,22.0,1.0
86,kennethreitz/requests,v2.4.3,2014-10-06,BUG,128.0,30611.0,2.0,6.0,,0.0,1.0,,,,,
87,kennethreitz/requests,v2.5.0,2014-12-01,BUG,128.0,30995.0,12.0,39.0,5.0,35.0,4.0,5.0,39.0,3.0,24.0,4.0
88,kennethreitz/requests,v2.5.1,2014-12-23,BUG,128.0,31025.0,4.0,16.0,1.0,2.0,2.0,3.0,16.0,1.0,2.0,1.0
89,kennethreitz/requests,v2.5.2,2015-02-23,BUG,128.0,31488.0,4.0,39.0,,0.0,1.0,,,,,
90,kennethreitz/requests,v2.5.3,2015-02-24,,,,,,,,,,,,,
91,kennethreitz/requests,v2.6.0,2015-03-14,BUG,128.0,31600.0,4.0,29.0,1.0,26.0,2.0,2.0,29.0,1.0,26.0,1.0
92,kennethreitz/requests,v2.6.1,2015-04-22,BUG,130.0,31760.0,7.0,48.0,2.0,17.0,2.0,2.0,48.0,2.0,17.0,2.0
93,kennethreitz/requests,v2.6.2,2015-04-23,,,,,,,,,,,,,
94,kennethreitz/requests,v2.7.0,2015-05-03,,,,,,,,,,,,,
95,kennethreitz/requests,v2.8.0,2015-10-05,BUG,133.0,32614.0,15.0,124.0,10.0,47.0,3.0,9.0,125.0,8.0,41.0,4.0
96,kennethreitz/requests,v2.8.1,2015-10-13,,,,,,,,,,,,,
97,kennethreitz/requests,v2.9.0,2015-12-15,BUG,135.0,33555.0,6.0,58.0,3.0,213.0,1.0,,,,,
98,kennethreitz/requests,v2.9.1,2015-12-21,BUG,135.0,33595.0,2.0,10.0,,0.0,1.0,,,,,
99,kennethreitz/requests,v2.9.2,2016-04-29,BUG,137.0,34000.0,7.0,197.0,2.0,35.0,3.0,2.0,198.0,1.0,29.0,2.0
100,kennethreitz/requests,v2.10.0,2016-04-29,,,,,,,,,,,,,
101,kennethreitz/requests,v2.11.0,2016-08-08,BUG,141.0,35597.0,8.0,63.0,17.0,88.0,4.0,66.0,527.0,20.0,92.0,4.0
102,kennethreitz/requests,v2.11.1,2016-08-17,,,,,,,,,,,,,
103,kennethreitz/requests,v2.12.0,2016-11-15,BUG,149.0,46351.0,11.0,92.0,1.0,2.0,1.0,590.0,1542.0,,0.0,1.0
104,kennethreitz/requests,v2.12.1,2016-11-16,BUG,149.0,46365.0,2.0,10.0,,0.0,0.0,118.0,242.0,,0.0,1.0
105,kennethreitz/requests,v2.12.2,2016-11-30,,,,,,,,,,,,,
106,kennethreitz/requests,v2.12.3,2016-12-01,,,,,,,,,,,,,
107,kennethreitz/requests,v2.12.4,2016-12-14,,,,,,,,,,,,,
108,kennethreitz/requests,v2.12.5,2017-01-18,BUG,150.0,52853.0,3.0,37.0,4.0,7.0,1.0,59.0,675.0,,0.0,1.0
109,kennethreitz/requests,v2.13.0,2017-01-24,BUG,152.0,53951.0,1.0,29.0,1.0,6.0,1.0,,,,,
110,kennethreitz/requests,v2.14.0,2017-05-09,BUG,162.0,55881.0,8.0,122.0,8.0,59.0,2.0,236.0,1862.0,,0.0,1.0
111,kennethreitz/requests,v2.14.1,2017-05-09,,,,,,,,,,,,,
112,kennethreitz/requests,v2.14.2,2017-05-10,,,,,,,,,,,,,
113,kennethreitz/requests,v2.16.0,2017-05-26,BUG,79.0,23767.0,9.0,14.0,10.0,101.0,1.0,,,,,
114,kennethreitz/requests,v2.15.0,2017-05-26,BUG,166.0,55915.0,8.0,43.0,9.0,151.0,2.0,59.0,739.0,,0.0,1.0
115,kennethreitz/requests,v2.16.3,2017-05-26,,,,,,,,,,,,,
116,kennethreitz/requests,v2.15.1,2017-05-26,BUG,166.0,55920.0,1.0,3.0,1.0,2.0,1.0,,,,,
117,kennethreitz/requests,v2.16.1,2017-05-27,,,,,,,,,,,,,
118,kennethreitz/requests,v2.16.2,2017-05-27,BUG,80.0,23814.0,2.0,7.0,2.0,8.0,1.0,,,,,
119,kennethreitz/requests,v2.16.4,2017-05-27,BUG,82.0,23965.0,1.0,15.0,1.0,2.0,1.0,,,,,
120,kennethreitz/requests,v2.16.5,2017-05-28,BUG,81.0,23872.0,2.0,41.0,2.0,8.0,1.0,,,,,
121,kennethreitz/requests,v2.17.1,2017-05-29,,,,,,,,,,,,,
122,kennethreitz/requests,v2.17.0,2017-05-29,BUG,81.0,23872.0,1.0,27.0,1.0,4.0,1.0,,,,,
123,kennethreitz/requests,v2.17.2,2017-05-29,,,,,,,,,,,,,
124,kennethreitz/requests,v2.17.3,2017-05-29,,,,,,,,,,,,,
125,kennethreitz/requests,v2.18.0,2017-06-14,,,,,,,,,,,,,
126,kennethreitz/requests,v2.18.1,2017-06-14,,,,,,,,,,,,,
127,kennethreitz/requests,v2.18.2,2017-07-25,,,,,,,,,,,,,
128,kennethreitz/requests,v2.18.3,2017-08-02,,,,,,,,,,,,,
129,kennethreitz/requests,v2.18.4,2017-08-15,,,,,,,,,,,,,
130,kennethreitz/requests,v2.19.0,2018-06-12,,,,,,,,,,,,,
131,kennethreitz/requests,v2.19.1,2018-06-14,,,,,,,,,,,,,
132,kennethreitz/requests,v2.20.0,2018-10-17,,,,,,,,,,,,,
133,kennethreitz/requests,v2.20.1,2018-11-08,,,,,,,,,,,,,
134,kennethreitz/requests,v2.21.0,2018-12-09,,,,,,,,,,,,,
135,kennethreitz/requests,v2.22.0,2019-05-15,BUG,90.0,26112.0,3.0,37.0,4.0,633.0,1.0,1.0,559.0,2.0,629.0,1.0
136,kennethreitz/requests,v2.23.0,2020-02-19,,,,,,,,,,,,,
