Project,Model,Task,R_Squared,R_Squared_Adj,MAE,MSE,RMSE,PRED_25,PRED_50,T_Records,D_Records,P_NA
ansible,Line,REFACTOR,1.0,1.0,7874.31,5040353855.81,70995.45,0.83,0.85,303,0,0.469
ansible,Module,REFACTOR,1.0,1.0,15.2,12192.19,110.42,0.88,0.9,303,0,0.469
home-assistant,Line,REFACTOR,1.0,1.0,1706.03,191383856.21,13834.16,0.88,0.91,560,0,0.644
home-assistant,Module,REFACTOR,1.0,1.0,9.04,5294.97,72.77,0.89,0.91,560,0,0.644
node,Line,REFACTOR,1.0,1.0,4544.23,227235632.18,15074.34,0.21,0.3,596,0,0.424
node,Module,REFACTOR,1.0,1.0,40.78,11676.16,108.06,0.31,0.37,596,0,0.424
angular,Line,REFACTOR,1.0,1.0,8242.06,347417199.19,18639.13,0.15,0.28,411,0,0.339
angular,Module,REFACTOR,1.0,1.0,249.32,306999.4,554.08,0.22,0.39,411,0,0.339
gitlabhq,Line,REFACTOR,1.0,1.0,987.84,18145926.16,4259.8,0.72,0.78,1154,0,0.511
gitlabhq,Module,REFACTOR,1.0,1.0,19.9,7046.42,83.94,0.74,0.83,1154,0,0.511
tensorflow,Line,TESTING,1.0,1.0,9545.07,779444345.27,27918.53,0.1,0.28,106,0,0.335
tensorflow,Module,TESTING,1.0,1.0,155.05,103360.84,321.5,0.17,0.3,106,0,0.335
orleans,Line,TESTING,1.0,1.0,2222.3,41585591.17,6448.69,0.16,0.2,114,0,0.424
orleans,Module,TESTING,1.0,1.0,143.86,137254.23,370.48,0.17,0.19,114,0,0.424
vue,Line,TESTING,1.0,1.0,158.04,615488.14,784.53,0.63,0.69,248,0,0.558
vue,Module,TESTING,1.0,1.0,4.6,383.47,19.58,0.74,0.77,248,0,0.558
roslyn,Line,TESTING,1.0,1.0,118560.23,276287310367.75,525630.39,0.17,0.27,102,0,0.388
roslyn,Module,TESTING,1.0,1.0,1037.7,8469517.13,2910.24,0.13,0.25,102,0,0.388
neutron,Line,TESTING,1.0,1.0,4073.96,123474122.17,11111.89,0.28,0.36,203,0,0.386
neutron,Module,TESTING,1.0,1.0,81.25,35323.3,187.94,0.28,0.52,203,0,0.386
cli,Line,TESTING,1.0,1.0,35301.91,28048732962.03,167477.56,0.06,0.16,109,0,0.405
cli,Module,TESTING,1.0,1.0,168.29,442724.95,665.38,0.24,0.39,109,0,0.405
moby,Line,TESTING,1.0,1.0,1778.51,45867809.25,6772.58,0.1,0.18,319,0,0.514
moby,Module,TESTING,1.0,1.0,33.18,8254.97,90.86,0.15,0.22,319,0,0.514
ansible,Line,TESTING,1.0,1.0,21244.68,7695977031.95,87726.72,0.37,0.44,303,0,0.31
ansible,Module,TESTING,1.0,1.0,1720.48,39927505.91,6318.82,0.35,0.46,303,0,0.31
home-assistant,Line,TESTING,1.0,1.0,6473.03,2177519249.64,46663.9,0.78,0.8,560,0,0.601
home-assistant,Module,TESTING,1.0,1.0,43.15,41196.31,202.97,0.8,0.84,560,0,0.601
angular,Line,TESTING,1.0,1.0,10618.44,583953725.74,24165.13,0.13,0.23,411,0,0.365
angular,Module,TESTING,1.0,1.0,89.48,171620.49,414.27,0.24,0.45,411,0,0.365
node,Line,TESTING,1.0,1.0,11207.49,596746152.11,24428.39,0.23,0.36,596,0,0.331
node,Module,TESTING,1.0,1.0,551.84,1516518.19,1231.47,0.29,0.44,596,0,0.331
orleans,Line,FEATURE,1.0,1.0,83.74,115857.89,340.38,0.91,0.92,114,0,0.644
orleans,Module,FEATURE,1.0,1.0,5.36,729.25,27.0,0.92,0.92,114,0,0.644
gitlabhq,Line,TESTING,1.0,1.0,25184.68,21537045291.35,146755.05,0.11,0.21,1154,0,0.451
gitlabhq,Module,TESTING,1.0,1.0,551.89,9940669.08,3152.88,0.18,0.27,1154,0,0.451
tensorflow,Line,FEATURE,1.0,1.0,1779.2,20899623.32,4571.61,0.29,0.36,106,0,0.498
tensorflow,Module,FEATURE,1.0,1.0,15.06,1351.68,36.77,0.72,0.8,106,0,0.498
vue,Line,FEATURE,1.0,1.0,31.48,36844.3,191.95,0.92,0.94,248,0,0.643
vue,Module,FEATURE,1.0,1.0,1.77,114.71,10.71,0.92,0.93,248,0,0.643
roslyn,Line,FEATURE,1.0,1.0,15483.85,1854122975.11,43059.53,0.65,0.71,102,0,0.492
roslyn,Module,FEATURE,1.0,1.0,543.43,3195958.49,1787.72,0.65,0.72,102,0,0.492
neutron,Line,FEATURE,1.0,1.0,318.29,627826.31,792.35,0.78,0.79,203,0,0.603
neutron,Module,FEATURE,1.0,1.0,4.72,158.67,12.6,0.79,0.83,203,0,0.603
cli,Line,FEATURE,1.0,1.0,93.34,227006.18,476.45,0.79,0.83,109,0,0.628
cli,Module,FEATURE,1.0,1.0,5.4,634.28,25.19,0.82,0.83,109,0,0.628
moby,Line,FEATURE,1.0,1.0,46.42,40226.78,200.57,0.83,0.83,319,0,0.629
moby,Module,FEATURE,1.0,1.0,1.31,22.17,4.71,0.82,0.84,319,0,0.629
ansible,Line,FEATURE,1.0,1.0,5338.47,642053337.79,25338.77,0.83,0.85,303,0,0.488
ansible,Module,FEATURE,1.0,1.0,37.93,42996.13,207.36,0.86,0.89,303,0,0.488
home-assistant,Line,FEATURE,1.0,1.0,241.48,9583528.74,3095.73,0.89,0.9,560,0,0.654
home-assistant,Module,FEATURE,1.0,1.0,5.19,2648.16,51.46,0.9,0.91,560,0,0.654
angular,Line,FEATURE,1.0,1.0,10048.67,1929284369.6,43923.62,0.24,0.36,411,0,0.392
angular,Module,FEATURE,1.0,1.0,165.51,263615.91,513.44,0.21,0.41,411,0,0.392
node,Line,FEATURE,1.0,1.0,73.42,51573.01,227.1,0.83,0.86,596,0,0.573
node,Module,FEATURE,1.0,1.0,2.67,62.28,7.89,0.82,0.84,596,0,0.573
orleans,Line,UPGRADE,1.0,1.0,33.58,14748.28,121.44,0.9,0.93,114,0,0.585
orleans,Module,UPGRADE,1.0,1.0,8.7,1161.88,34.09,0.82,0.84,114,0,0.585
tensorflow,Line,UPGRADE,1.0,1.0,17541.08,14440875117.18,120170.19,0.13,0.24,106,0,0.394
tensorflow,Module,UPGRADE,1.0,1.0,33.97,13225.39,115.0,0.38,0.49,106,0,0.394
vue,Line,UPGRADE,1.0,1.0,75.31,563646.77,750.76,0.93,0.93,248,0,0.659
vue,Module,UPGRADE,1.0,1.0,0.56,12.12,3.48,0.92,0.92,248,0,0.659
roslyn,Line,UPGRADE,1.0,1.0,3090.21,185994583.87,13637.98,0.65,0.68,102,0,0.533
roslyn,Module,UPGRADE,1.0,1.0,66.48,42538.28,206.25,0.7,0.71,102,0,0.533
cli,Line,UPGRADE,1.0,1.0,1331.63,50727201.91,7122.3,0.17,0.26,109,0,0.528
cli,Module,UPGRADE,1.0,1.0,34.02,25529.74,159.78,0.15,0.17,109,0,0.528
neutron,Line,UPGRADE,1.0,1.0,708.23,6096213.63,2469.05,0.31,0.35,203,0,0.523
neutron,Module,UPGRADE,1.0,1.0,11.57,1012.52,31.82,0.23,0.3,203,0,0.523
gitlabhq,Line,FEATURE,1.0,1.0,617.71,4975086.51,2230.49,0.62,0.69,1154,0,0.49
gitlabhq,Module,FEATURE,1.0,1.0,22.08,6832.71,82.66,0.65,0.72,1154,0,0.49
moby,Line,UPGRADE,1.0,1.0,139.49,115743.55,340.21,0.65,0.68,319,0,0.58
moby,Module,UPGRADE,1.0,1.0,3.96,102.22,10.11,0.7,0.72,319,0,0.58
ansible,Line,UPGRADE,1.0,1.0,1148.09,21496603.33,4636.44,0.31,0.33,303,0,0.418
ansible,Module,UPGRADE,1.0,1.0,17.87,4497.15,67.06,0.34,0.39,303,0,0.418
home-assistant,Line,UPGRADE,1.0,1.0,431.24,6852076.45,2617.65,0.79,0.82,560,0,0.578
home-assistant,Module,UPGRADE,1.0,1.0,32.38,19779.59,140.64,0.84,0.9,560,0,0.578
angular,Line,UPGRADE,1.0,1.0,1690.89,18441533.81,4294.36,0.12,0.17,411,0,0.511
angular,Module,UPGRADE,1.0,1.0,31.76,59335.21,243.59,0.18,0.26,411,0,0.511
node,Line,UPGRADE,1.0,1.0,169694.37,125562439556.1,354347.91,0.25,0.41,596,0,0.371
node,Module,UPGRADE,1.0,1.0,1509.39,6707368.05,2589.86,0.29,0.41,596,0,0.371
orleans,Line,RELEASE,1.0,1.0,28.48,25558.94,159.87,0.82,0.83,114,0,0.592
orleans,Module,RELEASE,1.0,1.0,0.97,17.08,4.13,0.84,0.85,114,0,0.592
tensorflow,Line,RELEASE,1.0,1.0,15033.24,1364722723.67,36942.15,0.08,0.16,106,0,0.366
tensorflow,Module,RELEASE,1.0,1.0,41.16,11652.27,107.95,0.17,0.28,106,0,0.366
roslyn,Line,RELEASE,1.0,1.0,302.17,1141169.17,1068.26,0.71,0.72,102,0,0.553
roslyn,Module,RELEASE,1.0,1.0,19.79,3177.99,56.37,0.74,0.76,102,0,0.553
vue,Line,RELEASE,1.0,1.0,1680.42,15415772.29,3926.29,0.26,0.32,248,0,0.487
vue,Module,RELEASE,1.0,1.0,4.82,506.9,22.51,0.46,0.52,248,0,0.487
cli,Line,RELEASE,1.0,1.0,42.67,11449.72,107.0,0.63,0.66,109,0,0.582
cli,Module,RELEASE,1.0,1.0,1.25,13.63,3.69,0.68,0.77,109,0,0.582
neutron,Line,RELEASE,1.0,1.0,789.54,16740669.29,4091.54,0.24,0.3,203,0,0.5
neutron,Module,RELEASE,1.0,1.0,5.42,213.43,14.61,0.35,0.43,203,0,0.5
moby,Line,RELEASE,1.0,1.0,79.2,93078.33,305.09,0.73,0.74,319,0,0.618
moby,Module,RELEASE,1.0,1.0,3.13,95.83,9.79,0.77,0.81,319,0,0.618
gitlabhq,Line,UPGRADE,1.0,1.0,555.96,6133137.04,2476.52,0.64,0.69,1154,0,0.501
gitlabhq,Module,UPGRADE,1.0,1.0,9.63,1615.13,40.19,0.69,0.75,1154,0,0.501
ansible,Line,RELEASE,1.0,1.0,511.85,1349145.92,1161.53,0.34,0.44,303,0,0.357
ansible,Module,RELEASE,1.0,1.0,13.88,688.12,26.23,0.36,0.58,303,0,0.357
home-assistant,Line,RELEASE,1.0,1.0,16.16,52740.11,229.65,0.92,0.93,560,0,0.632
home-assistant,Module,RELEASE,1.0,1.0,0.94,50.07,7.08,0.94,0.94,560,0,0.632
angular,Line,RELEASE,1.0,1.0,178.9,165666.82,407.02,0.13,0.18,411,0,0.406
angular,Module,RELEASE,1.0,1.0,3.43,44.73,6.69,0.4,0.49,411,0,0.406
orleans,Line,SUPPORT,1.0,1.0,520.51,2329872.74,1526.39,0.19,0.25,114,0,0.498
orleans,Module,SUPPORT,1.0,1.0,10.27,623.8,24.98,0.17,0.26,114,0,0.498
node,Line,RELEASE,1.0,1.0,157.64,180728.88,425.12,0.29,0.36,596,0,0.409
node,Module,RELEASE,1.0,1.0,5.54,166.82,12.92,0.3,0.39,596,0,0.409
tensorflow,Line,SUPPORT,1.0,1.0,4226.49,94201321.74,9705.74,0.27,0.39,106,0,0.418
tensorflow,Module,SUPPORT,1.0,1.0,126.57,222736.72,471.95,0.27,0.38,106,0,0.418
roslyn,Line,SUPPORT,1.0,1.0,207066.24,838077440902.93,915465.7,0.62,0.68,102,0,0.462
roslyn,Module,SUPPORT,1.0,1.0,666.84,6468250.33,2543.28,0.69,0.74,102,0,0.462
vue,Line,SUPPORT,1.0,1.0,59.67,37436.04,193.48,0.78,0.83,248,0,0.593
vue,Module,SUPPORT,1.0,1.0,4.19,199.26,14.12,0.78,0.81,248,0,0.593
cli,Line,SUPPORT,1.0,1.0,1020.23,7015896.3,2648.75,0.15,0.24,109,0,0.524
cli,Module,SUPPORT,1.0,1.0,14.0,860.5,29.33,0.17,0.33,109,0,0.524
neutron,Line,SUPPORT,1.0,1.0,2389.32,33489632.89,5787.02,0.2,0.3,203,0,0.437
neutron,Module,SUPPORT,1.0,1.0,40.09,8538.64,92.4,0.28,0.42,203,0,0.437
moby,Line,SUPPORT,1.0,1.0,771.8,15121142.87,3888.59,0.63,0.71,319,0,0.558
moby,Module,SUPPORT,1.0,1.0,18.89,5770.67,75.96,0.66,0.72,319,0,0.558
ansible,Line,SUPPORT,1.0,1.0,7486.74,1490934256.83,38612.62,0.35,0.41,303,0,0.381
ansible,Module,SUPPORT,1.0,1.0,127.03,315819.11,561.98,0.44,0.5,303,0,0.381
gitlabhq,Line,RELEASE,1.0,1.0,98.67,252132.17,502.13,0.73,0.76,1154,0,0.575
gitlabhq,Module,RELEASE,1.0,1.0,4.45,365.14,19.11,0.78,0.82,1154,0,0.575
home-assistant,Line,SUPPORT,1.0,1.0,1911.17,75391150.64,8682.81,0.79,0.83,560,0,0.591
home-assistant,Module,SUPPORT,1.0,1.0,39.55,36504.77,191.06,0.81,0.86,560,0,0.591
angular,Line,SUPPORT,1.0,1.0,266.84,714834.43,845.48,0.66,0.67,411,0,0.576
angular,Module,SUPPORT,1.0,1.0,4.63,147.36,12.14,0.73,0.76,411,0,0.576
orleans,Line,OTHER,1.0,1.0,21094.2,2443007070.27,49426.78,0.22,0.32,114,0,0.297
orleans,Module,OTHER,1.0,1.0,569.33,2749412.4,1658.14,0.26,0.33,114,0,0.297
tensorflow,Line,OTHER,1.0,1.0,434666.71,1052899466837.59,1026108.9,0.18,0.27,106,0,0.156
tensorflow,Module,OTHER,1.0,1.0,5960.55,293131925.07,17121.1,0.15,0.28,106,0,0.156
roslyn,Line,OTHER,1.0,1.0,443944.54,2691642665116.92,1640622.65,0.09,0.16,102,0,0.307
roslyn,Module,OTHER,1.0,1.0,8323.86,1036124480.73,32188.89,0.15,0.22,102,0,0.307
node,Line,SUPPORT,1.0,1.0,3403.96,115901445.59,10765.75,0.28,0.37,596,0,0.403
node,Module,SUPPORT,1.0,1.0,21.0,2074.58,45.55,0.29,0.45,596,0,0.403
vue,Line,OTHER,1.0,1.0,7234.27,213812771.91,14622.34,0.23,0.35,248,0,0.412
vue,Module,OTHER,1.0,1.0,33.92,9055.62,95.16,0.38,0.58,248,0,0.412
cli,Line,OTHER,1.0,1.0,127363.42,85723715984.19,292786.13,0.15,0.23,109,0,0.337
cli,Module,OTHER,1.0,1.0,625.57,1500392.01,1224.9,0.25,0.46,109,0,0.337
neutron,Line,OTHER,1.0,1.0,191393.24,512972921794.19,716221.28,0.26,0.41,203,0,0.279
neutron,Module,OTHER,1.0,1.0,619.8,2036942.44,1427.21,0.38,0.6,203,0,0.279
moby,Line,OTHER,1.0,1.0,30683.79,8207609398.4,90595.86,0.15,0.25,319,0,0.434
moby,Module,OTHER,1.0,1.0,351.14,1456596.35,1206.9,0.22,0.37,319,0,0.434
ansible,Line,OTHER,1.0,1.0,146434.84,239420697731.74,489306.34,0.4,0.49,303,0,0.202
ansible,Module,OTHER,1.0,1.0,3279.18,119470906.83,10930.27,0.43,0.61,303,0,0.202
gitlabhq,Line,SUPPORT,1.0,1.0,840.06,12538485.9,3540.97,0.7,0.75,1154,0,0.516
gitlabhq,Module,SUPPORT,1.0,1.0,14.37,2772.8,52.66,0.72,0.8,1154,0,0.516
home-assistant,Line,OTHER,1.0,1.0,19373.84,5212058644.03,72194.59,0.18,0.31,560,0,0.373
home-assistant,Module,OTHER,1.0,1.0,1040.26,36399323.64,6033.19,0.33,0.5,560,0,0.373
angular,Line,OTHER,1.0,1.0,55890.62,26155421329.07,161726.38,0.09,0.21,411,0,0.305
angular,Module,OTHER,1.0,1.0,346.54,630457.84,794.01,0.22,0.4,411,0,0.305
node,Line,OTHER,1.0,1.0,293734.82,372509842124.43,610335.84,0.26,0.43,596,0,0.271
node,Module,OTHER,1.0,1.0,1946.55,18430734.63,4293.1,0.44,0.63,596,0,0.271
gitlabhq,Line,OTHER,1.0,1.0,29380.53,6963782472.8,83449.28,0.23,0.39,1154,0,0.25
gitlabhq,Module,OTHER,1.0,1.0,471.49,9851157.05,3138.66,0.36,0.56,1154,0,0.25
nova,Line,BUG,1.0,1.0,22597.64,5669370406.79,75295.22,0.37,0.61,234,0,0.198
nova,Module,BUG,1.0,1.0,268.01,1269991.39,1126.94,0.43,0.66,234,0,0.198
angular.js,Line,BUG,1.0,1.0,12284.07,1159769032.38,34055.38,0.23,0.48,204,0,0.127
angular.js,Module,BUG,1.0,1.0,216.41,252179.81,502.18,0.38,0.68,204,0,0.127
mesos,Line,BUG,1.0,1.0,787.54,4511604.42,2124.05,0.18,0.31,257,0,0.404
mesos,Module,BUG,1.0,1.0,16.89,1677.96,40.96,0.36,0.51,257,0,0.404
lock,Line,BUG,1.0,1.0,2619.56,151075975.02,12291.3,0.36,0.41,492,0,0.527
lock,Module,BUG,1.0,1.0,60.47,63815.66,252.62,0.46,0.51,492,0,0.527
Odin,Line,BUG,1.0,1.0,1653.77,5279822.46,2297.79,0.06,0.26,35,0,0.422
Odin,Module,BUG,1.0,1.0,34.89,3365.0,58.01,0.17,0.31,35,0,0.422
kubernetes,Line,BUG,1.0,1.0,39472.05,21653065837.33,147149.81,0.11,0.22,641,0,0.36
kubernetes,Module,BUG,1.0,1.0,640.79,3621253.65,1902.96,0.15,0.31,641,0,0.36
nixpkgs,Line,BUG,1.0,1.0,11193.75,813858377.77,28528.2,0.14,0.28,93,0,0.342
nixpkgs,Module,BUG,1.0,1.0,294.08,1116698.05,1056.74,0.38,0.62,93,0,0.342
react,Line,BUG,1.0,1.0,156891.2,362504883585.35,602083.78,0.15,0.28,130,0,0.245
react,Module,BUG,1.0,1.0,997.12,24329238.75,4932.47,0.21,0.32,130,0,0.245
brew,Line,BUG,1.0,1.0,784.88,15944754.03,3993.09,0.12,0.3,152,0,0.315
brew,Module,BUG,1.0,1.0,56.53,37964.93,194.85,0.14,0.3,152,0,0.315
nova,Line,DOCS,1.0,1.0,4746.07,142450108.02,11935.25,0.19,0.23,234,0,0.394
nova,Module,DOCS,1.0,1.0,37.31,9976.37,99.88,0.29,0.38,234,0,0.394
cinder,Line,BUG,1.0,1.0,30927.27,7109399072.31,84317.25,0.32,0.48,181,0,0.342
cinder,Module,BUG,1.0,1.0,121.44,48399.09,220.0,0.4,0.66,181,0,0.342
mesos,Line,DOCS,1.0,1.0,590.26,3984226.4,1996.05,0.75,0.8,257,0,0.518
mesos,Module,DOCS,1.0,1.0,9.69,1100.69,33.18,0.78,0.83,257,0,0.518
angular.js,Line,DOCS,1.0,1.0,34372.34,7660477140.0,87524.15,0.18,0.32,204,0,0.154
angular.js,Module,DOCS,1.0,1.0,134.23,70867.32,266.21,0.37,0.6,204,0,0.154
Odin,Line,DOCS,1.0,1.0,20.57,7405.71,86.06,0.94,0.94,35,0,0.669
Odin,Module,DOCS,1.0,1.0,0.34,2.06,1.43,0.94,0.94,35,0,0.669
lock,Line,DOCS,1.0,1.0,46.29,80444.1,283.63,0.97,0.97,492,0,0.67
lock,Module,DOCS,1.0,1.0,0.15,1.19,1.09,0.98,0.98,492,0,0.67
kubernetes,Line,DOCS,1.0,1.0,9390.36,489641595.35,22127.85,0.65,0.69,641,0,0.495
kubernetes,Module,DOCS,1.0,1.0,148.83,150798.13,388.33,0.65,0.69,641,0,0.495
elasticsearch,Line,BUG,1.0,1.0,41511.87,17324994106.75,131624.44,0.4,0.53,270,0,0.259
elasticsearch,Module,BUG,1.0,1.0,1709.47,22122046.6,4703.41,0.43,0.59,270,0,0.259
nixpkgs,Line,DOCS,1.0,1.0,891.08,17580235.35,4192.88,0.65,0.71,93,0,0.516
nixpkgs,Module,DOCS,1.0,1.0,17.87,4029.33,63.48,0.67,0.72,93,0,0.516
react,Line,DOCS,1.0,1.0,71143.71,261074181649.15,510954.19,0.11,0.15,130,0,0.415
react,Module,DOCS,1.0,1.0,847.07,40602402.68,6372.0,0.24,0.29,130,0,0.415
brew,Line,DOCS,1.0,1.0,311.14,1136639.86,1066.13,0.05,0.1,152,0,0.45
brew,Module,DOCS,1.0,1.0,12.47,897.04,29.95,0.39,0.49,152,0,0.45
nova,Line,REFACTOR,1.0,1.0,1740.75,55159452.66,7426.94,0.26,0.37,234,0,0.41
nova,Module,REFACTOR,1.0,1.0,96.47,123058.16,350.8,0.17,0.26,234,0,0.41
cinder,Line,DOCS,1.0,1.0,533.81,2259278.94,1503.09,0.56,0.61,181,0,0.526
cinder,Module,DOCS,1.0,1.0,11.72,1333.27,36.51,0.65,0.71,181,0,0.526
Odin,Line,REFACTOR,1.0,1.0,58.2,113653.86,337.13,0.94,0.94,35,0,0.669
Odin,Module,REFACTOR,1.0,1.0,0.51,5.54,2.35,0.94,0.94,35,0,0.669
mesos,Line,REFACTOR,1.0,1.0,524.32,1975907.29,1405.67,0.81,0.88,257,0,0.544
mesos,Module,REFACTOR,1.0,1.0,5.84,234.82,15.32,0.82,0.88,257,0,0.544
angular.js,Line,REFACTOR,1.0,1.0,4448.07,120633432.8,10983.33,0.13,0.24,204,0,0.305
angular.js,Module,REFACTOR,1.0,1.0,32.98,7751.78,88.04,0.24,0.41,204,0,0.305
lock,Line,REFACTOR,1.0,1.0,178.12,1182704.27,1087.52,0.96,0.98,492,0,0.673
lock,Module,REFACTOR,1.0,1.0,1.12,54.9,7.41,0.96,0.97,492,0,0.673
nixpkgs,Line,REFACTOR,1.0,1.0,1444.26,29818110.26,5460.6,0.67,0.71,93,0,0.533
nixpkgs,Module,REFACTOR,1.0,1.0,23.08,9721.42,98.6,0.72,0.76,93,0,0.533
