Project,Model,Task,R_Squared,R_Squared_Adj,MAE,MSE,RMSE,PRED_25,PRED_50,T_Records,D_Records,P_NA
nova,Module,DOCS,1.0,1.0,32.93,8697.46,93.26,0.66,0.75,234,0,0.394
roslyn,Line,DOCS,1.0,1.0,1561.45,49008986.67,7000.64,0.73,0.77,102,0,0.515
roslyn,Module,DOCS,1.0,1.0,23.69,7871.96,88.72,0.69,0.74,102,0,0.515
angular.js,Line,DOCS,1.0,1.0,31721.0,6878275688.63,82935.37,0.22,0.33,204,0,0.154
angular.js,Module,DOCS,1.0,1.0,130.69,77363.6,278.14,0.45,0.63,204,0,0.154
lock,Line,DOCS,1.0,1.0,26.42,37256.33,193.02,0.98,0.98,492,0,0.67
lock,Module,DOCS,1.0,1.0,0.15,1.2,1.1,0.97,0.97,492,0,0.67
cli,Line,REFACTOR,1.0,1.0,5074.84,453878286.68,21304.42,0.53,0.59,109,0,0.511
cli,Module,REFACTOR,1.0,1.0,70.26,35786.02,189.17,0.47,0.52,109,0,0.511
orleans,Line,REFACTOR,1.0,1.0,397.96,1498411.68,1224.1,0.8,0.83,114,0,0.614
orleans,Module,REFACTOR,1.0,1.0,6.0,216.33,14.71,0.82,0.86,114,0,0.614
ansible,Line,REFACTOR,1.0,1.0,9499.13,6735858707.36,82072.28,0.87,0.89,303,0,0.469
ansible,Module,REFACTOR,1.0,1.0,14.3,12129.97,110.14,0.89,0.9,303,0,0.469
kubernetes,Line,BUG,1.0,1.0,40758.04,21868232722.41,147879.12,0.5,0.58,641,0,0.36
kubernetes,Module,BUG,1.0,1.0,634.95,3827071.01,1956.29,0.54,0.69,641,0,0.36
roslyn,Line,REFACTOR,1.0,1.0,19026.64,6458243829.23,80363.2,0.7,0.76,102,0,0.484
roslyn,Module,REFACTOR,1.0,1.0,765.75,29829869.98,5461.67,0.69,0.73,102,0,0.484
nova,Line,REFACTOR,1.0,1.0,1901.69,60061366.87,7749.93,0.67,0.77,234,0,0.41
nova,Module,REFACTOR,1.0,1.0,73.35,67535.73,259.88,0.55,0.63,234,0,0.41
angular.js,Line,REFACTOR,1.0,1.0,4284.07,118064518.52,10865.75,0.38,0.47,204,0,0.305
angular.js,Module,REFACTOR,1.0,1.0,21.96,3604.84,60.04,0.49,0.71,204,0,0.305
lock,Line,REFACTOR,0.99,0.99,168.58,1076322.42,1037.46,0.96,0.98,492,0,0.673
lock,Module,REFACTOR,1.0,1.0,0.98,48.59,6.97,0.96,0.97,492,0,0.673
cli,Line,TESTING,1.0,1.0,34768.75,27993332867.89,167312.08,0.28,0.38,109,0,0.405
cli,Module,TESTING,1.0,1.0,169.31,445157.46,667.2,0.31,0.52,109,0,0.405
orleans,Line,TESTING,1.0,1.0,2814.72,81300000.89,9016.65,0.6,0.65,114,0,0.424
orleans,Module,TESTING,0.99,0.99,155.66,156538.83,395.65,0.55,0.61,114,0,0.424
ansible,Line,TESTING,1.0,1.0,18895.45,7604774383.51,87205.36,0.63,0.72,303,0,0.31
ansible,Module,TESTING,1.0,1.0,982.49,17088152.42,4133.78,0.67,0.78,303,0,0.31
roslyn,Line,TESTING,1.0,1.0,86010.06,189119488434.71,434878.71,0.56,0.66,102,0,0.388
roslyn,Module,TESTING,1.0,1.0,775.75,5811832.47,2410.77,0.61,0.75,102,0,0.388
kubernetes,Line,DOCS,0.99,0.99,9481.14,467940415.55,21631.93,0.66,0.69,641,0,0.495
kubernetes,Module,DOCS,1.0,1.0,136.72,130796.42,361.66,0.67,0.72,641,0,0.495
nova,Line,TESTING,1.0,1.0,33861.54,10976530551.77,104768.94,0.4,0.56,234,0,0.301
nova,Module,TESTING,1.0,1.0,628.4,2852744.91,1689.01,0.49,0.63,234,0,0.301
angular.js,Line,TESTING,1.0,1.0,3438.17,50664070.21,7117.87,0.31,0.42,204,0,0.281
angular.js,Module,TESTING,1.0,1.0,28.08,4837.01,69.55,0.43,0.68,204,0,0.281
lock,Line,TESTING,1.0,1.0,2513.14,314359328.38,17730.18,0.87,0.87,492,0,0.641
lock,Module,TESTING,1.0,1.0,23.61,88972.35,298.28,0.89,0.89,492,0,0.641
cli,Line,FEATURE,1.0,1.0,83.39,208130.13,456.21,0.79,0.83,109,0,0.628
cli,Module,FEATURE,1.0,1.0,5.43,644.04,25.38,0.81,0.82,109,0,0.628
orleans,Line,FEATURE,1.0,1.0,92.72,135480.53,368.08,0.92,0.92,114,0,0.644
orleans,Module,FEATURE,1.0,1.0,7.11,1026.63,32.04,0.91,0.91,114,0,0.644
ansible,Line,FEATURE,1.0,1.0,2285.64,251193087.73,15849.07,0.88,0.9,303,0,0.488
ansible,Module,FEATURE,1.0,1.0,26.05,32398.45,180.0,0.88,0.91,303,0,0.488
roslyn,Line,FEATURE,1.0,1.0,13078.47,1558445627.39,39477.15,0.67,0.73,102,0,0.492
roslyn,Module,FEATURE,1.0,1.0,582.31,4318174.02,2078.02,0.67,0.73,102,0,0.492
nova,Line,FEATURE,1.0,1.0,245.09,532564.04,729.77,0.74,0.79,234,0,0.538
nova,Module,FEATURE,1.0,1.0,7.4,435.5,20.87,0.75,0.79,234,0,0.538
kubernetes,Line,REFACTOR,1.0,1.0,3824.55,354437945.74,18826.52,0.73,0.81,641,0,0.502
kubernetes,Module,REFACTOR,1.0,1.0,118.75,363646.07,603.03,0.74,0.81,641,0,0.502
angular.js,Line,FEATURE,1.0,1.0,2365.8,37379881.74,6113.91,0.47,0.55,204,0,0.319
angular.js,Module,FEATURE,1.0,1.0,25.8,6442.65,80.27,0.6,0.78,204,0,0.319
lock,Line,FEATURE,1.0,1.0,2155.43,196150840.73,14005.39,0.97,0.97,492,0,0.672
lock,Module,FEATURE,1.0,1.0,69.92,199089.16,446.19,0.97,0.97,492,0,0.672
orleans,Line,UPGRADE,1.0,1.0,23.4,5148.7,71.75,0.92,0.93,114,0,0.585
orleans,Module,UPGRADE,1.0,1.0,9.96,1329.33,36.46,0.82,0.83,114,0,0.585
cli,Line,UPGRADE,1.0,1.0,1317.01,50707055.94,7120.89,0.46,0.54,109,0,0.528
cli,Module,UPGRADE,1.0,1.0,32.08,25198.03,158.74,0.57,0.62,109,0,0.528
ansible,Line,UPGRADE,1.0,1.0,619.62,10770679.1,3281.87,0.77,0.81,303,0,0.418
ansible,Module,UPGRADE,1.0,1.0,8.12,1407.0,37.51,0.81,0.85,303,0,0.418
roslyn,Line,UPGRADE,1.0,1.0,3037.61,184774322.37,13593.17,0.67,0.68,102,0,0.533
roslyn,Module,UPGRADE,1.0,1.0,65.36,41703.01,204.21,0.71,0.74,102,0,0.533
angular.js,Line,UPGRADE,1.0,1.0,2836.94,101514805.61,10075.46,0.73,0.74,204,0,0.502
angular.js,Module,UPGRADE,1.0,1.0,9.58,1127.21,33.57,0.78,0.79,204,0,0.502
kubernetes,Line,TESTING,1.0,1.0,38437.03,13632135132.3,116756.73,0.57,0.66,641,0,0.388
kubernetes,Module,TESTING,1.0,1.0,257.34,534658.96,731.2,0.63,0.73,641,0,0.388
nova,Line,UPGRADE,1.0,1.0,670.27,5074226.06,2252.6,0.63,0.71,234,0,0.49
nova,Module,UPGRADE,1.0,1.0,9.43,692.43,26.31,0.67,0.76,234,0,0.49
lock,Line,UPGRADE,1.0,1.0,1134.49,124558949.42,11160.6,0.94,0.95,492,0,0.664
lock,Module,UPGRADE,1.0,1.0,10.92,6828.29,82.63,0.95,0.95,492,0,0.664
orleans,Line,RELEASE,1.0,1.0,40.1,43748.68,209.16,0.83,0.86,114,0,0.592
orleans,Module,RELEASE,1.0,1.0,1.12,31.93,5.65,0.88,0.89,114,0,0.592
cli,Line,RELEASE,1.0,1.0,43.57,13706.94,117.08,0.66,0.7,109,0,0.582
cli,Module,RELEASE,1.0,1.0,0.94,4.92,2.22,0.68,0.81,109,0,0.582
ansible,Line,RELEASE,1.0,1.0,479.38,1018009.76,1008.96,0.38,0.44,303,0,0.357
ansible,Module,RELEASE,1.0,1.0,13.58,642.4,25.35,0.42,0.66,303,0,0.357
roslyn,Line,RELEASE,1.0,1.0,370.29,1913753.25,1383.38,0.72,0.75,102,0,0.553
roslyn,Module,RELEASE,1.0,1.0,18.13,2873.99,53.61,0.73,0.75,102,0,0.553
angular.js,Line,RELEASE,1.0,1.0,88.24,41072.37,202.66,0.55,0.61,204,0,0.446
angular.js,Module,RELEASE,1.0,1.0,1.59,16.88,4.11,0.79,0.88,204,0,0.446
nova,Line,RELEASE,1.0,1.0,1276.13,26744984.56,5171.56,0.55,0.66,234,0,0.455
nova,Module,RELEASE,1.0,1.0,4.74,227.64,15.09,0.67,0.79,234,0,0.455
kubernetes,Line,FEATURE,1.0,1.0,1013.27,14215867.71,3770.39,0.71,0.75,641,0,0.531
kubernetes,Module,FEATURE,1.0,1.0,36.46,18802.38,137.12,0.71,0.76,641,0,0.531
lock,Line,RELEASE,1.0,1.0,556.64,27959024.42,5287.63,0.55,0.65,492,0,0.537
lock,Module,RELEASE,1.0,1.0,16.32,24426.94,156.29,0.65,0.83,492,0,0.537
orleans,Line,SUPPORT,1.0,1.0,291.49,569279.72,754.51,0.65,0.72,114,0,0.498
orleans,Module,SUPPORT,1.0,1.0,13.75,1001.72,31.65,0.57,0.66,114,0,0.498
cli,Line,SUPPORT,0.99,0.99,1300.58,10623780.84,3259.41,0.51,0.61,109,0,0.524
cli,Module,SUPPORT,0.91,0.91,13.6,767.29,27.7,0.52,0.65,109,0,0.524
ansible,Line,SUPPORT,1.0,1.0,5113.0,1285103189.96,35848.34,0.77,0.8,303,0,0.381
ansible,Module,SUPPORT,1.0,1.0,79.13,232074.02,481.74,0.83,0.88,303,0,0.381
roslyn,Line,SUPPORT,1.0,1.0,152735.84,577102756134.96,759672.8,0.66,0.75,102,0,0.462
roslyn,Module,SUPPORT,1.0,1.0,625.23,6280943.38,2506.18,0.71,0.78,102,0,0.462
angular.js,Line,SUPPORT,1.0,1.0,35.66,31862.73,178.5,0.83,0.84,204,0,0.606
angular.js,Module,SUPPORT,0.99,0.99,1.49,25.53,5.05,0.84,0.86,204,0,0.606
nova,Line,SUPPORT,1.0,1.0,9038.52,908607649.16,30143.12,0.55,0.63,234,0,0.372
nova,Module,SUPPORT,1.0,1.0,354.47,1562954.11,1250.18,0.57,0.68,234,0,0.372
lock,Line,SUPPORT,1.0,1.0,492.79,20956521.34,4577.83,0.87,0.88,492,0,0.638
lock,Module,SUPPORT,1.0,1.0,8.63,6234.09,78.96,0.9,0.92,492,0,0.638
orleans,Line,OTHER,1.0,1.0,18248.26,2186640069.52,46761.52,0.39,0.46,114,0,0.297
orleans,Module,OTHER,1.0,1.0,738.62,4752062.93,2179.92,0.33,0.46,114,0,0.297
kubernetes,Line,UPGRADE,1.0,1.0,2475.64,113449715.03,10651.28,0.63,0.68,641,0,0.459
kubernetes,Module,UPGRADE,1.0,1.0,51.75,36211.93,190.29,0.63,0.7,641,0,0.459
