Project,Model,Task,R_Squared,R_Squared_Adj,MAE,MSE,RMSE,PRED_25,PRED_50,T_Records,D_Records,P_NA
home-assistant,Line,DOCS,1.0,1.0,111.26,4526581.83,2127.58,0.75,0.91,560,0,0.65
home-assistant,Module,DOCS,1.0,1.0,15.4,46505.78,215.65,0.27,0.36,560,0,0.65
angular,Line,DOCS,1.0,1.0,599.03,10533495.5,3245.53,0.98,0.99,411,0,0.299
angular,Module,DOCS,1.0,1.0,123.65,136083.06,368.89,0.4,0.67,411,0,0.299
node,Line,DOCS,1.0,1.0,207.9,1546897.11,1243.74,0.98,0.99,596,0,0.391
node,Module,DOCS,1.0,1.0,9.35,522.9,22.87,0.63,0.77,596,0,0.391
neutron,Line,DOCS,1.0,1.0,210.61,6478983.44,2545.38,0.86,0.93,203,0,0.539
neutron,Module,DOCS,1.0,1.0,11.11,1682.61,41.02,0.48,0.63,203,0,0.539
tensorflow,Line,REFACTOR,1.0,1.0,1554.47,45922202.06,6776.59,0.7,0.87,106,0,0.502
tensorflow,Module,REFACTOR,1.0,1.0,40.54,11506.82,107.27,0.3,0.5,106,0,0.502
vue,Line,REFACTOR,1.0,1.0,10.44,3590.58,59.92,0.8,0.91,248,0,0.61
vue,Module,REFACTOR,1.0,1.0,1.75,24.96,5.0,0.37,0.55,248,0,0.61
gitlabhq,Line,DOCS,1.0,1.0,411.81,27943180.79,5286.13,0.95,0.99,1154,0,0.431
gitlabhq,Module,DOCS,1.0,1.0,20.68,5709.71,75.56,0.41,0.63,1154,0,0.431
moby,Line,REFACTOR,1.0,1.0,80.89,258533.9,508.46,0.88,0.98,319,0,0.596
moby,Module,REFACTOR,1.0,1.0,4.55,180.54,13.44,0.29,0.39,319,0,0.596
home-assistant,Line,REFACTOR,1.0,1.0,592.11,42908818.17,6550.48,0.81,0.91,560,0,0.644
home-assistant,Module,REFACTOR,1.0,1.0,8.28,4200.2,64.81,0.12,0.38,560,0,0.644
angular,Line,REFACTOR,1.0,1.0,883.76,47321972.39,6879.1,0.97,0.99,411,0,0.339
angular,Module,REFACTOR,1.0,1.0,228.23,315553.13,561.74,0.23,0.46,411,0,0.339
neutron,Line,REFACTOR,1.0,1.0,76.63,56139.13,236.94,0.98,0.99,203,0,0.53
neutron,Module,REFACTOR,1.0,1.0,10.84,911.63,30.19,0.53,0.72,203,0,0.53
node,Line,REFACTOR,1.0,1.0,520.53,4280136.39,2068.85,0.98,1.0,596,0,0.424
node,Module,REFACTOR,1.0,1.0,32.43,8220.31,90.67,0.55,0.66,596,0,0.424
tensorflow,Line,TESTING,1.0,1.0,4195.29,483088077.82,21979.26,0.76,0.89,106,0,0.335
tensorflow,Module,TESTING,1.0,1.0,137.55,196146.53,442.88,0.41,0.68,106,0,0.335
vue,Line,TESTING,1.0,1.0,73.02,275047.9,524.45,0.89,0.97,248,0,0.558
vue,Module,TESTING,1.0,1.0,4.35,663.57,25.76,0.44,0.54,248,0,0.558
moby,Line,TESTING,1.0,1.0,362.02,6023415.39,2454.26,0.94,0.97,319,0,0.514
moby,Module,TESTING,1.0,1.0,18.92,3305.92,57.5,0.32,0.6,319,0,0.514
gitlabhq,Line,REFACTOR,1.0,1.0,110.02,4629781.88,2151.69,0.96,0.96,1154,0,0.511
gitlabhq,Module,REFACTOR,1.0,1.0,13.6,5409.71,73.55,0.43,0.66,1154,0,0.511
home-assistant,Line,TESTING,1.0,1.0,2541.58,698686088.05,26432.67,0.81,0.92,560,0,0.601
home-assistant,Module,TESTING,1.0,1.0,46.25,56492.98,237.68,0.28,0.45,560,0,0.601
neutron,Line,TESTING,1.0,1.0,882.3,12858317.53,3585.85,0.92,0.96,203,0,0.386
neutron,Module,TESTING,1.0,1.0,61.55,23185.88,152.27,0.55,0.75,203,0,0.386
angular,Line,TESTING,1.0,1.0,1104.9,73755188.12,8588.08,0.97,0.99,411,0,0.365
angular,Module,TESTING,1.0,1.0,82.9,150578.15,388.04,0.29,0.55,411,0,0.365
tensorflow,Line,FEATURE,1.0,1.0,425.15,2505210.68,1582.79,0.62,0.84,106,0,0.498
tensorflow,Module,FEATURE,1.0,1.0,13.14,1709.59,41.35,0.33,0.62,106,0,0.498
node,Line,TESTING,1.0,1.0,654.42,5521681.49,2349.83,0.98,1.0,596,0,0.331
node,Module,TESTING,1.0,1.0,277.29,409305.65,639.77,0.48,0.69,596,0,0.331
vue,Line,FEATURE,1.0,1.0,23.7,24858.26,157.67,0.73,0.85,248,0,0.643
vue,Module,FEATURE,1.0,1.0,1.0,37.39,6.11,0.42,0.58,248,0,0.643
moby,Line,FEATURE,1.0,1.0,4.67,1951.31,44.17,0.82,0.94,319,0,0.629
moby,Module,FEATURE,1.0,1.0,0.4,4.3,2.07,0.56,0.62,319,0,0.629
home-assistant,Line,FEATURE,1.0,1.0,192.69,8755492.02,2958.97,0.63,0.85,560,0,0.654
home-assistant,Module,FEATURE,1.0,1.0,3.21,1141.12,33.78,0.31,0.42,560,0,0.654
neutron,Line,FEATURE,1.0,1.0,30.49,19649.71,140.18,0.74,0.85,203,0,0.603
neutron,Module,FEATURE,1.0,1.0,2.78,102.83,10.14,0.54,0.65,203,0,0.603
gitlabhq,Line,TESTING,1.0,1.0,12893.23,9939702412.48,99698.06,0.94,0.95,1154,0,0.451
gitlabhq,Module,TESTING,1.0,1.0,389.29,6925672.94,2631.67,0.45,0.64,1154,0,0.451
angular,Line,FEATURE,1.0,1.0,2890.34,522776190.25,22864.3,0.98,0.98,411,0,0.392
angular,Module,FEATURE,1.0,1.0,105.69,89362.56,298.94,0.43,0.69,411,0,0.392
tensorflow,Line,UPGRADE,1.0,1.0,8417.99,7137468665.71,84483.54,0.76,0.89,106,0,0.394
tensorflow,Module,UPGRADE,1.0,1.0,23.32,6390.66,79.94,0.31,0.54,106,0,0.394
vue,Line,UPGRADE,1.0,1.0,34.86,256305.1,506.27,0.42,0.46,248,0,0.659
vue,Module,UPGRADE,1.0,1.0,0.31,4.47,2.11,0.54,0.67,248,0,0.659
node,Line,FEATURE,1.0,1.0,5.29,561.55,23.7,0.91,0.95,596,0,0.573
node,Module,FEATURE,1.0,1.0,1.35,21.54,4.64,0.68,0.81,596,0,0.573
moby,Line,UPGRADE,1.0,1.0,12.3,6225.97,78.9,0.93,0.99,319,0,0.58
moby,Module,UPGRADE,1.0,1.0,3.04,81.04,9.0,0.34,0.46,319,0,0.58
home-assistant,Line,UPGRADE,1.0,1.0,111.57,2051392.11,1432.27,0.94,0.99,560,0,0.578
home-assistant,Module,UPGRADE,1.0,1.0,18.64,7507.34,86.64,0.54,0.78,560,0,0.578
neutron,Line,UPGRADE,1.0,1.0,23.43,14768.27,121.52,0.85,0.96,203,0,0.523
neutron,Module,UPGRADE,1.0,1.0,3.55,98.16,9.91,0.57,0.67,203,0,0.523
tensorflow,Line,RELEASE,1.0,1.0,1633.96,84405612.13,9187.25,0.78,0.96,106,0,0.366
tensorflow,Module,RELEASE,1.0,1.0,40.12,13379.03,115.67,0.23,0.42,106,0,0.366
angular,Line,UPGRADE,1.0,1.0,229.71,988926.8,994.45,0.91,0.99,411,0,0.511
angular,Module,UPGRADE,1.0,1.0,16.76,18839.55,137.26,0.43,0.55,411,0,0.511
vue,Line,RELEASE,1.0,1.0,105.84,152506.19,390.52,0.95,1.0,248,0,0.487
vue,Module,RELEASE,1.0,1.0,1.48,16.13,4.02,0.67,0.74,248,0,0.487
gitlabhq,Line,FEATURE,1.0,1.0,43.41,1234165.89,1110.93,0.98,0.99,1154,0,0.49
gitlabhq,Module,FEATURE,1.0,1.0,16.04,6688.12,81.78,0.43,0.66,1154,0,0.49
moby,Line,RELEASE,1.0,1.0,6.29,1181.63,34.37,0.96,0.99,319,0,0.618
moby,Module,RELEASE,1.0,1.0,1.6,40.16,6.34,0.41,0.63,319,0,0.618
node,Line,UPGRADE,1.0,1.0,9633.59,2718340327.71,52137.71,0.98,1.0,596,0,0.371
node,Module,UPGRADE,1.0,1.0,1102.48,5574798.42,2361.1,0.47,0.67,596,0,0.371
home-assistant,Line,RELEASE,1.0,1.0,8.02,26540.24,162.91,0.59,0.82,560,0,0.632
home-assistant,Module,RELEASE,1.0,1.0,1.22,179.93,13.41,0.36,0.52,560,0,0.632
neutron,Line,RELEASE,1.0,1.0,54.33,42040.07,205.04,0.88,0.95,203,0,0.5
neutron,Module,RELEASE,1.0,1.0,3.94,116.87,10.81,0.62,0.76,203,0,0.5
tensorflow,Line,SUPPORT,1.0,1.0,1961.42,41784155.71,6464.07,0.69,0.87,106,0,0.418
tensorflow,Module,SUPPORT,1.0,1.0,76.8,32867.99,181.3,0.41,0.57,106,0,0.418
vue,Line,SUPPORT,1.0,1.0,26.22,13376.36,115.66,0.86,0.95,248,0,0.593
vue,Module,SUPPORT,1.0,1.0,3.55,143.07,11.96,0.27,0.45,248,0,0.593
angular,Line,RELEASE,1.0,1.0,29.27,18745.43,136.91,0.96,1.0,411,0,0.406
angular,Module,RELEASE,1.0,1.0,2.41,69.73,8.35,0.84,0.91,411,0,0.406
moby,Line,SUPPORT,1.0,1.0,177.25,816309.72,903.5,0.86,0.95,319,0,0.558
moby,Module,SUPPORT,1.0,1.0,7.83,1209.04,34.77,0.43,0.61,319,0,0.558
gitlabhq,Line,UPGRADE,1.0,1.0,106.84,1076581.51,1037.58,0.97,0.98,1154,0,0.501
gitlabhq,Module,UPGRADE,1.0,1.0,16.48,12097.93,109.99,0.46,0.63,1154,0,0.501
node,Line,RELEASE,1.0,1.0,13.6,4021.94,63.42,0.99,0.99,596,0,0.409
node,Module,RELEASE,1.0,1.0,2.62,33.83,5.82,0.62,0.79,596,0,0.409
home-assistant,Line,SUPPORT,1.0,1.0,266.43,3937842.63,1984.4,0.9,0.96,560,0,0.591
home-assistant,Module,SUPPORT,1.0,1.0,27.67,26018.86,161.3,0.35,0.54,560,0,0.591
neutron,Line,SUPPORT,1.0,1.0,392.32,2030636.98,1425.0,0.88,0.98,203,0,0.437
neutron,Module,SUPPORT,1.0,1.0,26.28,4577.8,67.66,0.59,0.76,203,0,0.437
tensorflow,Line,OTHER,1.0,1.0,77622.62,155097900378.21,393824.71,0.82,0.94,106,0,0.156
tensorflow,Module,OTHER,1.0,1.0,4555.41,210648870.82,14513.75,0.29,0.52,106,0,0.156
angular,Line,SUPPORT,1.0,1.0,19.05,11572.92,107.58,0.77,0.98,411,0,0.576
angular,Module,SUPPORT,1.0,1.0,1.82,39.24,6.26,0.51,0.59,411,0,0.576
vue,Line,OTHER,1.0,1.0,1080.85,18636169.87,4316.96,0.96,0.98,248,0,0.412
vue,Module,OTHER,1.0,1.0,61.72,65635.49,256.19,0.44,0.72,248,0,0.412
moby,Line,OTHER,1.0,1.0,4041.12,338446974.07,18396.93,0.97,0.99,319,0,0.434
moby,Module,OTHER,1.0,1.0,191.26,336819.7,580.36,0.38,0.68,319,0,0.434
gitlabhq,Line,RELEASE,1.0,1.0,3.12,925.44,30.42,0.98,1.0,1154,0,0.575
gitlabhq,Module,RELEASE,1.0,1.0,0.86,13.16,3.63,0.57,0.75,1154,0,0.575
neutron,Line,OTHER,1.0,1.0,19395.06,6094910507.85,78069.91,0.92,0.97,203,0,0.279
neutron,Module,OTHER,1.0,1.0,455.15,964953.83,982.32,0.53,0.78,203,0,0.279
node,Line,SUPPORT,1.0,1.0,1078.22,31362794.93,5600.25,0.94,0.98,596,0,0.403
node,Module,SUPPORT,1.0,1.0,16.54,1827.81,42.75,0.63,0.8,596,0,0.403
home-assistant,Line,OTHER,1.0,1.0,2263.98,462438214.73,21504.38,0.98,1.0,560,0,0.373
home-assistant,Module,OTHER,1.0,1.0,657.6,19839917.33,4454.2,0.47,0.66,560,0,0.373
angular,Line,OTHER,1.0,1.0,16096.17,7597881008.56,87165.82,0.95,0.96,411,0,0.305
angular,Module,OTHER,1.0,1.0,232.76,328209.38,572.9,0.32,0.53,411,0,0.305
gitlabhq,Line,SUPPORT,1.0,1.0,113.06,932017.04,965.41,0.94,0.97,1154,0,0.516
gitlabhq,Module,SUPPORT,1.0,1.0,11.28,2463.27,49.63,0.48,0.66,1154,0,0.516
node,Line,OTHER,1.0,1.0,43487.66,38169708704.4,195370.7,0.98,0.99,596,0,0.271
node,Module,OTHER,1.0,1.0,1888.16,21428891.54,4629.14,0.49,0.75,596,0,0.271
gitlabhq,Line,OTHER,1.0,1.0,3416.72,1940664746.97,44052.98,0.99,1.0,1154,0,0.25
gitlabhq,Module,OTHER,1.0,1.0,356.03,4096868.8,2024.07,0.52,0.79,1154,0,0.25
orleans,Line,BUG,1.0,1.0,217.96,504214.85,710.08,0.9,0.95,114,0,0.353
orleans,Module,BUG,1.0,1.0,50.32,19164.11,138.43,0.42,0.6,114,0,0.353
roslyn,Line,BUG,1.0,1.0,7198.4,604840309.25,24593.5,0.77,0.93,102,0,0.352
roslyn,Module,BUG,1.0,1.0,554.22,2205856.65,1485.21,0.32,0.62,102,0,0.352
ansible,Line,BUG,1.0,1.0,6153.02,584421242.96,24174.81,0.96,0.99,303,0,0.219
ansible,Module,BUG,1.0,1.0,940.97,13115964.67,3621.6,0.61,0.77,303,0,0.219
orleans,Line,DOCS,1.0,1.0,2.87,94.8,9.74,0.67,0.81,114,0,0.615
orleans,Module,DOCS,1.0,1.0,1.24,17.03,4.13,0.22,0.26,114,0,0.615
cli,Line,BUG,1.0,1.0,1751.43,153753351.83,12399.73,0.86,0.96,109,0,0.401
cli,Module,BUG,1.0,1.0,26.14,2546.85,50.47,0.34,0.52,109,0,0.401
nova,Line,BUG,1.0,1.0,1864.37,222961630.65,14931.9,0.96,0.99,234,0,0.198
nova,Module,BUG,1.0,1.0,215.92,1044440.88,1021.98,0.54,0.82,234,0,0.198
roslyn,Line,DOCS,1.0,1.0,308.72,4541612.34,2131.11,0.48,0.78,102,0,0.515
roslyn,Module,DOCS,1.0,1.0,13.25,2218.64,47.1,0.28,0.48,102,0,0.515
ansible,Line,DOCS,1.0,1.0,3269.56,652414502.19,25542.41,0.92,0.95,303,0,0.362
ansible,Module,DOCS,1.0,1.0,293.93,2806106.6,1675.14,0.7,0.8,303,0,0.362
angular.js,Line,BUG,1.0,1.0,2589.08,91532938.36,9567.28,0.9,0.93,204,0,0.127
angular.js,Module,BUG,1.0,1.0,129.43,114272.4,338.04,0.53,0.79,204,0,0.127
orleans,Line,REFACTOR,1.0,1.0,175.82,637164.88,798.23,0.52,0.62,114,0,0.614
orleans,Module,REFACTOR,1.0,1.0,3.79,148.16,12.17,0.38,0.59,114,0,0.614
cli,Line,DOCS,1.0,1.0,7.42,771.62,27.78,0.54,0.85,109,0,0.615
cli,Module,DOCS,1.0,1.0,1.81,41.11,6.41,0.19,0.35,109,0,0.615
nova,Line,DOCS,1.0,1.0,489.43,19908806.65,4461.93,0.95,0.99,234,0,0.394
nova,Module,DOCS,1.0,1.0,20.34,7088.52,84.19,0.57,0.72,234,0,0.394
roslyn,Line,REFACTOR,1.0,1.0,17953.27,9817436568.41,99082.98,0.64,0.83,102,0,0.484
roslyn,Module,REFACTOR,1.0,1.0,652.92,23859880.78,4884.66,0.31,0.48,102,0,0.484
ansible,Line,REFACTOR,1.0,1.0,2395.7,238458677.62,15442.11,0.85,0.89,303,0,0.469
ansible,Module,REFACTOR,1.0,1.0,17.39,13332.12,115.46,0.77,0.83,303,0,0.469
lock,Line,BUG,1.0,1.0,1339.6,75515433.99,8689.96,0.89,0.97,492,0,0.527
lock,Module,BUG,1.0,1.0,27.3,17561.12,132.52,0.33,0.54,492,0,0.527
angular.js,Line,DOCS,1.0,1.0,2869.23,227409555.97,15080.1,0.93,0.97,204,0,0.154
angular.js,Module,DOCS,1.0,1.0,88.87,47033.57,216.87,0.56,0.77,204,0,0.154
orleans,Line,TESTING,1.0,1.0,846.38,18200885.92,4266.25,0.71,0.89,114,0,0.424
orleans,Module,TESTING,1.0,1.0,83.67,51281.05,226.45,0.41,0.56,114,0,0.424
cli,Line,REFACTOR,1.0,1.0,1180.08,128308248.36,11327.32,0.94,0.94,109,0,0.511
cli,Module,REFACTOR,1.0,1.0,28.21,7522.98,86.74,0.24,0.41,109,0,0.511
roslyn,Line,TESTING,1.0,1.0,18024.52,3897922641.03,62433.35,0.58,0.86,102,0,0.388
roslyn,Module,TESTING,1.0,1.0,519.79,2795123.21,1671.86,0.26,0.54,102,0,0.388
nova,Line,REFACTOR,1.0,1.0,620.79,29799873.44,5458.93,0.93,0.97,234,0,0.41
nova,Module,REFACTOR,1.0,1.0,43.38,45421.89,213.12,0.52,0.64,234,0,0.41
lock,Line,DOCS,1.0,1.0,3.75,779.07,27.91,0.8,0.8,492,0,0.67
lock,Module,DOCS,1.0,1.0,0.15,1.2,1.1,0.13,0.13,492,0,0.67
ansible,Line,TESTING,1.0,1.0,4678.19,408367752.08,20208.11,0.92,0.98,303,0,0.31
ansible,Module,TESTING,1.0,1.0,933.88,21242647.83,4608.97,0.61,0.79,303,0,0.31
angular.js,Line,REFACTOR,1.0,1.0,604.77,7303866.83,2702.57,0.9,0.98,204,0,0.305
angular.js,Module,REFACTOR,1.0,1.0,22.99,4206.57,64.86,0.41,0.64,204,0,0.305
orleans,Line,FEATURE,1.0,1.0,17.6,9816.33,99.08,0.64,0.82,114,0,0.644
orleans,Module,FEATURE,1.0,1.0,1.68,165.75,12.87,0.82,0.82,114,0,0.644
cli,Line,TESTING,1.0,1.0,8325.68,6711839217.11,81925.82,0.87,0.91,109,0,0.405
cli,Module,TESTING,1.0,1.0,62.23,99274.65,315.08,0.27,0.5,109,0,0.405
kubernetes,Line,BUG,1.0,1.0,2734.59,434486160.4,20844.33,0.97,0.98,641,0,0.36
kubernetes,Module,BUG,1.0,1.0,411.13,2400225.14,1549.27,0.4,0.64,641,0,0.36
roslyn,Line,FEATURE,1.0,1.0,3700.27,339132103.27,18415.54,0.55,0.86,102,0,0.492
roslyn,Module,FEATURE,1.0,1.0,468.81,2793936.81,1671.51,0.23,0.34,102,0,0.492
nova,Line,TESTING,1.0,1.0,3515.39,702455269.91,26503.87,0.89,0.97,234,0,0.301
nova,Module,TESTING,1.0,1.0,323.96,1175060.41,1084.0,0.46,0.66,234,0,0.301
lock,Line,REFACTOR,1.0,1.0,135.75,833657.4,913.05,0.0,0.28,492,0,0.673
lock,Module,REFACTOR,1.0,1.0,1.09,54.37,7.37,0.0,0.06,492,0,0.673
ansible,Line,FEATURE,1.0,1.0,635.34,24409007.45,4940.55,0.85,0.91,303,0,0.488
ansible,Module,FEATURE,1.0,1.0,27.38,32974.65,181.59,0.73,0.83,303,0,0.488
angular.js,Line,TESTING,1.0,1.0,654.21,10301173.0,3209.54,0.88,0.97,204,0,0.281
angular.js,Module,TESTING,1.0,1.0,30.33,8291.82,91.06,0.39,0.65,204,0,0.281
orleans,Line,UPGRADE,1.0,1.0,10.29,1466.01,38.29,0.71,0.75,114,0,0.585
orleans,Module,UPGRADE,1.0,1.0,8.63,1178.86,34.33,0.39,0.46,114,0,0.585
cli,Line,FEATURE,1.0,1.0,77.33,262519.75,512.37,0.43,0.61,109,0,0.628
cli,Module,FEATURE,1.0,1.0,2.41,142.47,11.94,0.17,0.3,109,0,0.628
kubernetes,Line,DOCS,1.0,1.0,274.07,1250484.36,1118.25,0.96,0.99,641,0,0.495
kubernetes,Module,DOCS,1.0,1.0,64.2,45096.35,212.36,0.42,0.53,641,0,0.495
roslyn,Line,UPGRADE,1.0,1.0,797.12,42108055.35,6489.07,0.67,0.9,102,0,0.533
roslyn,Module,UPGRADE,1.0,1.0,42.26,22772.46,150.91,0.29,0.33,102,0,0.533
nova,Line,FEATURE,1.0,1.0,26.31,41518.43,203.76,0.94,0.97,234,0,0.538
nova,Module,FEATURE,1.0,1.0,3.04,195.78,13.99,0.74,0.82,234,0,0.538
lock,Line,TESTING,1.0,1.0,1296.62,109161232.24,10448.03,0.64,0.72,492,0,0.641
lock,Module,TESTING,1.0,1.0,15.92,41273.79,203.16,0.29,0.3,492,0,0.641
ansible,Line,UPGRADE,1.0,1.0,92.7,217906.37,466.8,0.86,0.95,303,0,0.418
ansible,Module,UPGRADE,1.0,1.0,7.77,1160.93,34.07,0.72,0.77,303,0,0.418
orleans,Line,RELEASE,1.0,1.0,9.93,3330.67,57.71,0.65,0.95,114,0,0.592
orleans,Module,RELEASE,1.0,1.0,0.93,18.47,4.3,0.59,0.62,114,0,0.592
angular.js,Line,FEATURE,1.0,1.0,481.6,7328458.48,2707.11,0.91,0.99,204,0,0.319
angular.js,Module,FEATURE,1.0,1.0,25.1,6753.04,82.18,0.58,0.8,204,0,0.319
cli,Line,UPGRADE,1.0,1.0,912.49,39913440.93,6317.71,0.8,0.89,109,0,0.528
cli,Module,UPGRADE,1.0,1.0,19.55,13074.5,114.34,0.35,0.49,109,0,0.528
nova,Line,UPGRADE,1.0,1.0,63.43,72836.76,269.88,0.85,0.91,234,0,0.49
nova,Module,UPGRADE,1.0,1.0,6.14,446.32,21.13,0.48,0.66,234,0,0.49
roslyn,Line,RELEASE,1.0,1.0,129.96,519397.1,720.69,0.61,0.91,102,0,0.553
roslyn,Module,RELEASE,1.0,1.0,17.26,3397.34,58.29,0.47,0.56,102,0,0.553
kubernetes,Line,REFACTOR,1.0,1.0,270.85,2933081.12,1712.62,0.96,0.98,641,0,0.502
kubernetes,Module,REFACTOR,1.0,1.0,26.55,12496.65,111.79,0.52,0.7,641,0,0.502
lock,Line,FEATURE,1.0,1.0,783.76,69733428.17,8350.65,0.0,0.0,492,0,0.672
lock,Module,FEATURE,1.0,1.0,25.4,69580.78,263.78,0.0,0.0,492,0,0.672
ansible,Line,RELEASE,1.0,1.0,73.77,79839.25,282.56,0.98,0.99,303,0,0.357
ansible,Module,RELEASE,1.0,1.0,8.82,260.48,16.14,0.69,0.84,303,0,0.357
orleans,Line,SUPPORT,1.0,1.0,124.66,177923.27,421.81,0.75,0.92,114,0,0.498
orleans,Module,SUPPORT,1.0,1.0,5.57,219.11,14.8,0.45,0.68,114,0,0.498
angular.js,Line,UPGRADE,1.0,1.0,346.32,3148969.84,1774.53,0.75,0.8,204,0,0.502
angular.js,Module,UPGRADE,1.0,1.0,1.2,18.35,4.28,0.78,0.86,204,0,0.502
cli,Line,RELEASE,1.0,1.0,14.5,3728.83,61.06,0.73,0.93,109,0,0.582
cli,Module,RELEASE,1.0,1.0,1.02,7.35,2.71,0.23,0.48,109,0,0.582
nova,Line,RELEASE,1.0,1.0,30.35,39311.76,198.27,0.92,0.98,234,0,0.455
nova,Module,RELEASE,1.0,1.0,4.37,221.68,14.89,0.56,0.72,234,0,0.455
roslyn,Line,SUPPORT,1.0,1.0,67161.12,261437172388.57,511309.27,0.55,0.87,102,0,0.462
roslyn,Module,SUPPORT,1.0,1.0,568.31,4832970.59,2198.4,0.3,0.53,102,0,0.462
lock,Line,UPGRADE,1.0,1.0,228.04,24901927.85,4990.18,0.58,0.77,492,0,0.664
lock,Module,UPGRADE,1.0,1.0,2.17,1218.34,34.9,0.39,0.58,492,0,0.664
kubernetes,Line,TESTING,1.0,1.0,2865.5,235365489.27,15341.63,0.95,0.98,641,0,0.388
kubernetes,Module,TESTING,1.0,1.0,234.4,607574.91,779.47,0.45,0.65,641,0,0.388
orleans,Line,OTHER,1.0,1.0,3357.98,138859160.6,11783.85,0.82,0.93,114,0,0.297
orleans,Module,OTHER,1.0,1.0,287.27,376756.2,613.8,0.41,0.63,114,0,0.297
ansible,Line,SUPPORT,1.0,1.0,769.26,13088245.36,3617.77,0.94,0.97,303,0,0.381
ansible,Module,SUPPORT,1.0,1.0,24.53,12427.78,111.48,0.75,0.83,303,0,0.381
angular.js,Line,RELEASE,1.0,1.0,7.39,1105.29,33.25,0.9,0.98,204,0,0.446
angular.js,Module,RELEASE,1.0,1.0,1.41,12.65,3.56,0.57,0.68,204,0,0.446
cli,Line,SUPPORT,1.0,1.0,180.01,839663.7,916.33,0.78,0.88,109,0,0.524
cli,Module,SUPPORT,1.0,1.0,10.68,639.5,25.29,0.27,0.5,109,0,0.524
roslyn,Line,OTHER,1.0,1.0,194540.58,928941967845.89,963816.36,0.68,0.82,102,0,0.307
roslyn,Module,OTHER,1.0,1.0,6288.69,656802562.43,25628.16,0.28,0.46,102,0,0.307
nova,Line,SUPPORT,1.0,1.0,1790.77,253472232.36,15920.81,0.88,0.98,234,0,0.372
nova,Module,SUPPORT,1.0,1.0,90.34,235874.31,485.67,0.58,0.74,234,0,0.372
lock,Line,RELEASE,1.0,1.0,212.71,9900093.1,3146.44,0.96,0.97,492,0,0.537
lock,Module,RELEASE,1.0,1.0,21.63,39315.48,198.28,0.79,0.85,492,0,0.537
kubernetes,Line,FEATURE,1.0,1.0,153.22,1490930.76,1221.04,0.94,1.0,641,0,0.531
kubernetes,Module,FEATURE,1.0,1.0,15.0,4789.78,69.21,0.61,0.73,641,0,0.531
angular.js,Line,SUPPORT,1.0,1.0,30.23,29038.63,170.41,0.61,0.82,204,0,0.606
angular.js,Module,SUPPORT,1.0,1.0,0.74,11.9,3.45,0.47,0.75,204,0,0.606
cli,Line,OTHER,1.0,1.0,33134.64,31424698637.25,177270.13,0.87,0.89,109,0,0.337
cli,Module,OTHER,1.0,1.0,498.75,813601.83,902.0,0.19,0.48,109,0,0.337
ansible,Line,OTHER,1.0,1.0,28402.47,12453364938.69,111594.65,0.93,0.99,303,0,0.202
ansible,Module,OTHER,1.0,1.0,3618.14,288770851.33,16993.26,0.57,0.72,303,0,0.202
