Project,Model,Task,R_Squared,R_Squared_Adj,MAE,MSE,RMSE,PRED_25,PRED_50,T_Records
jest,Line,OTHER,0.57,0.56,61937.41,30060644314.0,173380.06,0.02,0.09,103
jest,Module,OTHER,0.76,0.75,965.96,6322740.83,2514.51,0.11,0.16,103
superagent,Line,DOCS,0.02,-0.18,909.9,2907369.0,1705.1,0.08,0.08,13
superagent,Module,DOCS,0.34,0.12,7.29,171.32,13.09,0.15,0.15,13
webtorrent,Line,SUPPORT,0.22,0.19,58.28,18747.49,136.92,0.12,0.22,51
webtorrent,Module,SUPPORT,0.02,-0.04,1.55,24.35,4.93,0.29,0.45,51
superagent,Line,REFACTOR,0.06,-0.21,10405.61,308132051.59,17553.69,0.0,0.0,10
superagent,Module,REFACTOR,0.67,0.51,56.08,8854.74,94.1,0.0,0.0,10
npm,Line,TESTING,0.95,0.95,488.08,3899468.95,1974.71,0.09,0.12,74
npm,Module,TESTING,0.99,0.99,13.75,1385.47,37.22,0.22,0.32,74
mongoose,Line,DOCS,0.06,0.05,43721.39,9631158303.98,98138.46,0.02,0.03,214
mongoose,Module,DOCS,0.35,0.34,157.94,105687.16,325.1,0.06,0.09,214
npm,Line,FEATURE,1.0,1.0,1721.96,14522540.34,3810.85,0.0,0.0,5
npm,Module,FEATURE,1.0,1.0,28.35,3169.35,56.3,0.0,0.2,5
superagent,Line,TESTING,0.46,0.42,2510.52,35910054.07,5992.5,0.0,0.03,31
superagent,Module,TESTING,0.85,0.83,7.6,254.81,15.96,0.16,0.29,31
webtorrent,Line,OTHER,0.46,0.46,442.25,2856747.22,1690.19,0.15,0.3,299
webtorrent,Module,OTHER,0.49,0.48,25.03,10407.05,102.01,0.21,0.45,299
superagent,Line,FEATURE,1.0,1.0,367.58,184354.9,429.37,0.0,0.0,3
superagent,Module,FEATURE,1.0,1.0,6.78,59.75,7.73,0.0,0.33,3
mongoose,Line,REFACTOR,0.87,0.87,793.7,2928596.8,1711.31,0.17,0.39,115
mongoose,Module,REFACTOR,0.98,0.98,8.5,122.02,11.05,0.25,0.48,115
npm,Line,UPGRADE,0.99,0.99,5713.49,850911268.34,29170.38,0.01,0.04,115
npm,Module,UPGRADE,0.99,0.99,85.35,183412.79,428.27,0.05,0.12,115
superagent,Line,RELEASE,0.61,0.57,46.92,7218.59,84.96,0.13,0.17,23
superagent,Module,RELEASE,0.88,0.86,1.48,6.15,2.48,0.35,0.74,23
keystone,Line,BUG,1.0,1.0,15657.39,6938577203.6,83298.12,0.0,0.02,47
keystone,Module,BUG,1.0,1.0,71.45,131589.52,362.75,0.19,0.28,47
npm,Line,SUPPORT,0.98,0.98,74.42,79056.58,281.17,0.08,0.17,48
npm,Module,SUPPORT,0.99,0.99,1.2,5.73,2.39,0.21,0.67,48
keystone,Line,DOCS,0.73,0.55,2223349.9,26381681026893.9,5136310.06,0.0,0.0,6
keystone,Module,DOCS,0.96,0.9,16523.15,1085071656.81,32940.43,0.0,0.0,6
superagent,Line,SUPPORT,0.05,-0.04,907.23,4021230.15,2005.3,0.0,0.04,24
superagent,Module,SUPPORT,0.35,0.25,3.96,43.11,6.57,0.29,0.46,24
mongoose,Line,TESTING,0.57,0.57,996.51,4264309.05,2065.02,0.04,0.1,321
mongoose,Module,TESTING,0.76,0.76,23.46,2509.86,50.1,0.09,0.18,321
keystone,Line,REFACTOR,1.0,1.0,420199.0,176567199601.0,420199.0,0.0,0.0,2
keystone,Module,REFACTOR,1.0,1.0,7221.0,52142841.0,7221.0,0.0,0.0,2
keystone,Line,TESTING,1.0,1.0,120369.78,26408802052.43,162507.85,0.0,0.0,3
keystone,Module,TESTING,1.0,1.0,519.7,492379.43,701.7,0.0,0.0,3
mongoose,Line,FEATURE,0.97,0.97,200.37,177896.89,421.78,0.25,0.35,60
mongoose,Module,FEATURE,0.95,0.95,9.83,338.58,18.4,0.1,0.22,60
keystone,Line,FEATURE,1.0,1.0,191.0,36481.0,191.0,1.0,1.0,2
keystone,Module,FEATURE,1.0,1.0,10.0,100.0,10.0,1.0,1.0,2
npm,Line,OTHER,0.96,0.96,28518.1,6676402758.67,81709.26,0.19,0.25,336
npm,Module,OTHER,0.96,0.96,510.63,1445946.96,1202.48,0.12,0.23,336
superagent,Line,OTHER,0.05,0.02,908.1,4168137.83,2041.6,0.04,0.09,78
superagent,Module,OTHER,0.58,0.56,9.43,313.63,17.71,0.18,0.46,78
mongoose,Line,UPGRADE,0.0,-0.05,142.08,129595.52,359.99,0.0,0.02,44
mongoose,Module,UPGRADE,0.03,-0.04,6.06,98.99,9.95,0.2,0.25,44
keystone,Line,UPGRADE,1.0,1.0,212.0,44944.0,212.0,0.0,0.0,2
keystone,Module,UPGRADE,1.0,1.0,27.0,729.0,27.0,0.0,0.0,2
keystone,Line,RELEASE,1.0,1.0,19.05,1028.03,32.06,0.5,0.75,4
keystone,Module,RELEASE,1.0,1.0,0.67,1.28,1.13,1.0,1.0,4
mongoose,Line,RELEASE,0.09,0.08,5067.98,388996952.8,19723.01,0.01,0.02,324
mongoose,Module,RELEASE,0.43,0.42,15.14,2572.52,50.72,0.1,0.29,324
keystone,Line,SUPPORT,1.0,1.0,4046.66,97273397.89,9862.73,0.0,0.12,8
keystone,Module,SUPPORT,1.0,1.0,42.21,9698.32,98.48,0.12,0.12,8
keystone,Line,OTHER,0.99,0.99,276940.76,2880697488469.84,1697261.76,0.02,0.02,49
keystone,Module,OTHER,1.0,1.0,831.96,18331741.08,4281.56,0.16,0.39,49
mongoose,Line,SUPPORT,0.28,0.27,1097.14,10274986.76,3205.46,0.08,0.14,116
mongoose,Module,SUPPORT,0.78,0.77,7.58,218.08,14.77,0.22,0.34,116
mongoose,Line,OTHER,0.45,0.45,14714.82,1008063346.63,31750.01,0.01,0.02,438
mongoose,Module,OTHER,0.68,0.68,112.63,52642.42,229.44,0.04,0.09,438
medium-editor,Line,BUG,0.97,0.97,417.0,1248209.04,1117.23,0.07,0.18,104
medium-editor,Module,BUG,0.99,0.99,21.44,3704.47,60.86,0.06,0.23,104
pandoc,Line,BUG,0.93,0.93,372.14,571514.48,755.99,0.19,0.36,72
pandoc,Module,BUG,0.96,0.96,15.12,1964.69,44.32,0.49,0.75,72
medium-editor,Line,DOCS,0.61,0.57,1254.39,10866080.46,3296.37,0.09,0.13,23
medium-editor,Module,DOCS,0.79,0.76,10.02,689.04,26.25,0.13,0.17,23
pandoc,Line,DOCS,0.86,0.85,435.85,773463.98,879.47,0.14,0.23,22
pandoc,Module,DOCS,0.97,0.96,6.0,249.38,15.79,0.32,0.45,22
medium-editor,Line,REFACTOR,0.96,0.95,127.58,32964.89,181.56,0.25,0.42,12
medium-editor,Module,REFACTOR,0.97,0.96,3.15,16.8,4.1,0.25,0.33,12
pandoc,Line,REFACTOR,0.57,0.52,465.2,932688.23,965.76,0.14,0.14,22
pandoc,Module,REFACTOR,0.96,0.95,4.59,51.29,7.16,0.23,0.45,22
medium-editor,Line,TESTING,0.99,0.99,302.78,792147.95,890.03,0.13,0.38,52
medium-editor,Module,TESTING,0.99,0.99,9.24,807.36,28.41,0.27,0.54,52
pandoc,Line,TESTING,0.95,0.95,1669.32,7783748.51,2789.94,0.09,0.17,53
pandoc,Module,TESTING,0.98,0.98,29.42,4086.39,63.92,0.19,0.51,53
pandoc,Line,FEATURE,0.88,0.82,316.51,533483.95,730.4,0.29,0.43,7
pandoc,Module,FEATURE,0.98,0.96,22.53,2961.9,54.42,0.29,0.57,7
medium-editor,Line,FEATURE,0.92,0.9,29.37,1359.07,36.87,0.25,0.25,12
medium-editor,Module,FEATURE,0.97,0.96,1.07,1.83,1.35,0.33,0.33,12
swagger-ui,Line,BUG,0.01,-0.01,1178.4,11141434.33,3337.88,0.04,0.06,99
swagger-ui,Module,BUG,0.06,0.03,45.1,7784.02,88.23,0.06,0.14,99
medium-editor,Line,UPGRADE,0.92,0.87,98.06,15895.88,126.08,0.0,0.0,6
medium-editor,Module,UPGRADE,0.85,0.62,29.97,1438.28,37.92,0.0,0.0,6
pandoc,Line,UPGRADE,0.96,0.96,116.99,31642.66,177.88,0.12,0.17,24
pandoc,Module,UPGRADE,1.0,1.0,1.28,5.92,2.43,0.79,1.0,24
swagger-ui,Line,DOCS,0.04,-0.11,29.03,1742.71,41.75,0.06,0.19,16
swagger-ui,Module,DOCS,0.06,-0.18,3.79,27.19,5.21,0.0,0.12,16
medium-editor,Line,RELEASE,1.0,1.0,36.23,3816.8,61.78,0.67,0.67,3
medium-editor,Module,RELEASE,1.0,1.0,3.72,40.34,6.35,0.67,0.67,3
pandoc,Line,RELEASE,0.84,0.82,345.03,302389.98,549.9,0.0,0.06,17
pandoc,Module,RELEASE,0.99,0.99,2.61,28.05,5.3,0.59,0.82,17
swagger-ui,Line,REFACTOR,0.15,-0.27,160.04,46204.31,214.95,0.0,0.0,7
swagger-ui,Module,REFACTOR,0.81,0.62,10.84,173.16,13.16,0.0,0.0,7
medium-editor,Line,SUPPORT,0.87,0.86,817.5,3228302.9,1796.75,0.08,0.2,25
medium-editor,Module,SUPPORT,0.96,0.95,15.47,1219.14,34.92,0.08,0.16,25
pandoc,Line,SUPPORT,0.95,0.95,674.95,1948232.08,1395.79,0.17,0.29,42
pandoc,Module,SUPPORT,0.98,0.98,17.1,1625.34,40.32,0.24,0.43,42
swagger-ui,Line,TESTING,0.08,0.0,594.32,1732490.5,1316.24,0.07,0.15,27
swagger-ui,Module,TESTING,0.08,-0.04,11.76,394.92,19.87,0.07,0.15,27
selenium,Line,OTHER,1.0,1.0,135736.0,18424261696.0,135736.0,0.0,0.0,2
selenium,Module,OTHER,1.0,1.0,835.0,697225.0,835.0,0.0,0.0,2
swagger-ui,Line,FEATURE,0.12,0.02,22016.79,2414839833.25,49141.02,0.0,0.05,20
swagger-ui,Module,FEATURE,0.21,0.06,167.11,160146.76,400.18,0.0,0.0,20
medium-editor,Line,OTHER,0.78,0.78,4201.62,154879105.19,12445.04,0.14,0.23,122
medium-editor,Module,OTHER,0.96,0.96,75.64,25552.14,159.85,0.15,0.23,122
pandoc,Line,OTHER,0.98,0.98,3799.66,55716831.22,7464.37,0.17,0.36,92
pandoc,Module,OTHER,0.98,0.98,110.8,39813.75,199.53,0.21,0.45,92
swagger-ui,Line,UPGRADE,1.0,1.0,213378.21,104872903334.03,323840.86,0.0,0.0,3
swagger-ui,Module,UPGRADE,1.0,1.0,87.34,10502.75,102.48,0.0,0.0,3
swagger-ui,Line,RELEASE,0.1,0.03,472.38,1970525.93,1403.75,0.03,0.14,29
swagger-ui,Module,RELEASE,0.58,0.53,2.67,23.85,4.88,0.48,0.72,29
browser-sync,Line,BUG,0.0,-0.04,970.66,10999274.09,3316.52,0.02,0.02,52
browser-sync,Module,BUG,0.12,0.06,7.71,187.43,13.69,0.17,0.21,52
swagger-ui,Line,SUPPORT,0.02,-0.07,601.41,1984428.1,1408.7,0.08,0.08,25
swagger-ui,Module,SUPPORT,0.13,0.01,15.19,1963.66,44.31,0.24,0.36,25
generator-jhipster,Line,BUG,0.28,0.27,1215.8,11521394.87,3394.32,0.12,0.2,154
generator-jhipster,Module,BUG,0.7,0.69,59.16,12462.92,111.64,0.13,0.29,154
browser-sync,Line,DOCS,0.03,-0.25,44.81,3866.84,62.18,0.0,0.0,10
browser-sync,Module,DOCS,0.2,-0.2,7.43,165.75,12.87,0.1,0.2,10
generator-jhipster,Line,DOCS,0.44,0.38,459.46,3993987.07,1998.5,0.14,0.27,22
generator-jhipster,Module,DOCS,0.53,0.45,17.78,5635.51,75.07,0.14,0.36,22
swagger-ui,Line,OTHER,0.04,0.02,6067.65,147550753.36,12147.05,0.06,0.11,116
swagger-ui,Module,OTHER,0.16,0.14,136.58,85908.62,293.1,0.12,0.26,116
browser-sync,Line,REFACTOR,0.53,0.22,384.0,256838.42,506.79,0.17,0.33,6
browser-sync,Module,REFACTOR,0.93,0.83,13.86,307.62,17.54,0.17,0.17,6
generator-jhipster,Line,REFACTOR,0.26,0.22,10206.71,1114086025.24,33377.93,0.03,0.05,39
generator-jhipster,Module,REFACTOR,0.86,0.85,96.08,81454.07,285.4,0.08,0.23,39
browser-sync,Line,TESTING,0.45,0.39,259.19,209444.54,457.65,0.04,0.22,23
browser-sync,Module,TESTING,0.44,0.35,14.13,635.97,25.22,0.09,0.26,23
browser-sync,Line,FEATURE,0.05,-0.33,38.57,2539.72,50.4,0.12,0.12,8
browser-sync,Module,FEATURE,0.07,-0.63,2.79,12.68,3.56,0.0,0.25,8
karma,Line,BUG,0.11,0.1,650.04,4162776.83,2040.29,0.1,0.16,141
karma,Module,BUG,0.72,0.71,20.85,1886.92,43.44,0.15,0.3,141
browser-sync,Line,UPGRADE,1.0,1.0,113.95,35552.08,188.55,0.0,0.33,3
browser-sync,Module,UPGRADE,1.0,1.0,12.55,378.54,19.46,0.0,0.0,3
generator-jhipster,Line,TESTING,0.58,0.57,611.9,1141326.19,1068.33,0.09,0.24,101
generator-jhipster,Module,TESTING,0.6,0.59,24.05,2505.78,50.06,0.07,0.28,101
karma,Line,DOCS,0.08,0.05,808.64,2295882.37,1515.22,0.07,0.16,68
karma,Module,DOCS,0.48,0.46,21.91,1396.55,37.37,0.12,0.28,68
browser-sync,Line,RELEASE,0.46,-0.08,87.49,14313.33,119.64,0.0,0.0,5
browser-sync,Module,RELEASE,0.83,0.32,94.02,20693.69,143.85,0.0,0.0,5
generator-jhipster,Line,FEATURE,0.49,0.45,342.15,666940.03,816.66,0.04,0.07,27
generator-jhipster,Module,FEATURE,0.34,0.25,9.96,270.52,16.45,0.04,0.07,27
jsdom,Line,BUG,0.42,0.41,365.98,1325674.92,1151.38,0.06,0.14,157
jsdom,Module,BUG,0.74,0.73,4.28,77.94,8.83,0.29,0.52,157
karma,Line,REFACTOR,0.88,0.87,2063.08,78163862.55,8841.03,0.12,0.15,34
karma,Module,REFACTOR,0.96,0.96,40.65,30249.4,173.92,0.21,0.32,34
browser-sync,Line,SUPPORT,0.55,0.4,76.62,17835.71,133.55,0.22,0.22,9
browser-sync,Module,SUPPORT,0.88,0.81,2.23,17.68,4.2,0.33,0.33,9
jsdom,Line,DOCS,0.44,0.32,22.35,837.66,28.94,0.08,0.17,12
jsdom,Module,DOCS,0.21,-0.09,1.58,3.14,1.77,0.08,0.17,12
karma,Line,TESTING,0.37,0.35,1281.74,7299621.06,2701.78,0.07,0.13,60
karma,Module,TESTING,0.28,0.24,23.58,3123.96,55.89,0.08,0.23,60
generator-jhipster,Line,UPGRADE,0.18,0.16,420.9,1415085.52,1189.57,0.06,0.09,82
generator-jhipster,Module,UPGRADE,0.77,0.76,13.36,807.86,28.42,0.12,0.22,82
jsdom,Line,REFACTOR,0.03,-0.13,310.76,200733.1,448.03,0.13,0.4,15
jsdom,Module,REFACTOR,0.15,-0.08,2.8,14.87,3.86,0.33,0.4,15
karma,Line,FEATURE,0.25,0.22,1314.89,6018945.95,2453.35,0.04,0.15,54
karma,Module,FEATURE,0.48,0.45,58.06,10715.25,103.51,0.06,0.15,54
generator-jhipster,Line,RELEASE,0.1,0.05,36.13,4950.62,70.36,0.06,0.17,36
generator-jhipster,Module,RELEASE,0.42,0.37,6.25,191.66,13.84,0.14,0.25,36
browser-sync,Line,OTHER,0.05,0.03,472.32,864258.02,929.65,0.06,0.11,79
browser-sync,Module,OTHER,0.17,0.14,23.41,1479.19,38.46,0.09,0.18,79
karma,Line,UPGRADE,0.02,-0.09,408.29,729622.44,854.18,0.0,0.1,21
karma,Module,UPGRADE,0.89,0.87,5.46,368.23,19.19,0.19,0.57,21
generator-jhipster,Line,SUPPORT,0.2,0.17,979.06,4873573.38,2207.62,0.1,0.27,59
generator-jhipster,Module,SUPPORT,0.63,0.61,57.74,24638.58,156.97,0.12,0.27,59
jsdom,Line,TESTING,0.01,-0.01,132481.84,131829381563.7,363083.16,0.0,0.0,101
jsdom,Module,TESTING,0.07,0.04,40.42,16118.05,126.96,0.08,0.16,101
karma,Line,RELEASE,0.96,0.96,36.83,2681.76,51.79,0.23,0.37,43
karma,Module,RELEASE,1.0,1.0,0.98,1.79,1.34,0.77,0.95,43
jsdom,Line,FEATURE,0.42,0.3,60.93,7868.51,88.7,0.08,0.31,13
jsdom,Module,FEATURE,0.13,-0.16,6.69,115.77,10.76,0.08,0.15,13
generator-jhipster,Line,OTHER,0.66,0.66,4680.01,101519337.77,10075.68,0.13,0.29,167
generator-jhipster,Module,OTHER,0.81,0.81,251.02,250175.25,500.18,0.12,0.25,167
karma,Line,SUPPORT,0.04,-0.34,33.57,1785.52,42.26,0.25,0.25,8
karma,Module,SUPPORT,0.16,-0.47,1.73,3.87,1.97,0.12,0.25,8
jsdom,Line,UPGRADE,0.17,0.0,325.4,176973.39,420.68,0.08,0.08,13
jsdom,Module,UPGRADE,0.24,-0.01,43.41,2959.72,54.4,0.0,0.0,13
jsdom,Line,RELEASE,0.1,-1.7,15.2,279.1,16.71,0.0,0.25,4
jsdom,Module,RELEASE,0.96,0.96,3.39,23.52,4.85,0.0,0.0,4
karma,Line,OTHER,0.31,0.3,10322.79,782253347.02,27968.79,0.04,0.05,112
karma,Module,OTHER,0.27,0.25,139.8,178239.31,422.18,0.07,0.12,112
jsdom,Line,SUPPORT,0.02,-0.04,237.32,170356.5,412.74,0.03,0.15,34
jsdom,Module,SUPPORT,0.05,-0.04,4.39,40.39,6.36,0.12,0.32,34
jsdom,Line,OTHER,0.7,0.7,9104.41,715464219.27,26748.16,0.02,0.04,210
jsdom,Module,OTHER,0.25,0.24,35.26,11979.52,109.45,0.15,0.34,210
stylus,Line,BUG,0.22,0.21,269.28,4336366.32,2082.39,0.2,0.36,139
stylus,Module,BUG,0.76,0.75,7.64,1731.96,41.62,0.43,0.63,139
pomelo,Line,BUG,0.97,0.97,54.22,6409.55,80.06,0.23,0.38,26
pomelo,Module,BUG,0.99,0.99,3.19,20.66,4.55,0.5,0.69,26
systemjs,Line,BUG,0.23,0.2,1190.0,16446694.4,4055.45,0.0,0.05,63
systemjs,Module,BUG,0.35,0.32,29.11,9258.04,96.22,0.14,0.27,63
stylus,Line,DOCS,0.96,0.96,3732.6,160785840.21,12680.14,0.0,0.02,48
stylus,Module,DOCS,0.98,0.98,23.64,8312.17,91.17,0.08,0.08,48
pomelo,Line,REFACTOR,0.96,0.94,149.22,77459.04,278.31,0.86,0.86,7
pomelo,Module,REFACTOR,0.98,0.96,2.15,9.27,3.04,0.86,0.86,7
systemjs,Line,DOCS,0.63,0.59,236.95,112149.26,334.89,0.0,0.09,23
systemjs,Module,DOCS,0.65,0.59,16.48,1260.97,35.51,0.04,0.09,23
stylus,Line,REFACTOR,0.4,0.36,71.13,17854.77,133.62,0.06,0.12,34
stylus,Module,REFACTOR,0.62,0.58,2.21,11.64,3.41,0.26,0.38,34
pomelo,Line,TESTING,1.0,1.0,10.75,293.38,17.13,0.86,0.86,7
pomelo,Module,TESTING,1.0,1.0,1.21,10.33,3.21,0.86,0.86,7
systemjs,Line,REFACTOR,1.0,1.0,580.4,1684320.8,1297.81,0.8,0.8,5
systemjs,Module,REFACTOR,1.0,1.0,12.4,768.8,27.73,0.8,0.8,5
stylus,Line,TESTING,0.37,0.34,73.77,16385.03,128.0,0.09,0.3,53
stylus,Module,TESTING,0.28,0.24,11.47,941.43,30.68,0.17,0.28,53
pomelo,Line,FEATURE,1.0,1.0,10.0,100.0,10.0,0.0,1.0,2
pomelo,Module,FEATURE,1.0,1.0,2.0,4.0,2.0,0.0,0.0,2
systemjs,Line,TESTING,0.23,0.13,16027.58,1171582761.36,34228.39,0.0,0.0,19
systemjs,Module,TESTING,0.27,0.12,301.17,316092.35,562.22,0.0,0.05,19
stylus,Line,FEATURE,0.02,-0.08,57.55,14100.31,118.74,0.0,0.0,23
stylus,Module,FEATURE,0.03,-0.12,2.14,16.03,4.0,0.0,0.04,23
pomelo,Line,UPGRADE,0.99,0.99,12.26,307.94,17.55,0.73,0.91,11
pomelo,Module,UPGRADE,1.0,1.0,2.63,18.98,4.36,0.82,0.82,11
systemjs,Line,UPGRADE,0.02,-1.94,43.91,4182.56,64.67,0.0,0.0,4
systemjs,Module,UPGRADE,0.91,0.91,34.03,4277.26,65.4,0.0,0.0,4
stylus,Line,UPGRADE,0.28,-1.16,128.94,57728.49,240.27,0.0,0.0,4
stylus,Module,UPGRADE,1.0,1.0,2.05,11.36,3.37,0.25,0.5,4
fpm,Line,BUG,0.95,0.95,224.86,355182.31,595.97,0.09,0.16,43
fpm,Module,BUG,0.98,0.98,21.0,3247.08,56.98,0.16,0.35,43
pomelo,Line,SUPPORT,0.84,0.76,929.46,1137588.37,1066.58,0.14,0.29,7
pomelo,Module,SUPPORT,1.0,1.0,1.25,2.66,1.63,0.86,0.86,7
systemjs,Line,RELEASE,1.0,1.0,12.68,1180.06,34.35,0.5,0.62,8
systemjs,Module,RELEASE,1.0,1.0,1.13,10.12,3.18,0.88,0.88,8
fpm,Line,DOCS,0.7,0.4,899.3,2735898.47,1654.06,0.0,0.0,5
fpm,Module,DOCS,1.0,1.0,24.99,1858.41,43.11,0.0,0.0,5
pomelo,Line,OTHER,0.96,0.96,377.65,285010.57,533.86,0.2,0.45,40
pomelo,Module,OTHER,0.99,0.99,12.13,290.67,17.05,0.32,0.6,40
systemjs,Line,SUPPORT,0.27,0.2,515.85,1534896.98,1238.91,0.17,0.17,23
systemjs,Module,SUPPORT,0.84,0.81,11.22,350.26,18.72,0.17,0.22,23
fpm,Line,REFACTOR,0.99,0.98,1190.52,3918871.17,1979.61,0.0,0.0,5
fpm,Module,REFACTOR,1.0,1.0,27.95,1782.54,42.22,0.0,0.0,5
stylus,Line,RELEASE,0.17,0.15,3.82,131.77,11.48,0.65,0.93,100
stylus,Module,RELEASE,0.06,0.03,1.21,22.37,4.73,0.62,0.86,100
fpm,Line,TESTING,0.99,0.99,71.01,18162.82,134.77,0.22,0.39,18
fpm,Module,TESTING,0.99,0.99,4.52,112.97,10.63,0.28,0.39,18
systemjs,Line,OTHER,0.53,0.52,3277.77,52140701.65,7220.85,0.06,0.21,105
systemjs,Module,OTHER,0.81,0.8,47.8,8854.91,94.1,0.3,0.51,105
stylus,Line,SUPPORT,0.19,0.15,148.65,94439.41,307.31,0.06,0.15,47
stylus,Module,SUPPORT,0.37,0.33,7.75,186.18,13.64,0.13,0.28,47
fpm,Line,FEATURE,0.88,0.84,105.15,29690.81,172.31,0.0,0.0,9
fpm,Module,FEATURE,0.89,0.82,5.44,62.35,7.9,0.0,0.0,9
fpm,Line,UPGRADE,0.95,0.94,50.72,12790.97,113.1,0.09,0.23,22
fpm,Module,UPGRADE,1.0,1.0,0.95,1.88,1.37,0.41,0.77,22
stylus,Line,OTHER,0.51,0.5,679.19,3450623.14,1857.59,0.02,0.08,131
stylus,Module,OTHER,0.63,0.62,20.83,7923.1,89.01,0.12,0.27,131
fpm,Line,RELEASE,0.98,0.97,32.85,3444.46,58.69,0.0,0.14,7
fpm,Module,RELEASE,1.0,1.0,0.46,0.57,0.76,0.86,0.86,7
fpm,Line,SUPPORT,0.95,0.94,378.71,995485.8,997.74,0.09,0.14,22
fpm,Module,SUPPORT,0.97,0.96,10.53,909.73,30.16,0.14,0.27,22
nightwatch,Line,BUG,0.32,0.3,277.67,259436.86,509.35,0.14,0.17,87
nightwatch,Module,BUG,0.54,0.52,8.86,266.99,16.34,0.11,0.29,87
fpm,Line,OTHER,0.81,0.8,1259.11,14109123.44,3756.21,0.17,0.22,59
fpm,Module,OTHER,0.96,0.96,44.62,23787.1,154.23,0.25,0.39,59
nightwatch,Line,DOCS,0.08,-0.1,1329.61,4293248.31,2072.02,0.0,0.0,13
nightwatch,Module,DOCS,0.42,0.23,11.61,334.15,18.28,0.15,0.23,13
nightwatch,Line,REFACTOR,0.85,0.84,2236.02,17298994.44,4159.21,0.0,0.12,25
nightwatch,Module,REFACTOR,0.87,0.85,17.55,613.09,24.76,0.2,0.28,25
ng-file-upload,Line,BUG,0.11,0.09,450.08,2532171.93,1591.28,0.11,0.21,76
ng-file-upload,Module,BUG,0.54,0.52,6.82,257.17,16.04,0.37,0.62,76
nightwatch,Line,TESTING,0.19,0.15,2984.93,43714287.58,6611.68,0.0,0.02,47
nightwatch,Module,TESTING,0.19,0.13,51.88,13394.65,115.74,0.04,0.09,47
ng-file-upload,Line,FEATURE,1.0,1.0,337.0,155685.67,394.57,0.0,0.0,3
ng-file-upload,Module,FEATURE,1.0,1.0,2.35,5.72,2.39,0.33,0.67,3
natural,Line,BUG,0.99,0.99,6554.89,201043376.97,14178.98,0.0,0.0,8
natural,Module,BUG,0.98,0.96,19.86,941.69,30.69,0.12,0.25,8
nightwatch,Line,FEATURE,0.08,-0.05,18.07,1529.8,39.11,0.06,0.12,17
nightwatch,Module,FEATURE,0.08,-0.13,0.64,0.56,0.75,0.0,0.0,17
natural,Line,DOCS,1.0,1.0,120.0,14400.0,120.0,0.0,0.5,2
natural,Module,DOCS,1.0,1.0,6.0,36.0,6.0,0.0,0.0,2
nightwatch,Line,RELEASE,0.63,-0.11,55.19,3061.88,55.33,0.0,0.0,4
nightwatch,Module,RELEASE,1.0,1.0,4.06,17.11,4.14,0.0,0.0,4
ng-file-upload,Line,SUPPORT,0.26,-0.11,42.15,2536.54,50.36,0.0,0.14,7
ng-file-upload,Module,SUPPORT,0.81,0.62,3.32,16.53,4.07,0.29,0.43,7
natural,Line,REFACTOR,1.0,1.0,148.0,21904.0,148.0,0.0,0.0,2
natural,Module,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2
natural,Line,TESTING,1.0,1.0,16963.52,960169961.9,30986.61,0.0,0.0,4
natural,Module,TESTING,1.0,1.0,8.11,220.79,14.86,0.5,0.5,4
nightwatch,Line,SUPPORT,0.07,-0.05,445.47,326230.16,571.17,0.05,0.11,19
nightwatch,Module,SUPPORT,0.11,-0.07,6.26,61.88,7.87,0.16,0.21,19
dat,Line,BUG,0.32,0.28,87.52,51993.37,228.02,0.1,0.15,39
dat,Module,BUG,0.97,0.97,3.43,77.29,8.79,0.21,0.46,39
natural,Line,FEATURE,1.0,1.0,360.0,129600.0,360.0,0.0,0.0,2
natural,Module,FEATURE,1.0,1.0,3.0,9.0,3.0,0.0,0.0,2
natural,Line,SUPPORT,1.0,1.0,126.0,15876.0,126.0,0.0,0.5,2
natural,Module,SUPPORT,1.0,1.0,4.0,16.0,4.0,0.0,0.5,2
ng-file-upload,Line,OTHER,0.08,0.06,476.27,3825705.81,1955.94,0.08,0.15,79
ng-file-upload,Module,OTHER,0.86,0.85,14.39,2223.81,47.16,0.14,0.33,79
dat,Line,DOCS,0.67,0.62,202.74,68640.36,261.99,0.12,0.31,16
dat,Module,DOCS,0.85,0.81,6.13,77.87,8.82,0.25,0.38,16
nightwatch,Line,OTHER,0.44,0.43,629.72,3366835.31,1834.89,0.08,0.15,122
nightwatch,Module,OTHER,0.89,0.89,13.98,1339.18,36.59,0.16,0.31,122
dat,Line,REFACTOR,0.97,0.95,104.3,23591.22,153.59,0.33,0.5,6
dat,Module,REFACTOR,0.97,0.92,31.16,2545.07,50.45,0.0,0.0,6
natural,Line,OTHER,0.99,0.99,22299.81,2532035443.85,50319.33,0.0,0.15,13
natural,Module,OTHER,0.97,0.96,21.89,1110.52,33.32,0.15,0.23,13
dat,Line,TESTING,0.98,0.98,119.83,70219.86,264.99,0.21,0.42,19
dat,Module,TESTING,0.96,0.95,6.37,236.08,15.36,0.32,0.42,19
dat,Line,FEATURE,1.0,1.0,4.0,16.0,4.0,0.0,0.0,2
dat,Module,FEATURE,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2
dat,Line,UPGRADE,0.73,0.65,19.16,1217.15,34.89,0.0,0.0,10
