Project,Model,Task,R_Squared,R_Squared_Adj,MAE,MSE,RMSE,PRED_25,PRED_50,T_Records,D_Records,P_NA
orleans,Line_EC,SUPPORT,-0.01,-0.05,12.97,19188.08,138.52,0.99,0.99,114,0,0.719
orleans,Line_UC,SUPPORT,0.97,0.97,101.26,77461.27,278.32,0.75,0.8,114,0,0.489
orleans,Module_CC,SUPPORT,0.89,0.89,19.74,3067.18,55.38,0.75,0.82,114,0,0.436
orleans,Module_EC,SUPPORT,-0.01,-0.05,0.32,12.01,3.47,0.99,0.99,114,0,0.719
orleans,Module_UC,SUPPORT,0.87,0.87,2.81,54.38,7.37,0.74,0.81,114,0,0.489
angular.js,Line_CC,RELEASE,0.88,0.88,72.85,27540.79,165.95,0.65,0.69,204,0,0.306
angular.js,Line_EC,RELEASE,0.84,0.84,1.04,21.13,4.6,0.88,0.92,204,0,0.612
angular.js,Line_UC,RELEASE,1.0,1.0,1.72,84.66,9.2,0.88,0.89,204,0,0.558
angular.js,Module_CC,RELEASE,0.96,0.96,1.39,11.24,3.35,0.78,0.82,204,0,0.306
angular.js,Module_EC,RELEASE,0.99,0.99,0.09,0.19,0.43,0.95,0.95,204,0,0.612
angular.js,Module_UC,RELEASE,0.98,0.98,0.12,0.23,0.48,0.91,0.94,204,0,0.558
kubernetes,Line_CC,TESTING,0.86,0.86,3444.03,707468531.7,26598.28,0.8,0.86,641,0,0.495
kubernetes,Line_EC,TESTING,0.47,0.47,12538.87,3831174047.25,61896.48,0.72,0.76,641,0,0.457
kubernetes,Line_UC,TESTING,0.92,0.92,15082.89,2180727182.27,46698.26,0.63,0.74,641,0,0.326
kubernetes,Module_CC,TESTING,0.69,0.69,25.26,17880.45,133.72,0.76,0.83,641,0,0.495
kubernetes,Module_EC,TESTING,0.78,0.78,106.51,183862.4,428.79,0.77,0.82,641,0,0.457
kubernetes,Module_UC,TESTING,0.98,0.98,68.56,61288.92,247.57,0.74,0.88,641,0,0.326
roslyn,Line_CC,SUPPORT,0.68,0.67,1782.0,25547834.42,5054.49,0.69,0.73,102,0,0.473
roslyn,Line_EC,SUPPORT,0.2,0.17,83266.8,299300142973.57,547083.31,0.88,0.89,102,0,0.627
roslyn,Line_UC,SUPPORT,0.94,0.94,1615.77,17617900.91,4197.37,0.68,0.75,102,0,0.422
roslyn,Module_CC,SUPPORT,0.76,0.75,32.49,9049.84,95.13,0.67,0.74,102,0,0.473
roslyn,Module_EC,SUPPORT,0.37,0.34,481.09,4452395.38,2110.07,0.88,0.88,102,0,0.627
roslyn,Module_UC,SUPPORT,0.93,0.93,21.39,3748.54,61.23,0.75,0.85,102,0,0.422
cli,Line_CC,SUPPORT,0.69,0.68,167.5,216212.71,464.99,0.83,0.85,109,0,0.622
cli,Line_EC,SUPPORT,0.41,0.39,51.69,59671.05,244.28,0.92,0.92,109,0,0.683
cli,Line_UC,SUPPORT,0.63,0.62,710.02,4547562.24,2132.5,0.6,0.65,109,0,0.429
cli,Module_CC,SUPPORT,0.87,0.86,2.91,80.18,8.95,0.87,0.88,109,0,0.622
cli,Module_EC,SUPPORT,0.45,0.43,2.39,112.87,10.62,0.92,0.92,109,0,0.683
cli,Module_UC,SUPPORT,0.69,0.68,8.96,527.98,22.98,0.63,0.73,109,0,0.429
ansible,Line_CC,SUPPORT,0.99,0.99,449.17,1619038.62,1272.41,0.72,0.81,303,0,0.323
ansible,Line_EC,SUPPORT,0.99,0.99,8473.73,1909755642.22,43700.75,0.83,0.9,303,0,0.454
ansible,Line_UC,SUPPORT,0.97,0.97,661.34,9944956.18,3153.56,0.84,0.85,303,0,0.483
ansible,Module_CC,SUPPORT,0.99,0.99,6.01,176.8,13.3,0.77,0.87,303,0,0.323
ansible,Module_EC,SUPPORT,0.97,0.97,167.31,443978.86,666.32,0.86,0.91,303,0,0.454
ansible,Module_UC,SUPPORT,0.92,0.92,16.86,5763.3,75.92,0.84,0.89,303,0,0.483
lock,Line_CC,RELEASE,0.85,0.85,69.98,249540.23,499.54,0.79,0.87,492,0,0.456
lock,Line_EC,RELEASE,0.98,0.98,312.17,13949564.49,3734.91,0.93,0.95,492,0,0.636
lock,Line_UC,RELEASE,1.0,1.0,13.23,12049.07,109.77,0.93,0.96,492,0,0.676
lock,Module_CC,RELEASE,0.99,0.99,4.98,1403.6,37.46,0.87,0.89,492,0,0.456
lock,Module_EC,RELEASE,0.36,0.35,18.25,30513.18,174.68,0.96,0.96,492,0,0.636
lock,Module_UC,RELEASE,1.0,1.0,1.07,73.61,8.58,0.97,0.97,492,0,0.676
nova,Line_CC,SUPPORT,0.81,0.81,237.41,549175.17,741.06,0.82,0.86,234,0,0.546
nova,Line_EC,SUPPORT,0.82,0.82,6156.74,518045191.13,22760.61,0.52,0.68,234,0,0.261
nova,Line_UC,SUPPORT,0.11,0.09,1086.34,81582545.35,9032.31,0.7,0.76,234,0,0.421
nova,Module_CC,SUPPORT,0.86,0.86,4.66,294.87,17.17,0.85,0.88,234,0,0.546
nova,Module_EC,SUPPORT,0.82,0.82,205.44,874242.38,935.01,0.66,0.76,234,0,0.261
nova,Module_UC,SUPPORT,0.78,0.78,24.72,12340.35,111.09,0.68,0.76,234,0,0.421
orleans,Line_CC,OTHER,0.95,0.95,9287.87,544545207.61,23335.49,0.49,0.58,114,0,0.171
orleans,Line_EC,OTHER,1.0,1.0,2081.21,53804529.34,7335.16,0.89,0.89,114,0,0.535
orleans,Line_UC,OTHER,0.78,0.77,5194.85,202088879.5,14215.8,0.44,0.52,114,0,0.27
orleans,Module_CC,OTHER,0.89,0.89,322.71,1170450.86,1081.87,0.39,0.55,114,0,0.171
orleans,Module_EC,OTHER,0.98,0.98,42.78,20700.06,143.88,0.89,0.89,114,0,0.535
orleans,Module_UC,OTHER,0.93,0.93,69.59,41007.51,202.5,0.51,0.67,114,0,0.27
angular.js,Line_CC,SUPPORT,0.52,0.51,36.35,35009.49,187.11,0.85,0.87,204,0,0.6
angular.js,Line_EC,SUPPORT,1.0,1.0,0.01,0.02,0.14,1.0,1.0,204,0,0.714
angular.js,Line_UC,SUPPORT,1.0,1.0,6.29,652.74,25.55,0.92,0.94,204,0,0.689
angular.js,Module_CC,SUPPORT,0.79,0.79,1.79,38.44,6.2,0.82,0.83,204,0,0.6
angular.js,Module_EC,SUPPORT,1.0,1.0,0.0,0.0,0.07,1.0,1.0,204,0,0.714
angular.js,Module_UC,SUPPORT,0.96,0.96,0.13,0.36,0.6,0.94,0.94,204,0,0.689
roslyn,Line_CC,OTHER,0.83,0.82,43707.81,12751151384.09,112921.0,0.53,0.58,102,0,0.333
roslyn,Line_EC,OTHER,0.69,0.68,325537.41,1601853848458.88,1265643.65,0.59,0.65,102,0,0.375
roslyn,Line_UC,OTHER,0.72,0.71,50634.72,16181605897.72,127206.94,0.49,0.62,102,0,0.306
roslyn,Module_CC,OTHER,0.48,0.46,408.4,2455180.87,1566.9,0.63,0.72,102,0,0.333
roslyn,Module_EC,OTHER,0.49,0.47,7907.67,1374963506.83,37080.5,0.58,0.65,102,0,0.375
roslyn,Module_UC,OTHER,0.69,0.68,869.84,6084113.9,2466.6,0.5,0.65,102,0,0.306
cli,Line_CC,OTHER,0.31,0.28,51089.33,67468709868.95,259747.4,0.72,0.78,109,0,0.507
cli,Line_EC,OTHER,0.23,0.2,2715.52,161610628.83,12712.62,0.78,0.82,109,0,0.539
cli,Line_UC,OTHER,0.37,0.35,45871.07,10339260892.36,101682.16,0.18,0.29,109,0,0.08
cli,Module_CC,OTHER,0.14,0.11,283.87,1424729.39,1193.62,0.73,0.79,109,0,0.507
cli,Module_EC,OTHER,0.63,0.62,49.59,24602.44,156.85,0.81,0.86,109,0,0.539
cli,Module_UC,OTHER,0.72,0.71,265.91,366024.09,605.0,0.36,0.6,109,0,0.08
kubernetes,Line_CC,FEATURE,0.97,0.97,4.86,606.52,24.63,0.96,0.97,641,0,0.684
kubernetes,Line_EC,FEATURE,0.91,0.91,84.51,116423.86,341.21,0.87,0.89,641,0,0.596
kubernetes,Line_UC,FEATURE,0.96,0.96,958.11,12243271.3,3499.04,0.7,0.75,641,0,0.46
kubernetes,Module_CC,FEATURE,0.99,0.99,0.29,4.57,2.14,0.98,0.98,641,0,0.684
kubernetes,Module_EC,FEATURE,0.93,0.93,6.46,636.41,25.23,0.89,0.9,641,0,0.596
kubernetes,Module_UC,FEATURE,0.98,0.98,16.75,5856.56,76.53,0.74,0.8,641,0,0.46
ansible,Line_CC,OTHER,0.97,0.97,7285.98,706835095.38,26586.37,0.55,0.66,303,0,0.102
ansible,Line_EC,OTHER,0.99,0.99,142179.54,231127736567.34,480757.46,0.71,0.8,303,0,0.31
ansible,Line_UC,OTHER,0.94,0.94,9615.8,2122896344.37,46074.9,0.61,0.69,303,0,0.262
ansible,Module_CC,OTHER,0.99,0.99,158.21,145389.48,381.3,0.54,0.75,303,0,0.102
ansible,Module_EC,OTHER,1.0,1.0,2980.09,78264988.45,8846.75,0.72,0.87,303,0,0.31
ansible,Module_UC,OTHER,0.97,0.97,146.1,400979.74,633.23,0.74,0.84,303,0,0.262
lock,Line_CC,SUPPORT,0.04,0.03,21.16,131965.91,363.27,0.93,0.93,492,0,0.683
lock,Line_EC,SUPPORT,-0.0,-0.01,195.33,9557234.11,3091.48,0.96,0.96,492,0,0.722
lock,Line_UC,SUPPORT,0.99,0.99,59.27,216417.11,465.21,0.93,0.95,492,0,0.7
lock,Module_CC,SUPPORT,0.85,0.85,0.26,1.95,1.4,0.93,0.93,492,0,0.683
lock,Module_EC,SUPPORT,-0.01,-0.02,6.89,6282.59,79.26,0.96,0.96,492,0,0.722
lock,Module_UC,SUPPORT,1.0,1.0,2.13,197.13,14.04,0.95,0.95,492,0,0.7
nova,Line_CC,OTHER,0.8,0.8,1946.07,52811141.72,7267.13,0.53,0.66,234,0,0.232
nova,Line_EC,OTHER,0.68,0.67,140279.33,302852350294.6,550320.23,0.45,0.62,234,0,0.088
nova,Line_UC,OTHER,0.44,0.43,54499.26,41770230992.49,204377.67,0.48,0.58,234,0,0.223
nova,Module_CC,OTHER,0.8,0.8,28.58,23633.22,153.73,0.71,0.8,234,0,0.232
nova,Module_EC,OTHER,0.68,0.67,1023.47,21768385.36,4665.66,0.61,0.82,234,0,0.088
nova,Module_UC,OTHER,0.58,0.57,225.52,1337369.23,1156.45,0.61,0.76,234,0,0.223
angular.js,Line_CC,OTHER,0.89,0.89,12053.47,1011111128.15,31797.97,0.35,0.48,204,0,0.093
angular.js,Line_EC,OTHER,0.72,0.71,10327.45,1370543738.42,37020.86,0.44,0.51,204,0,0.24
angular.js,Line_UC,OTHER,0.87,0.87,4281.91,134049377.71,11577.97,0.62,0.63,204,0,0.328
angular.js,Module_CC,OTHER,0.91,0.91,466.72,1158847.5,1076.5,0.31,0.5,204,0,0.093
angular.js,Module_EC,OTHER,0.86,0.86,157.41,304158.29,551.51,0.51,0.61,204,0,0.24
angular.js,Module_UC,OTHER,0.91,0.91,58.13,20320.31,142.55,0.61,0.67,204,0,0.328
kubernetes,Line_CC,UPGRADE,0.88,0.88,32.36,36155.99,190.15,0.86,0.88,641,0,0.594
kubernetes,Line_EC,UPGRADE,0.68,0.68,1202.92,34352004.25,5861.06,0.84,0.85,641,0,0.528
kubernetes,Line_UC,UPGRADE,0.97,0.97,1121.26,16456593.29,4056.67,0.6,0.66,641,0,0.381
kubernetes,Module_CC,UPGRADE,0.89,0.89,0.83,11.35,3.37,0.89,0.92,641,0,0.594
kubernetes,Module_EC,UPGRADE,0.82,0.82,4.8,396.69,19.92,0.87,0.89,641,0,0.528
kubernetes,Module_UC,UPGRADE,0.99,0.99,26.57,12317.02,110.98,0.65,0.71,641,0,0.381
lock,Line_CC,OTHER,0.88,0.88,963.14,33043641.81,5748.36,0.65,0.69,492,0,0.439
lock,Line_EC,OTHER,0.04,0.03,4152.44,1211359427.93,34804.59,0.83,0.84,492,0,0.582
lock,Line_UC,OTHER,1.0,1.0,20748.04,22506681432.18,150022.27,0.52,0.61,492,0,0.173
lock,Module_CC,OTHER,0.85,0.85,15.09,8414.83,91.73,0.71,0.77,492,0,0.439
lock,Module_EC,OTHER,0.16,0.15,94.98,369072.36,607.51,0.84,0.85,492,0,0.582
lock,Module_UC,OTHER,0.81,0.81,86.77,230196.58,479.79,0.4,0.59,492,0,0.173
kubernetes,Line_CC,RELEASE,0.26,0.26,1497.68,75312977.94,8678.31,0.87,0.88,641,0,0.488
kubernetes,Line_EC,RELEASE,0.72,0.72,5703.19,707494464.1,26598.77,0.87,0.87,641,0,0.436
kubernetes,Line_UC,RELEASE,0.34,0.34,4004.7,158060648.58,12572.22,0.61,0.66,641,0,0.322
kubernetes,Module_CC,RELEASE,0.79,0.79,2.9,182.47,13.51,0.88,0.88,641,0,0.488
kubernetes,Module_EC,RELEASE,0.79,0.79,31.58,16570.49,128.73,0.87,0.88,641,0,0.436
kubernetes,Module_UC,RELEASE,0.48,0.48,51.44,32180.09,179.39,0.65,0.7,641,0,0.322
Odin,Line_CC,BUG,0.54,0.48,171.09,246622.69,496.61,0.86,0.86,35,0,0.629
Odin,Line_EC,BUG,0.73,0.69,114.86,125879.71,354.8,0.91,0.91,35,0,0.671
Odin,Line_UC,BUG,0.6,0.55,910.53,1946355.9,1395.12,0.17,0.37,35,0,0.121
Odin,Module_CC,BUG,0.57,0.51,8.34,595.37,24.4,0.89,0.91,35,0,0.629
Odin,Module_EC,BUG,0.85,0.83,10.11,1392.57,37.32,0.94,0.94,35,0,0.671
Odin,Module_UC,BUG,0.91,0.9,22.28,1036.03,32.19,0.23,0.37,35,0,0.121
nixpkgs,Line_CC,BUG,0.39,0.36,2303.04,95180019.92,9756.02,0.67,0.75,93,0,0.462
nixpkgs,Line_EC,BUG,0.29,0.26,1653.93,75122941.11,8667.35,0.66,0.73,93,0,0.47
nixpkgs,Line_UC,BUG,0.25,0.22,5043.19,307990475.2,17549.66,0.38,0.48,93,0,0.204
nixpkgs,Module_CC,BUG,0.48,0.46,87.9,204572.3,452.3,0.73,0.85,93,0,0.462
nixpkgs,Module_EC,BUG,0.44,0.41,105.57,230073.94,479.66,0.68,0.74,93,0,0.47
nixpkgs,Module_UC,BUG,0.78,0.77,131.48,168394.94,410.36,0.49,0.67,93,0,0.204
mesos,Line_CC,BUG,0.95,0.95,167.59,201975.48,449.42,0.81,0.89,257,0,0.5
mesos,Line_EC,BUG,0.96,0.96,269.95,550110.61,741.69,0.77,0.88,257,0,0.491
mesos,Line_UC,BUG,0.99,0.99,321.34,1796258.25,1340.25,0.59,0.68,257,0,0.349
mesos,Module_CC,BUG,0.97,0.97,5.59,301.22,17.36,0.86,0.95,257,0,0.5
mesos,Module_EC,BUG,0.99,0.99,9.85,662.21,25.73,0.82,0.91,257,0,0.491
mesos,Module_UC,BUG,0.99,0.99,5.89,240.24,15.5,0.69,0.84,257,0,0.349
react,Line_CC,BUG,0.75,0.74,1241.63,25440883.37,5043.9,0.35,0.48,130,0,0.21
react,Line_EC,BUG,0.47,0.45,154295.15,556364883413.47,745898.71,0.4,0.51,130,0,0.233
react,Line_UC,BUG,0.89,0.89,921.9,16632358.63,4078.28,0.55,0.64,130,0,0.367
react,Module_CC,BUG,0.73,0.72,26.57,12601.86,112.26,0.5,0.63,130,0,0.21
react,Module_EC,BUG,0.57,0.56,1355.72,43957418.45,6630.04,0.49,0.61,130,0,0.233
react,Module_UC,BUG,0.62,0.61,29.1,12634.47,112.4,0.62,0.75,130,0,0.367
brew,Line_CC,BUG,0.35,0.33,39.59,26094.05,161.54,0.8,0.82,152,0,0.584
brew,Line_EC,BUG,0.69,0.68,451.34,14583175.91,3818.79,0.85,0.87,152,0,0.339
brew,Line_UC,BUG,0.21,0.19,223.81,357952.54,598.29,0.16,0.32,152,0,0.062
brew,Module_CC,BUG,0.35,0.33,4.78,475.5,21.81,0.82,0.86,152,0,0.584
brew,Module_EC,BUG,0.51,0.5,29.49,33929.18,184.2,0.84,0.85,152,0,0.339
brew,Module_UC,BUG,0.46,0.45,20.68,3461.69,58.84,0.28,0.46,152,0,0.062
Odin,Line_CC,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35,0,0.757
Odin,Line_EC,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35,0,0.757
Odin,Line_UC,DOCS,0.83,0.81,20.57,7405.71,86.06,0.94,0.94,35,0,0.714
Odin,Module_CC,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35,0,0.757
Odin,Module_EC,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35,0,0.757
Odin,Module_UC,DOCS,0.72,0.68,0.34,2.06,1.43,0.94,0.94,35,0,0.714
cinder,Line_CC,BUG,1.0,1.0,0.0,0.0,0.0,1.0,1.0,181,0,0.751
cinder,Line_EC,BUG,0.72,0.71,29652.9,7011874841.7,83736.94,0.45,0.64,181,0,0.101
cinder,Line_UC,BUG,0.83,0.83,599.84,2072455.37,1439.6,0.49,0.59,181,0,0.28
cinder,Module_CC,BUG,1.0,1.0,0.0,0.0,0.0,1.0,1.0,181,0,0.751
cinder,Module_EC,BUG,0.97,0.97,109.86,35892.99,189.45,0.52,0.7,181,0,0.101
cinder,Module_UC,BUG,0.98,0.98,7.16,234.91,15.33,0.63,0.82,181,0,0.28
nixpkgs,Line_CC,DOCS,0.37,0.34,757.58,16928220.2,4114.39,0.76,0.78,93,0,0.575
nixpkgs,Line_EC,DOCS,0.02,-0.02,137.08,1182849.27,1087.59,0.86,0.86,93,0,0.64
nixpkgs,Line_UC,DOCS,0.78,0.77,149.35,206428.43,454.34,0.71,0.74,93,0,0.495
nixpkgs,Module_CC,DOCS,0.65,0.63,5.87,545.4,23.35,0.81,0.86,93,0,0.575
nixpkgs,Module_EC,DOCS,0.18,0.14,5.3,1651.22,40.64,0.87,0.87,93,0,0.64
nixpkgs,Module_UC,DOCS,0.73,0.72,5.25,269.84,16.43,0.74,0.78,93,0,0.495
kubernetes,Line_CC,SUPPORT,0.77,0.77,238.5,1373490.02,1171.96,0.82,0.87,641,0,0.563
kubernetes,Line_EC,SUPPORT,0.66,0.66,51298.25,91561973118.4,302592.09,0.8,0.82,641,0,0.537
kubernetes,Line_UC,SUPPORT,0.89,0.89,9042.23,892777631.13,29879.38,0.6,0.66,641,0,0.379
kubernetes,Module_CC,SUPPORT,0.94,0.94,2.44,73.12,8.55,0.86,0.9,641,0,0.563
kubernetes,Module_EC,SUPPORT,0.87,0.87,270.02,2503452.83,1582.23,0.8,0.83,641,0,0.537
kubernetes,Module_UC,SUPPORT,0.98,0.98,29.87,5666.85,75.28,0.67,0.78,641,0,0.379
mesos,Line_CC,DOCS,0.84,0.84,137.68,249516.36,499.52,0.87,0.89,257,0,0.588
mesos,Line_EC,DOCS,0.98,0.98,388.83,2360827.38,1536.5,0.78,0.83,257,0,0.555
mesos,Line_UC,DOCS,0.6,0.59,38.32,29732.53,172.43,0.86,0.88,257,0,0.571
mesos,Module_CC,DOCS,0.87,0.87,7.81,533.08,23.09,0.82,0.84,257,0,0.588
mesos,Module_EC,DOCS,0.93,0.93,5.25,374.44,19.35,0.85,0.89,257,0,0.555
mesos,Module_UC,DOCS,0.99,0.99,0.36,1.48,1.22,0.9,0.95,257,0,0.571
react,Line_CC,DOCS,0.48,0.46,6660.33,458424148.13,21410.84,0.58,0.62,130,0,0.388
react,Line_EC,DOCS,0.02,-0.01,63722.89,244141058093.58,494106.32,0.62,0.67,130,0,0.435
react,Line_UC,DOCS,0.56,0.55,2670.8,88719835.85,9419.12,0.75,0.76,130,0,0.544
react,Module_CC,DOCS,0.53,0.51,44.51,20851.84,144.4,0.62,0.65,130,0,0.388
react,Module_EC,DOCS,0.04,0.01,822.71,39382369.92,6275.54,0.64,0.74,130,0,0.435
react,Module_UC,DOCS,0.67,0.66,26.54,8146.25,90.26,0.74,0.75,130,0,0.544
brew,Line_CC,DOCS,0.44,0.42,36.13,32861.07,181.28,0.9,0.91,152,0,0.673
brew,Line_EC,DOCS,0.0,-0.03,16.9,17935.97,133.93,0.84,0.86,152,0,0.505
brew,Line_UC,DOCS,0.09,0.07,122.8,280419.26,529.55,0.45,0.53,152,0,0.293
brew,Module_CC,DOCS,0.35,0.33,2.19,180.51,13.44,0.93,0.93,152,0,0.673
brew,Module_EC,DOCS,0.55,0.54,1.4,47.43,6.89,0.85,0.86,152,0,0.505
brew,Module_UC,DOCS,0.32,0.3,5.54,289.24,17.01,0.56,0.66,152,0,0.293
Odin,Line_CC,REFACTOR,1.0,1.0,56.97,113601.03,337.05,0.97,0.97,35,0,0.736
Odin,Line_EC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35,0,0.757
Odin,Line_UC,REFACTOR,1.0,1.0,1.23,52.83,7.27,0.97,0.97,35,0,0.736
Odin,Module_CC,REFACTOR,1.0,1.0,0.37,4.83,2.2,0.97,0.97,35,0,0.736
Odin,Module_EC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35,0,0.757
Odin,Module_UC,REFACTOR,1.0,1.0,0.14,0.71,0.85,0.97,0.97,35,0,0.736
elasticsearch,Line_CC,BUG,0.98,0.98,4002.26,118929631.73,10905.49,0.65,0.8,270,0,0.337
elasticsearch,Line_EC,BUG,0.98,0.98,52503.12,38416742426.99,196001.89,0.79,0.83,270,0,0.418
elasticsearch,Line_UC,BUG,0.99,0.99,2200.5,40263605.74,6345.36,0.51,0.65,270,0,0.111
elasticsearch,Module_CC,BUG,0.99,0.99,158.14,223959.52,473.24,0.76,0.89,270,0,0.337
elasticsearch,Module_EC,BUG,0.96,0.96,2167.22,40222026.53,6342.08,0.77,0.85,270,0,0.418
elasticsearch,Module_UC,BUG,0.99,0.99,129.3,169982.52,412.29,0.56,0.78,270,0,0.111
cinder,Line_CC,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,181,0,0.71
cinder,Line_EC,DOCS,0.95,0.95,542.99,2086335.42,1444.42,0.65,0.7,181,0,0.412
cinder,Line_UC,DOCS,0.9,0.9,62.72,76626.87,276.82,0.89,0.89,181,0,0.606
cinder,Module_CC,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,181,0,0.71
cinder,Module_EC,DOCS,0.95,0.95,16.81,2378.37,48.77,0.69,0.73,181,0,0.412
cinder,Module_UC,DOCS,0.96,0.96,1.77,78.27,8.85,0.9,0.9,181,0,0.606
nixpkgs,Line_CC,REFACTOR,0.17,0.13,351.67,3458941.73,1859.82,0.85,0.9,93,0,0.608
nixpkgs,Line_EC,REFACTOR,0.11,0.07,174.04,1196278.67,1093.75,0.85,0.85,93,0,0.64
nixpkgs,Line_UC,REFACTOR,0.49,0.47,634.26,4041086.09,2010.25,0.71,0.72,93,0,0.519
nixpkgs,Module_CC,REFACTOR,0.06,0.02,24.87,22646.7,150.49,0.82,0.88,93,0,0.608
nixpkgs,Module_EC,REFACTOR,0.06,0.02,6.2,2038.61,45.15,0.85,0.86,93,0,0.64
nixpkgs,Module_UC,REFACTOR,0.29,0.26,12.26,3292.5,57.38,0.73,0.81,93,0,0.519
mesos,Line_CC,REFACTOR,0.97,0.97,107.82,102115.62,319.56,0.88,0.9,257,0,0.588
mesos,Line_EC,REFACTOR,0.92,0.92,214.01,501696.83,708.31,0.89,0.91,257,0,0.608
mesos,Line_UC,REFACTOR,0.88,0.88,220.92,489998.43,700.0,0.82,0.87,257,0,0.602
mesos,Module_CC,REFACTOR,0.98,0.98,1.23,17.58,4.19,0.89,0.9,257,0,0.588
mesos,Module_EC,REFACTOR,0.96,0.96,2.83,90.82,9.53,0.85,0.91,257,0,0.608
mesos,Module_UC,REFACTOR,0.94,0.94,2.55,105.6,10.28,0.85,0.91,257,0,0.602
kubernetes,Line_CC,OTHER,0.93,0.93,15006.44,1903016954.86,43623.58,0.61,0.68,641,0,0.353
kubernetes,Line_EC,OTHER,0.73,0.73,139709.14,456725193380.27,675814.47,0.68,0.73,641,0,0.383
kubernetes,Line_UC,OTHER,0.87,0.87,156703.94,245206790427.49,495183.59,0.46,0.58,641,0,0.246
kubernetes,Module_CC,OTHER,0.89,0.89,254.86,740881.66,860.74,0.64,0.74,641,0,0.353
kubernetes,Module_EC,OTHER,0.9,0.9,1163.77,13282947.57,3644.58,0.66,0.73,641,0,0.383
kubernetes,Module_UC,OTHER,0.99,0.99,883.15,4500390.93,2121.41,0.6,0.73,641,0,0.246
react,Line_CC,REFACTOR,0.49,0.47,85.04,115052.01,339.19,0.88,0.88,130,0,0.637
react,Line_EC,REFACTOR,0.05,0.02,7743.3,1779756038.52,42187.15,0.88,0.88,130,0,0.631
react,Line_UC,REFACTOR,0.56,0.55,230.13,1101134.83,1049.35,0.87,0.92,130,0,0.637
react,Module_CC,REFACTOR,0.6,0.59,0.91,15.89,3.99,0.88,0.9,130,0,0.637
react,Module_EC,REFACTOR,0.04,0.01,97.04,283310.7,532.27,0.88,0.88,130,0,0.631
react,Module_UC,REFACTOR,0.62,0.61,5.15,400.73,20.02,0.86,0.88,130,0,0.637
brew,Line_CC,REFACTOR,0.36,0.34,12.63,7224.26,85.0,0.96,0.97,152,0,0.707
brew,Line_EC,REFACTOR,-0.01,-0.04,170.45,4273999.89,2067.37,0.98,0.98,152,0,0.628
brew,Line_UC,REFACTOR,0.59,0.58,132.09,135954.61,368.72,0.69,0.73,152,0,0.485
brew,Module_CC,REFACTOR,0.45,0.44,0.3,3.82,1.96,0.95,0.96,152,0,0.707
brew,Module_EC,REFACTOR,-0.01,-0.04,8.22,10099.66,100.5,0.98,0.98,152,0,0.628
brew,Module_UC,REFACTOR,0.71,0.7,3.47,77.24,8.79,0.7,0.78,152,0,0.485
Odin,Line_CC,TESTING,0.82,0.8,0.24,0.89,0.94,0.97,0.97,35,0,0.693
Odin,Line_EC,TESTING,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35,0,0.757
Odin,Line_UC,TESTING,0.46,0.39,60.11,34276.74,185.14,0.89,0.89,35,0,0.65
Odin,Module_CC,TESTING,0.88,0.86,0.09,0.09,0.29,0.91,0.91,35,0,0.693
Odin,Module_EC,TESTING,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35,0,0.757
Odin,Module_UC,TESTING,0.61,0.56,0.73,6.61,2.57,0.89,0.94,35,0,0.65
elasticsearch,Line_CC,DOCS,0.99,0.99,5439.49,141509907.02,11895.79,0.59,0.72,270,0,0.34
elasticsearch,Line_EC,DOCS,0.99,0.99,101454.08,252228223979.12,502223.28,0.7,0.74,270,0,0.437
elasticsearch,Line_UC,DOCS,0.98,0.98,3177.56,81409834.77,9022.74,0.61,0.7,270,0,0.206
elasticsearch,Module_CC,DOCS,0.99,0.99,165.08,108239.47,329.0,0.67,0.81,270,0,0.34
elasticsearch,Module_EC,DOCS,0.99,0.99,615.46,5905667.6,2430.16,0.81,0.86,270,0,0.437
elasticsearch,Module_UC,DOCS,0.98,0.98,150.73,158911.89,398.64,0.53,0.67,270,0,0.206
cinder,Line_CC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,181,0,0.751
cinder,Line_EC,REFACTOR,0.95,0.95,1547.88,14432468.8,3799.01,0.77,0.85,181,0,0.499
cinder,Line_UC,REFACTOR,1.0,1.0,597.51,7945780.02,2818.83,0.86,0.89,181,0,0.594
cinder,Module_CC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,181,0,0.751
cinder,Module_EC,REFACTOR,0.94,0.94,9.17,538.16,23.2,0.75,0.83,181,0,0.499
cinder,Module_UC,REFACTOR,0.98,0.98,1.17,18.18,4.26,0.9,0.9,181,0,0.594
nixpkgs,Line_CC,TESTING,0.22,0.18,830.22,15338604.07,3916.45,0.7,0.71,93,0,0.487
