Project,Model,Task,R_Squared,R_Squared_Adj,MAE,MSE,RMSE,PRED_25,PRED_50,T_Records,D_Records,P_NA
kubernetes,Module,SUPPORT,1.0,1.0,210.9,1924064.2,1387.11,0.52,0.74,268,373,0.377
lock,Line,OTHER,1.0,1.0,15138.87,8435478103.68,91844.86,0.5,0.55,476,16,0.347
lock,Module,OTHER,1.0,1.0,183.12,805113.14,897.28,0.33,0.6,476,16,0.347
kubernetes,Line,OTHER,1.0,1.0,213614.14,618257234650.46,786293.35,0.31,0.44,268,373,0.179
kubernetes,Module,OTHER,1.0,1.0,1497.8,18988966.06,4357.63,0.37,0.57,268,373,0.179
mesos,Line,BUG,1.0,1.0,669.79,3637840.56,1907.31,0.19,0.52,75,182,0.392
mesos,Module,BUG,1.0,1.0,20.75,3953.44,62.88,0.39,0.62,75,182,0.392
mesos,Line,DOCS,1.0,1.0,632.15,4618499.45,2149.07,0.25,0.46,75,182,0.545
mesos,Module,DOCS,1.0,1.0,12.23,1878.95,43.35,0.38,0.54,75,182,0.545
mesos,Line,REFACTOR,1.0,1.0,402.56,1359268.05,1165.88,0.33,0.33,75,182,0.585
mesos,Module,REFACTOR,1.0,1.0,4.68,185.83,13.63,0.07,0.47,75,182,0.585
mesos,Line,TESTING,1.0,1.0,872.87,11618587.64,3408.6,0.19,0.35,75,182,0.482
mesos,Module,TESTING,1.0,1.0,10.49,1144.2,33.83,0.51,0.81,75,182,0.482
mesos,Line,FEATURE,1.0,1.0,9.03,1310.97,36.21,0.5,0.5,75,182,0.642
mesos,Module,FEATURE,1.0,1.0,0.09,0.28,0.53,0.8,0.8,75,182,0.642
mesos,Line,UPGRADE,1.0,1.0,843.81,24216622.85,4921.04,0.23,0.27,75,182,0.564
mesos,Module,UPGRADE,1.0,1.0,1.49,23.39,4.84,0.45,0.59,75,182,0.564
mesos,Line,RELEASE,1.0,1.0,100.84,64025.05,253.03,0.25,0.36,75,182,0.549
mesos,Module,RELEASE,1.0,1.0,0.97,10.71,3.27,0.61,0.82,75,182,0.549
mesos,Line,SUPPORT,1.0,1.0,595.08,2759586.2,1661.2,0.21,0.39,75,182,0.521
mesos,Module,SUPPORT,1.0,1.0,5.55,183.71,13.55,0.36,0.5,75,182,0.521
Odin,Line,BUG,1.0,1.0,1418.08,4193079.92,2047.7,0.21,0.46,24,11,0.409
Odin,Module,BUG,1.0,1.0,35.62,3802.29,61.66,0.33,0.54,24,11,0.409
mesos,Line,OTHER,1.0,1.0,11188.27,901928715.52,30032.13,0.2,0.31,75,182,0.367
mesos,Module,OTHER,1.0,1.0,99.79,84142.51,290.07,0.47,0.72,75,182,0.367
nixpkgs,Line,BUG,1.0,1.0,5552.17,85819700.92,9263.89,0.09,0.14,24,69,0.312
nixpkgs,Module,BUG,1.0,1.0,85.54,22625.12,150.42,0.26,0.57,24,69,0.312
react,Line,BUG,1.0,1.0,129216.18,289662103809.07,538202.66,0.05,0.17,85,45,0.264
react,Module,BUG,1.0,1.0,776.09,11213428.52,3348.65,0.13,0.32,85,45,0.264
cinder,Line,BUG,1.0,1.0,1538.05,18896855.68,4347.05,0.61,0.84,59,122,0.341
cinder,Module,BUG,1.0,1.0,62.83,13715.44,117.11,0.69,0.88,59,122,0.341
brew,Line,BUG,1.0,1.0,832.52,16366812.51,4045.59,0.08,0.21,152,0,0.315
brew,Module,BUG,1.0,1.0,61.2,41913.03,204.73,0.18,0.33,152,0,0.315
Odin,Line,DOCS,1.0,1.0,58.88,24400.12,156.21,0.0,0.0,24,11,0.663
Odin,Module,DOCS,1.0,1.0,0.75,4.5,2.12,0.0,0.0,24,11,0.663
cinder,Line,DOCS,1.0,1.0,380.15,1108833.51,1053.01,0.69,0.78,59,122,0.486
cinder,Module,DOCS,1.0,1.0,16.05,2353.1,48.51,0.56,0.72,59,122,0.486
nixpkgs,Line,DOCS,1.0,1.0,468.0,2119577.25,1455.88,0.2,0.33,24,69,0.483
nixpkgs,Module,DOCS,1.0,1.0,5.25,138.0,11.75,0.2,0.4,24,69,0.483
react,Line,DOCS,1.0,1.0,17584.33,1718762152.31,41457.96,0.06,0.11,85,45,0.421
react,Module,DOCS,1.0,1.0,111.06,80200.85,283.2,0.13,0.3,85,45,0.421
Odin,Line,REFACTOR,1.0,1.0,1.79,77.04,8.78,0.0,0.0,24,11,0.672
Odin,Module,REFACTOR,1.0,1.0,0.21,1.04,1.02,0.0,0.0,24,11,0.672
brew,Line,DOCS,1.0,1.0,221.55,675421.85,821.84,0.09,0.17,152,0,0.45
brew,Module,DOCS,1.0,1.0,13.16,993.22,31.52,0.16,0.25,152,0,0.45
elasticsearch,Line,BUG,1.0,1.0,138987.43,384106179817.81,619763.0,0.37,0.53,237,33,0.267
elasticsearch,Module,BUG,1.0,1.0,1605.98,23790352.78,4877.54,0.41,0.68,237,33,0.267
linux,Line,BUG,1.0,1.0,270.64,430266.53,655.95,0.4,0.6,75,565,0.158
linux,Module,BUG,1.0,1.0,17.04,2636.83,51.35,0.6,0.89,75,565,0.158
cinder,Line,REFACTOR,1.0,1.0,2350.08,47779372.59,6912.26,0.41,0.65,59,122,0.57
cinder,Module,REFACTOR,1.0,1.0,4.8,197.1,14.04,0.47,0.65,59,122,0.57
nixpkgs,Line,REFACTOR,1.0,1.0,381.71,1917294.79,1384.66,0.14,0.29,24,69,0.511
nixpkgs,Module,REFACTOR,1.0,1.0,4.17,104.58,10.23,0.25,0.5,24,69,0.511
react,Line,REFACTOR,1.0,1.0,2028.92,81188799.48,9010.48,0.12,0.19,85,45,0.605
react,Module,REFACTOR,1.0,1.0,45.02,55656.79,235.92,0.19,0.31,85,45,0.605
Odin,Line,TESTING,1.0,1.0,29.21,5547.04,74.48,0.33,0.33,24,11,0.625
Odin,Module,TESTING,1.0,1.0,1.54,15.88,3.98,0.0,0.0,24,11,0.625
brew,Line,REFACTOR,1.0,1.0,629.93,11952862.61,3457.29,0.11,0.29,152,0,0.557
brew,Module,REFACTOR,1.0,1.0,35.25,38555.93,196.36,0.24,0.4,152,0,0.557
elasticsearch,Line,DOCS,1.0,1.0,51784.05,26811634030.22,163742.58,0.33,0.43,237,33,0.307
elasticsearch,Module,DOCS,1.0,1.0,560.78,1653264.62,1285.79,0.47,0.61,237,33,0.307
linux,Line,DOCS,1.0,1.0,41.75,25038.6,158.24,0.06,0.06,75,565,0.628
linux,Module,DOCS,1.0,1.0,0.57,17.45,4.18,0.62,0.69,75,565,0.628
Odin,Line,FEATURE,1.0,1.0,34.42,28428.17,168.61,0.0,0.0,24,11,0.672
Odin,Module,FEATURE,1.0,1.0,0.54,7.04,2.65,0.0,0.0,24,11,0.672
nixpkgs,Line,TESTING,1.0,1.0,2975.96,65537693.88,8095.54,0.11,0.22,24,69,0.419
nixpkgs,Module,TESTING,1.0,1.0,19.62,1524.29,39.04,0.28,0.72,24,69,0.419
cinder,Line,TESTING,1.0,1.0,552.39,2690939.03,1640.41,0.51,0.72,59,122,0.47
cinder,Module,TESTING,1.0,1.0,34.83,19981.71,141.36,0.72,0.74,59,122,0.47
react,Line,TESTING,1.0,1.0,26038.29,9049352185.59,95128.08,0.0,0.09,85,45,0.451
react,Module,TESTING,1.0,1.0,334.92,2365775.44,1538.11,0.12,0.3,85,45,0.451
brew,Line,TESTING,1.0,1.0,961.28,9757404.59,3123.68,0.13,0.22,152,0,0.403
brew,Module,TESTING,1.0,1.0,32.59,6874.18,82.91,0.17,0.31,152,0,0.403
elasticsearch,Line,REFACTOR,1.0,1.0,20532.43,5206343450.88,72155.0,0.47,0.57,237,33,0.456
elasticsearch,Module,REFACTOR,1.0,1.0,488.25,3421978.15,1849.86,0.56,0.65,237,33,0.456
linux,Line,REFACTOR,1.0,1.0,2.03,154.03,12.41,0.0,0.5,75,565,0.676
linux,Module,REFACTOR,1.0,1.0,0.05,0.11,0.33,0.0,0.0,75,565,0.676
nixpkgs,Line,FEATURE,1.0,1.0,59967.0,28664055894.25,169304.62,0.0,0.0,24,69,0.542
nixpkgs,Module,FEATURE,1.0,1.0,11.08,585.17,24.19,0.2,0.3,24,69,0.542
Odin,Line,UPGRADE,1.0,1.0,0.0,0.0,0.0,,,24,11,0.682
Odin,Module,UPGRADE,1.0,1.0,0.0,0.0,0.0,,,24,11,0.682
react,Line,FEATURE,1.0,1.0,867.72,10253933.44,3202.18,0.0,0.07,85,45,0.634
react,Module,FEATURE,1.0,1.0,48.78,49639.84,222.8,0.14,0.36,85,45,0.634
cinder,Line,FEATURE,1.0,1.0,160.53,316316.93,562.42,0.31,0.31,59,122,0.603
cinder,Module,FEATURE,1.0,1.0,1.75,50.15,7.08,0.31,0.69,59,122,0.603
brew,Line,FEATURE,1.0,1.0,8.46,1991.12,44.62,0.0,0.0,152,0,0.658
brew,Module,FEATURE,1.0,1.0,0.23,1.57,1.25,0.09,0.09,152,0,0.658
elasticsearch,Line,TESTING,1.0,1.0,98173.15,117432995216.64,342684.98,0.4,0.52,237,33,0.325
elasticsearch,Module,TESTING,1.0,1.0,3075.95,141852011.46,11910.16,0.46,0.6,237,33,0.325
linux,Line,TESTING,1.0,1.0,21.73,6463.01,80.39,0.11,0.22,75,565,0.591
linux,Module,TESTING,1.0,1.0,0.45,1.52,1.23,0.37,0.44,75,565,0.591
nixpkgs,Line,UPGRADE,1.0,1.0,524.42,1416920.83,1190.34,0.27,0.41,24,69,0.398
nixpkgs,Module,UPGRADE,1.0,1.0,9.88,278.62,16.69,0.27,0.59,24,69,0.398
Odin,Line,RELEASE,1.0,1.0,1.46,21.21,4.61,0.0,0.33,24,11,0.653
Odin,Module,RELEASE,1.0,1.0,0.25,0.58,0.76,0.0,0.0,24,11,0.653
react,Line,UPGRADE,1.0,1.0,1001.64,27814114.13,5273.91,0.04,0.15,85,45,0.548
react,Module,UPGRADE,1.0,1.0,46.33,87548.75,295.89,0.09,0.27,85,45,0.548
cinder,Line,UPGRADE,1.0,1.0,59.24,25734.02,160.42,0.7,0.88,59,122,0.522
cinder,Module,UPGRADE,1.0,1.0,3.92,111.07,10.54,0.79,0.79,59,122,0.522
brew,Line,UPGRADE,1.0,1.0,184.24,307527.8,554.55,0.06,0.2,152,0,0.389
brew,Module,UPGRADE,1.0,1.0,18.11,5888.18,76.73,0.28,0.43,152,0,0.389
elasticsearch,Line,FEATURE,1.0,1.0,79120.16,71044988251.33,266542.66,0.52,0.54,237,33,0.498
elasticsearch,Module,FEATURE,1.0,1.0,472.62,3458517.24,1859.71,0.56,0.57,237,33,0.498
linux,Line,FEATURE,1.0,1.0,2.79,166.23,12.89,0.09,0.18,75,565,0.643
linux,Module,FEATURE,1.0,1.0,0.24,1.44,1.2,0.64,0.64,75,565,0.643
Odin,Line,SUPPORT,1.0,1.0,310.38,415022.54,644.22,0.0,0.25,24,11,0.597
Odin,Module,SUPPORT,1.0,1.0,3.5,67.17,8.2,0.0,0.38,24,11,0.597
nixpkgs,Line,RELEASE,1.0,1.0,250.08,150978.5,388.56,0.0,0.17,24,69,0.426
nixpkgs,Module,RELEASE,1.0,1.0,7.38,135.46,11.64,0.28,0.33,24,69,0.426
react,Line,RELEASE,1.0,1.0,4793.0,153738000.18,12399.11,0.13,0.19,85,45,0.481
react,Module,RELEASE,1.0,1.0,39.62,9747.93,98.73,0.19,0.33,85,45,0.481
cinder,Line,RELEASE,1.0,1.0,146.41,993727.59,996.86,0.76,0.84,59,122,0.562
cinder,Module,RELEASE,1.0,1.0,4.02,181.2,13.46,0.64,0.72,59,122,0.562
brew,Line,RELEASE,1.0,1.0,4.32,272.12,16.5,0.0,0.25,152,0,0.645
brew,Module,RELEASE,1.0,1.0,0.24,0.84,0.92,0.21,0.32,152,0,0.645
elasticsearch,Line,UPGRADE,1.0,1.0,20218.72,10025756564.86,100128.7,0.32,0.44,237,33,0.364
elasticsearch,Module,UPGRADE,1.0,1.0,964.53,10741537.44,3277.43,0.37,0.46,237,33,0.364
linux,Line,UPGRADE,1.0,1.0,1.8,72.36,8.51,0.0,0.2,75,565,0.667
linux,Module,UPGRADE,1.0,1.0,0.03,0.03,0.16,0.6,0.6,75,565,0.667
Odin,Line,OTHER,1.0,1.0,9915.5,192428621.5,13871.86,0.12,0.25,24,11,0.39
Odin,Module,OTHER,1.0,1.0,96.46,17878.88,133.71,0.25,0.5,24,11,0.39
nixpkgs,Line,SUPPORT,1.0,1.0,1807.54,33526945.04,5790.25,0.16,0.32,24,69,0.417
nixpkgs,Module,SUPPORT,1.0,1.0,18.0,1566.5,39.58,0.32,0.42,24,69,0.417
cinder,Line,SUPPORT,1.0,1.0,1060.31,20826109.73,4563.56,0.55,0.64,59,122,0.439
cinder,Module,SUPPORT,1.0,1.0,21.41,2438.36,49.38,0.48,0.71,59,122,0.439
react,Line,SUPPORT,1.0,1.0,6166.05,1060278420.28,32561.92,0.03,0.17,85,45,0.492
react,Module,SUPPORT,1.0,1.0,75.8,172190.69,414.96,0.22,0.35,85,45,0.492
brew,Line,SUPPORT,1.0,1.0,181.79,2234625.66,1494.87,0.07,0.17,152,0,0.535
brew,Module,SUPPORT,1.0,1.0,10.47,1637.15,40.46,0.35,0.43,152,0,0.535
elasticsearch,Line,RELEASE,1.0,1.0,9098.11,883657312.37,29726.37,0.38,0.5,237,33,0.329
elasticsearch,Module,RELEASE,1.0,1.0,403.54,1929316.62,1389.0,0.52,0.67,237,33,0.329
linux,Line,RELEASE,1.0,1.0,3.99,85.56,9.25,0.19,0.32,75,565,0.576
linux,Module,RELEASE,1.0,1.0,0.29,0.77,0.88,0.67,0.67,75,565,0.576
nixpkgs,Line,OTHER,1.0,1.0,18531.42,792564129.83,28152.52,0.17,0.42,24,69,0.295
nixpkgs,Module,OTHER,1.0,1.0,694.71,860796.62,927.79,0.25,0.42,24,69,0.295
cinder,Line,OTHER,1.0,1.0,16374.81,1364831023.76,36943.62,0.57,0.69,59,122,0.304
cinder,Module,OTHER,1.0,1.0,248.92,449094.81,670.15,0.69,0.9,59,122,0.304
react,Line,OTHER,1.0,1.0,248731.94,644920117304.36,803069.19,0.1,0.19,85,45,0.172
react,Module,OTHER,1.0,1.0,4809.18,301453804.8,17362.43,0.18,0.31,85,45,0.172
brew,Line,OTHER,1.0,1.0,3479.74,54215022.41,7363.09,0.14,0.26,152,0,0.199
brew,Module,OTHER,1.0,1.0,162.05,113405.88,336.76,0.17,0.37,152,0,0.199
elasticsearch,Line,SUPPORT,1.0,1.0,86392.95,69327775307.5,263301.68,0.32,0.46,237,33,0.351
elasticsearch,Module,SUPPORT,1.0,1.0,1812.18,31223036.92,5587.76,0.4,0.54,237,33,0.351
linux,Line,SUPPORT,1.0,1.0,124.19,545874.88,738.83,0.08,0.12,75,565,0.492
linux,Module,SUPPORT,1.0,1.0,3.21,161.29,12.7,0.24,0.3,75,565,0.492
elasticsearch,Line,OTHER,1.0,1.0,482427.71,1892056344486.81,1375520.39,0.43,0.58,237,33,0.241
elasticsearch,Module,OTHER,1.0,1.0,65114.7,67112866249.53,259061.51,0.44,0.68,237,33,0.241
linux,Line,OTHER,1.0,1.0,1850.83,57750386.05,7599.37,0.39,0.6,75,565,0.156
linux,Module,OTHER,1.0,1.0,31.6,21383.09,146.23,0.63,0.84,75,565,0.156
cf-deployment,Line,BUG,1.0,1.0,86.0,47485.12,217.91,0.13,0.2,192,0,0.546
cf-deployment,Module,BUG,1.0,1.0,3.81,210.96,14.52,0.38,0.44,192,0,0.546
cf-deployment,Line,DOCS,1.0,1.0,20.29,10869.76,104.26,0.06,0.12,192,0,0.649
cf-deployment,Module,DOCS,1.0,1.0,0.43,7.87,2.81,0.35,0.41,192,0,0.649
cf-deployment,Line,REFACTOR,1.0,1.0,5.01,1736.81,41.68,0.33,0.5,192,0,0.672
cf-deployment,Module,REFACTOR,1.0,1.0,0.15,1.72,1.31,0.33,0.33,192,0,0.672
cf-deployment,Line,TESTING,1.0,1.0,297.9,3134645.15,1770.49,0.1,0.24,192,0,0.531
cf-deployment,Module,TESTING,1.0,1.0,4.09,196.1,14.0,0.36,0.5,192,0,0.531
cf-deployment,Line,FEATURE,1.0,1.0,0.3,5.85,2.42,0.0,0.0,192,0,0.677
cf-deployment,Module,FEATURE,1.0,1.0,0.02,0.05,0.23,0.33,0.33,192,0,0.677
cf-deployment,Line,UPGRADE,1.0,1.0,3.99,393.74,19.84,0.17,0.25,192,0,0.667
cf-deployment,Module,UPGRADE,1.0,1.0,0.04,0.05,0.23,0.42,0.5,192,0,0.667
cf-deployment,Line,RELEASE,1.0,1.0,1790.27,31991511.27,5656.1,0.15,0.22,192,0,0.526
cf-deployment,Module,RELEASE,1.0,1.0,3.67,240.03,15.49,0.45,0.64,192,0,0.526
office-js,Line,BUG,1.0,1.0,13.0,676.0,26.0,0.75,0.75,4,303,0.511
office-js,Module,BUG,1.0,1.0,2.0,16.0,4.0,0.75,0.75,4,303,0.511
cf-deployment,Line,SUPPORT,1.0,1.0,44.99,40443.98,201.11,0.06,0.12,192,0,0.635
cf-deployment,Module,SUPPORT,1.0,1.0,5.83,1938.38,44.03,0.22,0.31,192,0,0.635
office-js,Line,DOCS,1.0,1.0,0.0,0.0,0.0,,,4,303,0.682
office-js,Module,DOCS,1.0,1.0,0.0,0.0,0.0,,,4,303,0.682
office-js,Line,REFACTOR,1.0,1.0,0.0,0.0,0.0,,,4,303,0.682
office-js,Module,REFACTOR,1.0,1.0,0.0,0.0,0.0,,,4,303,0.682
webpack,Line,BUG,1.0,1.0,2794.41,665727002.89,25801.69,0.06,0.14,239,185,0.373
webpack,Module,BUG,1.0,1.0,18.37,7680.22,87.64,0.22,0.31,239,185,0.373
cf-deployment,Line,OTHER,1.0,1.0,1337.45,17271012.95,4155.84,0.13,0.23,192,0,0.26
cf-deployment,Module,OTHER,1.0,1.0,27.06,2542.17,50.42,0.3,0.4,192,0,0.26
office-js,Line,TESTING,1.0,1.0,0.0,0.0,0.0,,,4,303,0.682
office-js,Module,TESTING,1.0,1.0,0.0,0.0,0.0,,,4,303,0.682
d3,Line,BUG,1.0,1.0,132.95,329970.76,574.43,0.14,0.31,261,1,0.527
d3,Module,BUG,1.0,1.0,6.81,691.15,26.29,0.22,0.45,261,1,0.527
socket.io,Line,BUG,1.0,1.0,198.02,647727.17,804.81,0.21,0.3,121,6,0.51
socket.io,Module,BUG,1.0,1.0,13.06,3182.57,56.41,0.56,0.69,121,6,0.51
jekyll,Line,BUG,1.0,1.0,360.94,3478843.27,1865.17,0.12,0.2,103,35,0.428
jekyll,Module,BUG,1.0,1.0,13.61,1236.66,35.17,0.25,0.4,103,35,0.428
webpack,Line,DOCS,1.0,1.0,89.19,616406.52,785.12,0.11,0.16,239,185,0.661
webpack,Module,DOCS,1.0,1.0,1.48,119.77,10.94,0.26,0.26,239,185,0.661
office-js,Line,FEATURE,1.0,1.0,0.0,0.0,0.0,,,4,303,0.682
office-js,Module,FEATURE,1.0,1.0,0.0,0.0,0.0,,,4,303,0.682
d3,Line,DOCS,1.0,1.0,0.02,0.06,0.25,0.0,0.0,261,1,0.681
d3,Module,DOCS,1.0,1.0,0.0,0.0,0.06,0.0,0.0,261,1,0.681
socket.io,Line,DOCS,1.0,1.0,3872.5,820030645.55,28636.18,0.12,0.25,121,6,0.634
socket.io,Module,DOCS,1.0,1.0,58.41,171436.64,414.05,0.25,0.56,121,6,0.634
office-js,Line,UPGRADE,1.0,1.0,0.0,0.0,0.0,,,4,303,0.682
office-js,Module,UPGRADE,1.0,1.0,0.0,0.0,0.0,,,4,303,0.682
jekyll,Line,DOCS,1.0,1.0,345.0,1712296.46,1308.55,0.17,0.3,103,35,0.527
jekyll,Module,DOCS,1.0,1.0,31.5,18224.74,135.0,0.24,0.26,103,35,0.527
webpack,Line,REFACTOR,1.0,1.0,357.54,7739961.99,2782.08,0.13,0.15,239,185,0.624
webpack,Module,REFACTOR,1.0,1.0,19.7,39803.95,199.51,0.22,0.25,239,185,0.624
requests,Line,BUG,1.0,1.0,46.38,9725.23,98.62,0.17,0.38,137,0,0.388
requests,Module,BUG,1.0,1.0,3.56,45.04,6.71,0.38,0.61,137,0,0.388
office-js,Line,RELEASE,1.0,1.0,0.0,0.0,0.0,,,4,303,0.682
office-js,Module,RELEASE,1.0,1.0,0.0,0.0,0.0,,,4,303,0.682
lodash,Line,BUG,1.0,1.0,10035.2,1152328695.76,33945.97,0.1,0.2,102,312,0.357
lodash,Module,BUG,1.0,1.0,93.64,107861.36,328.42,0.26,0.46,102,312,0.357
d3,Line,REFACTOR,1.0,1.0,133.55,3492464.87,1868.81,0.0,0.14,261,1,0.674
d3,Module,REFACTOR,1.0,1.0,1.48,467.54,21.62,0.43,0.71,261,1,0.674
socket.io,Line,REFACTOR,1.0,1.0,10.73,2650.68,51.48,0.33,0.44,121,6,0.665
socket.io,Module,REFACTOR,1.0,1.0,0.26,1.17,1.08,0.0,0.0,121,6,0.665
jekyll,Line,REFACTOR,1.0,1.0,32.08,9803.59,99.01,0.12,0.24,103,35,0.623
jekyll,Module,REFACTOR,1.0,1.0,0.93,10.12,3.18,0.2,0.32,103,35,0.623
requests,Line,DOCS,1.0,1.0,42.47,25796.44,160.61,0.14,0.34,137,0,0.509
requests,Module,DOCS,1.0,1.0,2.12,27.88,5.28,0.25,0.44,137,0,0.509
office-js,Line,SUPPORT,1.0,1.0,39.0,6084.0,78.0,0.75,0.75,4,303,0.511
office-js,Module,SUPPORT,1.0,1.0,0.5,1.0,1.0,0.75,0.75,4,303,0.511
webpack,Line,TESTING,1.0,1.0,357.67,3195258.17,1787.53,0.11,0.21,239,185,0.528
webpack,Module,TESTING,1.0,1.0,10.46,1468.13,38.32,0.13,0.26,239,185,0.528
lodash,Line,DOCS,1.0,1.0,21889.09,6159851808.38,78484.72,0.33,0.57,102,312,0.305
lodash,Module,DOCS,1.0,1.0,151.21,282137.38,531.17,0.23,0.53,102,312,0.305
d3,Line,TESTING,1.0,1.0,231.02,9550426.99,3090.38,0.09,0.23,261,1,0.613
d3,Module,TESTING,1.0,1.0,5.86,1047.63,32.37,0.22,0.32,261,1,0.613
office-js,Line,OTHER,1.0,1.0,3792.25,33098227.25,5753.11,0.75,0.75,4,303,0.25
office-js,Module,OTHER,1.0,1.0,133.0,23497.0,153.29,0.25,0.25,4,303,0.25
socket.io,Line,TESTING,1.0,1.0,4499.27,749399097.09,27375.15,0.23,0.28,121,6,0.588
socket.io,Module,TESTING,1.0,1.0,1.36,17.17,4.14,0.37,0.51,121,6,0.588
jekyll,Line,TESTING,1.0,1.0,98.41,80626.87,283.95,0.17,0.35,103,35,0.47
jekyll,Module,TESTING,1.0,1.0,6.53,742.53,27.25,0.39,0.56,103,35,0.47
requests,Line,REFACTOR,1.0,1.0,18.23,18925.19,137.57,0.08,0.08,137,0,0.661
requests,Module,REFACTOR,1.0,1.0,0.19,0.55,0.74,0.17,0.17,137,0,0.661
webpack,Line,FEATURE,1.0,1.0,132.46,1128975.46,1062.53,0.05,0.05,239,185,0.614
webpack,Module,FEATURE,1.0,1.0,11.62,11439.44,106.96,0.1,0.2,239,185,0.614
lodash,Line,REFACTOR,1.0,1.0,30.9,11150.67,105.6,0.0,0.64,102,312,0.619
lodash,Module,REFACTOR,1.0,1.0,0.72,6.95,2.64,0.27,0.27,102,312,0.619
d3,Line,FEATURE,1.0,1.0,0.18,8.83,2.97,0.0,0.0,261,1,0.68
d3,Module,FEATURE,1.0,1.0,0.02,0.06,0.25,0.0,0.0,261,1,0.68
socket.io,Line,FEATURE,1.0,1.0,313.12,7437569.23,2727.19,0.0,0.1,121,6,0.656
socket.io,Module,FEATURE,1.0,1.0,15.29,10132.96,100.66,0.0,0.1,121,6,0.656
jekyll,Line,FEATURE,1.0,1.0,29.69,11837.53,108.8,0.11,0.11,103,35,0.632
jekyll,Module,FEATURE,1.0,1.0,1.75,37.53,6.13,0.06,0.06,103,35,0.632
requests,Line,TESTING,1.0,1.0,220.15,1091052.93,1044.53,0.13,0.24,137,0,0.477
requests,Module,TESTING,1.0,1.0,1.5,27.34,5.23,0.59,0.71,137,0,0.477
webpack,Line,UPGRADE,1.0,1.0,75.8,108730.22,329.74,0.09,0.09,239,185,0.648
webpack,Module,UPGRADE,1.0,1.0,0.95,25.25,5.03,0.17,0.22,239,185,0.648
lodash,Line,TESTING,1.0,1.0,8153.84,812587080.1,28505.91,0.19,0.38,102,312,0.314
lodash,Module,TESTING,1.0,1.0,169.02,381059.9,617.3,0.41,0.63,102,312,0.314
d3,Line,UPGRADE,1.0,1.0,11.8,17939.01,133.94,0.2,0.4,261,1,0.678
d3,Module,UPGRADE,1.0,1.0,0.12,1.27,1.13,0.0,0.2,261,1,0.678
socket.io,Line,UPGRADE,1.0,1.0,0.04,0.09,0.3,0.4,0.6,121,6,0.672
socket.io,Module,UPGRADE,1.0,1.0,0.02,0.02,0.16,0.4,0.4,121,6,0.672
jekyll,Line,UPGRADE,1.0,1.0,8.66,773.44,27.81,0.29,0.43,103,35,0.6
jekyll,Module,UPGRADE,1.0,1.0,2.52,125.13,11.19,0.61,0.68,103,35,0.6
requests,Line,FEATURE,1.0,1.0,1.72,51.58,7.18,0.0,0.0,137,0,0.649
requests,Module,FEATURE,1.0,1.0,0.1,0.12,0.34,0.07,0.07,137,0,0.649
webpack,Line,RELEASE,1.0,1.0,0.0,0.0,0.0,,,239,185,0.682
webpack,Module,RELEASE,1.0,1.0,0.0,0.0,0.0,,,239,185,0.682
lodash,Line,FEATURE,1.0,1.0,55.6,33066.89,181.84,0.19,0.25,102,312,0.606
lodash,Module,FEATURE,1.0,1.0,1.96,42.57,6.52,0.31,0.38,102,312,0.606
d3,Line,RELEASE,1.0,1.0,2.08,374.15,19.34,0.29,0.29,261,1,0.647
d3,Module,RELEASE,1.0,1.0,0.26,1.98,1.41,0.1,0.1,261,1,0.647
socket.io,Line,RELEASE,1.0,1.0,83.85,161597.62,401.99,0.47,0.74,121,6,0.498
socket.io,Module,RELEASE,1.0,1.0,11.05,3404.39,58.35,0.59,0.65,121,6,0.498
requests,Line,UPGRADE,1.0,1.0,39.41,38757.85,196.87,0.05,0.05,137,0,0.646
requests,Module,UPGRADE,1.0,1.0,0.71,11.35,3.37,0.42,0.42,137,0,0.646
jekyll,Line,RELEASE,1.0,1.0,105.74,57405.43,239.59,0.26,0.36,103,35,0.447
jekyll,Module,RELEASE,1.0,1.0,6.1,262.95,16.22,0.35,0.55,103,35,0.447
webpack,Line,SUPPORT,1.0,1.0,135.32,403172.2,634.96,0.08,0.14,239,185,0.62
webpack,Module,SUPPORT,1.0,1.0,4.42,439.08,20.95,0.16,0.27,239,185,0.62
lodash,Line,UPGRADE,1.0,1.0,244.83,791260.36,889.53,0.0,0.05,102,312,0.59
lodash,Module,UPGRADE,1.0,1.0,3.29,140.1,11.84,0.32,0.42,102,312,0.59
d3,Line,SUPPORT,1.0,1.0,18.83,6139.28,78.35,0.0,0.19,261,1,0.655
d3,Module,SUPPORT,1.0,1.0,0.5,7.63,2.76,0.3,0.48,261,1,0.655
socket.io,Line,SUPPORT,1.0,1.0,103.13,177871.63,421.75,0.17,0.17,121,6,0.648
socket.io,Module,SUPPORT,0.99,0.99,0.95,11.13,3.34,0.06,0.28,121,6,0.648
requests,Line,RELEASE,1.0,1.0,2.65,57.89,7.61,0.0,0.03,137,0,0.598
requests,Module,RELEASE,1.0,1.0,0.28,0.47,0.68,0.21,0.26,137,0,0.598
jekyll,Line,SUPPORT,1.0,1.0,30.4,8559.29,92.52,0.15,0.24,103,35,0.596
jekyll,Module,SUPPORT,1.0,1.0,0.96,5.52,2.35,0.26,0.47,103,35,0.596
webpack,Line,OTHER,1.0,1.0,1978.34,48070787.38,6933.31,0.25,0.3,239,185,0.271
webpack,Module,OTHER,1.0,1.0,62.67,51707.58,227.39,0.23,0.4,239,185,0.271
