Project,Model,Task,R_Squared,R_Squared_Adj,MAE,MSE,RMSE,PRED_25,PRED_50,T_Records,D_Records,P_NA
Odin,Line,TESTING,1.0,1.0,5.15,203.23,14.26,0.71,0.74,35,0,0.63
Odin,Module,TESTING,1.0,1.0,1.09,10.77,3.28,0.8,0.83,35,0,0.63
lock,Line,TESTING,1.0,1.0,2752.11,387042621.82,19673.4,0.04,0.04,492,0,0.641
lock,Module,TESTING,1.0,1.0,78.85,351185.7,592.61,0.04,0.06,492,0,0.641
cinder,Line,BUG,0.7,0.69,39596.02,5180250924.32,71973.96,0.07,0.13,181,0,0.342
cinder,Module,BUG,0.96,0.96,131.99,33676.62,183.51,0.22,0.45,181,0,0.342
nixpkgs,Line,DOCS,1.0,1.0,903.66,16934893.71,4115.2,0.03,0.06,93,0,0.516
nixpkgs,Module,DOCS,0.99,0.99,19.5,3849.8,62.05,0.1,0.16,93,0,0.516
angular.js,Line,REFACTOR,0.95,0.95,3725.12,92595542.87,9622.66,0.15,0.27,204,0,0.305
angular.js,Module,REFACTOR,0.98,0.98,33.77,5151.94,71.78,0.15,0.29,204,0,0.305
Odin,Line,FEATURE,1.0,1.0,27.0,19898.2,141.06,0.94,0.94,35,0,0.669
Odin,Module,FEATURE,1.0,1.0,0.6,6.66,2.58,0.94,0.94,35,0,0.669
elasticsearch,Line,DOCS,0.99,0.99,53776.35,17674017563.48,132943.66,0.12,0.17,270,0,0.296
elasticsearch,Module,DOCS,1.0,1.0,1343.44,6739441.76,2596.04,0.24,0.35,270,0,0.296
Odin,Line,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35,0,0.682
Odin,Module,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35,0,0.682
brew,Line,DOCS,0.93,0.93,319.46,910827.28,954.37,0.07,0.1,152,0,0.45
brew,Module,DOCS,0.86,0.86,14.83,924.14,30.4,0.09,0.17,152,0,0.45
react,Line,REFACTOR,0.99,0.99,5725.27,678843536.55,26054.63,0.06,0.08,130,0,0.577
react,Module,REFACTOR,0.99,0.99,133.43,324564.1,569.71,0.02,0.05,130,0,0.577
Odin,Line,RELEASE,1.0,1.0,1.11,12.66,3.56,0.89,0.89,35,0,0.656
Odin,Module,RELEASE,0.93,0.92,0.2,0.43,0.65,0.89,0.89,35,0,0.656
nova,Line,RELEASE,0.96,0.96,1749.96,27640776.72,5257.45,0.04,0.06,234,0,0.455
nova,Module,RELEASE,0.95,0.95,6.75,249.29,15.79,0.23,0.34,234,0,0.455
elasticsearch,Line,REFACTOR,1.0,1.0,26932.85,4901508884.82,70010.78,0.17,0.29,270,0,0.437
elasticsearch,Module,REFACTOR,1.0,1.0,618.06,2982728.13,1727.06,0.11,0.27,270,0,0.437
linux,Line,BUG,0.97,0.97,2576.59,38579710.57,6211.26,0.18,0.32,640,0,0.136
linux,Module,BUG,0.99,0.99,69.33,23071.31,151.89,0.39,0.65,640,0,0.136
nixpkgs,Line,REFACTOR,0.98,0.98,1556.19,25361109.79,5035.98,0.03,0.08,93,0,0.533
nixpkgs,Module,REFACTOR,0.99,0.99,37.66,18928.07,137.58,0.04,0.09,93,0,0.533
angular.js,Line,TESTING,0.8,0.8,4448.85,59990217.32,7745.34,0.06,0.13,204,0,0.281
angular.js,Module,TESTING,0.94,0.94,33.64,3634.42,60.29,0.19,0.38,204,0,0.281
cinder,Line,DOCS,0.99,0.99,545.25,1269405.97,1126.68,0.1,0.15,181,0,0.526
cinder,Module,DOCS,0.99,0.99,14.23,1249.51,35.35,0.14,0.23,181,0,0.526
mesos,Line,TESTING,0.99,0.99,1561.4,8336163.15,2887.24,0.14,0.22,257,0,0.478
mesos,Module,TESTING,0.99,0.99,18.23,1136.13,33.71,0.17,0.25,257,0,0.478
react,Line,TESTING,0.98,0.98,52306.99,64009139286.12,253000.28,0.05,0.12,130,0,0.4
react,Module,TESTING,1.0,1.0,761.18,9932499.65,3151.59,0.05,0.08,130,0,0.4
kubernetes,Line,FEATURE,0.8,0.8,1294.84,14405138.3,3795.41,0.07,0.11,641,0,0.531
kubernetes,Module,FEATURE,0.91,0.91,46.42,10575.82,102.84,0.05,0.11,641,0,0.531
lock,Line,FEATURE,0.99,0.99,1950.47,170324528.07,13050.84,0.96,0.96,492,0,0.672
lock,Module,FEATURE,0.9,0.9,66.2,190676.39,436.67,0.97,0.97,492,0,0.672
nova,Line,SUPPORT,0.95,0.95,9785.7,732484038.88,27064.44,0.08,0.17,234,0,0.372
nova,Module,SUPPORT,0.92,0.92,344.02,1069098.41,1033.97,0.12,0.23,234,0,0.372
linux,Line,DOCS,0.98,0.98,766.08,21815945.51,4670.75,0.08,0.15,640,0,0.504
linux,Module,DOCS,0.99,0.99,11.08,3522.49,59.35,0.16,0.29,640,0,0.504
mesos,Line,FEATURE,0.93,0.93,7.18,640.72,25.31,0.85,0.87,257,0,0.638
mesos,Module,FEATURE,0.99,0.99,0.08,0.08,0.28,0.9,0.96,257,0,0.638
Odin,Line,SUPPORT,1.0,1.0,268.82,520546.23,721.49,0.8,0.83,35,0,0.617
Odin,Module,SUPPORT,0.99,0.99,1.92,17.79,4.22,0.77,0.89,35,0,0.617
elasticsearch,Line,TESTING,1.0,1.0,111402.26,36798479285.77,191829.3,0.18,0.23,270,0,0.31
elasticsearch,Module,TESTING,1.0,1.0,2823.98,51043956.15,7144.51,0.21,0.31,270,0,0.31
lock,Line,UPGRADE,1.0,1.0,682.24,74821940.32,8649.97,0.67,0.68,492,0,0.664
lock,Module,UPGRADE,1.0,1.0,9.26,5441.57,73.77,0.36,0.37,492,0,0.664
brew,Line,REFACTOR,0.99,0.99,721.54,12388616.3,3519.75,0.07,0.12,152,0,0.557
brew,Module,REFACTOR,1.0,1.0,23.78,19749.43,140.53,0.05,0.11,152,0,0.557
angular.js,Line,FEATURE,0.96,0.96,2932.31,32938844.93,5739.24,0.17,0.29,204,0,0.319
angular.js,Module,FEATURE,0.97,0.97,46.77,10966.68,104.72,0.23,0.36,204,0,0.319
kubernetes,Line,UPGRADE,0.92,0.92,3322.85,131720863.07,11476.97,0.06,0.09,641,0,0.459
kubernetes,Module,UPGRADE,0.88,0.88,64.05,27145.35,164.76,0.03,0.09,641,0,0.459
nova,Line,OTHER,0.84,0.84,245973.0,328298041719.04,572972.99,0.09,0.16,234,0,0.16
nova,Module,OTHER,0.99,0.99,1241.15,29112961.4,5395.64,0.39,0.55,234,0,0.16
nixpkgs,Line,TESTING,1.0,1.0,17809.8,15947758455.83,126284.43,0.06,0.11,93,0,0.416
nixpkgs,Module,TESTING,0.98,0.98,143.18,167910.04,409.77,0.1,0.17,93,0,0.416
react,Line,FEATURE,1.0,1.0,11140.08,4106250739.49,64080.03,0.02,0.02,130,0,0.6
react,Module,FEATURE,0.99,0.99,150.19,715314.97,845.76,0.03,0.08,130,0,0.6
cinder,Line,REFACTOR,0.92,0.92,2795.87,19309138.47,4394.22,0.1,0.2,181,0,0.558
cinder,Module,REFACTOR,0.93,0.93,14.63,510.45,22.59,0.1,0.22,181,0,0.558
lock,Line,RELEASE,0.98,0.98,586.64,27521794.79,5246.12,0.09,0.22,492,0,0.537
lock,Module,RELEASE,0.97,0.97,21.81,23359.14,152.84,0.21,0.37,492,0,0.537
elasticsearch,Line,FEATURE,0.99,0.99,93198.47,73351094204.35,270834.07,0.06,0.08,270,0,0.477
elasticsearch,Module,FEATURE,1.0,1.0,1039.14,8771679.92,2961.7,0.09,0.14,270,0,0.477
mesos,Line,UPGRADE,0.99,0.99,5025.1,1021622134.71,31962.82,0.03,0.04,257,0,0.524
mesos,Module,UPGRADE,0.99,0.99,9.43,3386.1,58.19,0.07,0.14,257,0,0.524
kubernetes,Line,RELEASE,0.66,0.66,15400.3,1156734669.34,34010.8,0.03,0.08,641,0,0.404
kubernetes,Module,RELEASE,0.03,0.02,127.5,50583.25,224.91,0.04,0.08,641,0,0.404
linux,Line,REFACTOR,0.94,0.94,569.55,2359073.79,1535.93,0.04,0.07,640,0,0.613
linux,Module,REFACTOR,0.97,0.97,3.5,101.29,10.06,0.09,0.15,640,0,0.613
Odin,Line,OTHER,0.88,0.86,8339.5,156875291.33,12524.99,0.09,0.26,35,0,0.425
Odin,Module,OTHER,0.99,0.99,56.43,7229.47,85.03,0.31,0.54,35,0,0.425
elasticsearch,Line,UPGRADE,1.0,1.0,18276.15,4381330906.45,66191.62,0.23,0.35,270,0,0.348
elasticsearch,Module,UPGRADE,1.0,1.0,2142.66,22479414.49,4741.25,0.17,0.24,270,0,0.348
angular.js,Line,UPGRADE,0.96,0.96,3122.14,77358844.93,8795.39,0.03,0.05,204,0,0.502
angular.js,Module,UPGRADE,0.98,0.98,13.07,838.69,28.96,0.11,0.17,204,0,0.502
brew,Line,TESTING,0.95,0.95,1002.25,6068802.32,2463.49,0.04,0.09,152,0,0.403
brew,Module,TESTING,0.93,0.93,42.75,6978.1,83.53,0.05,0.09,152,0,0.403
react,Line,UPGRADE,0.99,0.99,1178.2,15707939.57,3963.32,0.03,0.07,130,0,0.536
react,Module,UPGRADE,1.0,1.0,62.85,58921.02,242.74,0.04,0.05,130,0,0.536
kubernetes,Line,SUPPORT,0.82,0.82,83849.18,106756706144.43,326736.45,0.05,0.11,641,0,0.448
kubernetes,Module,SUPPORT,0.85,0.85,459.04,3051753.29,1746.93,0.06,0.15,641,0,0.448
nixpkgs,Line,FEATURE,1.0,1.0,10478.08,4943643181.1,70311.05,0.02,0.06,93,0,0.538
nixpkgs,Module,FEATURE,0.96,0.96,4.3,120.77,10.99,0.09,0.18,93,0,0.538
lock,Line,SUPPORT,0.99,0.99,551.0,20797389.59,4560.42,0.02,0.02,492,0,0.638
lock,Module,SUPPORT,0.99,0.99,8.95,6252.8,79.07,0.35,0.36,492,0,0.638
linux,Line,TESTING,0.76,0.76,1972.74,34561794.93,5878.93,0.06,0.1,640,0,0.464
linux,Module,TESTING,0.99,0.99,8.53,433.07,20.81,0.16,0.28,640,0,0.464
mesos,Line,RELEASE,0.93,0.93,121.21,48609.67,220.48,0.07,0.11,257,0,0.538
mesos,Module,RELEASE,0.99,0.99,1.08,4.39,2.09,0.16,0.27,257,0,0.538
cf-deployment,Line,BUG,0.92,0.92,57.81,25602.54,160.01,0.03,0.06,192,0,0.546
cf-deployment,Module,BUG,0.91,0.91,4.55,195.83,13.99,0.09,0.15,192,0,0.546
cinder,Line,TESTING,0.94,0.94,1999.21,11568075.21,3401.19,0.13,0.23,181,0,0.437
cinder,Module,TESTING,0.96,0.96,118.33,58941.78,242.78,0.08,0.15,181,0,0.437
brew,Line,FEATURE,0.99,0.99,11.19,3205.63,56.62,0.89,0.89,152,0,0.658
brew,Module,FEATURE,1.0,1.0,0.09,0.48,0.7,0.93,0.94,152,0,0.658
react,Line,RELEASE,0.95,0.95,9899.27,972930182.19,31191.83,0.03,0.05,130,0,0.449
react,Module,RELEASE,1.0,1.0,151.04,804917.9,897.17,0.08,0.18,130,0,0.449
angular.js,Line,RELEASE,0.89,0.89,107.57,31358.05,177.08,0.08,0.17,204,0,0.446
angular.js,Module,RELEASE,0.97,0.97,2.72,20.58,4.54,0.32,0.42,204,0,0.446
kubernetes,Line,OTHER,0.82,0.82,372019.76,642822284767.95,801761.99,0.07,0.14,641,0,0.291
kubernetes,Module,OTHER,0.94,0.94,2451.66,21462408.02,4632.75,0.12,0.23,641,0,0.291
elasticsearch,Line,RELEASE,0.97,0.97,8257.38,267942028.18,16368.93,0.15,0.26,270,0,0.322
elasticsearch,Module,RELEASE,0.99,0.99,513.22,1563557.71,1250.42,0.16,0.22,270,0,0.322
office-js,Line,BUG,0.98,0.98,8058.55,5691544134.7,75442.32,0.48,0.48,307,0,0.662
office-js,Module,BUG,1.0,1.0,3.61,750.97,27.4,0.88,0.88,307,0,0.662
cf-deployment,Line,DOCS,0.98,0.98,24.3,13769.67,117.34,0.23,0.25,192,0,0.649
cf-deployment,Module,DOCS,0.99,0.99,0.4,7.92,2.81,0.93,0.95,192,0,0.649
nixpkgs,Line,UPGRADE,0.99,0.99,934.96,10612638.21,3257.7,0.13,0.23,93,0,0.412
nixpkgs,Module,UPGRADE,0.98,0.98,38.96,16661.97,129.08,0.16,0.28,93,0,0.412
lock,Line,OTHER,0.98,0.98,44962.31,26935375828.88,164120.0,0.15,0.27,492,0,0.344
lock,Module,OTHER,0.93,0.93,187.49,507108.73,712.12,0.08,0.2,492,0,0.344
brew,Line,UPGRADE,0.94,0.94,218.77,290917.45,539.37,0.07,0.13,152,0,0.389
brew,Module,UPGRADE,0.99,0.99,18.88,5865.15,76.58,0.11,0.22,152,0,0.389
cinder,Line,FEATURE,0.96,0.96,326.99,623173.81,789.41,0.19,0.24,181,0,0.589
cinder,Module,FEATURE,0.95,0.95,5.45,187.93,13.71,0.13,0.2,181,0,0.589
office-js,Line,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307,0,0.682
office-js,Module,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307,0,0.682
mesos,Line,SUPPORT,0.98,0.98,511.88,1177741.43,1085.24,0.1,0.16,257,0,0.514
mesos,Module,SUPPORT,0.98,0.98,9.79,359.32,18.96,0.13,0.21,257,0,0.514
elasticsearch,Line,SUPPORT,0.99,0.99,124665.8,83004287346.42,288104.65,0.09,0.26,270,0,0.339
elasticsearch,Module,SUPPORT,0.99,0.99,2861.29,48248157.02,6946.09,0.17,0.27,270,0,0.339
react,Line,SUPPORT,1.0,1.0,9765.64,1568310160.88,39601.9,0.05,0.11,130,0,0.477
react,Module,SUPPORT,1.0,1.0,147.02,222293.89,471.48,0.05,0.1,130,0,0.477
office-js,Line,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307,0,0.682
office-js,Module,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307,0,0.682
linux,Line,FEATURE,0.92,0.92,190.86,749534.72,865.76,0.06,0.13,640,0,0.562
linux,Module,FEATURE,0.98,0.98,4.36,124.01,11.14,0.12,0.21,640,0,0.562
cf-deployment,Line,REFACTOR,1.0,1.0,8.2,3420.58,58.49,0.98,0.98,192,0,0.672
cf-deployment,Module,REFACTOR,1.0,1.0,0.17,2.32,1.52,0.97,0.97,192,0,0.672
angular.js,Line,SUPPORT,0.91,0.91,57.91,33313.52,182.52,0.08,0.11,204,0,0.606
angular.js,Module,SUPPORT,0.94,0.94,1.92,31.97,5.65,0.11,0.17,204,0,0.606
office-js,Line,TESTING,1.0,1.0,2089.59,547110317.06,23390.39,0.99,1.0,307,0,0.677
office-js,Module,TESTING,1.0,1.0,2.19,709.69,26.64,0.99,0.99,307,0,0.677
office-js,Line,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307,0,0.682
office-js,Module,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307,0,0.682
elasticsearch,Line,OTHER,1.0,1.0,759044.88,2354241423498.96,1534353.75,0.21,0.28,270,0,0.235
elasticsearch,Module,OTHER,1.0,1.0,37008.57,8460555042.17,91981.28,0.21,0.28,270,0,0.235
react,Line,OTHER,0.99,0.99,312791.96,1637482073270.46,1279641.38,0.1,0.2,130,0,0.155
react,Module,OTHER,0.99,0.99,8290.38,1339702941.74,36601.95,0.13,0.2,130,0,0.155
office-js,Line,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307,0,0.682
office-js,Module,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307,0,0.682
linux,Line,UPGRADE,0.95,0.95,75.25,309937.31,556.72,0.03,0.07,640,0,0.625
linux,Module,UPGRADE,0.91,0.91,1.02,15.57,3.95,0.35,0.43,640,0,0.625
brew,Line,RELEASE,0.94,0.94,4.37,251.11,15.85,0.61,0.61,152,0,0.645
brew,Module,RELEASE,0.96,0.96,0.24,0.82,0.91,0.86,0.87,152,0,0.645
nixpkgs,Line,RELEASE,0.97,0.97,661.34,5760796.3,2400.17,0.06,0.12,93,0,0.443
nixpkgs,Module,RELEASE,0.98,0.98,22.77,3123.68,55.89,0.1,0.19,93,0,0.443
cinder,Line,UPGRADE,0.9,0.9,131.55,39034.26,197.57,0.08,0.21,181,0,0.551
cinder,Module,UPGRADE,0.89,0.89,5.36,97.98,9.9,0.15,0.23,181,0,0.551
socket.io,Line,BUG,0.99,0.99,215.04,615539.41,784.56,0.06,0.12,127,0,0.511
socket.io,Module,BUG,0.99,0.99,13.44,3185.94,56.44,0.13,0.25,127,0,0.511
office-js,Line,RELEASE,0.83,0.83,70842.28,72782995165.93,269783.24,0.31,0.51,307,0,0.455
office-js,Module,RELEASE,0.78,0.78,24.7,8007.33,89.48,0.5,0.55,307,0,0.455
d3,Line,BUG,0.94,0.94,142.83,168152.56,410.06,0.06,0.12,262,0,0.527
d3,Module,BUG,0.97,0.97,7.49,564.94,23.77,0.2,0.34,262,0,0.527
mesos,Line,OTHER,0.97,0.97,12380.4,1168473255.38,34182.94,0.11,0.19,257,0,0.381
mesos,Module,OTHER,0.98,0.98,209.49,99052.58,314.73,0.11,0.18,257,0,0.381
office-js,Line,SUPPORT,-0.0,-0.01,1762.73,953911721.98,30885.46,1.0,1.0,307,0,0.671
office-js,Module,SUPPORT,1.0,1.0,1.07,348.3,18.66,1.0,1.0,307,0,0.671
d3,Line,DOCS,-0.0,-0.02,0.02,0.06,0.25,1.0,1.0,262,0,0.681
d3,Module,DOCS,-0.0,-0.02,0.0,0.0,0.06,1.0,1.0,262,0,0.681
angular.js,Line,OTHER,0.93,0.93,37540.29,6094370632.04,78066.45,0.13,0.24,204,0,0.199
angular.js,Module,OTHER,0.82,0.82,732.13,1432002.46,1196.66,0.07,0.14,204,0,0.199
cf-deployment,Line,TESTING,0.98,0.98,239.52,1605373.34,1267.03,0.03,0.08,192,0,0.531
cf-deployment,Module,TESTING,0.91,0.91,4.3,147.39,12.14,0.06,0.15,192,0,0.531
cf-deployment,Line,FEATURE,1.0,1.0,0.29,5.54,2.35,0.98,0.98,192,0,0.677
cf-deployment,Module,FEATURE,1.0,1.0,0.03,0.06,0.24,0.98,0.98,192,0,0.677
linux,Line,RELEASE,0.99,0.99,571.08,41841690.03,6468.52,0.04,0.1,640,0,0.496
linux,Module,RELEASE,0.92,0.92,4.78,431.43,20.77,0.18,0.32,640,0,0.496
d3,Line,REFACTOR,1.0,1.0,132.94,3457073.24,1859.32,0.97,0.98,262,0,0.674
d3,Module,REFACTOR,1.0,1.0,1.54,477.7,21.86,0.98,0.98,262,0,0.674
office-js,Line,OTHER,0.21,0.2,213320.08,109237846288.24,330511.49,0.21,0.41,307,0,0.341
office-js,Module,OTHER,0.49,0.48,107.99,16837.73,129.76,0.2,0.75,307,0,0.341
nixpkgs,Line,SUPPORT,0.97,0.97,3121.15,78996282.03,8887.99,0.1,0.19,93,0,0.415
nixpkgs,Module,SUPPORT,1.0,1.0,71.85,47823.91,218.69,0.17,0.29,93,0,0.415
socket.io,Line,DOCS,1.0,1.0,3733.76,781289809.42,27951.56,0.04,0.04,127,0,0.632
socket.io,Module,DOCS,1.0,1.0,56.3,163364.23,404.18,0.04,0.06,127,0,0.632
brew,Line,SUPPORT,1.0,1.0,244.6,2260842.91,1503.61,0.06,0.11,152,0,0.535
brew,Module,SUPPORT,0.98,0.98,8.87,1161.61,34.08,0.1,0.17,152,0,0.535
linux,Line,SUPPORT,0.95,0.95,4140.79,329075410.67,18140.44,0.12,0.21,640,0,0.368
linux,Module,SUPPORT,0.99,0.99,28.76,7370.83,85.85,0.25,0.4,640,0,0.368
cinder,Line,RELEASE,0.99,0.99,335.21,1682002.92,1296.92,0.07,0.16,181,0,0.554
cinder,Module,RELEASE,0.96,0.96,5.6,152.95,12.37,0.14,0.2,181,0,0.554
webpack,Line,BUG,0.99,0.99,5624.24,1139672309.72,33759.03,0.07,0.1,424,0,0.367
webpack,Module,BUG,0.95,0.95,39.84,11638.23,107.88,0.1,0.19,424,0,0.367
jekyll,Line,BUG,0.97,0.97,473.2,3422409.62,1849.98,0.09,0.25,138,0,0.391
jekyll,Module,BUG,0.98,0.98,29.05,5921.89,76.95,0.14,0.3,138,0,0.391
cf-deployment,Line,UPGRADE,1.0,1.0,4.38,394.0,19.85,0.74,0.74,192,0,0.667
cf-deployment,Module,UPGRADE,0.99,0.99,0.05,0.07,0.26,0.96,0.97,192,0,0.667
socket.io,Line,REFACTOR,1.0,1.0,19.18,6896.2,83.04,0.94,0.94,127,0,0.666
socket.io,Module,REFACTOR,0.99,0.99,0.22,1.18,1.09,0.93,0.94,127,0,0.666
d3,Line,TESTING,1.0,1.0,240.19,8967403.83,2994.56,0.03,0.07,262,0,0.613
d3,Module,TESTING,0.99,0.99,7.0,976.85,31.25,0.07,0.1,262,0,0.613
lodash,Line,BUG,1.0,1.0,522.25,13632724.13,3692.25,0.02,0.04,414,0,0.601
lodash,Module,BUG,1.0,1.0,3.79,232.69,15.25,0.04,0.08,414,0,0.601
d3,Line,FEATURE,1.0,1.0,0.18,8.79,2.97,1.0,1.0,262,0,0.68
d3,Module,FEATURE,1.0,1.0,0.02,0.06,0.25,1.0,1.0,262,0,0.68
brew,Line,OTHER,0.93,0.93,3744.14,42323140.53,6505.62,0.08,0.16,152,0,0.199
brew,Module,OTHER,0.91,0.91,234.5,191256.31,437.33,0.13,0.27,152,0,0.199
nixpkgs,Line,OTHER,0.99,0.99,133880.27,84724173110.47,291074.17,0.09,0.18,93,0,0.312
nixpkgs,Module,OTHER,0.99,0.99,2463.4,41947247.32,6476.67,0.11,0.31,93,0,0.312
d3,Line,UPGRADE,1.0,1.0,11.76,17824.1,133.51,0.98,0.98,262,0,0.678
d3,Module,UPGRADE,1.0,1.0,0.12,1.19,1.09,0.98,0.98,262,0,0.678
webpack,Line,DOCS,0.99,0.99,148.85,929438.89,964.07,0.66,0.66,424,0,0.658
webpack,Module,DOCS,0.99,0.99,1.85,138.04,11.75,0.84,0.86,424,0,0.658
requests,Line,BUG,0.84,0.84,53.49,7825.87,88.46,0.15,0.22,137,0,0.388
requests,Module,BUG,0.88,0.88,3.63,27.52,5.25,0.2,0.31,137,0,0.388
jekyll,Line,DOCS,0.99,0.99,773.12,8505724.41,2916.46,0.05,0.1,138,0,0.485
jekyll,Module,DOCS,1.0,1.0,44.0,26982.5,164.26,0.08,0.23,138,0,0.485
cinder,Line,SUPPORT,0.97,0.97,3714.27,41128457.94,6413.15,0.17,0.28,181,0,0.423
cinder,Module,SUPPORT,0.98,0.98,28.03,2158.63,46.46,0.33,0.43,181,0,0.423
linux,Line,OTHER,0.95,0.95,33521.52,7154074397.06,84581.76,0.1,0.2,640,0,0.119
linux,Module,OTHER,0.94,0.94,1001.82,2587011.55,1608.42,0.17,0.24,640,0,0.119
json-server,Line,BUG,1.0,1.0,612.48,8697259.79,2949.11,0.02,0.05,121,0,0.546
json-server,Module,BUG,1.0,1.0,6.85,2945.77,54.27,0.08,0.18,121,0,0.546
socket.io,Line,TESTING,1.0,1.0,5293.54,847125170.85,29105.41,0.16,0.21,127,0,0.587
socket.io,Module,TESTING,1.0,1.0,1.83,16.62,4.08,0.2,0.34,127,0,0.587
cf-deployment,Line,RELEASE,0.97,0.97,508.65,2983713.92,1727.34,0.0,0.04,192,0,0.526
cf-deployment,Module,RELEASE,0.97,0.97,4.98,218.69,14.79,0.19,0.26,192,0,0.526
json-server,Line,DOCS,1.0,1.0,0.22,2.01,1.42,0.98,0.98,121,0,0.678
json-server,Module,DOCS,1.0,1.0,0.02,0.03,0.18,0.99,0.99,121,0,0.678
lodash,Line,DOCS,1.0,1.0,903.65,2733870.92,1653.44,0.08,0.15,414,0,0.588
lodash,Module,DOCS,1.0,1.0,11.56,267.61,16.36,0.09,0.14,414,0,0.588
socket.io,Line,FEATURE,1.0,1.0,298.48,7086145.87,2661.98,0.22,0.23,127,0,0.657
socket.io,Module,FEATURE,1.0,1.0,14.76,9654.34,98.26,0.43,0.43,127,0,0.657
webpack,Line,REFACTOR,0.98,0.98,879.3,6198092.23,2489.6,0.05,0.08,424,0,0.593
webpack,Module,REFACTOR,0.99,0.99,34.45,35324.8,187.95,0.02,0.06,424,0,0.593
d3,Line,RELEASE,1.0,1.0,4.51,879.93,29.66,0.95,0.95,262,0,0.647
d3,Module,RELEASE,0.99,0.99,0.3,2.26,1.5,0.9,0.9,262,0,0.647
requests,Line,DOCS,0.94,0.94,60.37,25960.25,161.12,0.07,0.15,137,0,0.509
requests,Module,DOCS,0.89,0.89,2.44,17.84,4.22,0.09,0.22,137,0,0.509
socket.io,Line,UPGRADE,1.0,1.0,0.06,0.15,0.39,0.97,0.98,127,0,0.673
socket.io,Module,UPGRADE,1.0,1.0,0.01,0.01,0.09,0.99,0.99,127,0,0.673
lodash,Line,REFACTOR,1.0,1.0,1.9,710.43,26.65,0.99,0.99,414,0,0.666
lodash,Module,REFACTOR,1.0,1.0,0.03,0.09,0.3,0.99,0.99,414,0,0.666
cf-deployment,Line,SUPPORT,0.96,0.96,43.48,22952.06,151.5,0.01,0.02,192,0,0.635
cf-deployment,Module,SUPPORT,1.0,1.0,2.52,475.49,21.81,0.05,0.08,192,0,0.635
jekyll,Line,REFACTOR,0.96,0.96,30.81,6933.34,83.27,0.07,0.09,138,0,0.6
jekyll,Module,REFACTOR,0.93,0.93,1.11,7.28,2.7,0.07,0.12,138,0,0.6
video.js,Line,BUG,0.95,0.95,6391.74,730159483.39,27021.46,0.05,0.09,398,0,0.452
video.js,Module,BUG,0.99,0.99,100.47,189790.87,435.65,0.11,0.2,398,0,0.452
json-server,Line,REFACTOR,0.99,0.99,18.39,5835.3,76.39,0.92,0.92,121,0,0.658
json-server,Module,REFACTOR,0.98,0.98,0.49,4.44,2.11,0.93,0.94,121,0,0.658
cinder,Line,OTHER,0.94,0.94,204180.53,296425726367.05,544449.93,0.13,0.19,181,0,0.279
cinder,Module,OTHER,0.99,0.99,360.57,243638.8,493.6,0.28,0.43,181,0,0.279
socket.io,Line,RELEASE,1.0,1.0,88.15,157927.83,397.4,0.37,0.52,127,0,0.496
socket.io,Module,RELEASE,1.0,1.0,10.65,3246.83,56.98,0.54,0.9,127,0,0.496
json-server,Line,TESTING,1.0,1.0,266.11,7001856.05,2646.1,0.81,0.83,121,0,0.65
json-server,Module,TESTING,1.0,1.0,3.11,1029.86,32.09,0.89,0.93,121,0,0.65
pm2,Line,BUG,0.91,0.91,259.0,297394.15,545.34,0.09,0.16,137,0,0.35
pm2,Module,BUG,0.79,0.78,16.82,997.04,31.58,0.14,0.24,137,0,0.35
d3,Line,SUPPORT,0.98,0.98,29.06,6423.25,80.15,0.19,0.21,262,0,0.655
d3,Module,SUPPORT,0.98,0.98,0.55,7.58,2.75,0.78,0.8,262,0,0.655
lodash,Line,TESTING,1.0,1.0,495.43,2654569.38,1629.28,0.05,0.08,414,0,0.59
lodash,Module,TESTING,1.0,1.0,6.17,1201.83,34.67,0.06,0.08,414,0,0.59
json-server,Line,FEATURE,-0.01,-0.04,0.27,9.0,3.0,0.99,0.99,121,0,0.68
json-server,Module,FEATURE,-0.01,-0.04,0.03,0.13,0.36,0.99,0.99,121,0,0.68
webpack,Line,TESTING,0.98,0.98,556.34,2927866.19,1711.1,0.06,0.13,424,0,0.497
webpack,Module,TESTING,0.96,0.96,19.36,3217.8,56.73,0.12,0.18,424,0,0.497
video.js,Line,DOCS,1.0,1.0,25470.93,77593829069.67,278556.69,0.02,0.03,398,0,0.613
video.js,Module,DOCS,0.99,0.99,72.95,298867.83,546.69,0.05,0.07,398,0,0.613
cf-deployment,Line,OTHER,0.87,0.87,1673.72,15982407.64,3997.8,0.07,0.12,192,0,0.26
cf-deployment,Module,OTHER,0.83,0.83,30.48,2167.55,46.56,0.09,0.19,192,0,0.26
