Project,Model,Task,R_Squared,R_Squared_Adj,MAE,MSE,RMSE,PRED_25,PRED_50,T_Records
react,Line,DOCS,0.89,0.88,43224.23,4393339105.44,66282.27,0.05,0.05,20
react,Module,DOCS,0.96,0.95,284.21,162059.14,402.57,0.1,0.25,20
Odin,Line,OTHER,0.84,0.82,8810.67,142859464.75,11952.38,0.18,0.36,22
Odin,Module,OTHER,0.95,0.94,80.41,14418.25,120.08,0.18,0.68,22
cf-deployment,Line,BUG,0.77,0.76,132.42,39121.14,197.79,0.07,0.14,42
cf-deployment,Module,BUG,0.83,0.82,9.06,561.9,23.7,0.19,0.29,42
nixpkgs,Line,REFACTOR,0.8,0.72,1780.24,8775101.48,2962.28,0.25,0.25,8
nixpkgs,Module,REFACTOR,0.82,0.68,15.98,376.11,19.39,0.12,0.25,8
cf-deployment,Line,DOCS,0.75,0.5,205.58,77333.03,278.09,0.0,0.2,5
cf-deployment,Module,DOCS,0.8,0.2,10.2,186.92,13.67,0.0,0.0,5
brew,Line,DOCS,0.81,0.81,378.58,1073811.27,1036.25,0.1,0.19,93
brew,Module,DOCS,0.85,0.84,17.34,941.72,30.69,0.09,0.27,93
react,Line,REFACTOR,0.78,0.69,13312.41,386913992.76,19670.13,0.25,0.25,8
react,Module,REFACTOR,0.77,0.6,572.75,615803.63,784.73,0.0,0.0,8
cinder,Line,DOCS,0.98,0.98,1947.27,7974916.49,2823.99,0.31,0.38,16
cinder,Module,DOCS,0.96,0.95,81.21,11777.33,108.52,0.06,0.31,16
office-js,Line,OTHER,0.75,1.25,2006.0,4024036.0,2006.0,1.0,1.0,2
office-js,Module,OTHER,0.75,1.12,177.0,31329.0,177.0,0.0,0.0,2
linux,Line,DOCS,0.89,0.87,187.0,204124.35,451.8,0.25,0.25,12
linux,Module,DOCS,0.87,0.82,3.77,120.06,10.96,0.58,0.67,12
elasticsearch,Line,DOCS,1.0,1.0,29190.59,8607671903.2,92777.54,0.38,0.45,171
elasticsearch,Module,DOCS,1.0,1.0,983.33,5501846.55,2345.6,0.4,0.57,171
nixpkgs,Line,TESTING,0.81,0.78,4272.0,77619129.39,8810.17,0.13,0.33,15
nixpkgs,Module,TESTING,0.91,0.89,26.45,1516.1,38.94,0.27,0.6,15
cf-deployment,Line,TESTING,0.89,0.88,148.01,104751.51,323.65,0.18,0.36,45
cf-deployment,Module,TESTING,0.86,0.85,5.48,163.61,12.79,0.22,0.62,45
brew,Line,REFACTOR,0.87,0.86,436.75,382344.41,618.34,0.17,0.3,54
brew,Module,REFACTOR,0.87,0.86,8.35,171.78,13.11,0.28,0.44,54
react,Line,TESTING,0.93,0.92,36495.71,13563724624.46,116463.4,0.04,0.23,26
react,Module,TESTING,0.93,0.92,1231.06,15699422.02,3962.25,0.23,0.38,26
cinder,Line,REFACTOR,0.93,0.91,5765.56,46115223.64,6790.82,0.5,0.83,12
cinder,Module,REFACTOR,0.89,0.85,19.85,802.89,28.34,0.42,0.92,12
linux,Line,TESTING,0.86,0.85,73.08,18994.57,137.82,0.09,0.23,22
linux,Module,TESTING,0.92,0.91,1.7,5.14,2.27,0.18,0.41,22
elasticsearch,Line,REFACTOR,1.0,1.0,22168.99,1983321615.95,44534.5,0.38,0.57,106
elasticsearch,Module,REFACTOR,1.0,1.0,584.08,1496961.1,1223.5,0.45,0.62,106
nixpkgs,Line,FEATURE,0.87,0.78,420.92,552641.99,743.4,0.17,0.17,6
nixpkgs,Module,FEATURE,0.86,0.65,8.02,86.13,9.28,0.0,0.0,6
d3,Line,BUG,0.91,0.91,244.71,493704.52,702.64,0.1,0.25,79
d3,Module,BUG,0.93,0.93,10.93,1052.71,32.45,0.3,0.51,79
cf-deployment,Line,UPGRADE,0.98,0.97,26.62,979.68,31.3,0.17,0.33,6
cf-deployment,Module,UPGRADE,0.89,0.73,0.49,0.52,0.72,0.67,0.83,6
react,Line,FEATURE,0.9,0.85,5478.45,102205077.02,10109.65,0.29,0.29,7
react,Module,FEATURE,0.89,0.78,306.49,478200.65,691.52,0.14,0.29,7
brew,Line,TESTING,0.9,0.9,1054.41,6411905.35,2532.17,0.08,0.15,110
brew,Module,TESTING,0.93,0.93,42.25,7803.56,88.34,0.07,0.19,110
cinder,Line,TESTING,0.97,0.97,1355.77,9343607.86,3056.73,0.48,0.67,21
cinder,Module,TESTING,0.93,0.92,72.23,39186.47,197.96,0.57,0.76,21
d3,Line,REFACTOR,0.89,0.78,944.71,3848803.13,1961.84,0.0,0.4,5
d3,Module,REFACTOR,0.89,0.56,8.24,224.26,14.98,0.6,0.6,5
linux,Line,FEATURE,0.88,0.85,16.04,917.18,30.28,0.3,0.3,10
linux,Module,FEATURE,0.92,0.88,1.46,10.96,3.31,0.6,0.8,10
elasticsearch,Line,TESTING,1.0,1.0,54338.78,10418795977.99,102072.5,0.31,0.4,178
elasticsearch,Module,TESTING,1.0,1.0,1051.7,6548432.93,2558.99,0.42,0.6,178
nixpkgs,Line,UPGRADE,0.87,0.85,637.17,1160642.17,1077.33,0.06,0.17,18
nixpkgs,Module,UPGRADE,0.95,0.94,16.12,468.62,21.65,0.17,0.33,18
cf-deployment,Line,RELEASE,0.85,0.85,1035.26,7835707.1,2799.23,0.11,0.2,81
cf-deployment,Module,RELEASE,0.98,0.98,4.8,83.41,9.13,0.44,0.69,81
linux,Line,UPGRADE,0.78,0.56,18.57,565.53,23.78,0.0,0.2,5
linux,Module,UPGRADE,0.96,0.84,0.35,0.14,0.37,0.4,1.0,5
react,Line,UPGRADE,0.87,0.84,5688.16,189816007.03,13777.37,0.0,0.23,13
react,Module,UPGRADE,0.87,0.83,248.38,583333.3,763.76,0.15,0.23,13
brew,Line,FEATURE,0.84,0.78,122.69,26578.33,163.03,0.12,0.38,8
brew,Module,FEATURE,0.8,0.65,1.99,11.38,3.37,0.12,0.62,8
cinder,Line,FEATURE,0.96,0.94,1486.9,3830916.38,1957.27,0.43,0.43,7
cinder,Module,FEATURE,0.95,0.9,11.52,283.04,16.82,0.43,0.57,7
d3,Line,TESTING,0.88,0.87,1484.26,67822003.68,8235.41,0.14,0.32,37
d3,Module,TESTING,0.88,0.87,23.61,4014.55,63.36,0.14,0.19,37
nixpkgs,Line,RELEASE,0.79,0.75,444.46,326151.35,571.1,0.07,0.21,14
nixpkgs,Module,RELEASE,0.87,0.83,6.64,75.03,8.66,0.07,0.57,14
elasticsearch,Line,FEATURE,0.99,0.99,273494.66,235429477420.99,485210.76,0.36,0.39,69
elasticsearch,Module,FEATURE,1.0,1.0,1305.32,8134188.22,2852.05,0.46,0.51,69
d3,Line,FEATURE,0.75,1.25,48.0,2304.0,48.0,0.0,0.0,2
d3,Module,FEATURE,0.75,1.12,4.0,16.0,4.0,0.0,0.0,2
cf-deployment,Line,SUPPORT,0.81,0.77,84.49,12652.44,112.48,0.0,0.15,13
cf-deployment,Module,SUPPORT,0.86,0.81,2.37,10.0,3.16,0.15,0.23,13
d3,Line,UPGRADE,0.75,1.25,2.0,4.0,2.0,0.0,1.0,2
d3,Module,UPGRADE,0.75,1.12,2.0,4.0,2.0,0.0,0.0,2
linux,Line,RELEASE,0.84,0.83,10.91,216.59,14.72,0.12,0.24,25
linux,Module,RELEASE,0.86,0.84,0.78,1.69,1.3,0.64,0.68,25
react,Line,RELEASE,0.86,0.84,16495.84,711639698.26,26676.58,0.07,0.07,15
react,Module,RELEASE,0.91,0.89,81.75,18425.37,135.74,0.27,0.47,15
brew,Line,UPGRADE,0.91,0.91,193.87,427153.69,653.57,0.16,0.32,118
brew,Module,UPGRADE,0.91,0.91,25.7,9261.1,96.23,0.18,0.35,118
cinder,Line,UPGRADE,0.99,0.99,53.09,8625.45,92.87,0.69,0.69,13
cinder,Module,UPGRADE,0.99,0.99,2.22,22.44,4.74,0.77,1.0,13
nixpkgs,Line,SUPPORT,0.86,0.84,2448.26,39016591.6,6246.33,0.07,0.27,15
nixpkgs,Module,SUPPORT,0.93,0.91,30.64,3265.08,57.14,0.07,0.4,15
elasticsearch,Line,UPGRADE,1.0,1.0,15898.03,2845318151.62,53341.52,0.36,0.49,146
elasticsearch,Module,UPGRADE,1.0,1.0,2602.3,44646904.7,6681.83,0.35,0.47,146
cf-deployment,Line,OTHER,0.89,0.89,1208.95,12566036.1,3544.86,0.24,0.36,140
cf-deployment,Module,OTHER,0.94,0.94,27.63,2876.3,53.63,0.24,0.42,140
d3,Line,RELEASE,0.5,0.43,32.28,4693.53,68.51,0.0,0.0,17
d3,Module,RELEASE,0.96,0.95,0.95,6.63,2.58,0.0,0.0,17
linux,Line,SUPPORT,0.88,0.87,203.16,1001097.28,1000.55,0.14,0.26,42
linux,Module,SUPPORT,0.89,0.88,4.59,282.36,16.8,0.17,0.5,42
cinder,Line,RELEASE,0.92,0.89,82.56,15287.67,123.64,0.0,0.22,9
cinder,Module,RELEASE,0.93,0.89,12.96,478.02,21.86,0.22,0.33,9
react,Line,SUPPORT,0.83,0.81,22756.63,5271422621.07,72604.56,0.05,0.11,19
react,Module,SUPPORT,0.85,0.82,314.67,764436.12,874.32,0.11,0.21,19
brew,Line,RELEASE,0.79,0.76,34.81,2406.99,49.06,0.06,0.29,17
brew,Module,RELEASE,0.76,0.7,2.27,11.06,3.33,0.12,0.53,17
nixpkgs,Line,OTHER,0.95,0.95,17229.24,625703179.17,25014.06,0.17,0.5,24
nixpkgs,Module,OTHER,0.9,0.88,621.22,766176.22,875.31,0.21,0.42,24
elasticsearch,Line,RELEASE,0.99,0.99,3997.12,180994708.85,13453.43,0.24,0.4,173
elasticsearch,Module,RELEASE,0.99,0.99,244.02,543243.65,737.05,0.5,0.7,173
d3,Line,SUPPORT,0.91,0.9,123.82,33217.6,182.26,0.25,0.38,16
d3,Module,SUPPORT,0.93,0.91,3.71,56.45,7.51,0.44,0.81,16
linux,Line,OTHER,0.94,0.94,2111.3,81178547.65,9009.91,0.28,0.46,71
linux,Module,OTHER,0.93,0.93,29.1,23580.55,153.56,0.69,0.89,71
cinder,Line,SUPPORT,0.97,0.97,4638.48,67732240.23,8229.96,0.52,0.57,21
cinder,Module,SUPPORT,0.99,0.99,62.78,6124.59,78.26,0.48,0.81,21
react,Line,OTHER,0.91,0.91,281764.97,1040858756431.44,1020224.86,0.1,0.17,58
react,Module,OTHER,0.91,0.9,5319.34,389465968.71,19734.89,0.14,0.33,58
brew,Line,SUPPORT,0.79,0.78,636.38,6845814.03,2616.45,0.06,0.18,78
brew,Module,SUPPORT,0.83,0.82,15.69,1743.65,41.76,0.15,0.33,78
socket.io,Line,BUG,0.91,0.91,211.32,742159.65,861.49,0.17,0.29,72
socket.io,Module,BUG,0.94,0.94,11.77,3456.6,58.79,0.5,0.81,72
elasticsearch,Line,SUPPORT,1.0,1.0,73535.08,52105692036.9,228266.71,0.46,0.61,170
elasticsearch,Module,SUPPORT,1.0,1.0,2992.37,84206969.56,9176.44,0.49,0.65,170
d3,Line,OTHER,0.89,0.89,1732.98,36709513.68,6058.84,0.09,0.19,171
d3,Module,OTHER,0.94,0.94,26.44,8933.86,94.52,0.35,0.61,171
webpack,Line,BUG,0.84,0.84,4576.97,973705411.1,31204.25,0.08,0.18,119
webpack,Module,BUG,0.96,0.96,28.78,15206.95,123.32,0.24,0.39,119
cinder,Line,OTHER,0.99,0.99,22022.12,1252016047.09,35383.84,0.46,0.74,39
cinder,Module,OTHER,0.99,0.99,308.97,423483.01,650.76,0.72,0.92,39
brew,Line,OTHER,0.93,0.93,3789.67,100269155.19,10013.45,0.1,0.18,149
brew,Module,OTHER,0.95,0.95,223.11,330250.06,574.67,0.21,0.36,149
socket.io,Line,DOCS,0.94,0.92,37946.63,4555746953.94,67496.27,0.0,0.22,9
socket.io,Module,DOCS,0.93,0.89,640.13,886731.99,941.66,0.11,0.44,9
jekyll,Line,BUG,0.89,0.89,622.6,6214117.55,2492.81,0.1,0.25,59
jekyll,Module,BUG,0.95,0.95,18.74,2013.82,44.88,0.27,0.54,59
requests,Line,BUG,0.9,0.9,64.92,11604.12,107.72,0.08,0.31,95
requests,Module,BUG,0.95,0.95,3.5,33.89,5.82,0.4,0.68,95
elasticsearch,Line,OTHER,1.0,1.0,722370.08,3752530112192.11,1937144.84,0.39,0.6,225
elasticsearch,Module,OTHER,1.0,1.0,34485.6,7132862085.15,84456.27,0.48,0.7,225
webpack,Line,DOCS,0.82,0.78,637.42,4160092.92,2039.63,0.08,0.17,12
webpack,Module,DOCS,0.88,0.84,16.06,977.92,31.27,0.17,0.33,12
socket.io,Line,REFACTOR,0.84,0.79,164.9,40150.31,200.38,0.0,0.22,9
socket.io,Module,REFACTOR,0.83,0.73,3.07,14.12,3.76,0.11,0.22,9
lodash,Line,BUG,0.99,0.99,6176.74,170738869.21,13066.71,0.3,0.3,40
lodash,Module,BUG,1.0,1.0,22.07,1687.53,41.08,0.42,0.52,40
jekyll,Line,DOCS,0.86,0.85,1124.97,5588242.48,2363.95,0.12,0.28,32
jekyll,Module,DOCS,0.92,0.91,114.16,66699.5,258.26,0.25,0.44,32
requests,Line,DOCS,0.85,0.85,104.5,63417.16,251.83,0.11,0.25,64
requests,Module,DOCS,0.92,0.92,3.61,38.65,6.22,0.27,0.42,64
json-server,Line,BUG,0.81,0.78,4842.79,67704573.22,8228.28,0.0,0.0,17
json-server,Module,BUG,0.94,0.93,2.23,9.04,3.01,0.24,0.41,17
pm2,Line,BUG,0.85,0.85,378.22,568551.7,754.02,0.08,0.2,64
pm2,Module,BUG,0.91,0.91,15.76,1018.81,31.92,0.2,0.48,64
webpack,Line,REFACTOR,0.95,0.95,1670.19,43029978.95,6559.72,0.1,0.2,30
webpack,Module,REFACTOR,0.91,0.9,126.07,206045.89,453.92,0.17,0.3,30
json-server,Line,SUPPORT,0.85,0.85,1483.5,3150248.11,1774.89,0.0,0.0,3
json-server,Module,SUPPORT,0.75,1.5,3.5,15.0,3.87,0.0,0.33,3
video.js,Line,BUG,0.93,0.93,8108.19,981882320.58,31335.0,0.12,0.33,94
video.js,Module,BUG,1.0,1.0,205.51,399887.63,632.37,0.3,0.61,94
socket.io,Line,TESTING,0.91,0.9,16887.32,1753973075.59,41880.46,0.13,0.28,39
socket.io,Module,TESTING,0.98,0.98,4.36,61.15,7.82,0.33,0.56,39
pm2,Line,DOCS,0.92,0.88,111.44,35507.32,188.43,0.0,0.29,7
pm2,Module,DOCS,0.92,0.84,0.96,2.04,1.43,0.43,0.86,7
lodash,Line,DOCS,1.0,1.0,2698.15,22880367.84,4783.34,0.44,0.62,45
lodash,Module,DOCS,1.0,1.0,20.6,1206.65,34.74,0.38,0.58,45
jekyll,Line,REFACTOR,0.85,0.81,185.06,94913.5,308.08,0.1,0.2,10
jekyll,Module,REFACTOR,0.81,0.72,5.41,99.19,9.96,0.2,0.6,10
requests,Line,REFACTOR,0.76,0.69,303.54,255834.96,505.8,0.0,0.1,10
requests,Module,REFACTOR,0.83,0.74,1.91,4.98,2.23,0.1,0.2,10
socket.io,Line,FEATURE,0.95,0.9,1208.86,2168827.59,1472.69,0.0,0.2,5
socket.io,Module,FEATURE,0.95,0.8,152.16,29314.09,171.21,0.0,0.2,5
json-server,Line,OTHER,0.76,0.75,9718.21,1139027453.97,33749.48,0.05,0.14,42
json-server,Module,OTHER,0.94,0.94,94.81,46989.32,216.77,0.33,0.57,42
webpack,Line,TESTING,0.95,0.95,753.75,7000010.75,2645.75,0.09,0.18,68
webpack,Module,TESTING,0.98,0.98,31.21,6817.9,82.57,0.21,0.37,68
video.js,Line,DOCS,0.86,0.85,154241.21,444201485004.76,666484.42,0.04,0.08,24
video.js,Module,DOCS,0.87,0.85,380.91,2266338.65,1505.44,0.25,0.29,24
lodash,Line,REFACTOR,0.84,0.78,99.0,78408.0,280.01,0.88,0.88,8
lodash,Module,REFACTOR,0.84,0.72,1.25,12.5,3.54,0.88,0.88,8
pm2,Line,REFACTOR,0.88,0.84,945.8,2531645.41,1591.11,0.33,0.44,9
pm2,Module,REFACTOR,0.82,0.71,16.03,337.01,18.36,0.22,0.33,9
socket.io,Line,UPGRADE,0.7,0.4,0.69,0.88,0.94,0.6,0.8,5
socket.io,Module,UPGRADE,0.83,0.32,0.58,0.39,0.62,0.4,0.6,5
jekyll,Line,TESTING,0.92,0.92,187.15,236918.85,486.74,0.15,0.35,46
jekyll,Module,TESTING,0.89,0.88,14.25,2945.47,54.27,0.3,0.57,46
requests,Line,TESTING,0.84,0.84,168.83,169021.99,411.12,0.22,0.29,73
requests,Module,TESTING,0.93,0.93,2.08,33.0,5.74,0.62,0.81,73
webpack,Line,FEATURE,0.84,0.83,778.49,6807194.62,2609.06,0.07,0.18,28
webpack,Module,FEATURE,0.83,0.81,86.98,73701.33,271.48,0.14,0.32,28
video.js,Line,REFACTOR,1.0,1.0,2231.1,10583789.03,3253.27,0.64,0.64,11
video.js,Module,REFACTOR,1.0,1.0,202.45,164057.72,405.04,0.64,0.64,11
pm2,Line,TESTING,0.85,0.84,800.32,2758082.94,1660.75,0.11,0.3,27
pm2,Module,TESTING,0.9,0.89,13.46,654.38,25.58,0.37,0.52,27
lodash,Line,TESTING,1.0,1.0,1573.75,12267392.91,3502.48,0.28,0.36,47
lodash,Module,TESTING,1.0,1.0,37.09,4406.01,66.38,0.4,0.57,47
socket.io,Line,RELEASE,0.99,0.99,109.69,422229.12,649.79,0.6,0.88,75
socket.io,Module,RELEASE,0.99,0.99,14.85,7598.88,87.17,0.69,0.91,75
devise,Line,BUG,0.9,0.9,110.37,61706.9,248.41,0.23,0.39,57
devise,Module,BUG,0.92,0.92,10.0,528.12,22.98,0.28,0.49,57
jekyll,Line,FEATURE,0.83,0.8,62.51,6980.59,83.55,0.08,0.31,13
jekyll,Module,FEATURE,0.81,0.75,3.13,23.23,4.82,0.15,0.54,13
requests,Line,FEATURE,0.73,0.7,11.24,221.48,14.88,0.0,0.0,21
requests,Module,FEATURE,0.84,0.81,0.53,0.58,0.76,0.14,0.19,21
webpack,Line,UPGRADE,0.82,0.78,779.5,995113.73,997.55,0.0,0.17,12
webpack,Module,UPGRADE,0.96,0.94,8.1,125.78,11.22,0.17,0.33,12
pm2,Line,FEATURE,0.86,0.79,176.0,65494.23,255.92,0.43,0.71,7
pm2,Module,FEATURE,0.89,0.78,9.53,196.8,14.03,0.29,0.43,7
video.js,Line,TESTING,0.99,0.99,6460.44,206041837.94,14354.16,0.3,0.41,27
video.js,Module,TESTING,0.99,0.99,22.02,1444.94,38.01,0.41,0.56,27
lodash,Line,FEATURE,0.99,0.99,43.0,10099.14,100.49,0.71,0.71,14
lodash,Module,FEATURE,1.0,1.0,1.77,11.34,3.37,0.64,0.64,14
socket.io,Line,SUPPORT,0.88,0.86,379.81,512560.5,715.93,0.17,0.22,18
socket.io,Module,SUPPORT,0.94,0.93,4.57,30.67,5.54,0.28,0.44,18
devise,Line,DOCS,0.82,0.79,37.54,2637.33,51.35,0.07,0.21,14
devise,Module,DOCS,0.94,0.92,2.31,8.43,2.9,0.36,0.64,14
jekyll,Line,UPGRADE,0.96,0.95,44.14,4283.38,65.45,0.18,0.24,17
jekyll,Module,UPGRADE,0.97,0.96,6.97,183.03,13.53,0.35,0.53,17
pm2,Line,UPGRADE,0.84,0.68,187.49,87902.86,296.48,0.0,0.0,5
pm2,Module,UPGRADE,0.83,0.32,11.82,195.43,13.98,0.0,0.0,5
requests,Line,UPGRADE,0.76,0.71,298.32,239092.46,488.97,0.0,0.0,13
requests,Module,UPGRADE,0.78,0.71,4.8,62.42,7.9,0.46,0.54,13
pm2,Line,RELEASE,0.75,1.25,4.0,16.0,4.0,0.0,1.0,2
pm2,Module,RELEASE,0.75,1.12,2.0,4.0,2.0,0.0,0.0,2
webpack,Line,SUPPORT,0.84,0.83,249.13,336269.35,579.89,0.19,0.22,27
webpack,Module,SUPPORT,0.85,0.83,21.09,3315.28,57.58,0.3,0.44,27
video.js,Line,FEATURE,0.99,0.99,6714.81,209085934.15,14459.8,0.41,0.64,22
video.js,Module,FEATURE,0.99,0.99,232.27,224861.68,474.2,0.45,0.55,22
lodash,Line,UPGRADE,1.0,1.0,68.66,12237.17,110.62,0.54,0.62,13
lodash,Module,UPGRADE,1.0,1.0,2.15,12.11,3.48,0.62,0.69,13
devise,Line,REFACTOR,0.93,0.91,54.14,8085.91,89.92,0.11,0.11,9
devise,Module,REFACTOR,0.92,0.87,5.17,113.57,10.66,0.11,0.22,9
socket.io,Line,OTHER,0.83,0.83,6763.59,894981620.06,29916.24,0.05,0.18,79
socket.io,Module,OTHER,0.95,0.95,60.28,60998.7,246.98,0.37,0.49,79
jekyll,Line,RELEASE,0.98,0.98,173.06,119297.45,345.39,0.31,0.52,42
jekyll,Module,RELEASE,0.97,0.97,6.61,265.24,16.29,0.38,0.57,42
video.js,Line,UPGRADE,0.74,0.74,37.21,1730.56,41.6,0.33,0.33,3
video.js,Module,UPGRADE,0.84,1.32,0.92,1.2,1.1,0.33,0.67,3
requests,Line,RELEASE,0.8,0.79,4.82,42.79,6.54,0.06,0.16,31
requests,Module,RELEASE,0.84,0.82,0.51,0.47,0.69,0.23,0.35,31
pm2,Line,SUPPORT,0.87,0.85,73.35,13357.71,115.58,0.14,0.29,14
pm2,Module,SUPPORT,0.8,0.74,17.52,1478.72,38.45,0.21,0.5,14
webpack,Line,OTHER,0.97,0.97,2040.89,52034381.95,7213.49,0.08,0.24,143
webpack,Module,OTHER,0.97,0.97,74.81,86456.42,294.03,0.17,0.28,143
video.js,Line,RELEASE,0.89,0.82,907.67,3933715.03,1983.36,0.0,0.17,6
video.js,Module,RELEASE,0.88,0.7,43.52,9230.15,96.07,0.17,0.33,6
lodash,Line,RELEASE,0.93,0.91,67.96,19329.9,139.03,0.7,0.7,10
lodash,Module,RELEASE,0.98,0.97,0.98,5.46,2.34,0.9,0.9,10
devise,Line,TESTING,0.93,0.92,398.47,539717.9,734.65,0.24,0.66,29
devise,Module,TESTING,0.95,0.94,24.57,1570.2,39.63,0.14,0.41,29
jekyll,Line,SUPPORT,0.96,0.96,87.77,18957.93,137.69,0.09,0.36,22
jekyll,Module,SUPPORT,0.95,0.94,2.72,13.21,3.63,0.27,0.45,22
requests,Line,SUPPORT,0.86,0.85,32.98,1877.02,43.32,0.13,0.29,38
requests,Module,SUPPORT,0.92,0.91,1.37,3.46,1.86,0.29,0.66,38
video.js,Line,SUPPORT,0.87,0.8,3195.74,25144536.42,5014.43,0.0,0.29,7
video.js,Module,SUPPORT,0.83,0.66,30.77,1546.21,39.32,0.14,0.14,7
pm2,Line,OTHER,0.85,0.85,1541.75,6803922.77,2608.43,0.06,0.24,82
pm2,Module,OTHER,0.87,0.86,56.84,11687.57,108.11,0.17,0.48,82
jest,Line,BUG,0.94,0.94,1921.53,24907512.94,4990.74,0.1,0.31,68
jest,Module,BUG,0.94,0.94,109.2,96971.71,311.4,0.21,0.44,68
lodash,Line,SUPPORT,1.0,1.0,509.08,1259685.97,1122.36,0.25,0.32,28
lodash,Module,SUPPORT,1.0,1.0,8.47,459.39,21.43,0.39,0.54,28
devise,Line,UPGRADE,0.97,0.96,113.66,25957.92,161.11,0.09,0.09,11
devise,Module,UPGRADE,0.99,0.99,4.62,55.14,7.43,0.09,0.45,11
jekyll,Line,OTHER,0.91,0.91,2329.01,26487167.75,5146.57,0.11,0.28,72
jekyll,Module,OTHER,0.93,0.93,165.67,196651.8,443.45,0.24,0.53,72
webtorrent,Line,BUG,0.47,0.46,136.21,247049.25,497.04,0.11,0.24,144
webtorrent,Module,BUG,0.82,0.82,1.94,37.74,6.14,0.39,0.62,144
requests,Line,OTHER,0.82,0.82,2043.86,37257796.25,6103.92,0.14,0.27,125
requests,Module,OTHER,0.93,0.93,29.02,5588.11,74.75,0.52,0.78,125
video.js,Line,OTHER,0.82,0.82,25815.4,1811377178.12,42560.28,0.22,0.38,148
video.js,Module,OTHER,0.96,0.96,85.37,139529.56,373.54,0.32,0.59,148
jest,Line,DOCS,0.79,0.77,2393.58,12440756.32,3527.15,0.05,0.18,22
jest,Module,DOCS,0.93,0.92,26.16,1707.55,41.32,0.14,0.36,22
npm,Line,BUG,1.0,1.0,2019.04,35638346.43,5969.79,0.13,0.3,189
npm,Module,BUG,1.0,1.0,25.94,5606.77,74.88,0.31,0.56,189
lodash,Line,OTHER,1.0,1.0,15598.06,1154048455.05,33971.29,0.32,0.41,56
lodash,Module,OTHER,1.0,1.0,106.53,52311.66,228.72,0.52,0.7,56
devise,Line,RELEASE,0.95,0.95,41.74,4796.84,69.26,0.23,0.43,35
devise,Module,RELEASE,0.99,0.99,2.58,13.78,3.71,0.43,0.77,35
webtorrent,Line,DOCS,0.92,0.91,89.22,25982.39,161.19,0.28,0.4,25
webtorrent,Module,DOCS,0.93,0.92,0.96,1.68,1.3,0.28,0.64,25
jest,Line,REFACTOR,0.7,0.55,423.84,263992.76,513.8,0.0,0.14,7
jest,Module,REFACTOR,0.87,0.74,2.35,13.76,3.71,0.43,0.57,7
mongoose,Line,BUG,0.95,0.95,4602.82,285634641.0,16900.73,0.16,0.28,428
mongoose,Module,BUG,0.99,0.99,24.44,5412.77,73.57,0.36,0.64,428
webtorrent,Line,REFACTOR,0.55,0.1,202.0,55526.4,235.64,0.2,0.2,5
webtorrent,Module,REFACTOR,0.8,0.2,1.4,2.23,1.49,0.0,0.4,5
superagent,Line,BUG,0.48,0.46,829.15,5317391.98,2305.95,0.09,0.14,57
superagent,Module,BUG,0.89,0.88,3.03,25.17,5.02,0.23,0.51,57
npm,Line,DOCS,0.88,0.88,1015.61,12188079.02,3491.14,0.33,0.39,88
npm,Module,DOCS,0.98,0.98,12.62,679.38,26.07,0.39,0.58,88
keystone,Line,BUG,0.85,0.84,16131.8,11129529496.89,105496.59,0.11,0.21,47
keystone,Module,BUG,0.86,0.85,195.43,1125995.45,1061.13,0.23,0.45,47
devise,Line,SUPPORT,0.9,0.88,92.89,41272.12,203.16,0.15,0.23,13
devise,Module,SUPPORT,0.9,0.87,5.86,143.78,11.99,0.23,0.46,13
jest,Line,TESTING,0.92,0.92,12680.91,1061075535.52,32574.15,0.05,0.14,42
jest,Module,TESTING,0.95,0.95,283.98,450761.85,671.39,0.19,0.33,42
medium-editor,Line,BUG,0.98,0.98,415.59,2738061.26,1654.71,0.11,0.24,104
medium-editor,Module,BUG,0.99,0.99,22.41,10437.55,102.16,0.26,0.48,104
mongoose,Line,DOCS,0.95,0.95,35999.81,10956657963.3,104674.06,0.06,0.14,214
mongoose,Module,DOCS,0.99,0.99,108.77,90752.15,301.25,0.21,0.35,214
keystone,Line,DOCS,0.86,0.77,38180.36,1950448882.41,44163.89,0.0,0.0,6
keystone,Module,DOCS,0.91,0.78,296.22,139037.38,372.88,0.0,0.0,6
superagent,Line,DOCS,0.84,0.81,404.59,680127.52,824.7,0.15,0.23,13
superagent,Module,DOCS,0.86,0.81,2.8,18.57,4.31,0.15,0.46,13
webtorrent,Line,TESTING,0.85,0.84,91.56,33386.57,182.72,0.15,0.29,55
webtorrent,Module,TESTING,0.82,0.81,4.49,56.51,7.52,0.09,0.31,55
keystone,Line,REFACTOR,0.75,1.25,420199.0,176567199601.0,420199.0,0.0,0.0,2
keystone,Module,REFACTOR,0.75,1.12,7221.0,52142841.0,7221.0,0.0,0.0,2
npm,Line,REFACTOR,0.86,0.82,187.54,75900.18,275.5,0.09,0.18,11
npm,Module,REFACTOR,0.86,0.8,6.36,106.47,10.32,0.36,0.36,11
jest,Line,FEATURE,0.9,0.83,770.47,1253196.58,1119.46,0.33,0.33,6
jest,Module,FEATURE,0.89,0.73,34.73,2195.38,46.85,0.17,0.33,6
devise,Line,OTHER,0.91,0.91,1291.96,14419693.44,3797.33,0.16,0.33,67
devise,Module,OTHER,0.95,0.95,76.33,42010.99,204.97,0.43,0.57,67
