Project,Model,Task,R_Squared,R_Squared_Adj,MAE,MSE,RMSE,PRED_25,PRED_50,T_Records,D_Records,P_NA
angular,Module,TESTING,1.0,1.0,107.51,279197.77,528.39,0.3,0.49,411,0,0.365
node,Line,TESTING,1.0,1.0,9510.91,467265577.67,21616.33,0.33,0.48,596,0,0.331
node,Module,TESTING,1.0,1.0,366.69,687551.45,829.19,0.45,0.58,596,0,0.331
tensorflow,Line,FEATURE,1.0,1.0,1529.97,16650760.1,4080.53,0.24,0.38,106,0,0.498
tensorflow,Module,FEATURE,1.0,1.0,13.79,1302.43,36.09,0.29,0.44,106,0,0.498
vue,Line,FEATURE,1.0,1.0,25.74,20472.27,143.08,0.36,0.52,248,0,0.643
vue,Module,FEATURE,1.0,1.0,0.94,34.99,5.92,0.48,0.52,248,0,0.643
neutron,Line,FEATURE,1.0,1.0,264.61,541521.13,735.88,0.34,0.47,203,0,0.603
neutron,Module,FEATURE,1.0,1.0,3.93,141.5,11.9,0.3,0.43,203,0,0.603
moby,Line,FEATURE,1.0,1.0,64.43,70024.82,264.62,0.26,0.32,319,0,0.629
moby,Module,FEATURE,1.0,1.0,0.83,13.14,3.63,0.4,0.45,319,0,0.629
gitlabhq,Line,TESTING,1.0,1.0,18227.47,14762071196.53,121499.26,0.26,0.41,1154,0,0.451
gitlabhq,Module,TESTING,1.0,1.0,409.76,7662139.45,2768.06,0.38,0.54,1154,0,0.451
home-assistant,Line,FEATURE,1.0,1.0,274.01,10144954.28,3185.11,0.08,0.17,560,0,0.654
home-assistant,Module,FEATURE,1.0,1.0,5.26,2074.17,45.54,0.15,0.25,560,0,0.654
angular,Line,FEATURE,1.0,1.0,11616.99,2773784792.38,52666.73,0.21,0.42,411,0,0.392
angular,Module,FEATURE,1.0,1.0,196.46,353680.9,594.71,0.27,0.52,411,0,0.392
node,Line,FEATURE,1.0,1.0,67.52,51338.97,226.58,0.63,0.71,596,0,0.573
node,Module,FEATURE,1.0,1.0,2.91,73.44,8.57,0.55,0.62,596,0,0.573
tensorflow,Line,UPGRADE,1.0,1.0,17246.8,14437403906.5,120155.75,0.2,0.37,106,0,0.394
tensorflow,Module,UPGRADE,1.0,1.0,28.56,13083.9,114.38,0.32,0.54,106,0,0.394
vue,Line,UPGRADE,1.0,1.0,46.71,285734.3,534.54,0.17,0.17,248,0,0.659
vue,Module,UPGRADE,1.0,1.0,0.42,5.85,2.42,0.38,0.5,248,0,0.659
neutron,Line,UPGRADE,1.0,1.0,363.44,2879881.38,1697.02,0.5,0.63,203,0,0.523
neutron,Module,UPGRADE,1.0,1.0,4.77,329.98,18.17,0.6,0.68,203,0,0.523
moby,Line,UPGRADE,1.0,1.0,117.57,110229.28,332.01,0.19,0.26,319,0,0.58
moby,Module,UPGRADE,1.0,1.0,3.6,97.33,9.87,0.3,0.41,319,0,0.58
home-assistant,Line,UPGRADE,1.0,1.0,398.17,6791064.64,2605.97,0.19,0.41,560,0,0.578
home-assistant,Module,UPGRADE,1.0,1.0,31.27,16848.74,129.8,0.33,0.57,560,0,0.578
gitlabhq,Line,FEATURE,1.0,1.0,513.21,2753427.43,1659.35,0.22,0.38,1154,0,0.49
gitlabhq,Module,FEATURE,1.0,1.0,20.93,5654.02,75.19,0.28,0.44,1154,0,0.49
angular,Line,UPGRADE,1.0,1.0,1499.7,16509815.79,4063.23,0.29,0.35,411,0,0.511
angular,Module,UPGRADE,1.0,1.0,18.36,23669.08,153.85,0.31,0.44,411,0,0.511
tensorflow,Line,RELEASE,1.0,1.0,16179.98,1494370136.23,38657.08,0.15,0.23,106,0,0.366
tensorflow,Module,RELEASE,1.0,1.0,42.71,12158.27,110.26,0.12,0.28,106,0,0.366
node,Line,UPGRADE,1.0,1.0,161470.64,126484142884.06,355646.09,0.34,0.44,596,0,0.371
node,Module,UPGRADE,1.0,1.0,1293.77,4876496.39,2208.28,0.38,0.55,596,0,0.371
vue,Line,RELEASE,1.0,1.0,1608.55,13917298.64,3730.59,0.26,0.3,248,0,0.487
vue,Module,RELEASE,1.0,1.0,1.35,10.07,3.17,0.61,0.69,248,0,0.487
neutron,Line,RELEASE,1.0,1.0,669.57,12975181.06,3602.11,0.41,0.47,203,0,0.5
neutron,Module,RELEASE,1.0,1.0,6.31,345.85,18.6,0.48,0.54,203,0,0.5
moby,Line,RELEASE,1.0,1.0,52.82,55707.71,236.02,0.17,0.33,319,0,0.618
moby,Module,RELEASE,1.0,1.0,2.3,55.86,7.47,0.34,0.44,319,0,0.618
home-assistant,Line,RELEASE,1.0,1.0,15.98,52733.57,229.64,0.21,0.21,560,0,0.632
home-assistant,Module,RELEASE,1.0,1.0,0.8,38.13,6.17,0.28,0.3,560,0,0.632
angular,Line,RELEASE,1.0,1.0,140.24,141624.14,376.33,0.33,0.48,411,0,0.406
angular,Module,RELEASE,1.0,1.0,4.88,217.74,14.76,0.65,0.73,411,0,0.406
gitlabhq,Line,UPGRADE,1.0,1.0,478.83,5218729.56,2284.45,0.2,0.34,1154,0,0.501
gitlabhq,Module,UPGRADE,1.0,1.0,8.33,1436.67,37.9,0.34,0.51,1154,0,0.501
tensorflow,Line,SUPPORT,1.0,1.0,5187.25,281417243.78,16775.5,0.49,0.59,106,0,0.418
tensorflow,Module,SUPPORT,1.0,1.0,124.96,219866.17,468.9,0.33,0.52,106,0,0.418
vue,Line,SUPPORT,1.0,1.0,61.92,29414.38,171.51,0.27,0.44,248,0,0.593
vue,Module,SUPPORT,1.0,1.0,2.71,77.66,8.81,0.31,0.58,248,0,0.593
node,Line,RELEASE,1.0,1.0,141.55,185838.55,431.09,0.4,0.55,596,0,0.409
node,Module,RELEASE,1.0,1.0,4.99,138.56,11.77,0.48,0.66,596,0,0.409
neutron,Line,SUPPORT,1.0,1.0,2427.01,42835874.56,6544.91,0.41,0.5,203,0,0.437
neutron,Module,SUPPORT,1.0,1.0,34.91,6263.46,79.14,0.47,0.68,203,0,0.437
moby,Line,SUPPORT,1.0,1.0,922.96,18583102.55,4310.81,0.2,0.32,319,0,0.558
moby,Module,SUPPORT,1.0,1.0,21.3,5649.55,75.16,0.18,0.38,319,0,0.558
home-assistant,Line,SUPPORT,1.0,1.0,1903.2,80219509.63,8956.53,0.18,0.31,560,0,0.591
home-assistant,Module,SUPPORT,1.0,1.0,39.54,34857.53,186.7,0.25,0.46,560,0,0.591
angular,Line,SUPPORT,1.0,1.0,186.57,533267.87,730.25,0.32,0.34,411,0,0.576
angular,Module,SUPPORT,1.0,1.0,2.42,42.23,6.5,0.38,0.42,411,0,0.576
tensorflow,Line,OTHER,1.0,1.0,320993.62,783852646694.09,885354.53,0.14,0.26,106,0,0.156
tensorflow,Module,OTHER,1.0,1.0,5721.35,320984964.08,17916.05,0.16,0.27,106,0,0.156
vue,Line,OTHER,1.0,1.0,7801.23,203322020.51,14259.1,0.22,0.31,248,0,0.412
vue,Module,OTHER,1.0,1.0,42.54,18521.12,136.09,0.39,0.67,248,0,0.412
gitlabhq,Line,RELEASE,1.0,1.0,98.49,273024.18,522.52,0.27,0.33,1154,0,0.575
gitlabhq,Module,RELEASE,1.0,1.0,2.94,216.57,14.72,0.43,0.52,1154,0,0.575
neutron,Line,OTHER,1.0,1.0,176521.57,446898241650.05,668504.48,0.41,0.52,203,0,0.279
neutron,Module,OTHER,1.0,1.0,532.16,1335452.78,1155.62,0.51,0.71,203,0,0.279
node,Line,SUPPORT,1.0,1.0,2810.48,84211391.51,9176.68,0.3,0.46,596,0,0.403
node,Module,SUPPORT,1.0,1.0,18.58,1623.42,40.29,0.43,0.66,596,0,0.403
moby,Line,OTHER,1.0,1.0,33581.28,9356310955.32,96728.03,0.13,0.24,319,0,0.434
moby,Module,OTHER,1.0,1.0,551.61,3620758.4,1902.83,0.25,0.48,319,0,0.434
home-assistant,Line,OTHER,1.0,1.0,17664.22,3705618777.91,60873.79,0.18,0.31,560,0,0.373
home-assistant,Module,OTHER,1.0,1.0,1028.78,30245694.18,5499.61,0.33,0.56,560,0,0.373
angular,Line,OTHER,1.0,1.0,51047.65,20710637002.17,143911.91,0.12,0.21,411,0,0.305
angular,Module,OTHER,1.0,1.0,383.04,728715.45,853.65,0.18,0.38,411,0,0.305
gitlabhq,Line,SUPPORT,1.0,1.0,756.27,9309515.91,3051.15,0.23,0.36,1154,0,0.516
gitlabhq,Module,SUPPORT,1.0,1.0,14.64,2711.9,52.08,0.32,0.5,1154,0,0.516
node,Line,OTHER,1.0,1.0,266854.37,276201902489.7,525549.14,0.26,0.43,596,0,0.271
node,Module,OTHER,1.0,1.0,1424.05,8896454.01,2982.69,0.44,0.64,596,0,0.271
gitlabhq,Line,OTHER,1.0,1.0,24005.22,5062512982.47,71151.34,0.25,0.41,1154,0,0.25
gitlabhq,Module,OTHER,1.0,1.0,470.0,4272077.33,2066.9,0.37,0.58,1154,0,0.25
orleans,Line,BUG,1.0,1.0,900.94,4882630.25,2209.67,0.24,0.37,114,0,0.353
orleans,Module,BUG,1.0,1.0,69.35,33909.32,184.14,0.34,0.51,114,0,0.353
roslyn,Line,BUG,1.0,1.0,22721.6,3384345634.09,58175.13,0.3,0.43,102,0,0.352
roslyn,Module,BUG,1.0,1.0,792.03,5943066.95,2437.84,0.23,0.36,102,0,0.352
ansible,Line,BUG,1.0,1.0,19182.05,4794853114.17,69244.88,0.49,0.63,303,0,0.219
ansible,Module,BUG,1.0,1.0,1091.81,16692066.68,4085.59,0.59,0.76,303,0,0.219
cli,Line,BUG,1.0,1.0,2431.72,190428324.09,13799.58,0.11,0.25,109,0,0.401
cli,Module,BUG,1.0,1.0,32.37,3522.39,59.35,0.16,0.41,109,0,0.401
orleans,Line,DOCS,1.0,1.0,22.69,4354.96,65.99,0.26,0.33,114,0,0.615
orleans,Module,DOCS,1.0,1.0,1.33,16.61,4.08,0.3,0.37,114,0,0.615
nova,Line,BUG,1.0,1.0,17366.43,3720123018.99,60992.81,0.44,0.73,234,0,0.198
nova,Module,BUG,1.0,1.0,243.38,1233537.23,1110.65,0.54,0.75,234,0,0.198
angular.js,Line,BUG,1.0,1.0,13092.26,1289342547.92,35907.42,0.28,0.45,204,0,0.127
angular.js,Module,BUG,1.0,1.0,191.14,181742.82,426.31,0.49,0.75,204,0,0.127
roslyn,Line,DOCS,1.0,1.0,759.67,19381080.61,4402.39,0.32,0.42,102,0,0.515
roslyn,Module,DOCS,1.0,1.0,28.17,10528.77,102.61,0.2,0.32,102,0,0.515
ansible,Line,DOCS,1.0,1.0,31667.0,48954927984.47,221257.61,0.59,0.66,303,0,0.362
ansible,Module,DOCS,1.0,1.0,710.31,31265617.47,5591.57,0.54,0.68,303,0,0.362
cli,Line,DOCS,1.0,1.0,50.6,23331.13,152.75,0.23,0.38,109,0,0.615
cli,Module,DOCS,1.0,1.0,2.66,91.85,9.58,0.27,0.27,109,0,0.615
lock,Line,BUG,1.0,1.0,2910.23,164580384.97,12828.89,0.07,0.16,492,0,0.527
lock,Module,BUG,1.0,1.0,61.74,55611.95,235.82,0.22,0.36,492,0,0.527
orleans,Line,REFACTOR,1.0,1.0,437.84,1440037.58,1200.02,0.14,0.31,114,0,0.614
orleans,Module,REFACTOR,1.0,1.0,5.27,175.45,13.25,0.24,0.55,114,0,0.614
nova,Line,DOCS,1.0,1.0,3145.33,92824107.84,9634.53,0.4,0.46,234,0,0.394
nova,Module,DOCS,1.0,1.0,26.74,7438.0,86.24,0.49,0.67,234,0,0.394
angular.js,Line,DOCS,1.0,1.0,15803.33,2522646064.07,50225.95,0.21,0.31,204,0,0.154
angular.js,Module,DOCS,1.0,1.0,104.0,33413.65,182.79,0.47,0.63,204,0,0.154
roslyn,Line,REFACTOR,1.0,1.0,29664.86,15699535695.51,125297.79,0.14,0.31,102,0,0.484
roslyn,Module,REFACTOR,1.0,1.0,806.81,31629611.74,5624.02,0.14,0.26,102,0,0.484
ansible,Line,REFACTOR,1.0,1.0,9532.07,6742664496.22,82113.73,0.68,0.73,303,0,0.469
ansible,Module,REFACTOR,1.0,1.0,13.55,11745.87,108.38,0.76,0.81,303,0,0.469
cli,Line,REFACTOR,1.0,1.0,7330.79,778510970.84,27901.81,0.18,0.3,109,0,0.511
cli,Module,REFACTOR,1.0,1.0,128.54,102740.16,320.53,0.09,0.21,109,0,0.511
lock,Line,DOCS,1.0,1.0,26.04,35794.03,189.19,0.33,0.33,492,0,0.67
lock,Module,DOCS,1.0,1.0,0.13,1.03,1.01,0.27,0.27,492,0,0.67
orleans,Line,TESTING,1.0,1.0,2204.3,49155896.65,7011.13,0.36,0.47,114,0,0.424
orleans,Module,TESTING,1.0,1.0,89.11,54409.76,233.26,0.39,0.51,114,0,0.424
nova,Line,REFACTOR,1.0,1.0,2184.17,73333959.37,8563.52,0.51,0.68,234,0,0.41
nova,Module,REFACTOR,1.0,1.0,52.13,49356.62,222.16,0.49,0.58,234,0,0.41
roslyn,Line,TESTING,1.0,1.0,97368.68,196037959020.79,442761.74,0.25,0.37,102,0,0.388
roslyn,Module,TESTING,1.0,1.0,894.93,8582571.91,2929.6,0.33,0.56,102,0,0.388
angular.js,Line,REFACTOR,1.0,1.0,3196.64,78412031.45,8855.06,0.28,0.38,204,0,0.305
angular.js,Module,REFACTOR,1.0,1.0,24.76,3873.04,62.23,0.28,0.45,204,0,0.305
kubernetes,Line,BUG,1.0,1.0,36593.9,18796956515.0,137101.99,0.21,0.36,641,0,0.36
kubernetes,Module,BUG,1.0,1.0,419.5,2094872.03,1447.37,0.31,0.53,641,0,0.36
ansible,Line,TESTING,1.0,1.0,18478.83,6390142709.0,79938.37,0.49,0.61,303,0,0.31
ansible,Module,TESTING,1.0,1.0,1620.4,46189013.79,6796.25,0.51,0.64,303,0,0.31
cli,Line,TESTING,1.0,1.0,34395.31,28006274815.61,167350.75,0.07,0.2,109,0,0.405
cli,Module,TESTING,1.0,1.0,173.61,444958.15,667.05,0.15,0.4,109,0,0.405
lock,Line,REFACTOR,1.0,1.0,231.66,2753297.59,1659.31,0.0,0.06,492,0,0.673
lock,Module,REFACTOR,1.0,1.0,1.36,91.91,9.59,0.0,0.06,492,0,0.673
orleans,Line,FEATURE,1.0,1.0,58.12,67256.25,259.34,0.5,0.5,114,0,0.644
orleans,Module,FEATURE,1.0,1.0,4.05,495.47,22.26,0.47,0.47,114,0,0.644
nova,Line,TESTING,1.0,1.0,25378.05,8283515490.65,91013.82,0.43,0.54,234,0,0.301
nova,Module,TESTING,1.0,1.0,449.39,1988112.5,1410.0,0.37,0.57,234,0,0.301
roslyn,Line,FEATURE,1.0,1.0,11779.52,1465452505.19,38281.23,0.21,0.31,102,0,0.492
roslyn,Module,FEATURE,1.0,1.0,664.24,5509591.43,2347.25,0.17,0.26,102,0,0.492
angular.js,Line,TESTING,1.0,1.0,3161.43,81745799.47,9041.34,0.19,0.28,204,0,0.281
angular.js,Module,TESTING,1.0,1.0,27.02,5027.66,70.91,0.41,0.65,204,0,0.281
kubernetes,Line,DOCS,1.0,1.0,11507.88,739555515.15,27194.77,0.24,0.31,641,0,0.495
kubernetes,Module,DOCS,1.0,1.0,127.36,142597.9,377.62,0.34,0.47,641,0,0.495
cli,Line,FEATURE,1.0,1.0,96.41,228619.97,478.14,0.0,0.13,109,0,0.628
cli,Module,FEATURE,1.0,1.0,4.89,544.01,23.32,0.04,0.09,109,0,0.628
orleans,Line,UPGRADE,1.0,1.0,37.98,13376.88,115.66,0.5,0.64,114,0,0.585
orleans,Module,UPGRADE,1.0,1.0,8.57,1066.15,32.65,0.29,0.39,114,0,0.585
ansible,Line,FEATURE,1.0,1.0,2597.03,302016715.91,17378.63,0.68,0.71,303,0,0.488
ansible,Module,FEATURE,1.0,1.0,12.75,12160.41,110.27,0.7,0.75,303,0,0.488
lock,Line,TESTING,1.0,1.0,2385.83,301846042.26,17373.72,0.04,0.12,492,0,0.641
lock,Module,TESTING,1.0,1.0,23.8,89064.82,298.44,0.25,0.29,492,0,0.641
roslyn,Line,UPGRADE,1.0,1.0,1929.05,60926840.15,7805.56,0.12,0.19,102,0,0.533
roslyn,Module,UPGRADE,1.0,1.0,61.75,38150.98,195.32,0.24,0.31,102,0,0.533
nova,Line,FEATURE,1.0,1.0,165.64,310307.05,557.05,0.45,0.64,234,0,0.538
nova,Module,FEATURE,1.0,1.0,5.41,254.15,15.94,0.46,0.61,234,0,0.538
angular.js,Line,FEATURE,1.0,1.0,4748.69,86097588.15,9278.88,0.24,0.37,204,0,0.319
angular.js,Module,FEATURE,1.0,1.0,28.5,7701.88,87.76,0.5,0.75,204,0,0.319
kubernetes,Line,REFACTOR,1.0,1.0,2596.19,199179291.93,14113.09,0.43,0.59,641,0,0.502
kubernetes,Module,REFACTOR,1.0,1.0,132.58,419150.74,647.42,0.34,0.48,641,0,0.502
orleans,Line,RELEASE,1.0,1.0,53.88,61729.25,248.45,0.32,0.46,114,0,0.592
orleans,Module,RELEASE,1.0,1.0,0.68,14.3,3.78,0.62,0.65,114,0,0.592
cli,Line,UPGRADE,1.0,1.0,1570.79,58061234.73,7619.79,0.06,0.11,109,0,0.528
cli,Module,UPGRADE,1.0,1.0,31.14,24680.99,157.1,0.26,0.34,109,0,0.528
ansible,Line,UPGRADE,1.0,1.0,392.56,3255439.11,1804.28,0.61,0.68,303,0,0.418
ansible,Module,UPGRADE,1.0,1.0,10.41,2157.29,46.45,0.7,0.74,303,0,0.418
lock,Line,FEATURE,1.0,1.0,1922.19,176576038.66,13288.19,0.0,0.0,492,0,0.672
lock,Module,FEATURE,1.0,1.0,71.84,200207.06,447.45,0.0,0.0,492,0,0.672
roslyn,Line,RELEASE,1.0,1.0,358.24,1579637.0,1256.84,0.2,0.23,102,0,0.553
roslyn,Module,RELEASE,1.0,1.0,17.78,2708.18,52.04,0.23,0.29,102,0,0.553
nova,Line,UPGRADE,1.0,1.0,938.3,8018341.09,2831.67,0.34,0.44,234,0,0.49
nova,Module,UPGRADE,1.0,1.0,9.82,731.06,27.04,0.41,0.58,234,0,0.49
angular.js,Line,UPGRADE,1.0,1.0,2119.24,60492605.43,7777.7,0.37,0.41,204,0,0.502
angular.js,Module,UPGRADE,1.0,1.0,3.74,323.72,17.99,0.61,0.69,204,0,0.502
orleans,Line,SUPPORT,1.0,1.0,464.8,2458995.83,1568.12,0.34,0.48,114,0,0.498
orleans,Module,SUPPORT,1.0,1.0,15.96,2783.82,52.76,0.29,0.45,114,0,0.498
cli,Line,RELEASE,1.0,1.0,43.99,12133.28,110.15,0.23,0.32,109,0,0.582
cli,Module,RELEASE,1.0,1.0,1.48,18.39,4.29,0.34,0.55,109,0,0.582
kubernetes,Line,TESTING,1.0,1.0,44973.48,17311960454.62,131574.92,0.3,0.4,641,0,0.388
kubernetes,Module,TESTING,1.0,1.0,375.33,751547.46,866.92,0.31,0.51,641,0,0.388
lock,Line,UPGRADE,1.0,1.0,1134.5,124558949.61,11160.6,0.03,0.16,492,0,0.664
lock,Module,UPGRADE,1.0,1.0,10.92,6828.29,82.63,0.23,0.26,492,0,0.664
ansible,Line,RELEASE,1.0,1.0,237.92,344283.6,586.76,0.49,0.62,303,0,0.357
ansible,Module,RELEASE,1.0,1.0,9.08,263.09,16.22,0.56,0.73,303,0,0.357
roslyn,Line,SUPPORT,1.0,1.0,145877.35,573921902381.82,757576.33,0.23,0.4,102,0,0.462
roslyn,Module,SUPPORT,1.0,1.0,657.29,6723196.71,2592.91,0.43,0.53,102,0,0.462
nova,Line,RELEASE,1.0,1.0,1062.63,25985922.66,5097.64,0.49,0.61,234,0,0.455
nova,Module,RELEASE,1.0,1.0,5.04,240.95,15.52,0.47,0.68,234,0,0.455
angular.js,Line,RELEASE,1.0,1.0,68.45,28255.33,168.09,0.36,0.54,204,0,0.446
angular.js,Module,RELEASE,1.0,1.0,1.25,11.45,3.38,0.67,0.85,204,0,0.446
orleans,Line,OTHER,1.0,1.0,11050.0,1017810969.66,31903.15,0.37,0.47,114,0,0.297
orleans,Module,OTHER,1.0,1.0,502.37,2281730.05,1510.54,0.34,0.46,114,0,0.297
cli,Line,SUPPORT,1.0,1.0,899.83,6742710.46,2596.67,0.08,0.42,109,0,0.524
cli,Module,SUPPORT,1.0,1.0,12.5,741.61,27.23,0.17,0.38,109,0,0.524
lock,Line,RELEASE,1.0,1.0,522.95,27841829.99,5276.54,0.42,0.61,492,0,0.537
lock,Module,RELEASE,1.0,1.0,15.87,24409.12,156.23,0.78,0.89,492,0,0.537
kubernetes,Line,FEATURE,1.0,1.0,847.08,9884258.24,3143.92,0.34,0.41,641,0,0.531
kubernetes,Module,FEATURE,1.0,1.0,22.43,7834.62,88.51,0.43,0.54,641,0,0.531
ansible,Line,SUPPORT,1.0,1.0,3588.06,868596850.52,29471.97,0.64,0.67,303,0,0.381
ansible,Module,SUPPORT,1.0,1.0,103.25,295889.14,543.96,0.68,0.78,303,0,0.381
roslyn,Line,OTHER,1.0,1.0,337416.88,932387085162.53,965601.93,0.2,0.28,102,0,0.307
roslyn,Module,OTHER,1.0,1.0,8800.7,1170125558.05,34207.1,0.25,0.4,102,0,0.307
nova,Line,SUPPORT,1.0,1.0,10305.18,1806711869.27,42505.43,0.44,0.56,234,0,0.372
nova,Module,SUPPORT,1.0,1.0,269.09,1387256.44,1177.82,0.45,0.62,234,0,0.372
angular.js,Line,SUPPORT,1.0,1.0,53.84,64288.45,253.55,0.39,0.49,204,0,0.606
angular.js,Module,SUPPORT,1.0,1.0,1.53,27.64,5.26,0.31,0.39,204,0,0.606
cli,Line,OTHER,1.0,1.0,107914.49,79141868336.87,281321.65,0.11,0.21,109,0,0.337
cli,Module,OTHER,1.0,1.0,573.13,1361542.74,1166.85,0.19,0.5,109,0,0.337
