Project,Model,Task,R_Squared,R_Squared_Adj,MAE,MSE,RMSE,PRED_25,PRED_50,T_Records,D_Records,P_NA
cli,Module,DOCS,1.0,1.0,2.61,64.17,8.01,0.85,0.85,109,0,0.615
vue,Line,DOCS,1.0,1.0,6.4,1258.27,35.47,0.96,0.96,248,0,0.659
vue,Module,DOCS,1.0,1.0,0.3,12.38,3.52,0.96,0.96,248,0,0.659
neutron,Line,DOCS,1.0,1.0,718.61,9302267.84,3049.96,0.68,0.75,203,0,0.539
neutron,Module,DOCS,1.0,1.0,14.48,1991.65,44.63,0.73,0.79,203,0,0.539
moby,Line,DOCS,1.0,1.0,5831.54,302765928.93,17400.17,0.53,0.6,319,0,0.555
moby,Module,DOCS,1.0,1.0,37.16,12591.68,112.21,0.6,0.67,319,0,0.555
ansible,Line,DOCS,1.0,1.0,47414.86,61431384469.43,247853.55,0.67,0.73,303,0,0.362
ansible,Module,DOCS,1.0,1.0,1431.65,62129267.8,7882.21,0.67,0.73,303,0,0.362
home-assistant,Line,DOCS,1.0,1.0,280.35,7730580.48,2780.39,0.89,0.9,560,0,0.65
home-assistant,Module,DOCS,1.0,1.0,27.11,76229.48,276.1,0.9,0.91,560,0,0.65
angular,Line,DOCS,1.0,1.0,9267.47,715425959.77,26747.45,0.22,0.37,411,0,0.299
angular,Module,DOCS,1.0,1.0,204.75,285210.02,534.05,0.29,0.49,411,0,0.299
node,Line,DOCS,1.0,1.0,3901.43,140718659.52,11862.49,0.52,0.59,596,0,0.391
node,Module,DOCS,1.0,1.0,25.09,3772.45,61.42,0.58,0.72,596,0,0.391
tensorflow,Line,REFACTOR,1.0,1.0,4223.13,237890906.92,15423.71,0.73,0.82,106,0,0.502
tensorflow,Module,REFACTOR,1.0,1.0,95.18,93241.1,305.35,0.64,0.69,106,0,0.502
orleans,Line,REFACTOR,1.0,1.0,368.53,1240555.89,1113.8,0.79,0.81,114,0,0.614
orleans,Module,REFACTOR,1.0,1.0,6.4,265.75,16.3,0.81,0.85,114,0,0.614
cli,Line,REFACTOR,1.0,1.0,5673.85,610340000.11,24705.06,0.54,0.64,109,0,0.511
cli,Module,REFACTOR,1.0,1.0,66.61,32799.25,181.11,0.5,0.59,109,0,0.511
roslyn,Line,REFACTOR,1.0,1.0,29794.15,16623655779.93,128932.76,0.64,0.69,102,0,0.484
roslyn,Module,REFACTOR,1.0,1.0,1764.23,85103208.77,9225.14,0.63,0.69,102,0,0.484
neutron,Line,REFACTOR,1.0,1.0,670.14,2428229.55,1558.28,0.73,0.81,203,0,0.53
neutron,Module,REFACTOR,1.0,1.0,16.67,1552.12,39.4,0.71,0.79,203,0,0.53
vue,Line,REFACTOR,1.0,1.0,75.68,70922.16,266.31,0.82,0.87,248,0,0.61
vue,Module,REFACTOR,1.0,1.0,2.02,26.38,5.14,0.79,0.83,248,0,0.61
gitlabhq,Line,DOCS,1.0,1.0,2010.23,169465758.87,13017.9,0.58,0.68,1154,0,0.431
gitlabhq,Module,DOCS,1.0,1.0,26.4,12088.65,109.95,0.62,0.71,1154,0,0.431
moby,Line,REFACTOR,1.0,1.0,426.84,2073978.97,1440.13,0.75,0.8,319,0,0.596
moby,Module,REFACTOR,1.0,1.0,5.68,260.92,16.15,0.77,0.8,319,0,0.596
ansible,Line,REFACTOR,1.0,1.0,25135.96,20839172361.13,144357.79,0.84,0.86,303,0,0.469
ansible,Module,REFACTOR,1.0,1.0,52.58,71933.9,268.2,0.86,0.88,303,0,0.469
home-assistant,Line,REFACTOR,1.0,1.0,2099.33,242292942.54,15565.76,0.88,0.91,560,0,0.644
home-assistant,Module,REFACTOR,1.0,1.0,8.03,4410.84,66.41,0.89,0.93,560,0,0.644
angular,Line,REFACTOR,1.0,1.0,7896.68,297581727.38,17250.56,0.26,0.41,411,0,0.339
angular,Module,REFACTOR,1.0,1.0,243.78,352392.26,593.63,0.32,0.5,411,0,0.339
node,Line,REFACTOR,1.0,1.0,4377.65,220387360.37,14845.45,0.65,0.71,596,0,0.424
node,Module,REFACTOR,1.0,1.0,40.73,11014.71,104.95,0.69,0.76,596,0,0.424
tensorflow,Line,TESTING,1.0,1.0,11960.23,986230021.19,31404.3,0.35,0.46,106,0,0.335
tensorflow,Module,TESTING,1.0,1.0,164.06,206323.02,454.23,0.36,0.56,106,0,0.335
orleans,Line,TESTING,1.0,1.0,2090.08,39492843.94,6284.33,0.55,0.62,114,0,0.424
orleans,Module,TESTING,1.0,1.0,151.07,152448.18,390.45,0.58,0.65,114,0,0.424
roslyn,Line,TESTING,1.0,1.0,36106.36,11332451647.25,106453.99,0.6,0.7,102,0,0.388
roslyn,Module,TESTING,1.0,1.0,672.77,3645730.93,1909.38,0.58,0.71,102,0,0.388
cli,Line,TESTING,1.0,1.0,26987.72,21014507804.26,144963.82,0.25,0.34,109,0,0.405
cli,Module,TESTING,1.0,1.0,202.81,561546.84,749.36,0.4,0.59,109,0,0.405
neutron,Line,TESTING,1.0,1.0,3608.73,100211480.35,10010.57,0.47,0.54,203,0,0.386
neutron,Module,TESTING,1.0,1.0,82.94,44803.87,211.67,0.5,0.71,203,0,0.386
vue,Line,TESTING,1.0,1.0,194.25,920762.73,959.56,0.63,0.7,248,0,0.558
vue,Module,TESTING,1.0,1.0,8.18,2006.21,44.79,0.72,0.75,248,0,0.558
moby,Line,TESTING,1.0,1.0,1896.64,47600565.65,6899.32,0.51,0.6,319,0,0.514
moby,Module,TESTING,1.0,1.0,32.59,8466.49,92.01,0.57,0.64,319,0,0.514
gitlabhq,Line,REFACTOR,1.0,1.0,922.05,11397254.32,3375.98,0.72,0.79,1154,0,0.511
gitlabhq,Module,REFACTOR,1.0,1.0,19.39,6816.08,82.56,0.73,0.84,1154,0,0.511
ansible,Line,TESTING,1.0,1.0,36983.64,18424769658.41,135737.87,0.58,0.67,303,0,0.31
ansible,Module,TESTING,1.0,1.0,1547.15,27896678.21,5281.73,0.62,0.74,303,0,0.31
home-assistant,Line,TESTING,1.0,1.0,5548.07,1711304896.88,41367.92,0.78,0.81,560,0,0.601
home-assistant,Module,TESTING,1.0,1.0,48.68,53600.05,231.52,0.81,0.85,560,0,0.601
angular,Line,TESTING,1.0,1.0,13589.33,1125169079.77,33543.54,0.27,0.36,411,0,0.365
angular,Module,TESTING,1.0,1.0,77.68,105304.28,324.51,0.39,0.56,411,0,0.365
orleans,Line,FEATURE,1.0,1.0,186.48,381667.24,617.79,0.93,0.93,114,0,0.644
orleans,Module,FEATURE,1.0,1.0,14.49,2545.61,50.45,0.93,0.93,114,0,0.644
tensorflow,Line,FEATURE,1.0,1.0,1941.99,26518517.37,5149.61,0.66,0.75,106,0,0.498
tensorflow,Module,FEATURE,1.0,1.0,26.97,4580.41,67.68,0.67,0.72,106,0,0.498
roslyn,Line,FEATURE,1.0,1.0,14275.98,1741039333.43,41725.76,0.65,0.71,102,0,0.492
roslyn,Module,FEATURE,1.0,1.0,585.48,3760338.34,1939.16,0.65,0.7,102,0,0.492
node,Line,TESTING,1.0,1.0,9982.89,474401981.69,21780.77,0.41,0.55,596,0,0.331
node,Module,TESTING,1.0,1.0,531.49,1530895.38,1237.29,0.5,0.63,596,0,0.331
cli,Line,FEATURE,1.0,1.0,151.41,481483.23,693.89,0.82,0.82,109,0,0.628
cli,Module,FEATURE,1.0,1.0,8.26,1118.92,33.45,0.82,0.84,109,0,0.628
neutron,Line,FEATURE,1.0,1.0,290.34,605695.23,778.26,0.82,0.83,203,0,0.603
neutron,Module,FEATURE,1.0,1.0,4.64,154.01,12.41,0.81,0.83,203,0,0.603
vue,Line,FEATURE,1.0,1.0,38.3,77951.64,279.2,0.92,0.93,248,0,0.643
vue,Module,FEATURE,1.0,1.0,2.06,169.02,13.0,0.92,0.93,248,0,0.643
moby,Line,FEATURE,1.0,1.0,43.06,33289.52,182.45,0.88,0.89,319,0,0.629
moby,Module,FEATURE,1.0,1.0,1.14,24.75,4.98,0.88,0.9,319,0,0.629
ansible,Line,FEATURE,1.0,1.0,4439.42,452311182.02,21267.61,0.85,0.87,303,0,0.488
ansible,Module,FEATURE,1.0,1.0,50.56,44160.22,210.14,0.84,0.87,303,0,0.488
home-assistant,Line,FEATURE,1.0,1.0,395.27,25307616.77,5030.67,0.9,0.91,560,0,0.654
home-assistant,Module,FEATURE,1.0,1.0,7.36,4790.91,69.22,0.92,0.94,560,0,0.654
gitlabhq,Line,TESTING,1.0,1.0,19058.54,13750459831.58,117262.35,0.56,0.66,1154,0,0.451
gitlabhq,Module,TESTING,1.0,1.0,414.15,7524420.05,2743.07,0.64,0.73,1154,0,0.451
angular,Line,FEATURE,1.0,1.0,10172.99,2186400344.08,46758.96,0.39,0.54,411,0,0.392
angular,Module,FEATURE,1.0,1.0,168.09,269400.12,519.04,0.41,0.63,411,0,0.392
orleans,Line,UPGRADE,1.0,1.0,25.31,5354.03,73.17,0.92,0.94,114,0,0.585
orleans,Module,UPGRADE,1.0,1.0,10.68,1466.11,38.29,0.81,0.83,114,0,0.585
roslyn,Line,UPGRADE,1.0,1.0,2701.71,118325790.84,10877.77,0.66,0.67,102,0,0.533
roslyn,Module,UPGRADE,1.0,1.0,98.04,65739.37,256.4,0.65,0.68,102,0,0.533
cli,Line,UPGRADE,1.0,1.0,1305.3,48213225.06,6943.57,0.49,0.59,109,0,0.528
cli,Module,UPGRADE,1.0,1.0,22.83,13589.94,116.58,0.52,0.55,109,0,0.528
tensorflow,Line,UPGRADE,1.0,1.0,25443.26,21594355994.53,146950.18,0.47,0.58,106,0,0.394
tensorflow,Module,UPGRADE,1.0,1.0,45.34,25723.43,160.39,0.58,0.64,106,0,0.394
vue,Line,UPGRADE,1.0,1.0,38.51,286564.9,535.32,0.94,0.94,248,0,0.659
vue,Module,UPGRADE,1.0,1.0,0.9,23.22,4.82,0.92,0.92,248,0,0.659
neutron,Line,UPGRADE,1.0,1.0,961.23,8784448.63,2963.86,0.61,0.67,203,0,0.523
neutron,Module,UPGRADE,1.0,1.0,10.45,901.1,30.02,0.66,0.73,203,0,0.523
node,Line,FEATURE,1.0,1.0,67.38,45242.61,212.7,0.84,0.86,596,0,0.573
node,Module,FEATURE,1.0,1.0,2.23,44.66,6.68,0.83,0.86,596,0,0.573
moby,Line,UPGRADE,1.0,1.0,149.32,144877.46,380.63,0.66,0.69,319,0,0.58
moby,Module,UPGRADE,1.0,1.0,5.35,226.25,15.04,0.71,0.75,319,0,0.58
ansible,Line,UPGRADE,1.0,1.0,1085.87,22464208.36,4739.64,0.76,0.8,303,0,0.418
ansible,Module,UPGRADE,1.0,1.0,11.28,1932.74,43.96,0.79,0.83,303,0,0.418
orleans,Line,RELEASE,1.0,1.0,61.34,60454.43,245.87,0.74,0.76,114,0,0.592
orleans,Module,RELEASE,1.0,1.0,1.04,17.33,4.16,0.82,0.82,114,0,0.592
angular,Line,UPGRADE,1.0,1.0,1805.87,19112688.22,4371.81,0.52,0.55,411,0,0.511
angular,Module,UPGRADE,1.0,1.0,68.37,163788.14,404.71,0.58,0.65,411,0,0.511
home-assistant,Line,UPGRADE,1.0,1.0,421.37,6941422.97,2634.66,0.78,0.82,560,0,0.578
home-assistant,Module,UPGRADE,1.0,1.0,33.81,19455.01,139.48,0.83,0.89,560,0,0.578
tensorflow,Line,RELEASE,1.0,1.0,19413.39,1955914381.05,44225.72,0.31,0.35,106,0,0.366
tensorflow,Module,RELEASE,1.0,1.0,47.65,14745.76,121.43,0.46,0.53,106,0,0.366
cli,Line,RELEASE,1.0,1.0,44.7,15080.09,122.8,0.65,0.69,109,0,0.582
cli,Module,RELEASE,1.0,1.0,1.3,10.44,3.23,0.71,0.8,109,0,0.582
roslyn,Line,RELEASE,1.0,1.0,459.2,2300204.55,1516.64,0.73,0.75,102,0,0.553
roslyn,Module,RELEASE,1.0,1.0,25.96,5965.82,77.24,0.77,0.78,102,0,0.553
gitlabhq,Line,FEATURE,1.0,1.0,642.4,4516091.09,2125.11,0.62,0.69,1154,0,0.49
gitlabhq,Module,FEATURE,1.0,1.0,28.3,20053.94,141.61,0.67,0.73,1154,0,0.49
vue,Line,RELEASE,1.0,1.0,1867.65,20361786.26,4512.4,0.38,0.41,248,0,0.487
vue,Module,RELEASE,1.0,1.0,3.09,254.87,15.96,0.52,0.59,248,0,0.487
neutron,Line,RELEASE,1.0,1.0,1214.08,27458801.26,5240.11,0.55,0.62,203,0,0.5
neutron,Module,RELEASE,1.0,1.0,7.92,426.75,20.66,0.67,0.71,203,0,0.5
node,Line,UPGRADE,1.0,1.0,138799.12,82590889876.66,287386.31,0.44,0.55,596,0,0.371
node,Module,UPGRADE,1.0,1.0,1442.04,6674113.58,2583.43,0.44,0.59,596,0,0.371
orleans,Line,SUPPORT,1.0,1.0,637.51,3359928.16,1833.01,0.63,0.68,114,0,0.498
orleans,Module,SUPPORT,1.0,1.0,16.25,2283.77,47.79,0.6,0.66,114,0,0.498
moby,Line,RELEASE,1.0,1.0,61.12,58096.11,241.03,0.76,0.78,319,0,0.618
moby,Module,RELEASE,1.0,1.0,3.52,120.87,10.99,0.8,0.82,319,0,0.618
ansible,Line,RELEASE,1.0,1.0,544.6,1527610.95,1235.97,0.37,0.47,303,0,0.357
ansible,Module,RELEASE,1.0,1.0,14.1,686.65,26.2,0.46,0.65,303,0,0.357
tensorflow,Line,SUPPORT,1.0,1.0,5251.52,328285524.1,18118.65,0.61,0.74,106,0,0.418
tensorflow,Module,SUPPORT,1.0,1.0,118.25,222790.51,472.01,0.7,0.81,106,0,0.418
cli,Line,SUPPORT,1.0,1.0,1315.24,10507326.61,3241.5,0.52,0.61,109,0,0.524
cli,Module,SUPPORT,1.0,1.0,15.2,1019.55,31.93,0.5,0.68,109,0,0.524
angular,Line,RELEASE,1.0,1.0,195.99,183078.96,427.88,0.25,0.34,411,0,0.406
angular,Module,RELEASE,1.0,1.0,3.93,83.22,9.12,0.45,0.6,411,0,0.406
home-assistant,Line,RELEASE,1.0,1.0,16.07,52732.79,229.64,0.94,0.94,560,0,0.632
home-assistant,Module,RELEASE,1.0,1.0,1.39,74.88,8.65,0.96,0.96,560,0,0.632
roslyn,Line,SUPPORT,1.0,1.0,137119.8,550477778153.92,741941.9,0.68,0.74,102,0,0.462
roslyn,Module,SUPPORT,1.0,1.0,679.99,6684750.93,2585.49,0.67,0.76,102,0,0.462
neutron,Line,SUPPORT,1.0,1.0,3520.3,101214093.09,10060.52,0.54,0.65,203,0,0.437
neutron,Module,SUPPORT,1.0,1.0,37.7,6945.57,83.34,0.56,0.71,203,0,0.437
gitlabhq,Line,UPGRADE,1.0,1.0,490.45,4490657.04,2119.12,0.66,0.7,1154,0,0.501
gitlabhq,Module,UPGRADE,1.0,1.0,9.58,1477.25,38.44,0.69,0.75,1154,0,0.501
vue,Line,SUPPORT,1.0,1.0,61.19,31514.23,177.52,0.76,0.8,248,0,0.593
vue,Module,SUPPORT,1.0,1.0,3.47,119.71,10.94,0.77,0.81,248,0,0.593
node,Line,RELEASE,1.0,1.0,165.36,247296.03,497.29,0.64,0.75,596,0,0.409
node,Module,RELEASE,1.0,1.0,4.86,123.8,11.13,0.69,0.79,596,0,0.409
tensorflow,Line,OTHER,1.0,1.0,432320.33,1556622619110.9,1247646.83,0.19,0.27,106,0,0.156
tensorflow,Module,OTHER,1.0,1.0,6623.61,324958038.63,18026.59,0.17,0.36,106,0,0.156
orleans,Line,OTHER,1.0,1.0,18474.35,2346185939.96,48437.44,0.35,0.43,114,0,0.297
orleans,Module,OTHER,1.0,1.0,725.68,4693915.22,2166.54,0.32,0.4,114,0,0.297
ansible,Line,SUPPORT,1.0,1.0,8504.22,1979294897.94,44489.27,0.73,0.79,303,0,0.381
ansible,Module,SUPPORT,1.0,1.0,129.9,309458.95,556.29,0.76,0.85,303,0,0.381
moby,Line,SUPPORT,1.0,1.0,1005.48,25327217.21,5032.62,0.64,0.69,319,0,0.558
moby,Module,SUPPORT,1.0,1.0,19.75,6458.24,80.36,0.67,0.73,319,0,0.558
cli,Line,OTHER,1.0,1.0,190504.28,237893942565.06,487743.73,0.22,0.31,109,0,0.337
cli,Module,OTHER,1.0,1.0,761.61,2165860.41,1471.69,0.14,0.41,109,0,0.337
angular,Line,SUPPORT,1.0,1.0,322.46,956755.55,978.14,0.66,0.67,411,0,0.576
angular,Module,SUPPORT,1.0,1.0,5.37,180.54,13.44,0.73,0.73,411,0,0.576
roslyn,Line,OTHER,1.0,1.0,318806.13,949112018969.07,974223.8,0.5,0.58,102,0,0.307
roslyn,Module,OTHER,1.0,1.0,6596.98,631857667.59,25136.78,0.56,0.63,102,0,0.307
neutron,Line,OTHER,1.0,1.0,196504.71,522831412843.73,723070.82,0.39,0.58,203,0,0.279
neutron,Module,OTHER,1.0,1.0,671.81,2097129.6,1448.15,0.48,0.67,203,0,0.279
vue,Line,OTHER,1.0,1.0,8029.73,329778389.7,18159.8,0.24,0.31,248,0,0.412
vue,Module,OTHER,1.0,1.0,51.07,25946.76,161.08,0.4,0.6,248,0,0.412
home-assistant,Line,SUPPORT,1.0,1.0,2119.59,98877530.71,9943.72,0.79,0.83,560,0,0.591
home-assistant,Module,SUPPORT,1.0,1.0,37.11,33967.18,184.3,0.8,0.85,560,0,0.591
gitlabhq,Line,RELEASE,1.0,1.0,81.48,187391.72,432.89,0.75,0.77,1154,0,0.575
gitlabhq,Module,RELEASE,1.0,1.0,3.95,329.92,18.16,0.8,0.83,1154,0,0.575
node,Line,SUPPORT,1.0,1.0,3579.52,110819225.64,10527.07,0.51,0.6,596,0,0.403
node,Module,SUPPORT,1.0,1.0,20.19,1755.1,41.89,0.61,0.77,596,0,0.403
ansible,Line,OTHER,1.0,1.0,164214.33,290555741588.01,539032.23,0.41,0.51,303,0,0.202
ansible,Module,OTHER,1.0,1.0,2335.02,56059696.02,7487.3,0.54,0.7,303,0,0.202
moby,Line,OTHER,1.0,1.0,26539.76,6915151840.3,83157.39,0.24,0.4,319,0,0.434
moby,Module,OTHER,1.0,1.0,301.42,932582.75,965.7,0.27,0.45,319,0,0.434
angular,Line,OTHER,1.0,1.0,56510.23,27553645469.31,165992.91,0.17,0.27,411,0,0.305
angular,Module,OTHER,1.0,1.0,362.81,612619.89,782.7,0.2,0.34,411,0,0.305
home-assistant,Line,OTHER,1.0,1.0,18158.38,4303800536.03,65603.36,0.2,0.33,560,0,0.373
home-assistant,Module,OTHER,1.0,1.0,1327.41,54071790.98,7353.35,0.32,0.51,560,0,0.373
node,Line,OTHER,1.0,1.0,294682.44,345372413398.68,587683.94,0.25,0.44,596,0,0.271
node,Module,OTHER,1.0,1.0,2181.92,23314987.26,4828.56,0.39,0.59,596,0,0.271
gitlabhq,Line,SUPPORT,1.0,1.0,916.15,14363322.14,3789.9,0.7,0.76,1154,0,0.516
gitlabhq,Module,SUPPORT,1.0,1.0,14.37,2739.64,52.34,0.73,0.79,1154,0,0.516
gitlabhq,Line,OTHER,1.0,1.0,32439.15,10093420395.91,100466.02,0.27,0.43,1154,0,0.25
gitlabhq,Module,OTHER,1.0,1.0,404.12,4047736.35,2011.9,0.41,0.61,1154,0,0.25
nova,Line,BUG,1.0,1.0,26705.34,6681199853.74,81738.61,0.51,0.69,234,0,0.198
nova,Module,BUG,1.0,1.0,467.37,3828502.4,1956.66,0.5,0.76,234,0,0.198
angular.js,Line,BUG,1.0,1.0,13025.29,1338296419.0,36582.73,0.27,0.46,204,0,0.127
angular.js,Module,BUG,1.0,1.0,215.02,248773.26,498.77,0.41,0.69,204,0,0.127
lock,Line,BUG,1.0,1.0,3460.53,285571786.68,16898.87,0.57,0.62,492,0,0.527
lock,Module,BUG,1.0,1.0,60.85,58944.43,242.78,0.65,0.71,492,0,0.527
Odin,Line,BUG,1.0,1.0,1587.23,5293519.29,2300.76,0.11,0.31,35,0,0.422
Odin,Module,BUG,1.0,1.0,32.31,3120.37,55.86,0.34,0.51,35,0,0.422
kubernetes,Line,BUG,1.0,1.0,42877.68,22577565034.23,150258.33,0.51,0.6,641,0,0.36
kubernetes,Module,BUG,1.0,1.0,599.54,3385150.67,1839.88,0.54,0.68,641,0,0.36
mesos,Line,BUG,1.0,1.0,696.94,3986617.73,1996.65,0.55,0.7,257,0,0.404
mesos,Module,BUG,1.0,1.0,12.7,868.7,29.47,0.7,0.83,257,0,0.404
nixpkgs,Line,BUG,1.0,1.0,10372.71,670486176.15,25893.75,0.3,0.44,93,0,0.342
nixpkgs,Module,BUG,1.0,1.0,243.68,696080.28,834.31,0.53,0.73,93,0,0.342
nova,Line,DOCS,1.0,1.0,2941.98,67529672.61,8217.64,0.54,0.63,234,0,0.394
nova,Module,DOCS,1.0,1.0,53.19,26363.41,162.37,0.6,0.7,234,0,0.394
react,Line,BUG,1.0,1.0,123733.2,296741962139.63,544740.27,0.25,0.35,130,0,0.245
react,Module,BUG,1.0,1.0,1051.78,22139414.13,4705.25,0.35,0.51,130,0,0.245
angular.js,Line,DOCS,1.0,1.0,28276.65,6064248587.17,77873.29,0.18,0.3,204,0,0.154
angular.js,Module,DOCS,1.0,1.0,132.78,72264.8,268.82,0.38,0.59,204,0,0.154
lock,Line,DOCS,1.0,1.0,29.55,43451.42,208.45,0.98,0.98,492,0,0.67
lock,Module,DOCS,1.0,1.0,0.15,1.2,1.1,0.97,0.97,492,0,0.67
brew,Line,BUG,1.0,1.0,783.27,20349268.22,4511.02,0.17,0.3,152,0,0.315
brew,Module,BUG,1.0,1.0,71.11,44672.05,211.36,0.26,0.36,152,0,0.315
Odin,Line,DOCS,1.0,1.0,20.57,7405.71,86.06,0.94,0.94,35,0,0.669
Odin,Module,DOCS,1.0,1.0,0.34,2.06,1.43,0.94,0.94,35,0,0.669
mesos,Line,DOCS,1.0,1.0,537.51,3670201.26,1915.78,0.75,0.8,257,0,0.518
mesos,Module,DOCS,1.0,1.0,10.15,1055.52,32.49,0.77,0.82,257,0,0.518
kubernetes,Line,DOCS,1.0,1.0,10495.64,607884049.01,24655.3,0.64,0.69,641,0,0.495
kubernetes,Module,DOCS,1.0,1.0,161.03,174949.01,418.27,0.65,0.69,641,0,0.495
nixpkgs,Line,DOCS,1.0,1.0,892.45,16638727.42,4079.06,0.62,0.67,93,0,0.516
nixpkgs,Module,DOCS,1.0,1.0,15.65,3647.99,60.4,0.67,0.72,93,0,0.516
cinder,Line,BUG,1.0,1.0,31170.73,7230506357.02,85032.38,0.39,0.56,181,0,0.342
cinder,Module,BUG,1.0,1.0,110.94,41051.33,202.61,0.55,0.78,181,0,0.342
nova,Line,REFACTOR,1.0,1.0,2894.24,146661268.52,12110.38,0.59,0.74,234,0,0.41
nova,Module,REFACTOR,1.0,1.0,92.79,144926.54,380.69,0.57,0.69,234,0,0.41
react,Line,DOCS,1.0,1.0,107748.32,382905484555.28,618793.57,0.49,0.52,130,0,0.415
react,Module,DOCS,1.0,1.0,1226.55,60086836.75,7751.57,0.55,0.62,130,0,0.415
angular.js,Line,REFACTOR,1.0,1.0,3890.47,102222945.25,10110.54,0.32,0.45,204,0,0.305
angular.js,Module,REFACTOR,1.0,1.0,30.0,8221.13,90.67,0.46,0.62,204,0,0.305
lock,Line,REFACTOR,1.0,1.0,215.4,2622988.72,1619.56,0.96,0.97,492,0,0.673
lock,Module,REFACTOR,1.0,1.0,1.3,80.18,8.95,0.96,0.96,492,0,0.673
brew,Line,DOCS,1.0,1.0,273.53,1016260.36,1008.1,0.4,0.47,152,0,0.45
brew,Module,DOCS,1.0,1.0,15.31,1438.3,37.92,0.44,0.54,152,0,0.45
Odin,Line,REFACTOR,1.0,1.0,58.2,113653.86,337.13,0.94,0.94,35,0,0.669
Odin,Module,REFACTOR,1.0,1.0,0.51,5.54,2.35,0.94,0.94,35,0,0.669
elasticsearch,Line,BUG,1.0,1.0,37849.75,16912584743.53,130048.39,0.44,0.63,270,0,0.259
elasticsearch,Module,BUG,1.0,1.0,1573.05,20702383.72,4549.99,0.5,0.69,270,0,0.259
mesos,Line,REFACTOR,1.0,1.0,512.43,1882599.31,1372.08,0.82,0.88,257,0,0.544
mesos,Module,REFACTOR,1.0,1.0,4.82,174.33,13.2,0.83,0.91,257,0,0.544
nixpkgs,Line,REFACTOR,1.0,1.0,1674.13,37746058.77,6143.78,0.74,0.77,93,0,0.533
nixpkgs,Module,REFACTOR,1.0,1.0,30.86,24789.14,157.45,0.69,0.75,93,0,0.533
cinder,Line,DOCS,1.0,1.0,527.73,2300390.12,1516.7,0.72,0.76,181,0,0.526
cinder,Module,DOCS,1.0,1.0,12.66,1532.07,39.14,0.72,0.78,181,0,0.526
