Project,Model,Task,R_Squared,R_Squared_Adj,MAE,MSE,RMSE,PRED_25,PRED_50,T_Records,D_Records,P_NA
home-assistant,Module,SUPPORT,0.6,0.6,32.01,26765.67,163.6,0.8,0.87,560,0,0.591
tensorflow,Line,OTHER,0.67,0.66,368661.72,943387828089.71,971281.54,0.08,0.14,106,0,0.156
tensorflow,Module,OTHER,0.56,0.55,4615.44,167679063.59,12949.1,0.18,0.26,106,0,0.156
orleans,Line,OTHER,0.79,0.78,16573.26,1782864916.97,42223.99,0.32,0.44,114,0,0.297
orleans,Module,OTHER,0.77,0.76,625.21,2846196.69,1687.07,0.27,0.44,114,0,0.297
roslyn,Line,OTHER,0.74,0.73,432999.34,2775480948421.17,1665977.48,0.24,0.33,102,0,0.307
roslyn,Module,OTHER,0.65,0.64,7445.16,1113392541.51,33367.54,0.54,0.68,102,0,0.307
cli,Line,OTHER,0.17,0.15,112995.9,72146348812.88,268600.72,0.07,0.19,109,0,0.337
cli,Module,OTHER,0.37,0.35,532.62,1183009.03,1087.66,0.26,0.5,109,0,0.337
neutron,Line,OTHER,0.4,0.39,229011.11,469976912042.48,685548.62,0.31,0.53,203,0,0.279
neutron,Module,OTHER,0.94,0.94,521.18,1338040.47,1156.74,0.53,0.71,203,0,0.279
vue,Line,OTHER,0.91,0.91,7992.74,216479803.52,14713.25,0.1,0.18,248,0,0.412
vue,Module,OTHER,0.98,0.98,63.85,46803.34,216.34,0.4,0.62,248,0,0.412
gitlabhq,Line,SUPPORT,0.7,0.7,794.72,8579948.03,2929.15,0.68,0.74,1154,0,0.516
gitlabhq,Module,SUPPORT,0.85,0.85,13.04,2560.77,50.6,0.72,0.82,1154,0,0.516
ansible,Line,OTHER,0.99,0.99,209773.54,293580307989.45,541830.52,0.29,0.45,303,0,0.202
ansible,Module,OTHER,0.99,0.99,3403.94,64245009.56,8015.3,0.44,0.64,303,0,0.202
moby,Line,OTHER,0.83,0.83,23125.44,5587417994.07,74749.03,0.14,0.29,319,0,0.434
moby,Module,OTHER,0.91,0.91,270.43,804065.2,896.7,0.26,0.5,319,0,0.434
angular,Line,OTHER,0.79,0.79,51301.97,22936968183.61,151449.56,0.15,0.23,411,0,0.305
angular,Module,OTHER,0.79,0.79,296.04,383578.8,619.34,0.25,0.4,411,0,0.305
node,Line,OTHER,0.97,0.97,248677.23,253775489360.03,503761.34,0.27,0.44,596,0,0.271
node,Module,OTHER,0.98,0.98,1959.19,16825414.0,4101.88,0.35,0.57,596,0,0.271
home-assistant,Line,OTHER,0.67,0.67,16104.36,3182090296.95,56410.02,0.13,0.24,560,0,0.373
home-assistant,Module,OTHER,0.39,0.39,1196.24,32920422.49,5737.63,0.22,0.45,560,0,0.373
gitlabhq,Line,OTHER,0.74,0.74,26113.23,5587516931.39,74749.7,0.23,0.4,1154,0,0.25
gitlabhq,Module,OTHER,0.78,0.78,363.06,4187070.35,2046.23,0.41,0.64,1154,0,0.25
angular.js,Line,BUG,0.85,0.85,12331.18,898306131.14,29971.76,0.25,0.49,204,0,0.127
angular.js,Module,BUG,0.94,0.94,223.12,249969.51,499.97,0.43,0.75,204,0,0.127
nova,Line,BUG,0.43,0.42,30821.08,4889141318.46,69922.39,0.39,0.54,234,0,0.198
nova,Module,BUG,0.71,0.71,231.01,1124254.58,1060.31,0.54,0.78,234,0,0.198
lock,Line,BUG,0.91,0.91,3212.58,229776655.96,15158.39,0.53,0.58,492,0,0.527
lock,Module,BUG,0.56,0.56,55.03,44343.74,210.58,0.6,0.69,492,0,0.527
kubernetes,Line,BUG,0.55,0.55,40684.55,15786427631.07,125644.05,0.4,0.49,641,0,0.36
kubernetes,Module,BUG,0.69,0.69,548.91,2329188.37,1526.17,0.48,0.62,641,0,0.36
mesos,Line,BUG,0.95,0.95,647.28,3657805.68,1912.54,0.47,0.61,257,0,0.404
mesos,Module,BUG,0.99,0.99,15.24,1336.91,36.56,0.62,0.82,257,0,0.404
Odin,Line,BUG,0.57,0.53,1185.34,2670338.17,1634.12,0.06,0.2,35,0,0.422
Odin,Module,BUG,0.76,0.74,30.9,3832.07,61.9,0.29,0.46,35,0,0.422
nixpkgs,Line,BUG,0.56,0.55,7995.65,386246881.48,19653.16,0.27,0.4,93,0,0.342
nixpkgs,Module,BUG,0.72,0.71,240.34,852913.35,923.53,0.45,0.63,93,0,0.342
react,Line,BUG,0.59,0.58,150675.72,460674404906.14,678729.99,0.24,0.35,130,0,0.245
react,Module,BUG,0.7,0.69,998.11,26451342.71,5143.09,0.36,0.53,130,0,0.245
brew,Line,BUG,0.39,0.38,828.0,22687070.39,4763.09,0.12,0.24,152,0,0.315
brew,Module,BUG,0.39,0.38,48.45,26480.43,162.73,0.21,0.32,152,0,0.315
cinder,Line,BUG,0.24,0.23,39717.68,6058066933.13,77833.58,0.32,0.47,181,0,0.342
cinder,Module,BUG,0.94,0.94,100.76,26274.95,162.1,0.43,0.71,181,0,0.342
elasticsearch,Line,BUG,1.0,1.0,62439.61,51269842123.33,226428.45,0.5,0.66,270,0,0.259
elasticsearch,Module,BUG,1.0,1.0,2755.13,83493354.91,9137.47,0.54,0.74,270,0,0.259
angular.js,Line,DOCS,0.68,0.68,28062.41,4353714457.19,65982.68,0.19,0.28,204,0,0.154
angular.js,Module,DOCS,0.92,0.92,96.24,47427.55,217.78,0.38,0.56,204,0,0.154
nova,Line,DOCS,0.63,0.63,3449.94,72775807.43,8530.87,0.3,0.38,234,0,0.394
nova,Module,DOCS,0.83,0.83,32.99,8672.02,93.12,0.5,0.63,234,0,0.394
lock,Line,DOCS,0.92,0.92,22.9,32627.95,180.63,0.97,0.97,492,0,0.67
lock,Module,DOCS,1.0,1.0,0.14,1.09,1.04,0.97,0.97,492,0,0.67
kubernetes,Line,DOCS,0.67,0.67,9566.52,440060254.77,20977.61,0.65,0.7,641,0,0.495
kubernetes,Module,DOCS,0.71,0.71,150.93,135250.11,367.76,0.64,0.7,641,0,0.495
mesos,Line,DOCS,0.8,0.8,390.4,1748392.27,1322.27,0.75,0.83,257,0,0.518
mesos,Module,DOCS,0.92,0.92,7.98,855.03,29.24,0.76,0.82,257,0,0.518
Odin,Line,DOCS,0.41,0.35,20.11,10343.0,101.7,0.94,0.97,35,0,0.669
Odin,Module,DOCS,0.37,0.31,0.24,1.83,1.35,0.97,0.97,35,0,0.669
react,Line,DOCS,0.26,0.24,87576.41,230017708462.05,479601.61,0.28,0.3,130,0,0.415
react,Module,DOCS,0.26,0.24,1085.23,36720136.84,6059.71,0.49,0.59,130,0,0.415
nixpkgs,Line,DOCS,0.57,0.56,896.26,17662802.86,4202.71,0.63,0.69,93,0,0.516
nixpkgs,Module,DOCS,0.66,0.65,15.26,3228.87,56.82,0.68,0.74,93,0,0.516
linux,Line,BUG,0.94,0.94,1607.61,26074491.79,5106.32,0.42,0.71,640,0,0.136
linux,Module,BUG,0.97,0.97,55.16,24755.48,157.34,0.7,0.92,640,0,0.136
brew,Line,DOCS,0.37,0.36,229.93,552875.19,743.56,0.3,0.36,152,0,0.45
brew,Module,DOCS,0.5,0.49,10.25,537.33,23.18,0.39,0.5,152,0,0.45
cinder,Line,DOCS,0.95,0.95,467.36,1544857.4,1242.92,0.63,0.75,181,0,0.526
cinder,Module,DOCS,0.91,0.91,16.22,2200.36,46.91,0.57,0.7,181,0,0.526
elasticsearch,Line,DOCS,0.99,0.99,53809.47,34863492959.34,186717.68,0.34,0.47,270,0,0.296
elasticsearch,Module,DOCS,1.0,1.0,1665.34,35043687.39,5919.77,0.43,0.67,270,0,0.296
angular.js,Line,REFACTOR,0.77,0.77,3619.73,87897765.05,9375.38,0.33,0.45,204,0,0.305
angular.js,Module,REFACTOR,0.92,0.92,22.62,4305.12,65.61,0.42,0.66,204,0,0.305
nova,Line,REFACTOR,0.61,0.6,1576.14,53116878.59,7288.13,0.64,0.78,234,0,0.41
nova,Module,REFACTOR,0.53,0.52,49.54,39894.6,199.74,0.44,0.56,234,0,0.41
lock,Line,REFACTOR,0.92,0.92,204.96,1876196.88,1369.74,0.96,0.96,492,0,0.673
lock,Module,REFACTOR,0.95,0.95,1.14,68.42,8.27,0.98,0.98,492,0,0.673
