Project,Model,Task,R_Squared,R_Squared_Adj,MAE,MSE,RMSE,PRED_25,PRED_50,T_Records,D_Records,P_NA
react,Line,REFACTOR,1.0,1.0,6108.4,760126728.63,27570.4,0.78,0.82,130,0,0.577
react,Module,REFACTOR,1.0,1.0,105.45,259489.55,509.4,0.76,0.83,130,0,0.577
Odin,Line,TESTING,1.0,1.0,23.3,4411.0,66.42,0.86,0.89,35,0,0.63
Odin,Module,TESTING,1.0,1.0,1.02,8.47,2.91,0.8,0.86,35,0,0.63
nova,Line,TESTING,1.0,1.0,25295.84,5349959190.55,73143.42,0.36,0.55,234,0,0.301
nova,Module,TESTING,1.0,1.0,408.5,1612028.97,1269.66,0.42,0.57,234,0,0.301
angular.js,Line,TESTING,1.0,1.0,3134.49,36395849.51,6032.9,0.26,0.42,204,0,0.281
angular.js,Module,TESTING,1.0,1.0,21.21,2758.91,52.53,0.5,0.69,204,0,0.281
elasticsearch,Line,BUG,1.0,1.0,27228.07,6973524804.82,83507.63,0.47,0.6,270,0,0.259
elasticsearch,Module,BUG,1.0,1.0,1115.68,8325158.49,2885.34,0.52,0.69,270,0,0.259
cinder,Line,DOCS,1.0,1.0,419.82,1234877.97,1111.25,0.71,0.77,181,0,0.526
cinder,Module,DOCS,1.0,1.0,14.21,1589.61,39.87,0.71,0.8,181,0,0.526
brew,Line,REFACTOR,1.0,1.0,674.99,10512039.77,3242.23,0.65,0.74,152,0,0.557
brew,Module,REFACTOR,1.0,1.0,29.85,25007.83,158.14,0.68,0.76,152,0,0.557
mesos,Line,TESTING,1.0,1.0,805.7,5674685.74,2382.16,0.75,0.84,257,0,0.478
mesos,Module,TESTING,1.0,1.0,10.96,801.45,28.31,0.74,0.84,257,0,0.478
nixpkgs,Line,TESTING,1.0,1.0,20420.03,16865568329.61,129867.5,0.43,0.53,93,0,0.416
nixpkgs,Module,TESTING,1.0,1.0,94.97,84717.25,291.06,0.51,0.72,93,0,0.416
lock,Line,FEATURE,1.0,1.0,1545.53,110270178.9,10500.96,0.99,0.99,492,0,0.672
lock,Module,FEATURE,1.0,1.0,52.6,117508.08,342.79,0.99,0.99,492,0,0.672
Odin,Line,FEATURE,1.0,1.0,34.75,22862.79,151.2,0.94,0.94,35,0,0.669
Odin,Module,FEATURE,1.0,1.0,0.42,3.95,1.99,0.94,0.94,35,0,0.669
gitlabhq,Line,OTHER,1.0,1.0,24547.72,5176715871.19,71949.4,0.2,0.35,1154,0,0.25
gitlabhq,Module,OTHER,1.0,1.0,345.57,3903742.21,1975.79,0.41,0.64,1154,0,0.25
react,Line,TESTING,1.0,1.0,50076.9,62601128775.68,250202.18,0.49,0.59,130,0,0.4
react,Module,TESTING,1.0,1.0,550.77,7913572.67,2813.11,0.5,0.64,130,0,0.4
kubernetes,Line,TESTING,1.0,1.0,34790.09,9338242683.54,96634.58,0.54,0.63,641,0,0.388
kubernetes,Module,TESTING,1.0,1.0,254.54,470280.03,685.77,0.61,0.72,641,0,0.388
nova,Line,FEATURE,1.0,1.0,171.81,266131.14,515.88,0.73,0.78,234,0,0.538
nova,Module,FEATURE,1.0,1.0,6.23,275.52,16.6,0.73,0.79,234,0,0.538
angular.js,Line,FEATURE,1.0,1.0,2227.02,25315839.52,5031.48,0.46,0.54,204,0,0.319
angular.js,Module,FEATURE,1.0,1.0,28.41,6352.55,79.7,0.57,0.78,204,0,0.319
cinder,Line,REFACTOR,1.0,1.0,1868.62,17339603.99,4164.09,0.76,0.83,181,0,0.558
cinder,Module,REFACTOR,1.0,1.0,8.39,405.02,20.13,0.81,0.9,181,0,0.558
mesos,Line,FEATURE,1.0,1.0,6.11,505.74,22.49,0.91,0.93,257,0,0.638
mesos,Module,FEATURE,1.0,1.0,0.05,0.04,0.19,0.96,0.98,257,0,0.638
brew,Line,TESTING,1.0,1.0,780.8,4790144.91,2188.64,0.3,0.36,152,0,0.403
brew,Module,TESTING,1.0,1.0,33.32,7189.98,84.79,0.37,0.51,152,0,0.403
elasticsearch,Line,DOCS,1.0,1.0,42668.74,18818889305.93,137181.96,0.4,0.51,270,0,0.296
elasticsearch,Module,DOCS,1.0,1.0,559.57,2316404.18,1521.97,0.5,0.68,270,0,0.296
nixpkgs,Line,FEATURE,1.0,1.0,10266.74,4121205989.65,64196.62,0.63,0.73,93,0,0.538
nixpkgs,Module,FEATURE,1.0,1.0,3.73,109.32,10.46,0.7,0.77,93,0,0.538
lock,Line,UPGRADE,1.0,1.0,1249.48,100801316.79,10039.99,0.94,0.96,492,0,0.664
lock,Module,UPGRADE,1.0,1.0,11.1,5911.36,76.89,0.95,0.95,492,0,0.664
Odin,Line,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35,0,0.682
Odin,Module,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35,0,0.682
react,Line,FEATURE,1.0,1.0,8873.43,2870124418.67,53573.54,0.75,0.76,130,0,0.6
react,Module,FEATURE,1.0,1.0,124.84,449537.4,670.48,0.77,0.78,130,0,0.6
nova,Line,UPGRADE,1.0,1.0,820.7,4245112.28,2060.37,0.6,0.67,234,0,0.49
nova,Module,UPGRADE,1.0,1.0,9.03,561.29,23.69,0.7,0.76,234,0,0.49
kubernetes,Line,FEATURE,1.0,1.0,1016.25,13962630.61,3736.66,0.7,0.76,641,0,0.531
kubernetes,Module,FEATURE,1.0,1.0,26.85,10633.42,103.12,0.73,0.8,641,0,0.531
angular.js,Line,UPGRADE,1.0,1.0,4044.93,93110023.14,9649.35,0.59,0.61,204,0,0.502
angular.js,Module,UPGRADE,1.0,1.0,11.27,834.43,28.89,0.68,0.72,204,0,0.502
brew,Line,FEATURE,1.0,1.0,8.29,1727.34,41.56,0.95,0.95,152,0,0.658
brew,Module,FEATURE,1.0,1.0,0.1,0.48,0.69,0.96,0.98,152,0,0.658
mesos,Line,UPGRADE,1.0,1.0,4882.24,723070535.13,26889.97,0.67,0.69,257,0,0.524
mesos,Module,UPGRADE,1.0,1.0,9.09,2739.6,52.34,0.78,0.82,257,0,0.524
cinder,Line,TESTING,1.0,1.0,1588.57,10972087.46,3312.41,0.41,0.57,181,0,0.437
cinder,Module,TESTING,1.0,1.0,96.15,54303.44,233.03,0.43,0.62,181,0,0.437
elasticsearch,Line,REFACTOR,1.0,1.0,21326.55,4431325591.14,66568.2,0.7,0.77,270,0,0.437
elasticsearch,Module,REFACTOR,1.0,1.0,434.77,2787014.33,1669.44,0.66,0.8,270,0,0.437
nixpkgs,Line,UPGRADE,1.0,1.0,783.89,7929999.16,2816.03,0.33,0.44,93,0,0.412
nixpkgs,Module,UPGRADE,1.0,1.0,33.38,15016.04,122.54,0.45,0.57,93,0,0.412
Odin,Line,RELEASE,1.0,1.0,0.74,5.85,2.42,0.89,0.89,35,0,0.656
Odin,Module,RELEASE,1.0,1.0,0.11,0.15,0.39,0.91,0.91,35,0,0.656
react,Line,UPGRADE,1.0,1.0,881.45,9491964.07,3080.9,0.67,0.71,130,0,0.536
react,Module,UPGRADE,1.0,1.0,30.92,24135.75,155.36,0.73,0.79,130,0,0.536
linux,Line,BUG,1.0,1.0,1701.75,27597171.87,5253.3,0.45,0.72,640,0,0.136
linux,Module,BUG,1.0,1.0,50.46,21233.14,145.72,0.71,0.94,640,0,0.136
lock,Line,RELEASE,1.0,1.0,750.55,29968455.58,5474.35,0.57,0.65,492,0,0.537
lock,Module,RELEASE,1.0,1.0,15.5,22511.05,150.04,0.71,0.85,492,0,0.537
nova,Line,RELEASE,1.0,1.0,1311.48,19279344.53,4390.83,0.51,0.62,234,0,0.455
nova,Module,RELEASE,1.0,1.0,4.01,206.14,14.36,0.76,0.87,234,0,0.455
cinder,Line,FEATURE,1.0,1.0,273.13,480625.56,693.27,0.8,0.86,181,0,0.589
cinder,Module,FEATURE,1.0,1.0,4.46,136.67,11.69,0.8,0.84,181,0,0.589
angular.js,Line,RELEASE,1.0,1.0,83.44,27243.72,165.06,0.49,0.56,204,0,0.446
angular.js,Module,RELEASE,1.0,1.0,1.94,17.77,4.22,0.76,0.87,204,0,0.446
brew,Line,UPGRADE,1.0,1.0,139.2,165539.87,406.87,0.33,0.44,152,0,0.389
brew,Module,UPGRADE,1.0,1.0,13.58,3726.62,61.05,0.35,0.57,152,0,0.389
mesos,Line,RELEASE,1.0,1.0,93.02,48103.75,219.33,0.74,0.8,257,0,0.538
mesos,Module,RELEASE,1.0,1.0,0.63,3.57,1.89,0.92,0.98,257,0,0.538
kubernetes,Line,UPGRADE,1.0,1.0,2803.79,101532708.35,10076.34,0.61,0.66,641,0,0.459
kubernetes,Module,UPGRADE,1.0,1.0,45.58,22192.75,148.97,0.63,0.71,641,0,0.459
elasticsearch,Line,TESTING,1.0,1.0,76970.43,25902119119.38,160941.35,0.38,0.44,270,0,0.31
elasticsearch,Module,TESTING,1.0,1.0,2189.71,31752675.85,5634.95,0.41,0.54,270,0,0.31
nixpkgs,Line,RELEASE,1.0,1.0,671.52,5488789.04,2342.82,0.41,0.48,93,0,0.443
nixpkgs,Module,RELEASE,1.0,1.0,17.66,2211.93,47.03,0.52,0.67,93,0,0.443
Odin,Line,SUPPORT,1.0,1.0,340.64,639891.27,799.93,0.74,0.8,35,0,0.617
Odin,Module,SUPPORT,1.0,1.0,2.55,34.31,5.86,0.8,0.8,35,0,0.617
react,Line,RELEASE,1.0,1.0,8149.45,946921123.59,30772.08,0.45,0.51,130,0,0.449
react,Module,RELEASE,1.0,1.0,208.26,913947.57,956.01,0.52,0.63,130,0,0.449
lock,Line,SUPPORT,1.0,1.0,466.61,18849546.97,4341.61,0.88,0.89,492,0,0.638
lock,Module,SUPPORT,1.0,1.0,9.42,6385.43,79.91,0.88,0.9,492,0,0.638
linux,Line,DOCS,1.0,1.0,899.85,34861086.08,5904.33,0.51,0.59,640,0,0.504
linux,Module,DOCS,1.0,1.0,10.51,3646.53,60.39,0.65,0.79,640,0,0.504
brew,Line,RELEASE,1.0,1.0,5.26,371.3,19.27,0.88,0.89,152,0,0.645
brew,Module,RELEASE,1.0,1.0,0.24,0.89,0.94,0.91,0.93,152,0,0.645
angular.js,Line,SUPPORT,1.0,1.0,44.21,33677.06,183.51,0.79,0.82,204,0,0.606
angular.js,Module,SUPPORT,1.0,1.0,1.63,24.75,4.97,0.79,0.84,204,0,0.606
nova,Line,SUPPORT,1.0,1.0,7054.95,634497400.07,25189.23,0.47,0.61,234,0,0.372
nova,Module,SUPPORT,1.0,1.0,249.03,789027.4,888.27,0.48,0.67,234,0,0.372
cinder,Line,UPGRADE,1.0,1.0,78.49,26495.9,162.78,0.71,0.74,181,0,0.551
cinder,Module,UPGRADE,1.0,1.0,3.76,83.88,9.16,0.67,0.8,181,0,0.551
mesos,Line,SUPPORT,1.0,1.0,329.16,1019644.25,1009.77,0.75,0.84,257,0,0.514
mesos,Module,SUPPORT,1.0,1.0,6.13,245.36,15.66,0.78,0.88,257,0,0.514
nixpkgs,Line,SUPPORT,1.0,1.0,2311.33,49057847.5,7004.13,0.37,0.44,93,0,0.415
nixpkgs,Module,SUPPORT,1.0,1.0,44.73,24856.71,157.66,0.47,0.68,93,0,0.415
Odin,Line,OTHER,1.0,1.0,7121.46,95577566.95,9776.38,0.23,0.4,35,0,0.425
Odin,Module,OTHER,1.0,1.0,60.44,10157.01,100.78,0.49,0.63,35,0,0.425
elasticsearch,Line,FEATURE,1.0,1.0,80433.99,49675164101.78,222879.26,0.68,0.69,270,0,0.477
elasticsearch,Module,FEATURE,1.0,1.0,899.1,6046143.07,2458.89,0.76,0.8,270,0,0.477
react,Line,SUPPORT,1.0,1.0,8241.2,1022111976.07,31970.49,0.59,0.63,130,0,0.477
react,Module,SUPPORT,1.0,1.0,86.67,151121.56,388.74,0.66,0.72,130,0,0.477
kubernetes,Line,RELEASE,1.0,1.0,10981.63,948524168.08,30798.12,0.58,0.61,641,0,0.404
kubernetes,Module,RELEASE,1.0,1.0,82.1,38238.76,195.55,0.59,0.65,641,0,0.404
brew,Line,SUPPORT,1.0,1.0,197.51,2184853.62,1478.13,0.55,0.62,152,0,0.535
brew,Module,SUPPORT,1.0,1.0,7.13,815.48,28.56,0.61,0.7,152,0,0.535
cinder,Line,RELEASE,1.0,1.0,297.72,1102766.81,1050.13,0.63,0.67,181,0,0.554
cinder,Module,RELEASE,1.0,1.0,4.68,156.18,12.5,0.73,0.82,181,0,0.554
lock,Line,OTHER,1.0,1.0,30765.37,20785227502.86,144170.83,0.25,0.4,492,0,0.344
lock,Module,OTHER,1.0,1.0,180.11,548861.61,740.85,0.18,0.36,492,0,0.344
linux,Line,REFACTOR,1.0,1.0,327.36,1966648.15,1402.37,0.82,0.87,640,0,0.613
linux,Module,REFACTOR,1.0,1.0,2.63,90.55,9.52,0.86,0.91,640,0,0.613
angular.js,Line,OTHER,1.0,1.0,30107.45,4095964225.67,63999.72,0.24,0.39,204,0,0.199
angular.js,Module,OTHER,1.0,1.0,659.13,1639703.83,1280.51,0.22,0.34,204,0,0.199
nova,Line,OTHER,1.0,1.0,184134.56,302737086486.01,550215.49,0.31,0.44,234,0,0.16
nova,Module,OTHER,1.0,1.0,928.48,30395319.37,5513.2,0.74,0.91,234,0,0.16
mesos,Line,OTHER,1.0,1.0,8356.68,830770726.38,28823.09,0.49,0.65,257,0,0.381
mesos,Module,OTHER,1.0,1.0,108.09,70767.9,266.02,0.64,0.81,257,0,0.381
nixpkgs,Line,OTHER,1.0,1.0,86931.71,49624721898.76,222766.07,0.29,0.4,93,0,0.312
nixpkgs,Module,OTHER,1.0,1.0,1886.9,30677251.69,5538.7,0.4,0.63,93,0,0.312
elasticsearch,Line,UPGRADE,1.0,1.0,20707.88,4297142328.99,65552.59,0.39,0.5,270,0,0.348
elasticsearch,Module,UPGRADE,1.0,1.0,1045.44,9110347.36,3018.34,0.54,0.66,270,0,0.348
react,Line,OTHER,1.0,1.0,236042.06,1461704941853.22,1209009.9,0.22,0.31,130,0,0.155
react,Module,OTHER,1.0,1.0,6455.85,1124743498.53,33537.2,0.19,0.35,130,0,0.155
cf-deployment,Line,BUG,1.0,1.0,52.76,28529.5,168.91,0.64,0.67,192,0,0.546
cf-deployment,Module,BUG,1.0,1.0,3.9,178.65,13.37,0.76,0.83,192,0,0.546
kubernetes,Line,SUPPORT,1.0,1.0,78472.38,91817102663.28,303013.37,0.57,0.63,641,0,0.448
kubernetes,Module,SUPPORT,1.0,1.0,397.86,2605628.36,1614.2,0.67,0.76,641,0,0.448
cinder,Line,SUPPORT,1.0,1.0,2360.24,29658467.02,5445.96,0.54,0.75,181,0,0.423
cinder,Module,SUPPORT,1.0,1.0,23.8,2075.35,45.56,0.68,0.83,181,0,0.423
brew,Line,OTHER,1.0,1.0,3105.48,51552444.05,7180.0,0.15,0.26,152,0,0.199
brew,Module,OTHER,1.0,1.0,192.69,162442.17,403.04,0.16,0.34,152,0,0.199
office-js,Line,BUG,1.0,1.0,11728.71,8687618511.79,93207.4,0.97,0.97,307,0,0.662
office-js,Module,BUG,1.0,1.0,3.9,856.9,29.27,0.97,0.97,307,0,0.662
linux,Line,TESTING,1.0,1.0,1131.48,22591475.18,4753.05,0.43,0.5,640,0,0.464
linux,Module,TESTING,1.0,1.0,6.47,610.92,24.72,0.62,0.79,640,0,0.464
socket.io,Line,BUG,1.0,1.0,212.86,707737.2,841.27,0.42,0.5,127,0,0.511
socket.io,Module,BUG,1.0,1.0,11.64,2911.16,53.96,0.65,0.77,127,0,0.511
d3,Line,BUG,1.0,1.0,119.28,192985.3,439.3,0.51,0.6,262,0,0.527
d3,Module,BUG,1.0,1.0,5.0,425.87,20.64,0.63,0.76,262,0,0.527
elasticsearch,Line,RELEASE,1.0,1.0,4846.0,168753074.28,12990.5,0.33,0.5,270,0,0.322
elasticsearch,Module,RELEASE,1.0,1.0,529.35,1733399.99,1316.59,0.47,0.67,270,0,0.322
cf-deployment,Line,DOCS,1.0,1.0,13.94,5473.51,73.98,0.93,0.94,192,0,0.649
cf-deployment,Module,DOCS,1.0,1.0,0.36,5.6,2.37,0.95,0.96,192,0,0.649
jekyll,Line,BUG,1.0,1.0,420.34,2524407.71,1588.84,0.31,0.41,138,0,0.391
jekyll,Module,BUG,1.0,1.0,26.71,6020.58,77.59,0.41,0.62,138,0,0.391
webpack,Line,BUG,1.0,1.0,5195.05,939068851.95,30644.23,0.32,0.38,424,0,0.367
webpack,Module,BUG,1.0,1.0,31.92,11057.9,105.16,0.42,0.59,424,0,0.367
requests,Line,BUG,1.0,1.0,43.1,6468.95,80.43,0.34,0.51,137,0,0.388
requests,Module,BUG,1.0,1.0,2.77,24.13,4.91,0.53,0.74,137,0,0.388
cinder,Line,OTHER,1.0,1.0,170548.61,229563618401.51,479127.98,0.25,0.38,181,0,0.279
cinder,Module,OTHER,1.0,1.0,250.0,243892.43,493.85,0.63,0.87,181,0,0.279
kubernetes,Line,OTHER,1.0,1.0,313837.84,655998153249.08,809937.13,0.35,0.46,641,0,0.291
kubernetes,Module,OTHER,1.0,1.0,1807.93,19464403.22,4411.85,0.41,0.57,641,0,0.291
office-js,Line,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307,0,0.682
office-js,Module,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307,0,0.682
lodash,Line,BUG,1.0,1.0,553.42,12568734.29,3545.24,0.83,0.83,414,0,0.601
lodash,Module,BUG,1.0,1.0,2.61,162.08,12.73,0.87,0.9,414,0,0.601
socket.io,Line,DOCS,1.0,1.0,3689.29,781317265.68,27952.05,0.86,0.89,127,0,0.632
socket.io,Module,DOCS,1.0,1.0,55.69,163415.29,404.25,0.92,0.95,127,0,0.632
d3,Line,DOCS,1.0,1.0,0.02,0.06,0.25,1.0,1.0,262,0,0.681
d3,Module,DOCS,1.0,1.0,0.0,0.0,0.06,1.0,1.0,262,0,0.681
cf-deployment,Line,REFACTOR,1.0,1.0,7.09,2396.93,48.96,0.97,0.98,192,0,0.672
cf-deployment,Module,REFACTOR,1.0,1.0,0.28,3.7,1.92,0.97,0.97,192,0,0.672
linux,Line,FEATURE,1.0,1.0,181.4,813617.26,902.01,0.63,0.71,640,0,0.562
linux,Module,FEATURE,1.0,1.0,2.94,96.9,9.84,0.76,0.86,640,0,0.562
jekyll,Line,DOCS,1.0,1.0,728.18,7622102.87,2760.82,0.55,0.59,138,0,0.485
jekyll,Module,DOCS,1.0,1.0,40.21,24401.64,156.21,0.62,0.72,138,0,0.485
elasticsearch,Line,SUPPORT,1.0,1.0,82249.31,44716062915.72,211461.73,0.44,0.6,270,0,0.339
elasticsearch,Module,SUPPORT,1.0,1.0,1476.08,18225654.78,4269.15,0.6,0.71,270,0,0.339
webpack,Line,DOCS,1.0,1.0,136.01,584344.89,764.42,0.92,0.92,424,0,0.658
webpack,Module,DOCS,1.0,1.0,1.6,85.59,9.25,0.92,0.94,424,0,0.658
requests,Line,DOCS,1.0,1.0,52.62,26960.67,164.2,0.55,0.62,137,0,0.509
requests,Module,DOCS,1.0,1.0,1.67,17.04,4.13,0.64,0.77,137,0,0.509
office-js,Line,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307,0,0.682
office-js,Module,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307,0,0.682
socket.io,Line,REFACTOR,1.0,1.0,19.97,6541.89,80.88,0.93,0.93,127,0,0.666
socket.io,Module,REFACTOR,1.0,1.0,0.27,1.35,1.16,0.93,0.93,127,0,0.666
d3,Line,REFACTOR,1.0,1.0,136.8,3480589.81,1865.63,0.97,0.97,262,0,0.674
d3,Module,REFACTOR,1.0,1.0,1.54,469.52,21.67,0.97,0.97,262,0,0.674
json-server,Line,BUG,1.0,1.0,646.51,7927827.32,2815.64,0.5,0.54,121,0,0.546
json-server,Module,BUG,1.0,1.0,10.42,4825.92,69.47,0.56,0.65,121,0,0.546
lodash,Line,DOCS,1.0,1.0,689.47,11817846.61,3437.71,0.86,0.9,414,0,0.588
lodash,Module,DOCS,1.0,1.0,4.97,566.06,23.79,0.86,0.9,414,0,0.588
cf-deployment,Line,TESTING,1.0,1.0,227.84,1611325.01,1269.38,0.55,0.62,192,0,0.531
cf-deployment,Module,TESTING,1.0,1.0,3.15,126.72,11.26,0.67,0.79,192,0,0.531
jekyll,Line,REFACTOR,1.0,1.0,31.45,9071.1,95.24,0.78,0.86,138,0,0.6
jekyll,Module,REFACTOR,1.0,1.0,1.02,8.79,2.96,0.77,0.83,138,0,0.6
pm2,Line,BUG,1.0,1.0,235.19,335924.85,579.59,0.32,0.46,137,0,0.35
pm2,Module,BUG,1.0,1.0,11.25,803.62,28.35,0.43,0.6,137,0,0.35
linux,Line,UPGRADE,1.0,1.0,67.07,237552.38,487.39,0.81,0.82,640,0,0.625
linux,Module,UPGRADE,1.0,1.0,0.88,15.01,3.87,0.86,0.92,640,0,0.625
webpack,Line,REFACTOR,1.0,1.0,540.91,4898065.47,2213.16,0.83,0.86,424,0,0.593
webpack,Module,REFACTOR,1.0,1.0,25.27,30128.97,173.58,0.84,0.85,424,0,0.593
elasticsearch,Line,OTHER,1.0,1.0,379734.01,932812016919.14,965821.94,0.37,0.59,270,0,0.235
elasticsearch,Module,OTHER,1.0,1.0,21047.22,3525116979.54,59372.7,0.48,0.68,270,0,0.235
requests,Line,REFACTOR,1.0,1.0,10.56,9573.14,97.84,0.94,0.95,137,0,0.661
requests,Module,REFACTOR,1.0,1.0,0.13,0.35,0.59,0.95,0.95,137,0,0.661
office-js,Line,TESTING,1.0,1.0,1678.35,314891094.29,17745.17,0.99,1.0,307,0,0.677
office-js,Module,TESTING,1.0,1.0,1.11,174.59,13.21,0.99,1.0,307,0,0.677
socket.io,Line,TESTING,1.0,1.0,5642.62,774170717.77,27823.92,0.7,0.75,127,0,0.587
socket.io,Module,TESTING,1.0,1.0,1.53,23.51,4.85,0.74,0.87,127,0,0.587
json-server,Line,DOCS,1.0,1.0,0.2,1.56,1.25,0.99,0.99,121,0,0.678
json-server,Module,DOCS,1.0,1.0,0.05,0.08,0.28,0.99,0.99,121,0,0.678
d3,Line,TESTING,1.0,1.0,217.04,9059584.69,3009.91,0.81,0.83,262,0,0.613
d3,Module,TESTING,1.0,1.0,4.82,794.29,28.18,0.83,0.87,262,0,0.613
lodash,Line,REFACTOR,1.0,1.0,1.53,395.08,19.88,0.99,0.99,414,0,0.666
lodash,Module,REFACTOR,1.0,1.0,0.03,0.06,0.25,0.99,0.99,414,0,0.666
cf-deployment,Line,FEATURE,1.0,1.0,0.26,4.48,2.12,0.98,0.98,192,0,0.677
cf-deployment,Module,FEATURE,1.0,1.0,0.02,0.05,0.22,0.99,0.99,192,0,0.677
pm2,Line,DOCS,1.0,1.0,12.8,2772.61,52.66,0.88,0.89,137,0,0.641
pm2,Module,DOCS,1.0,1.0,0.15,0.5,0.71,0.93,0.98,137,0,0.641
jekyll,Line,TESTING,1.0,1.0,100.08,69716.06,264.04,0.47,0.61,138,0,0.436
jekyll,Module,TESTING,1.0,1.0,13.11,2242.51,47.36,0.55,0.71,138,0,0.436
requests,Line,TESTING,1.0,1.0,192.34,675870.76,822.11,0.48,0.55,137,0,0.477
requests,Module,TESTING,1.0,1.0,1.23,17.1,4.14,0.77,0.85,137,0,0.477
webpack,Line,TESTING,1.0,1.0,329.53,2411312.84,1552.84,0.67,0.75,424,0,0.497
webpack,Module,TESTING,1.0,1.0,13.26,2455.58,49.55,0.68,0.76,424,0,0.497
office-js,Line,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307,0,0.682
office-js,Module,FEATURE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307,0,0.682
linux,Line,RELEASE,1.0,1.0,574.02,32051047.18,5661.36,0.52,0.61,640,0,0.496
linux,Module,RELEASE,1.0,1.0,4.78,531.21,23.05,0.62,0.76,640,0,0.496
json-server,Line,REFACTOR,1.0,1.0,23.43,7843.56,88.56,0.91,0.91,121,0,0.658
json-server,Module,REFACTOR,1.0,1.0,0.49,4.39,2.1,0.92,0.94,121,0,0.658
socket.io,Line,FEATURE,1.0,1.0,296.68,7087558.34,2662.25,0.94,0.95,127,0,0.657
socket.io,Module,FEATURE,1.0,1.0,14.54,9656.16,98.27,0.95,0.97,127,0,0.657
d3,Line,FEATURE,1.0,1.0,0.3,12.4,3.52,1.0,1.0,262,0,0.68
d3,Module,FEATURE,1.0,1.0,0.03,0.09,0.29,1.0,1.0,262,0,0.68
video.js,Line,BUG,1.0,1.0,5908.78,588450683.3,24258.0,0.39,0.48,398,0,0.452
video.js,Module,BUG,1.0,1.0,57.85,65458.48,255.85,0.59,0.74,398,0,0.452
cf-deployment,Line,UPGRADE,1.0,1.0,3.31,277.26,16.65,0.94,0.95,192,0,0.667
cf-deployment,Module,UPGRADE,1.0,1.0,0.05,0.06,0.24,0.94,0.98,192,0,0.667
lodash,Line,TESTING,1.0,1.0,205.81,804250.3,896.8,0.83,0.88,414,0,0.59
lodash,Module,TESTING,1.0,1.0,3.57,247.27,15.72,0.86,0.9,414,0,0.59
pm2,Line,REFACTOR,1.0,1.0,198.95,467361.17,683.64,0.8,0.88,137,0,0.608
pm2,Module,REFACTOR,1.0,1.0,4.81,379.46,19.48,0.82,0.85,137,0,0.608
jekyll,Line,FEATURE,1.0,1.0,107.39,352348.02,593.59,0.77,0.83,138,0,0.604
jekyll,Module,FEATURE,1.0,1.0,12.73,5994.82,77.43,0.8,0.86,138,0,0.604
requests,Line,FEATURE,1.0,1.0,1.66,36.53,6.04,0.96,0.96,137,0,0.649
requests,Module,FEATURE,1.0,1.0,0.1,0.1,0.31,0.96,0.96,137,0,0.649
office-js,Line,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307,0,0.682
office-js,Module,UPGRADE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,307,0,0.682
webpack,Line,FEATURE,1.0,1.0,175.28,804756.94,897.08,0.89,0.92,424,0,0.591
webpack,Module,FEATURE,1.0,1.0,13.32,8484.41,92.11,0.87,0.9,424,0,0.591
json-server,Line,TESTING,1.0,1.0,273.11,7125075.7,2669.28,0.88,0.91,121,0,0.65
json-server,Module,TESTING,1.0,1.0,3.1,1013.38,31.83,0.9,0.92,121,0,0.65
socket.io,Line,UPGRADE,1.0,1.0,0.03,0.03,0.17,0.98,0.99,127,0,0.673
socket.io,Module,UPGRADE,1.0,1.0,0.03,0.03,0.16,0.96,0.97,127,0,0.673
d3,Line,UPGRADE,1.0,1.0,9.86,12537.87,111.97,0.98,0.98,262,0,0.678
d3,Module,UPGRADE,1.0,1.0,0.1,0.8,0.9,0.98,0.98,262,0,0.678
lodash,Line,FEATURE,1.0,1.0,3.6,1021.98,31.97,0.98,0.99,414,0,0.663
lodash,Module,FEATURE,1.0,1.0,0.09,0.77,0.88,0.99,0.99,414,0,0.663
cf-deployment,Line,RELEASE,1.0,1.0,369.09,2943158.75,1715.56,0.6,0.64,192,0,0.526
cf-deployment,Module,RELEASE,1.0,1.0,3.58,193.37,13.91,0.75,0.85,192,0,0.526
video.js,Line,DOCS,1.0,1.0,24609.83,61221037450.69,247428.85,0.81,0.82,398,0,0.613
video.js,Module,DOCS,1.0,1.0,52.14,233254.42,482.96,0.83,0.86,398,0,0.613
pm2,Line,TESTING,1.0,1.0,269.19,766716.03,875.62,0.52,0.58,137,0,0.515
pm2,Module,TESTING,1.0,1.0,7.6,407.53,20.19,0.57,0.69,137,0,0.515
jekyll,Line,UPGRADE,1.0,1.0,45.67,69371.58,263.38,0.67,0.7,138,0,0.572
jekyll,Module,UPGRADE,1.0,1.0,6.61,1883.54,43.4,0.78,0.86,138,0,0.572
linux,Line,SUPPORT,1.0,1.0,4119.08,350775334.29,18729.0,0.27,0.41,640,0,0.368
