,Project,Version,Date,Task,T_Module,T_Line,NT_CC,NO_CC,Module_CC,Line_CC,T_CC,NT_EC,NO_EC,Module_EC,Line_EC,T_EC,NT_UC,NO_UC,Module_UC,Line_UC,T_UC
0,webtorrent/webtorrent,v0.1.2,2014-01-31,BUG,20.0,571.0,,,,,,,,,,,4.0,41.0,4.0,13.0,-1.0
1,webtorrent/webtorrent,v0.2.0,2014-02-01,BUG,18.0,565.0,,,,,,,,,,,1.0,4.0,1.0,68.0,-1.0
2,webtorrent/webtorrent,v0.2.1,2014-02-04,BUG,20.0,653.0,,,,,,,,,,,2.0,7.0,3.0,17.0,-1.0
3,webtorrent/webtorrent,v0.2.2,2014-02-22,BUG,25.0,1065.0,,,,,,,,,,,4.0,23.0,8.0,94.0,-1.0
4,webtorrent/webtorrent,v0.2.3,2014-02-23,BUG,25.0,1126.0,,,,,,,,,,,1.0,6.0,1.0,2.0,-1.0
5,webtorrent/webtorrent,v0.2.4,2014-03-03,BUG,24.0,1679.0,,,,,,,,,,,3.0,20.0,5.0,35.0,-1.0
6,webtorrent/webtorrent,v0.2.5,2014-04-24,,,,,,,,,,,,,,,,,,
7,webtorrent/webtorrent,v0.2.6,2014-04-26,,,,,,,,,,,,,,,,,,
8,webtorrent/webtorrent,v0.2.9,2014-05-18,BUG,14.0,927.0,,,,,,,,,,,1.0,1.0,2.0,2.0,-1.0
9,webtorrent/webtorrent,v0.2.8,2014-05-18,,,,,,,,,,,,,,,,,,
10,webtorrent/webtorrent,v0.2.7,2014-05-18,BUG,14.0,927.0,,,,,,,,,,,4.0,29.0,9.0,176.0,-1.0
11,webtorrent/webtorrent,v0.2.11,2014-05-18,BUG,14.0,946.0,,,,,,,,,,,1.0,1.0,1.0,4.0,-1.0
12,webtorrent/webtorrent,v0.2.10,2014-05-18,,,,,,,,,,,,,,,,,,
13,webtorrent/webtorrent,v0.2.13,2014-06-04,BUG,14.0,978.0,,,,,,,,,,,1.0,3.0,1.0,2.0,-1.0
14,webtorrent/webtorrent,v0.2.12,2014-06-04,BUG,14.0,978.0,,,,,,,,,,,2.0,11.0,2.0,6.0,-1.0
15,webtorrent/webtorrent,v0.2.15,2014-06-04,,,,,,,,,,,,,,,,,,
16,webtorrent/webtorrent,v0.2.14,2014-06-04,,,,,,,,,,,,,,,,,,
17,webtorrent/webtorrent,v0.2.16,2014-06-04,BUG,14.0,1039.0,,,,,,,,,,,1.0,1.0,1.0,4.0,-1.0
18,webtorrent/webtorrent,v0.2.17,2014-06-06,,,,,,,,,,,,,,,,,,
19,webtorrent/webtorrent,v0.2.18,2014-07-02,BUG,15.0,1062.0,,,,,,,,,,,1.0,2.0,1.0,13.0,-1.0
20,webtorrent/webtorrent,v0.3.0,2014-07-29,BUG,15.0,1076.0,,,,,,,,,,,1.0,14.0,1.0,4.0,-1.0
21,webtorrent/webtorrent,v0.3.1,2014-08-14,,,,,,,,,,,,,,,,,,
22,webtorrent/webtorrent,v0.3.2,2014-08-15,,,,,,,,,,,,,,,,,,
23,webtorrent/webtorrent,v0.3.3,2014-08-15,BUG,15.0,1117.0,,,,,,,,,,,1.0,2.0,1.0,2.0,-1.0
24,webtorrent/webtorrent,v0.5.0,2014-08-17,,,,,,,,,,,,,,,,,,
25,webtorrent/webtorrent,v0.4.0,2014-08-17,BUG,15.0,1117.0,,,,,,,,,,,2.0,4.0,3.0,315.0,-1.0
26,webtorrent/webtorrent,v0.5.1,2014-08-17,,,,,,,,,,,,,,,,,,
27,webtorrent/webtorrent,v0.5.2,2014-09-03,,,,,,,,,,,,,,,,,,
28,webtorrent/webtorrent,v0.5.3,2014-09-12,BUG,16.0,1148.0,,,,,,,,,,,1.0,3.0,1.0,4.0,-1.0
29,webtorrent/webtorrent,v0.5.4,2014-09-12,,,,,,,,,,,,,,,,,,
30,webtorrent/webtorrent,v0.6.0,2014-09-13,BUG,18.0,1167.0,,,,,,,,,,,1.0,10.0,3.0,124.0,-1.0
31,webtorrent/webtorrent,v0.7.0,2014-09-15,BUG,19.0,1186.0,,,,,,,,,,,1.0,8.0,2.0,2.0,-1.0
32,webtorrent/webtorrent,v0.7.1,2014-09-16,BUG,18.0,1182.0,,,,,,,,,,,1.0,8.0,1.0,2.0,-1.0
33,webtorrent/webtorrent,v0.7.3,2014-09-16,,,,,,,,,,,,,,,,,,
34,webtorrent/webtorrent,v0.7.2,2014-09-16,BUG,18.0,1194.0,,,,,,,,,,,1.0,4.0,1.0,10.0,-1.0
35,webtorrent/webtorrent,v0.8.0,2014-09-20,BUG,32.0,4051.0,,,,,,,,,,,1.0,12.0,1.0,12.0,-1.0
