Odin:BUG - Pearsons correlation:
E_Module => NT_CC: 0.989755799766159
E_Module => NO_CC: 0.9823102801999357
E_Module => T_CC: 0.7634746839427217
E_Module => NT_EC: 0.989755799766159
E_Module => NO_CC: 0.9823102801999357
E_Module => T_EC: 0.7634746839427217
E_Module => T_Line: 0.20505621388720582

Odin:BUG - Pearsons correlation:
E_Line => NT_CC: 0.9723309408124643
E_Line => NO_CC: 0.9592294002550585
E_Line => T_CC: 0.6941865656925921
E_Line => NT_EC: 0.9723309408124643
E_Line => NO_CC: 0.9592294002550585
E_Line => T_EC: 0.6941865656925921
E_Line => T_Line: 0.19929607810946798

Odin:BUG - Spearman correlation:
E_Module => NT_CC: 1.0
E_Module => NO_CC: 0.9993506493506493
E_Module => T_CC: 0.9928468409643694
E_Module => NT_EC: 1.0
E_Module => NO_CC: 0.9993506493506493
E_Module => T_EC: 0.9928468409643694
E_Module => T_Line: 0.4926266819466781

Odin:BUG - Spearman correlation:
E_Line => NT_CC: 0.9993506493506493
E_Line => NO_CC: 0.9987012987012986
E_Line => T_CC: 0.9928468409643694
E_Line => NT_EC: 0.9993506493506493
E_Line => NO_CC: 0.9987012987012986
E_Line => T_EC: 0.9928468409643694
E_Line => T_Line: 0.4909206155156939

Odin:DOCS - Pearsons correlation:
E_Module => NT_CC: nan
E_Module => NO_CC: nan
E_Module => T_CC: nan
E_Module => NT_EC: nan
E_Module => NO_CC: nan
E_Module => T_EC: nan
E_Module => T_Line: nan

Odin:DOCS - Pearsons correlation:
E_Line => NT_CC: nan
E_Line => NO_CC: nan
E_Line => T_CC: nan
E_Line => NT_EC: nan
E_Line => NO_CC: nan
E_Line => T_EC: nan
E_Line => T_Line: nan

Odin:DOCS - Spearman correlation:
E_Module => NT_CC: nan
E_Module => NO_CC: nan
E_Module => T_CC: nan
E_Module => NT_EC: nan
E_Module => NO_CC: nan
E_Module => T_EC: nan
E_Module => T_Line: nan

Odin:DOCS - Spearman correlation:
E_Line => NT_CC: nan
E_Line => NO_CC: nan
E_Line => T_CC: nan
E_Line => NT_EC: nan
E_Line => NO_CC: nan
E_Line => T_EC: nan
E_Line => T_Line: nan

Odin:REFACTOR - Pearsons correlation:
E_Module => NT_CC: 0.9999999999999999
E_Module => NO_CC: 0.9999999999999998
E_Module => T_CC: 0.9999999999999999
E_Module => NT_EC: 0.9999999999999999
E_Module => NO_CC: 0.9999999999999998
E_Module => T_EC: 0.9999999999999999
E_Module => T_Line: 0.08441324153340975

Odin:REFACTOR - Pearsons correlation:
E_Line => NT_CC: 0.9999999999999999
E_Line => NO_CC: 0.9999999999999998
E_Line => T_CC: 0.9999999999999999
E_Line => NT_EC: 0.9999999999999999
E_Line => NO_CC: 0.9999999999999998
E_Line => T_EC: 0.9999999999999999
E_Line => T_Line: 0.08441324153340975

Odin:REFACTOR - Spearman correlation:
E_Module => NT_CC: 1.0
E_Module => NO_CC: 1.0
E_Module => T_CC: 1.0
E_Module => NT_EC: 1.0
E_Module => NO_CC: 1.0
E_Module => T_EC: 1.0
E_Module => T_Line: 0.13585663626545

Odin:REFACTOR - Spearman correlation:
E_Line => NT_CC: 1.0
E_Line => NO_CC: 1.0
E_Line => T_CC: 1.0
E_Line => NT_EC: 1.0
E_Line => NO_CC: 1.0
E_Line => T_EC: 1.0
E_Line => T_Line: 0.13585663626545

Odin:TESTING - Pearsons correlation:
E_Module => NT_CC: 0.948598981888231
E_Module => NO_CC: 0.8658810534212036
E_Module => T_CC: 0.9589266029707684
E_Module => NT_EC: 0.948598981888231
E_Module => NO_CC: 0.8658810534212036
E_Module => T_EC: 0.9589266029707684
E_Module => T_Line: 0.17487159514264208

Odin:TESTING - Pearsons correlation:
E_Line => NT_CC: 0.9591731395066374
E_Line => NO_CC: 0.9954791210954991
E_Line => T_CC: 0.915371638684382
E_Line => NT_EC: 0.9591731395066374
E_Line => NO_CC: 0.9954791210954991
E_Line => T_EC: 0.915371638684382
E_Line => T_Line: 0.17036835928834218

Odin:TESTING - Spearman correlation:
E_Module => NT_CC: 0.999108734402852
E_Module => NO_CC: 0.9979210419338955
E_Module => T_CC: 0.9991083368712846
E_Module => NT_EC: 0.999108734402852
E_Module => NO_CC: 0.9979210419338955
E_Module => T_EC: 0.9991083368712846
E_Module => T_Line: 0.3254230796209934

Odin:TESTING - Spearman correlation:
E_Line => NT_CC: 0.9997030437944917
E_Line => NO_CC: 1.0
E_Line => T_CC: 0.9988116454506756
E_Line => NT_EC: 0.9997030437944917
E_Line => NO_CC: 1.0
E_Line => T_EC: 0.9988116454506756
E_Line => T_Line: 0.32532644321808435

Odin:FEATURE - Pearsons correlation:
E_Module => NT_CC: 0.9999999999999998
E_Module => NO_CC: 0.9999999999999997
E_Module => T_CC: 0.9999999999999998
E_Module => NT_EC: 0.9999999999999998
E_Module => NO_CC: 0.9999999999999997
E_Module => T_EC: 0.9999999999999998
E_Module => T_Line: 0.08441324153340975

Odin:FEATURE - Pearsons correlation:
E_Line => NT_CC: 0.9999999999999999
E_Line => NO_CC: 0.9999999999999998
E_Line => T_CC: 0.9999999999999999
E_Line => NT_EC: 0.9999999999999999
E_Line => NO_CC: 0.9999999999999998
E_Line => T_EC: 0.9999999999999999
E_Line => T_Line: 0.08441324153340975

Odin:FEATURE - Spearman correlation:
E_Module => NT_CC: 1.0
E_Module => NO_CC: 1.0
E_Module => T_CC: 1.0
E_Module => NT_EC: 1.0
E_Module => NO_CC: 1.0
E_Module => T_EC: 1.0
E_Module => T_Line: 0.13585663626545

Odin:FEATURE - Spearman correlation:
E_Line => NT_CC: 1.0
E_Line => NO_CC: 1.0
E_Line => T_CC: 1.0
E_Line => NT_EC: 1.0
E_Line => NO_CC: 1.0
E_Line => T_EC: 1.0
E_Line => T_Line: 0.13585663626545

Odin:UPGRADE - Pearsons correlation:
E_Module => NT_CC: nan
E_Module => NO_CC: nan
E_Module => T_CC: nan
E_Module => NT_EC: nan
E_Module => NO_CC: nan
E_Module => T_EC: nan
E_Module => T_Line: nan

Odin:UPGRADE - Pearsons correlation:
E_Line => NT_CC: nan
E_Line => NO_CC: nan
E_Line => T_CC: nan
E_Line => NT_EC: nan
E_Line => NO_CC: nan
E_Line => T_EC: nan
E_Line => T_Line: nan

Odin:UPGRADE - Spearman correlation:
E_Module => NT_CC: nan
E_Module => NO_CC: nan
E_Module => T_CC: nan
E_Module => NT_EC: nan
E_Module => NO_CC: nan
E_Module => T_EC: nan
E_Module => T_Line: nan

Odin:UPGRADE - Spearman correlation:
E_Line => NT_CC: nan
E_Line => NO_CC: nan
E_Line => T_CC: nan
E_Line => NT_EC: nan
E_Line => NO_CC: nan
E_Line => T_EC: nan
E_Line => T_Line: nan

Odin:RELEASE - Pearsons correlation:
E_Module => NT_CC: 0.9458215017924957
E_Module => NO_CC: 0.7567602276125737
E_Module => T_CC: 0.9458215017924957
E_Module => NT_EC: 0.9458215017924957
E_Module => NO_CC: 0.7567602276125737
E_Module => T_EC: 0.9458215017924957
E_Module => T_Line: 0.11806390918381995

Odin:RELEASE - Pearsons correlation:
E_Line => NT_CC: 0.914853278804383
E_Line => NO_CC: 0.6985517907251186
E_Line => T_CC: 0.914853278804383
E_Line => NT_EC: 0.914853278804383
E_Line => NO_CC: 0.6985517907251186
E_Line => T_EC: 0.914853278804383
E_Line => T_Line: 0.11443696983109242

Odin:RELEASE - Spearman correlation:
E_Module => NT_CC: 0.9995673804686136
E_Module => NO_CC: 0.9982698961937716
E_Module => T_CC: 0.9995673804686136
E_Module => NT_EC: 0.9995673804686136
E_Module => NO_CC: 0.9982698961937716
E_Module => T_EC: 0.9995673804686136
E_Module => T_Line: 0.21999837363604463

Odin:RELEASE - Spearman correlation:
E_Line => NT_CC: 0.9995673804686136
E_Line => NO_CC: 0.9982698961937716
E_Line => T_CC: 0.9995673804686136
E_Line => NT_EC: 0.9995673804686136
E_Line => NO_CC: 0.9982698961937716
E_Line => T_EC: 0.9995673804686136
E_Line => T_Line: 0.21999837363604463

Odin:SUPPORT - Pearsons correlation:
E_Module => NT_CC: 0.8880256273934773
E_Module => NO_CC: 0.9995136365415334
E_Module => T_CC: 0.9620083816741078
E_Module => NT_EC: 0.8880256273934773
E_Module => NO_CC: 0.9995136365415334
E_Module => T_EC: 0.9620083816741078
E_Module => T_Line: 0.15155491715883715

Odin:SUPPORT - Pearsons correlation:
E_Line => NT_CC: 0.6226307739613587
E_Line => NO_CC: 0.9250066768857164
E_Line => T_CC: 0.7664735836197296
E_Line => NT_EC: 0.6226307739613587
E_Line => NO_CC: 0.9250066768857164
E_Line => T_EC: 0.7664735836197296
E_Line => T_Line: 0.13012970470874102

Odin:SUPPORT - Spearman correlation:
E_Module => NT_CC: 1.0
E_Module => NO_CC: 1.0
E_Module => T_CC: 1.0
E_Module => NT_EC: 1.0
E_Module => NO_CC: 1.0
E_Module => T_EC: 1.0
E_Module => T_Line: 0.2701245853505864

Odin:SUPPORT - Spearman correlation:
E_Line => NT_CC: 0.9982698961937716
E_Line => NO_CC: 0.9982698961937716
E_Line => T_CC: 0.9982698961937716
E_Line => NT_EC: 0.9982698961937716
E_Line => NO_CC: 0.9982698961937716
E_Line => T_EC: 0.9982698961937716
E_Line => T_Line: 0.26594740104104125

Odin:OTHER - Pearsons correlation:
E_Module => NT_CC: 0.9407856237001335
E_Module => NO_CC: 0.8684130267361323
E_Module => T_CC: 0.6169710147153005
E_Module => NT_EC: 0.9407856237001335
E_Module => NO_CC: 0.8684130267361323
E_Module => T_EC: 0.6169710147153005
E_Module => T_Line: 0.16987281651440478

Odin:OTHER - Pearsons correlation:
E_Line => NT_CC: 0.9738846381054503
E_Line => NO_CC: 0.9010434009111221
E_Line => T_CC: 0.6910870799176595
E_Line => NT_EC: 0.9738846381054503
E_Line => NO_CC: 0.9010434009111221
E_Line => T_EC: 0.6910870799176595
E_Line => T_Line: 0.16980357475092694

Odin:OTHER - Spearman correlation:
E_Module => NT_CC: 1.0
E_Module => NO_CC: 0.9987012987012986
E_Module => T_CC: 0.9947935511049977
E_Module => NT_EC: 1.0
E_Module => NO_CC: 0.9987012987012986
E_Module => T_EC: 0.9947935511049977
E_Module => T_Line: 0.4926266819466781

Odin:OTHER - Spearman correlation:
E_Line => NT_CC: 1.0
E_Line => NO_CC: 0.9987012987012986
E_Line => T_CC: 0.9947935511049977
E_Line => NT_EC: 1.0
E_Line => NO_CC: 0.9987012987012986
E_Line => T_EC: 0.9947935511049977
E_Line => T_Line: 0.4926266819466781

