middleman:BUG - Pearsons correlation:
E_Module => NT_CC: 0.8737382238225153
E_Module => NO_CC: 0.8930639563344279
E_Module => T_CC: 0.605453887164789
E_Module => NT_EC: 0.8737382238225153
E_Module => NO_CC: 0.8930639563344279
E_Module => T_EC: 0.605453887164789
E_Module => T_Line: 0.011323243893362044

middleman:BUG - Pearsons correlation:
E_Line => NT_CC: 0.4200802849758961
E_Line => NO_CC: 0.6202899587397226
E_Line => T_CC: 0.2230340716016417
E_Line => NT_EC: 0.4200802849758961
E_Line => NO_CC: 0.6202899587397226
E_Line => T_EC: 0.2230340716016417
E_Line => T_Line: -0.019268396439734506

middleman:BUG - Spearman correlation:
E_Module => NT_CC: 0.9753130646808904
E_Module => NO_CC: 0.9440776095429959
E_Module => T_CC: 0.9560658981143334
E_Module => NT_EC: 0.9753130646808904
E_Module => NO_CC: 0.9440776095429959
E_Module => T_EC: 0.9560658981143334
E_Module => T_Line: 0.5091607203419273

middleman:BUG - Spearman correlation:
E_Line => NT_CC: 0.9746270018150843
E_Line => NO_CC: 0.9437279922919497
E_Line => T_CC: 0.954677188847738
E_Line => NT_EC: 0.9746270018150843
E_Line => NO_CC: 0.9437279922919497
E_Line => T_EC: 0.954677188847738
E_Line => T_Line: 0.5074918641331266

middleman:DOCS - Pearsons correlation:
E_Module => NT_CC: 0.9904971487984342
E_Module => NO_CC: 0.8582108796825321
E_Module => T_CC: 0.9488159527687817
E_Module => NT_EC: 0.9904971487984342
E_Module => NO_CC: 0.8582108796825321
E_Module => T_EC: 0.9488159527687817
E_Module => T_Line: 0.013774031254499212

middleman:DOCS - Pearsons correlation:
E_Line => NT_CC: 0.9319710966517081
E_Line => NO_CC: 0.6121275877706003
E_Line => T_CC: 0.7722409714654708
E_Line => NT_EC: 0.9319710966517081
E_Line => NO_CC: 0.6121275877706003
E_Line => T_EC: 0.7722409714654708
E_Line => T_Line: 0.024322213708473595

middleman:DOCS - Spearman correlation:
E_Module => NT_CC: 0.9999824192207132
E_Module => NO_CC: 0.9995733979377598
E_Module => T_CC: 0.9997890102447206
E_Module => NT_EC: 0.9999824192207132
E_Module => NO_CC: 0.9995733979377598
E_Module => T_EC: 0.9997890102447206
E_Module => T_Line: 0.1581506432555554

middleman:DOCS - Spearman correlation:
E_Line => NT_CC: 0.9999824192207132
E_Line => NO_CC: 0.9995733979377598
E_Line => T_CC: 0.9997890102447206
E_Line => NT_EC: 0.9999824192207132
E_Line => NO_CC: 0.9995733979377598
E_Line => T_EC: 0.9997890102447206
E_Line => T_Line: 0.1581506432555554

middleman:REFACTOR - Pearsons correlation:
E_Module => NT_CC: 0.9755718157751411
E_Module => NO_CC: 0.966660892636694
E_Module => T_CC: 0.9148892014854421
E_Module => NT_EC: 0.9755718157751411
E_Module => NO_CC: 0.966660892636694
E_Module => T_EC: 0.9148892014854421
E_Module => T_Line: -0.004541929466791729

middleman:REFACTOR - Pearsons correlation:
E_Line => NT_CC: 0.9134709341644538
E_Line => NO_CC: 0.8879539789338071
E_Line => T_CC: 0.8150046866346843
E_Line => NT_EC: 0.9134709341644538
E_Line => NO_CC: 0.8879539789338071
