,Project,Version,Date,Task,T_Module,T_Line,NT_CC,NO_CC,Module_CC,Line_CC,T_CC,NT_EC,NO_EC,Module_EC,Line_EC,T_EC
74,tensorflow/tensorflow,v1.13.0-rc1,2019-02-07,,,,,,,,,,,,,
75,tensorflow/tensorflow,v1.13.0-rc2,2019-02-14,,,,,,,,,,,,,
76,tensorflow/tensorflow,v1.13.1,2019-02-25,,,,,,,,,,,,,
77,tensorflow/tensorflow,v2.0.0-alpha0,2019-03-05,FEATURE,16350.0,3721809.0,6.0,4866.0,26.0,2871.0,0.0,6.0,6236.0,26.0,2871.0,1.0
78,tensorflow/tensorflow,v1.12.2,2019-04-18,,,,,,,,,,,,,
79,tensorflow/tensorflow,v1.12.1,2019-04-18,FEATURE,16950.0,3895960.0,9.0,3272.0,24.0,789.0,0.0,9.0,4216.0,24.0,789.0,1.0
80,tensorflow/tensorflow,v1.14.0-rc0,2019-05-23,FEATURE,17021.0,3951018.0,46.0,15066.0,229.0,19832.0,0.0,46.0,18786.0,229.0,19832.0,3.0
81,tensorflow/tensorflow,v1.14.0-rc1,2019-06-07,,,,,,,,,,,,,
82,tensorflow/tensorflow,v2.0.0-beta0,2019-06-07,FEATURE,17118.0,4117692.0,2.0,1009.0,7.0,217.0,0.0,2.0,1303.0,7.0,217.0,1.0
83,tensorflow/tensorflow,v2.0.0-beta1,2019-06-13,FEATURE,17110.0,4119429.0,2.0,1026.0,7.0,217.0,0.0,2.0,1320.0,7.0,217.0,1.0
84,tensorflow/tensorflow,v1.14.0,2019-06-18,,,,,,,,,,,,,
85,tensorflow/tensorflow,v1.12.3,2019-06-21,,,,,,,,,,,,,
86,tensorflow/tensorflow,v1.13.2,2019-07-15,FEATURE,14049.0,3325588.0,27.0,4792.0,166.0,15205.0,0.0,27.0,6445.0,166.0,15205.0,3.0
87,tensorflow/tensorflow,v2.0.0-rc0,2019-08-22,FEATURE,19705.0,4457854.0,21.0,16468.0,70.0,4844.0,0.0,21.0,19287.0,70.0,4844.0,1.0
88,tensorflow/tensorflow,v1.15.0-rc0,2019-09-08,,,,,,,,,,,,,
89,tensorflow/tensorflow,v2.0.0-rc1,2019-09-11,,,,,,,,,,,,,
90,tensorflow/tensorflow,v1.15.0-rc1,2019-09-15,,,,,,,,,,,,,
91,tensorflow/tensorflow,v2.0.0-rc2,2019-09-19,,,,,,,,,,,,,
92,tensorflow/tensorflow,v2.0.0,2019-09-27,,,,,,,,,,,,,
93,tensorflow/tensorflow,v1.15.0-rc2,2019-09-30,,,,,,,,,,,,,
94,tensorflow/tensorflow,v1.15.0-rc3,2019-10-07,,,,,,,,,,,,,
95,tensorflow/tensorflow,v1.15.0,2019-10-14,,,,,,,,,,,,,
96,tensorflow/tensorflow,v2.1.0-rc0,2019-11-26,,,,,,,,,,,,,
97,tensorflow/tensorflow,v2.1.0-rc1,2019-12-10,,,,,,,,,,,,,
98,tensorflow/tensorflow,v2.1.0-rc2,2019-12-20,,,,,,,,,,,,,
99,tensorflow/tensorflow,v2.1.0,2020-01-07,,,,,,,,,,,,,
100,tensorflow/tensorflow,v2.0.1,2020-01-22,,,,,,,,,,,,,
101,tensorflow/tensorflow,v1.15.2,2020-01-26,,,,,,,,,,,,,
102,tensorflow/tensorflow,v2.2.0-rc0,2020-03-10,,,,,,,,,,,,,
103,tensorflow/tensorflow,v2.2.0-rc1,2020-03-18,,,,,,,,,,,,,
104,tensorflow/tensorflow,v2.2.0-rc2,2020-03-26,,,,,,,,,,,,,
105,tensorflow/tensorflow,v2.2.0-rc3,2020-04-10,,,,,,,,,,,,,
