,Project,Version,Date,Task,T_Module,T_Line,NT_CC,NO_CC,Module_CC,Line_CC,T_CC,NT_EC,NO_EC,Module_EC,Line_EC,T_EC,NT_UC,NO_UC,Module_UC,Line_UC,T_UC
0,jgm/pandoc,1.0.0.1,2008-09-14,OTHER,186.0,39170.0,,,,,,,,,,,2.0,,2.0,13.0,-1.0
1,jgm/pandoc,1.2.1,2009-07-18,OTHER,205.0,40915.0,,,,,,,,,,,106.0,44.0,209.0,4925.0,-1.0
2,jgm/pandoc,1.3,2009-12-11,OTHER,207.0,42012.0,,,,,,,,,,,51.0,12.0,154.0,2798.0,-1.0
3,jgm/pandoc,1.5,2010-03-20,OTHER,181.0,43133.0,,,,,,,,,,,197.0,67.0,561.0,20062.0,-1.0
4,jgm/pandoc,1.5.0.1,2010-03-21,OTHER,181.0,43142.0,,,,,,,,,,,2.0,2.0,3.0,11.0,-1.0
5,jgm/pandoc,1.5.1,2010-03-23,OTHER,181.0,43195.0,,,,,,,,,,,16.0,2.0,46.0,413.0,-1.0
6,jgm/pandoc,1.5.1.1,2010-03-29,OTHER,181.0,43205.0,,,,,,,,,,,1.0,2.0,2.0,9.0,-1.0
7,jgm/pandoc,1.6,2010-07-24,OTHER,191.0,43593.0,,,,,,,,,,,92.0,11.0,270.0,8474.0,-1.0
8,jgm/pandoc,1.8,2011-01-30,OTHER,229.0,50592.0,16.0,168.0,23.0,404.0,16.0,1.0,168.0,4.0,296.0,1.0,253.0,165.0,513.0,16362.0,-1.0
9,jgm/pandoc,1.8.0.1,2011-01-31,OTHER,229.0,50609.0,,,,,,,,,,,3.0,1.0,3.0,21.0,-1.0
10,jgm/pandoc,1.8.0.3,2011-02-05,OTHER,229.0,49943.0,,,,,,,,,,,15.0,12.0,30.0,1307.0,-1.0
11,jgm/pandoc,1.8.1,2011-02-13,OTHER,229.0,49993.0,,,,,,,,,,,11.0,2.0,17.0,125.0,-1.0
12,jgm/pandoc,1.8.1.1,2011-02-13,OTHER,229.0,50000.0,,,,,,,,,,,1.0,1.0,2.0,9.0,-1.0
13,jgm/pandoc,1.8.1.2,2011-07-16,OTHER,230.0,50354.0,,,,,,,,,,,43.0,10.0,72.0,9476.0,-1.0
14,jgm/pandoc,1.8.2,2011-07-30,OTHER,217.0,50960.0,,,,,,,,,,,63.0,15.0,121.0,4040.0,-1.0
15,jgm/pandoc,1.8.2.1,2011-08-01,OTHER,217.0,50971.0,,,,,,,,,,,4.0,3.0,3.0,16.0,-1.0
16,jgm/pandoc,1.9,2012-02-05,OTHER,226.0,55002.0,2.0,99.0,2.0,10.0,2.0,,,,,,274.0,97.0,478.0,16611.0,-1.0
17,jgm/pandoc,1.9.0.2,2012-02-05,OTHER,226.0,55007.0,1.0,,1.0,5.0,1.0,,,,,,2.0,,2.0,6.0,-1.0
18,jgm/pandoc,1.9.0.3,2012-02-06,,,,,,,,,,,,,,,,,,
19,jgm/pandoc,1.9.0.5,2012-02-06,,,,1.0,3.0,,0.0,1.0,,,,,,,,,,
20,jgm/pandoc,1.9.1,2012-02-09,OTHER,226.0,55160.0,2.0,2.0,1.0,10.0,2.0,,,,,,5.0,,6.0,21.0,-1.0
21,jgm/pandoc,1.9.1.1,2012-02-11,,,,2.0,7.0,2.0,58.0,2.0,,,,,,,,,,
22,jgm/pandoc,1.9.1.2,2012-03-09,OTHER,228.0,55417.0,1.0,19.0,1.0,5.0,1.0,,,,,,19.0,16.0,24.0,227.0,-1.0
23,jgm/pandoc,1.9.3,2012-05-12,OTHER,231.0,58801.0,17.0,60.0,12.0,51.0,17.0,1.0,60.0,1.0,2.0,1.0,19.0,22.0,27.0,354.0,-1.0
24,jgm/pandoc,1.9.4,2012-06-03,OTHER,234.0,59336.0,5.0,8.0,4.0,153.0,5.0,,,,,,7.0,1.0,10.0,270.0,-1.0
25,jgm/pandoc,1.9.4.1,2012-06-08,OTHER,234.0,59384.0,7.0,7.0,7.0,53.0,7.0,,,,,,2.0,1.0,2.0,4.0,-1.0
26,jgm/pandoc,1.9.4.2,2012-06-28,,,,4.0,5.0,7.0,61.0,4.0,,,,,,,,,,
27,jgm/pandoc,1.9.4.4,2012-10-20,OTHER,234.0,59422.0,,,,,,,,,,,6.0,4.0,9.0,241.0,-1.0
28,jgm/pandoc,1.9.4.3,2012-10-20,OTHER,234.0,59498.0,,,,,,,,,,,2.0,2.0,2.0,20.0,-1.0
29,jgm/pandoc,1.9.4.5,2012-10-21,OTHER,234.0,59427.0,,,,,,,,,,,2.0,1.0,2.0,7.0,-1.0
30,jgm/pandoc,0.10,2013-01-19,OTHER,254.0,64217.0,174.0,120.0,302.0,5578.0,174.0,,,,,,218.0,63.0,512.0,8790.0,-1.0
31,jgm/pandoc,1.10.0.1,2013-01-20,,,,4.0,1.0,4.0,8.0,4.0,,,,,,,,,,
32,jgm/pandoc,1.10.0.2,2013-01-20,,,,2.0,1.0,2.0,6.0,2.0,,,,,,,,,,
