,Project,Version,Date,Task,T_Module,T_Line,NT_CC,NO_CC,Module_CC,Line_CC,T_CC,NT_EC,NO_EC,Module_EC,Line_EC,T_EC,NT_UC,NO_UC,Module_UC,Line_UC,T_UC
0,AutoMapper/AutoMapper,v1.0,2010-05-05,,,,,,,,,,,,,,,,,,
1,AutoMapper/AutoMapper,v2.0.0,2011-09-22,OTHER,440.0,77738.0,35.0,47.0,595.0,116107.0,35.0,2.0,47.0,12.0,2224.0,2.0,21.0,25.0,102.0,62332.0,-1.0
2,AutoMapper/AutoMapper,v2.1.267,2012-04-15,OTHER,452.0,79654.0,24.0,12.0,81.0,2800.0,24.0,,,,,,3.0,,6.0,1844.0,-1.0
3,AutoMapper/AutoMapper,v2.2.0,2012-09-22,OTHER,432.0,76114.0,12.0,13.0,74.0,5696.0,12.0,,,,,,6.0,5.0,14.0,465.0,-1.0
4,AutoMapper/AutoMapper,v2.2.1,2013-02-18,OTHER,442.0,77021.0,10.0,11.0,28.0,1322.0,10.0,,,,,,6.0,3.0,8.0,79.0,-1.0
5,AutoMapper/AutoMapper,v3.0.0,2013-08-25,OTHER,736.0,148711.0,31.0,31.0,221.0,30960.0,31.0,,,,,,22.0,25.0,153.0,228100.0,-1.0
6,AutoMapper/AutoMapper,v3.1.0,2013-11-17,OTHER,724.0,146348.0,45.0,24.0,214.0,13734.0,45.0,,,,,,3.0,,2.0,4.0,-1.0
7,AutoMapper/AutoMapper,v3.1.1,2013-12-30,,,,3.0,1.0,7.0,79.0,3.0,,,,,,,,,,
8,AutoMapper/AutoMapper,v3.2.0,2014-04-14,,,,45.0,21.0,108.0,3679.0,45.0,,,,,,,,,,
9,AutoMapper/AutoMapper,v3.2.1,2014-04-25,,,,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,
10,AutoMapper/AutoMapper,v3.3.0,2014-11-28,OTHER,775.0,151682.0,51.0,20.0,154.0,3652.0,51.0,,,,,,2.0,1.0,1.0,35.0,-1.0
11,AutoMapper/AutoMapper,v3.3.1,2015-01-29,,,,1.0,1.0,12.0,130.0,1.0,,,,,,,,,,
12,AutoMapper/AutoMapper,3.3.1,2015-01-29,OTHER,806.0,152328.0,9.0,6.0,79.0,5789.0,9.0,,,,,,1.0,,1.0,2.0,-1.0
13,AutoMapper/AutoMapper,v4.0.0-alpha1,2015-07-07,OTHER,837.0,152752.0,71.0,12.0,426.0,20446.0,71.0,,,,,,1.0,1.0,1.0,12.0,-1.0
14,AutoMapper/AutoMapper,v4.0.0,2015-08-05,OTHER,868.0,155936.0,49.0,59.0,117.0,3471.0,49.0,,,,,,6.0,6.0,14.0,254.0,-1.0
15,AutoMapper/AutoMapper,v4.0.4,2015-08-05,OTHER,869.0,155960.0,1.0,1.0,2.0,10.0,1.0,,,,,,1.0,,,0.0,-1.0
16,AutoMapper/AutoMapper,v4.0.2,2015-08-05,OTHER,869.0,155960.0,,,,,,,,,,,1.0,,3.0,4.0,-1.0
17,AutoMapper/AutoMapper,v4.0.1,2015-08-05,,,,,,,,,,,,,,,,,,
18,AutoMapper/AutoMapper,v4.0.3,2015-08-05,OTHER,869.0,155964.0,1.0,1.0,,0.0,1.0,,,,,,1.0,1.0,,0.0,-1.0
19,AutoMapper/AutoMapper,v4.1.0,2015-10-21,OTHER,898.0,159363.0,56.0,51.0,154.0,6055.0,56.0,12.0,51.0,71.0,2859.0,12.0,9.0,6.0,13.0,747.0,-1.0
20,AutoMapper/AutoMapper,v4.1.1,2015-10-26,,,,3.0,5.0,11.0,183.0,3.0,,,,,,,,,,
21,AutoMapper/AutoMapper,v4.2.0,2016-01-27,OTHER,848.0,151895.0,28.0,35.0,124.0,2336.0,28.0,1.0,35.0,,0.0,1.0,43.0,18.0,359.0,17640.0,-1.0
22,AutoMapper/AutoMapper,v4.2.1,2016-02-24,,,,4.0,,6.0,180.0,4.0,,,,,,,,,,
23,AutoMapper/AutoMapper,v5.0.0-beta-1,2016-05-16,OTHER,866.0,152399.0,177.0,79.0,599.0,26394.0,177.0,16.0,81.0,52.0,2061.0,16.0,73.0,31.0,420.0,10900.0,-1.0
24,AutoMapper/AutoMapper,v5.0.0,2016-06-27,OTHER,866.0,153097.0,64.0,21.0,149.0,2566.0,64.0,371.0,21.0,67.0,2934.0,371.0,72.0,9.0,109.0,3094.0,-1.0
25,AutoMapper/AutoMapper,v5.0.2,2016-07-07,,,,,,,,,,,,,,,,,,
26,AutoMapper/AutoMapper,v5.0.1,2016-07-07,OTHER,864.0,154074.0,12.0,22.0,35.0,748.0,12.0,1482.0,80.0,76.0,375.0,1482.0,27.0,8.0,55.0,691.0,-1.0
27,AutoMapper/AutoMapper,v5.1.0,2016-08-11,OTHER,875.0,155703.0,11.0,29.0,33.0,495.0,11.0,1620.0,203.0,66.0,2249.0,1620.0,27.0,11.0,30.0,874.0,-1.0
28,AutoMapper/AutoMapper,v5.1.1,2016-08-12,,,,1.0,,3.0,9.0,1.0,,,,,,,,,,
