,Project,Version,Date,Task,T_Module,T_Line,NT_CC,NO_CC,Module_CC,Line_CC,T_CC,NT_EC,NO_EC,Module_EC,Line_EC,T_EC
49,josdejong/mathjs,v1.6.0,2015-04-22,OTHER,751.0,109068.0,11.0,13.0,14.0,220.0,1.0,,,,,
50,josdejong/mathjs,v1.7.0,2015-05-31,OTHER,777.0,111650.0,28.0,28.0,31.0,3019.0,3.0,1.0,28.0,,0.0,1.0
51,josdejong/mathjs,v1.7.1,2015-07-12,OTHER,777.0,111701.0,4.0,6.0,7.0,18.0,2.0,,,,,
52,josdejong/mathjs,v2.0.0,2015-07-28,OTHER,957.0,138712.0,154.0,132.0,1572.0,115387.0,3.0,,,,,
53,josdejong/mathjs,v2.0.1,2015-07-29,,,,,,,,,,,,,
54,josdejong/mathjs,v2.1.0,2015-08-11,OTHER,967.0,142289.0,19.0,24.0,38.0,3302.0,3.0,1.0,24.0,4.0,167.0,1.0
55,josdejong/mathjs,v2.1.1,2015-08-12,OTHER,967.0,142289.0,1.0,7.0,3.0,48.0,1.0,,,,,
56,josdejong/mathjs,v2.2.0,2015-08-30,OTHER,971.0,142748.0,10.0,14.0,6.0,14.0,2.0,,,,,
57,josdejong/mathjs,v2.3.0,2015-09-19,OTHER,983.0,144054.0,20.0,16.0,27.0,509.0,3.0,4.0,16.0,5.0,14.0,1.0
58,josdejong/mathjs,v2.4.0,2015-10-09,OTHER,985.0,144845.0,11.0,4.0,11.0,545.0,2.0,6.0,4.0,5.0,437.0,1.0
59,josdejong/mathjs,v2.4.1,2015-10-29,OTHER,986.0,144910.0,6.0,11.0,5.0,126.0,1.0,,,,,
60,josdejong/mathjs,v2.4.2,2015-11-14,,,,,,,,,,,,,
61,josdejong/mathjs,v2.5.0,2015-12-05,OTHER,985.0,145500.0,8.0,12.0,9.0,57.0,1.0,,,,,
62,josdejong/mathjs,v2.6.0,2016-01-08,OTHER,985.0,146059.0,10.0,8.0,6.0,14.0,1.0,,,,,
63,josdejong/mathjs,v2.7.0,2016-02-03,OTHER,985.0,146097.0,4.0,5.0,4.0,15.0,1.0,,,,,
64,josdejong/mathjs,v3.0.0,2016-03-04,OTHER,996.0,149525.0,53.0,59.0,323.0,5185.0,1.0,5.0,59.0,70.0,1571.0,1.0
65,josdejong/mathjs,v3.1.0,2016-03-19,OTHER,996.0,149761.0,11.0,13.0,21.0,77.0,1.0,,,,,
66,josdejong/mathjs,v3.1.1,2016-03-24,OTHER,997.0,149908.0,1.0,4.0,16.0,109.0,1.0,,,,,
