,Project,Version,Date,f0_,T_Module,T_Line,NT_CC,NO_CC,Module_CC,Line_CC,T_CC,NT_EC,NO_EC,Module_EC,Line_EC,T_EC,NT_UC,NO_UC,Module_UC,Line_UC,T_UC
0,cloudfoundry/cli,v6.0.0-beta,2013-11-05,UPGRADE,761,95879,1.0,576.0,2.0,12.0,1.0,,,,,,,,,,
1,cloudfoundry/cli,v6.0.0-beta2,2013-12-19,UPGRADE,858,109801,,,,,,,,,,,1.0,77.0,1.0,1.0,-1.0
2,cloudfoundry/cli,v6.0.0,2014-01-31,UPGRADE,855,104433,,,,,,,,,,,7.0,260.0,21.0,883.0,-1.0
3,cloudfoundry/cli,v6.0.1,2014-02-24,UPGRADE,916,105281,,,,,,,,,,,5.0,143.0,5.0,62.0,-1.0
4,cloudfoundry/cli,v9001,2014-03-05,UPGRADE,928,106394,,,,,,,,,,,,,,,
5,cloudfoundry/cli,v9000,2014-03-05,UPGRADE,928,106394,,,,,,,,,,,,,,,
6,cloudfoundry/cli,v6.0.1234,2014-03-05,UPGRADE,928,106394,,,,,,,,,,,3.0,75.0,6.0,79.0,-1.0
7,cloudfoundry/cli,v6.0.2,2014-04-10,UPGRADE,939,105783,,,,,,,,,,,1.0,7.0,4.0,45.0,-1.0
8,cloudfoundry/cli,v6.1.0,2014-04-10,UPGRADE,943,279850,,,,,,,,,,,1.0,286.0,1.0,4.0,-1.0
9,cloudfoundry/cli,v6.1.1,2014-04-23,UPGRADE,978,284466,,,,,,,,,,,4.0,428.0,7.0,83.0,-1.0
10,cloudfoundry/cli,v6.1.2,2014-05-07,UPGRADE,958,241906,,,,,,,,,,,1.0,79.0,,0.0,-1.0
11,cloudfoundry/cli,v6.2.0,2014-06-19,UPGRADE,1364,279579,,,,,,,,,,,1.0,250.0,1.0,2.0,-1.0
12,cloudfoundry/cli,v6.3.0,2014-07-14,UPGRADE,1464,289303,,,,,,,,,,,,,,,
13,cloudfoundry/cli,v6.3.1,2014-07-22,UPGRADE,1404,282954,,,,,,,,,,,,,,,
14,cloudfoundry/cli,v6.3.2,2014-07-23,UPGRADE,1107,281067,,,,,,,,,,,,,,,
15,cloudfoundry/cli,v6.4.0,2014-08-13,UPGRADE,1156,295796,,,,,,,,,,,,,,,
