,Project,Version,Date,Task,T_Module,T_Line,NT_CC,NO_CC,Module_CC,Line_CC,T_CC,NT_EC,NO_EC,Module_EC,Line_EC,T_EC,NT_UC,NO_UC,Module_UC,Line_UC,T_UC
0,SeleniumHQ/selenium,core-1.0-beta-1,2009-01-12,OTHER,476.0,104160.0,,,,,,,,,,,936.0,874.0,7403.0,723590.0,-1.0
1,SeleniumHQ/selenium,rc-1.0-beta-2,2009-01-12,OTHER,1162.0,215901.0,,,,,,,,,,,1260.0,1005.0,9598.0,899394.0,-1.0
2,SeleniumHQ/selenium,rc-1.0,2009-03-06,OTHER,1163.0,216249.0,,,,,,,,,,,34.0,15.0,144.0,1652.0,-1.0
3,SeleniumHQ/selenium,core-1.0.1,2009-06-06,OTHER,475.0,104309.0,,,,,,,,,,,957.0,893.0,7438.0,724691.0,-1.0
4,SeleniumHQ/selenium,selenium-2.0-alpha-1,2009-12-11,OTHER,3122.0,655390.0,572.0,1581.0,6001.0,597980.0,572.0,138.0,1585.0,1317.0,149044.0,138.0,1368.0,1094.0,14159.0,1629820.0,-1.0
5,SeleniumHQ/selenium,selenium-2.0-alpha-2,2010-02-03,,,,25.0,128.0,84.0,2031.0,25.0,69.0,130.0,272.0,26631.0,69.0,,,,,
6,SeleniumHQ/selenium,selenium-2.0-alpha-3,2010-04-18,OTHER,3910.0,896593.0,51.0,328.0,447.0,31201.0,51.0,54.0,328.0,267.0,24435.0,54.0,279.0,257.0,938.0,29891.0,-1.0
7,SeleniumHQ/selenium,selenium-2.0-alpha-4,2010-04-22,,,,4.0,13.0,31.0,678.0,4.0,3.0,13.0,15.0,89.0,3.0,,,,,
8,SeleniumHQ/selenium,selenium-2.0-alpha-5,2010-07-20,,,,116.0,159.0,1305.0,86447.0,116.0,106.0,159.0,258.0,3208.0,106.0,,,,,
9,SeleniumHQ/selenium,selenium-2.0-alpha-6,2010-10-08,,,,117.0,170.0,677.0,16474.0,117.0,102.0,170.0,377.0,5294.0,102.0,,,,,
10,SeleniumHQ/selenium,selenium-2.0-alpha-7,2010-10-29,,,,38.0,85.0,599.0,14682.0,38.0,67.0,85.0,325.0,20395.0,67.0,,,,,
11,SeleniumHQ/selenium,selenium-2.0-beta-1,2010-12-22,,,,113.0,165.0,1271.0,85720.0,113.0,88.0,165.0,497.0,41900.0,88.0,,,,,
12,SeleniumHQ/selenium,selenium-2.0-beta-2,2011-02-14,,,,148.0,226.0,5083.0,113289.0,148.0,118.0,226.0,1223.0,108262.0,118.0,,,,,
13,SeleniumHQ/selenium,selenium-2.0-beta-3,2011-03-21,,,,67.0,118.0,348.0,24339.0,67.0,61.0,118.0,344.0,7267.0,61.0,,,,,
14,SeleniumHQ/selenium,ide-1.0.11,2011-05-26,,,,117.0,171.0,450.0,17190.0,117.0,127.0,171.0,920.0,42058.0,127.0,,,,,
15,SeleniumHQ/selenium,selenium-2.0-rc1,2011-06-01,,,,5.0,15.0,10.0,53.0,5.0,9.0,15.0,23.0,628.0,9.0,,,,,
16,SeleniumHQ/selenium,selenium-2.0-rc-2,2011-06-02,,,,5.0,9.0,12.0,2589.0,5.0,6.0,9.0,11.0,156.0,6.0,,,,,
17,SeleniumHQ/selenium,selenium-2.0-rc-3,2011-06-20,,,,41.0,74.0,188.0,13629.0,41.0,51.0,74.0,330.0,23849.0,51.0,,,,,
18,SeleniumHQ/selenium,selenium-2.0.0,2011-07-07,,,,70.0,80.0,168.0,6107.0,70.0,62.0,80.0,147.0,2475.0,62.0,,,,,
19,SeleniumHQ/selenium,selenium-2.1.0,2011-07-18,,,,10.0,37.0,18.0,3127.0,10.0,17.0,37.0,66.0,4212.0,17.0,,,,,
20,SeleniumHQ/selenium,selenium-2.2.0,2011-07-25,,,,14.0,25.0,25.0,303.0,14.0,24.0,25.0,156.0,17484.0,24.0,,,,,
21,SeleniumHQ/selenium,selenium-2.3.0,2011-08-01,,,,18.0,23.0,69.0,4634.0,18.0,23.0,23.0,49.0,1098.0,23.0,,,,,
