Project,Model,Task,R_Squared,R_Squared_Adj,MAE,MSE,RMSE,PRED_25,PRED_50,T_Records,D_Records,P_NA
neutron,Module_UC,BUG,0.68,0.67,16.86,2215.19,47.07,0.58,0.65,203,0,0.228
cli,Line_CC,BUG,0.62,0.61,114.83,92454.14,304.06,0.76,0.8,109,0,0.546
cli,Line_EC,BUG,-0.86,-0.93,139.07,342475.16,585.21,0.82,0.82,109,0,0.601
cli,Line_UC,BUG,-0.02,-0.06,2774.76,228973167.71,15131.86,0.39,0.56,109,0,0.181
cli,Module_CC,BUG,0.55,0.53,5.52,282.05,16.79,0.8,0.83,109,0,0.546
cli,Module_EC,BUG,-0.75,-0.82,8.82,931.56,30.52,0.81,0.81,109,0,0.601
cli,Module_UC,BUG,0.36,0.34,17.23,1779.94,42.19,0.45,0.64,109,0,0.181
node,Line_CC,BUG,0.72,0.72,5299.49,151481473.75,12307.78,0.6,0.7,596,0,0.398
node,Line_EC,BUG,0.73,0.73,1060.72,9889235.15,3144.72,0.79,0.85,596,0,0.513
node,Line_UC,BUG,0.54,0.54,2233.97,25740992.82,5073.56,0.35,0.51,596,0,0.105
node,Module_CC,BUG,0.95,0.95,93.42,41833.38,204.53,0.72,0.9,596,0,0.398
node,Module_EC,BUG,0.98,0.98,18.95,2760.24,52.54,0.89,0.93,596,0,0.513
node,Module_UC,BUG,0.77,0.77,108.26,52943.02,230.09,0.39,0.6,596,0,0.105
ansible,Line_CC,BUG,0.89,0.89,2216.72,24612502.02,4961.1,0.49,0.71,303,0,0.149
ansible,Line_EC,BUG,0.95,0.95,60111.06,18260429315.82,135131.16,0.56,0.66,303,0,0.31
ansible,Line_UC,BUG,0.85,0.85,2330.68,56916315.31,7544.29,0.5,0.64,303,0,0.267
ansible,Module_CC,BUG,0.96,0.96,74.31,20209.3,142.16,0.6,0.82,303,0,0.149
ansible,Module_EC,BUG,0.94,0.94,2779.77,42601853.01,6527.01,0.63,0.75,303,0,0.31
ansible,Module_UC,BUG,0.91,0.91,95.4,148719.77,385.64,0.59,0.79,303,0,0.267
moby,Line_CC,BUG,0.67,0.67,9.25,1315.0,36.26,0.93,0.95,319,0,0.68
moby,Line_EC,BUG,0.33,0.32,1.64,780.94,27.95,0.97,0.97,319,0,0.678
moby,Line_UC,BUG,0.72,0.72,813.19,3866103.24,1966.24,0.44,0.57,319,0,0.207
moby,Module_CC,BUG,0.72,0.72,0.56,6.67,2.58,0.92,0.93,319,0,0.68
moby,Module_EC,BUG,0.32,0.31,0.11,2.48,1.57,0.97,0.97,319,0,0.678
moby,Module_UC,BUG,0.88,0.88,28.65,6921.89,83.2,0.55,0.72,319,0,0.207
vue,Line_CC,BUG,0.85,0.85,108.52,183633.25,428.52,0.68,0.81,248,0,0.394
vue,Line_EC,BUG,1.0,1.0,45.68,258716.9,508.64,0.99,0.99,248,0,0.745
vue,Line_UC,BUG,0.17,0.16,306.37,2775943.32,1666.12,0.55,0.68,248,0,0.371
vue,Module_CC,BUG,0.93,0.93,4.52,348.99,18.68,0.76,0.9,248,0,0.394
vue,Module_EC,BUG,1.0,1.0,4.76,2807.26,52.98,0.99,0.99,248,0,0.745
vue,Module_UC,BUG,0.31,0.3,14.96,6761.68,82.23,0.66,0.76,248,0,0.371
angular,Line_CC,BUG,0.51,0.51,5083.05,166554909.73,12905.62,0.4,0.53,411,0,0.159
angular,Line_EC,BUG,0.08,0.07,3058.14,247039490.89,15717.49,0.66,0.7,411,0,0.446
angular,Line_UC,BUG,0.52,0.52,2658.55,80736752.96,8985.36,0.4,0.5,411,0,0.235
angular,Module_CC,BUG,0.47,0.46,213.19,363329.11,602.77,0.46,0.67,411,0,0.159
angular,Module_EC,BUG,0.34,0.33,105.86,461073.07,679.02,0.7,0.79,411,0,0.446
angular,Module_UC,BUG,0.72,0.72,88.07,157967.61,397.45,0.6,0.74,411,0,0.235
home-assistant,Line_CC,BUG,0.32,0.32,75.92,96215.66,310.19,0.6,0.71,560,0,0.367
home-assistant,Line_EC,BUG,-4.79,-4.83,7718.31,1067391298.79,32670.95,0.87,0.87,560,0,0.63
home-assistant,Line_UC,BUG,0.03,0.02,210.95,8503014.0,2915.99,0.68,0.77,560,0,0.453
home-assistant,Module_CC,BUG,0.01,0.0,4.7,868.76,29.47,0.73,0.84,560,0,0.367
home-assistant,Module_EC,BUG,-6.96,-7.02,429.93,3693063.04,1921.73,0.87,0.87,560,0,0.63
home-assistant,Module_UC,BUG,0.4,0.4,4.87,1034.98,32.17,0.73,0.82,560,0,0.453
gitlabhq,Line_CC,BUG,0.01,0.01,528.74,7491530.6,2737.07,0.56,0.64,1154,0,0.346
gitlabhq,Line_EC,BUG,0.55,0.55,370.11,1529507.6,1236.73,0.62,0.72,1154,0,0.365
gitlabhq,Line_UC,BUG,0.17,0.17,2614.28,252303839.69,15884.08,0.55,0.68,1154,0,0.273
gitlabhq,Module_CC,BUG,-0.59,-0.6,18.34,6345.35,79.66,0.6,0.71,1154,0,0.346
gitlabhq,Module_EC,BUG,0.91,0.91,11.78,1035.57,32.18,0.74,0.86,1154,0,0.365
gitlabhq,Module_UC,BUG,0.6,0.6,54.36,123984.25,352.11,0.65,0.8,1154,0,0.273
tensorflow,Line_CC,DOCS,0.08,0.04,314.73,791579.1,889.71,0.66,0.72,106,0,0.476
tensorflow,Line_EC,DOCS,-0.04,-0.08,6437.22,850359933.9,29160.93,0.7,0.72,106,0,0.476
tensorflow,Line_UC,DOCS,0.28,0.25,2062.27,47673610.39,6904.61,0.56,0.61,106,0,0.358
tensorflow,Module_CC,DOCS,0.42,0.4,5.74,231.58,15.22,0.73,0.78,106,0,0.476
tensorflow,Module_EC,DOCS,-0.02,-0.06,229.58,2087082.23,1444.67,0.74,0.75,106,0,0.476
tensorflow,Module_UC,DOCS,0.58,0.56,24.28,7075.69,84.12,0.59,0.73,106,0,0.358
roslyn,Line_CC,DOCS,0.37,0.34,32.1,8999.03,94.86,0.77,0.78,102,0,0.547
roslyn,Line_EC,DOCS,-0.39,-0.45,1546.28,55370680.62,7441.15,0.93,0.93,102,0,0.679
roslyn,Line_UC,DOCS,0.57,0.55,65.64,47210.91,217.28,0.73,0.77,102,0,0.473
roslyn,Module_CC,DOCS,0.32,0.29,1.57,23.45,4.84,0.79,0.8,102,0,0.547
roslyn,Module_EC,DOCS,-0.28,-0.33,27.26,14528.77,120.54,0.93,0.93,102,0,0.679
roslyn,Module_UC,DOCS,0.53,0.51,5.49,400.45,20.01,0.76,0.81,102,0,0.473
orleans,Line_CC,DOCS,-0.01,-0.05,31.74,11279.65,106.21,0.85,0.85,114,0,0.621
orleans,Line_EC,DOCS,1.0,1.0,0.23,2.96,1.72,0.98,0.98,114,0,0.739
orleans,Line_UC,DOCS,0.6,0.59,5.39,413.68,20.34,0.91,0.93,114,0,0.673
orleans,Module_CC,DOCS,0.03,-0.01,2.0,36.93,6.08,0.85,0.85,114,0,0.621
orleans,Module_EC,DOCS,1.0,1.0,0.07,0.28,0.53,0.98,0.98,114,0,0.739
orleans,Module_UC,DOCS,0.76,0.75,0.12,0.21,0.46,0.93,0.95,114,0,0.673
neutron,Line_CC,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,203,0,0.714
neutron,Line_EC,DOCS,0.74,0.73,347.87,642475.21,801.55,0.69,0.74,203,0,0.459
neutron,Line_UC,DOCS,-6.48,-6.63,1282.69,48230150.12,6944.79,0.86,0.86,203,0,0.603
neutron,Module_CC,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,203,0,0.714
neutron,Module_EC,DOCS,0.79,0.79,13.24,1574.97,39.69,0.69,0.76,203,0,0.459
neutron,Module_UC,DOCS,0.64,0.63,1.81,98.02,9.9,0.89,0.89,203,0,0.603
cli,Line_CC,DOCS,0.44,0.42,16.06,4199.52,64.8,0.92,0.92,109,0,0.683
cli,Line_EC,DOCS,0.98,0.98,5.37,700.48,26.47,0.95,0.96,109,0,0.718
cli,Line_UC,DOCS,0.35,0.32,19.84,6327.53,79.55,0.85,0.86,109,0,0.635
cli,Module_CC,DOCS,0.86,0.85,0.56,6.99,2.64,0.94,0.94,109,0,0.683
cli,Module_EC,DOCS,1.0,1.0,1.15,30.87,5.56,0.95,0.95,109,0,0.718
cli,Module_UC,DOCS,0.4,0.38,0.56,7.06,2.66,0.89,0.9,109,0,0.635
node,Line_CC,DOCS,-0.25,-0.26,2301.08,84311381.99,9182.12,0.7,0.76,596,0,0.46
node,Line_EC,DOCS,0.6,0.6,681.84,10789333.48,3284.71,0.85,0.87,596,0,0.568
node,Line_UC,DOCS,0.25,0.24,1066.38,20519085.73,4529.8,0.52,0.61,596,0,0.266
node,Module_CC,DOCS,0.45,0.45,11.85,1655.67,40.69,0.85,0.91,596,0,0.46
node,Module_EC,DOCS,0.82,0.82,2.81,214.13,14.63,0.92,0.95,596,0,0.568
node,Module_UC,DOCS,0.67,0.67,8.25,843.33,29.04,0.61,0.85,596,0,0.266
ansible,Line_CC,DOCS,0.09,0.08,2177.56,27664869.24,5259.74,0.48,0.58,303,0,0.313
ansible,Line_EC,DOCS,0.37,0.36,79177.61,98508848369.53,313861.19,0.68,0.74,303,0,0.454
ansible,Line_UC,DOCS,0.51,0.5,804.28,7586204.76,2754.31,0.62,0.73,303,0,0.429
ansible,Module_CC,DOCS,0.85,0.85,30.96,3898.69,62.44,0.64,0.71,303,0,0.313
ansible,Module_EC,DOCS,0.74,0.74,2030.43,72680725.36,8525.3,0.73,0.81,303,0,0.454
ansible,Module_UC,DOCS,0.77,0.77,29.52,6757.35,82.2,0.65,0.76,303,0,0.429
vue,Line_CC,DOCS,0.88,0.88,2.86,503.97,22.45,0.97,0.97,248,0,0.718
vue,Line_EC,DOCS,1.0,1.0,0.95,224.58,14.99,1.0,1.0,248,0,0.748
vue,Line_UC,DOCS,0.18,0.17,0.43,9.96,3.16,0.97,0.97,248,0,0.712
vue,Module_CC,DOCS,0.94,0.94,0.03,0.06,0.24,0.99,1.0,248,0,0.718
vue,Module_EC,DOCS,1.0,1.0,0.24,14.04,3.75,1.0,1.0,248,0,0.748
vue,Module_UC,DOCS,0.85,0.85,0.02,0.03,0.17,0.98,0.98,248,0,0.712
moby,Line_CC,DOCS,1.0,1.0,1.01,107.67,10.38,0.99,0.99,319,0,0.744
moby,Line_EC,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,319,0,0.699
moby,Line_UC,DOCS,0.14,0.13,3166.66,131458139.37,11465.52,0.57,0.66,319,0,0.38
moby,Module_CC,DOCS,1.0,1.0,0.02,0.04,0.19,0.99,0.99,319,0,0.744
moby,Module_EC,DOCS,1.0,1.0,0.0,0.0,0.0,1.0,1.0,319,0,0.699
moby,Module_UC,DOCS,0.49,0.48,28.65,7141.68,84.51,0.59,0.66,319,0,0.38
home-assistant,Line_CC,DOCS,0.72,0.72,23.7,110222.79,332.0,0.95,0.96,560,0,0.714
home-assistant,Line_EC,DOCS,0.2,0.19,300.52,10752223.57,3279.06,0.97,0.97,560,0,0.728
home-assistant,Line_UC,DOCS,0.4,0.4,21.32,23208.2,152.34,0.94,0.95,560,0,0.704
home-assistant,Module_CC,DOCS,0.52,0.52,1.96,740.73,27.22,0.97,0.97,560,0,0.714
home-assistant,Module_EC,DOCS,0.01,0.0,24.88,104105.13,322.65,0.98,0.98,560,0,0.728
home-assistant,Module_UC,DOCS,0.05,0.04,3.08,1617.57,40.22,0.95,0.95,560,0,0.704
gitlabhq,Line_CC,DOCS,-14.44,-14.49,3993.56,656030995.02,25613.1,0.73,0.76,1154,0,0.512
gitlabhq,Line_EC,DOCS,0.52,0.52,100.27,73409.93,270.94,0.73,0.76,1154,0,0.492
gitlabhq,Line_UC,DOCS,0.34,0.34,708.84,17149566.72,4141.2,0.67,0.76,1154,0,0.416
gitlabhq,Module_CC,DOCS,-2.21,-2.22,20.26,8516.92,92.29,0.72,0.76,1154,0,0.512
gitlabhq,Module_EC,DOCS,0.6,0.6,4.03,116.41,10.79,0.74,0.81,1154,0,0.492
gitlabhq,Module_UC,DOCS,0.62,0.62,16.17,5847.21,76.47,0.7,0.81,1154,0,0.416
angular,Line_CC,DOCS,0.27,0.26,4761.51,279026772.81,16704.09,0.36,0.48,411,0,0.174
angular,Line_EC,DOCS,0.21,0.2,1020.77,12716232.0,3565.98,0.73,0.77,411,0,0.513
angular,Line_UC,DOCS,0.74,0.74,914.28,8867533.61,2977.84,0.54,0.65,411,0,0.302
angular,Module_CC,DOCS,0.29,0.28,120.71,175172.09,418.54,0.35,0.52,411,0,0.174
angular,Module_EC,DOCS,0.54,0.54,10.26,2542.86,50.43,0.8,0.88,411,0,0.513
angular,Module_UC,DOCS,0.81,0.81,26.77,9580.05,97.88,0.63,0.73,411,0,0.302
tensorflow,Line_CC,REFACTOR,0.69,0.68,32.83,15904.88,126.11,0.9,0.94,106,0,0.667
tensorflow,Line_EC,REFACTOR,0.45,0.43,1504.39,39834096.5,6311.43,0.79,0.87,106,0,0.519
tensorflow,Line_UC,REFACTOR,0.8,0.79,2306.78,148622766.75,12191.09,0.73,0.81,106,0,0.479
tensorflow,Module_CC,REFACTOR,0.66,0.65,0.78,19.67,4.43,0.92,0.92,106,0,0.667
tensorflow,Module_EC,REFACTOR,0.39,0.37,35.36,19330.41,139.03,0.75,0.78,106,0,0.519
tensorflow,Module_UC,REFACTOR,0.16,0.13,41.12,45347.88,212.95,0.69,0.76,106,0,0.479
gitlabhq,Line_CC,REFACTOR,-2.01,-2.02,291.81,1548680.69,1244.46,0.82,0.83,1154,0,0.591
gitlabhq,Line_EC,REFACTOR,0.02,0.02,213.22,1233061.26,1110.43,0.81,0.83,1154,0,0.57
gitlabhq,Line_UC,REFACTOR,0.45,0.45,474.31,7198476.43,2683.0,0.77,0.85,1154,0,0.521
gitlabhq,Module_CC,REFACTOR,-8.32,-8.35,11.96,3424.03,58.52,0.82,0.83,1154,0,0.591
gitlabhq,Module_EC,REFACTOR,0.2,0.2,5.51,637.82,25.26,0.82,0.85,1154,0,0.57
gitlabhq,Module_UC,REFACTOR,0.52,0.52,20.72,29093.77,170.57,0.79,0.88,1154,0,0.521
roslyn,Line_CC,REFACTOR,0.48,0.46,760.54,4702806.7,2168.6,0.73,0.75,102,0,0.525
roslyn,Line_EC,REFACTOR,-0.05,-0.09,29818.33,19825788265.79,140804.08,0.86,0.86,102,0,0.613
roslyn,Line_UC,REFACTOR,0.45,0.43,1100.84,16541652.23,4067.14,0.72,0.8,102,0,0.458
roslyn,Module_CC,REFACTOR,0.6,0.58,14.02,1611.1,40.14,0.74,0.77,102,0,0.525
roslyn,Module_EC,REFACTOR,-0.02,-0.06,782.95,32927624.67,5738.26,0.86,0.86,102,0,0.613
roslyn,Module_UC,REFACTOR,0.52,0.5,26.63,10664.65,103.27,0.68,0.75,102,0,0.458
orleans,Line_CC,REFACTOR,-0.22,-0.26,158.64,275283.15,524.67,0.89,0.89,114,0,0.654
orleans,Line_EC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,114,0,0.752
orleans,Line_UC,REFACTOR,0.54,0.52,308.76,950811.97,975.1,0.83,0.86,114,0,0.623
orleans,Module_CC,REFACTOR,-0.32,-0.37,8.75,802.23,28.32,0.89,0.89,114,0,0.654
orleans,Module_EC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,114,0,0.752
orleans,Module_UC,REFACTOR,0.79,0.78,3.76,116.37,10.79,0.87,0.88,114,0,0.623
cli,Line_CC,REFACTOR,0.56,0.54,345.87,1106315.45,1051.82,0.83,0.86,109,0,0.608
cli,Line_EC,REFACTOR,-0.1,-0.14,186.09,413545.86,643.08,0.88,0.9,109,0,0.656
cli,Line_UC,REFACTOR,0.04,0.0,1870.1,155357553.67,12464.25,0.66,0.73,109,0,0.429
cli,Module_CC,REFACTOR,0.24,0.21,9.47,963.65,31.04,0.84,0.85,109,0,0.608
cli,Module_EC,REFACTOR,-0.15,-0.19,4.77,230.51,15.18,0.89,0.89,109,0,0.656
cli,Module_UC,REFACTOR,0.16,0.13,25.25,11558.9,107.51,0.66,0.77,109,0,0.429
vue,Line_CC,REFACTOR,0.36,0.35,26.93,18785.94,137.06,0.87,0.9,248,0,0.624
vue,Line_EC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,248,0,0.751
vue,Line_UC,REFACTOR,0.3,0.29,116.99,361610.72,601.34,0.86,0.89,248,0,0.643
vue,Module_CC,REFACTOR,0.79,0.79,0.87,8.94,2.99,0.88,0.91,248,0,0.624
vue,Module_EC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,248,0,0.751
vue,Module_UC,REFACTOR,0.5,0.49,2.27,126.48,11.25,0.87,0.91,248,0,0.643
moby,Line_CC,REFACTOR,1.0,1.0,6.04,1938.08,44.02,0.98,0.98,319,0,0.737
moby,Line_EC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,319,0,0.697
moby,Line_UC,REFACTOR,0.56,0.55,235.33,840661.94,916.88,0.76,0.82,319,0,0.523
moby,Module_CC,REFACTOR,1.0,1.0,0.53,14.75,3.84,0.98,0.98,319,0,0.737
moby,Module_EC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,319,0,0.697
moby,Module_UC,REFACTOR,0.67,0.67,4.2,166.79,12.91,0.78,0.87,319,0,0.523
neutron,Line_CC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,203,0,0.751
neutron,Line_EC,REFACTOR,0.62,0.61,554.16,1860532.97,1364.01,0.7,0.78,203,0,0.441
neutron,Line_UC,REFACTOR,0.87,0.87,106.71,157784.48,397.22,0.82,0.91,203,0,0.552
neutron,Module_CC,REFACTOR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,203,0,0.751
neutron,Module_EC,REFACTOR,0.61,0.6,15.49,1406.35,37.5,0.67,0.75,203,0,0.441
neutron,Module_UC,REFACTOR,0.95,0.95,1.51,20.17,4.49,0.82,0.9,203,0,0.552
ansible,Line_CC,REFACTOR,0.72,0.72,806.04,6277095.02,2505.41,0.74,0.78,303,0,0.456
ansible,Line_EC,REFACTOR,0.34,0.33,58951.94,46951791182.72,216683.62,0.78,0.8,303,0,0.553
ansible,Line_UC,REFACTOR,0.85,0.85,673.87,5430276.0,2330.3,0.8,0.87,303,0,0.535
ansible,Module_CC,REFACTOR,0.5,0.49,9.24,1361.45,36.9,0.71,0.79,303,0,0.456
ansible,Module_EC,REFACTOR,0.4,0.39,1125.59,27573045.03,5251.0,0.78,0.8,303,0,0.553
ansible,Module_UC,REFACTOR,0.67,0.67,10.67,1708.48,41.33,0.8,0.86,303,0,0.535
node,Line_CC,REFACTOR,0.82,0.82,2927.44,63835218.43,7989.69,0.73,0.81,596,0,0.458
node,Line_EC,REFACTOR,0.19,0.18,3155.15,107704829.9,10378.09,0.81,0.85,596,0,0.562
node,Line_UC,REFACTOR,0.8,0.8,640.69,3117969.56,1765.78,0.67,0.75,596,0,0.38
node,Module_CC,REFACTOR,0.93,0.93,21.25,2299.41,47.95,0.76,0.87,596,0,0.458
node,Module_EC,REFACTOR,0.82,0.82,11.8,1436.16,37.9,0.83,0.89,596,0,0.562
node,Module_UC,REFACTOR,0.61,0.61,25.85,7741.05,87.98,0.61,0.67,596,0,0.38
angular,Line_CC,REFACTOR,0.51,0.51,3284.15,98437096.04,9921.55,0.43,0.56,411,0,0.212
angular,Line_EC,REFACTOR,0.45,0.44,1548.64,85242862.15,9232.71,0.74,0.8,411,0,0.541
angular,Line_UC,REFACTOR,0.56,0.56,2770.85,99900866.54,9995.04,0.57,0.68,411,0,0.369
angular,Module_CC,REFACTOR,0.36,0.35,134.56,276730.1,526.05,0.47,0.63,411,0,0.212
angular,Module_EC,REFACTOR,0.6,0.6,39.04,38898.1,197.23,0.76,0.83,411,0,0.541
angular,Module_UC,REFACTOR,0.45,0.44,96.95,146140.42,382.28,0.6,0.7,411,0,0.369
home-assistant,Line_CC,REFACTOR,0.63,0.63,33.34,29989.21,173.17,0.94,0.95,560,0,0.692
home-assistant,Line_EC,REFACTOR,-0.88,-0.89,1833.42,240607036.41,15511.51,0.98,0.99,560,0,0.736
home-assistant,Line_UC,REFACTOR,0.04,0.03,253.53,22854447.13,4780.63,0.94,0.95,560,0,0.7
home-assistant,Module_CC,REFACTOR,0.7,0.7,0.48,5.27,2.3,0.95,0.96,560,0,0.692
home-assistant,Module_EC,REFACTOR,-0.41,-0.42,16.05,15878.9,126.01,0.98,0.99,560,0,0.736
home-assistant,Module_UC,REFACTOR,0.13,0.12,2.16,1224.36,34.99,0.95,0.95,560,0,0.7
tensorflow,Line_CC,TESTING,-0.21,-0.26,152.6,382640.24,618.58,0.65,0.73,106,0,0.413
tensorflow,Line_EC,TESTING,0.49,0.47,6362.74,435540550.53,20869.61,0.6,0.75,106,0,0.413
tensorflow,Line_UC,TESTING,0.74,0.73,3562.64,166176963.88,12890.96,0.44,0.54,106,0,0.285
tensorflow,Module_CC,TESTING,0.62,0.6,2.63,72.35,8.51,0.74,0.89,106,0,0.413
tensorflow,Module_EC,TESTING,0.79,0.78,80.87,46943.51,216.66,0.75,0.79,106,0,0.413
tensorflow,Module_UC,TESTING,0.9,0.9,58.15,47882.57,218.82,0.65,0.82,106,0,0.285
orleans,Line_CC,TESTING,0.7,0.69,1096.26,8572734.3,2927.92,0.54,0.58,114,0,0.325
orleans,Line_EC,TESTING,-0.5,-0.56,65.28,48007.68,219.11,0.88,0.88,114,0,0.607
orleans,Line_UC,TESTING,0.56,0.54,812.62,13627439.45,3691.54,0.71,0.8,114,0,0.456
orleans,Module_CC,TESTING,0.74,0.73,67.26,40023.59,200.06,0.54,0.6,114,0,0.325
orleans,Module_EC,TESTING,-0.01,-0.05,20.09,4306.93,65.63,0.88,0.88,114,0,0.607
orleans,Module_UC,TESTING,0.56,0.54,21.82,7699.03,87.74,0.75,0.82,114,0,0.456
roslyn,Line_CC,TESTING,0.48,0.46,4012.29,120936605.83,10997.12,0.7,0.8,102,0,0.429
roslyn,Line_EC,TESTING,-0.41,-0.47,118227.99,291947584362.73,540321.74,0.77,0.84,102,0,0.525
roslyn,Line_UC,TESTING,0.13,0.09,11419.25,3696323328.55,60797.4,0.57,0.68,102,0,0.333
roslyn,Module_CC,TESTING,0.45,0.43,87.45,55072.9,234.68,0.67,0.79,102,0,0.429
roslyn,Module_EC,TESTING,0.55,0.53,590.14,4506360.14,2122.82,0.81,0.85,102,0,0.525
roslyn,Module_UC,TESTING,0.31,0.28,125.65,340081.76,583.17,0.58,0.74,102,0,0.333
gitlabhq,Line_CC,TESTING,-16.15,-16.21,523.22,24186506.01,4917.98,0.77,0.79,1154,0,0.548
gitlabhq,Line_EC,TESTING,0.61,0.61,172.0,393119.04,626.99,0.76,0.83,1154,0,0.521
gitlabhq,Line_UC,TESTING,0.26,0.26,16938.47,13435665573.14,115912.32,0.64,0.73,1154,0,0.414
gitlabhq,Module_CC,TESTING,-7.33,-7.36,6.02,1113.78,33.37,0.78,0.8,1154,0,0.548
gitlabhq,Module_EC,TESTING,0.86,0.86,3.64,125.81,11.22,0.78,0.87,1154,0,0.521
gitlabhq,Module_UC,TESTING,0.33,0.33,389.32,7440998.42,2727.82,0.67,0.78,1154,0,0.414
cli,Line_CC,TESTING,-0.45,-0.51,17724.79,13343718089.6,115515.01,0.72,0.8,109,0,0.532
cli,Line_EC,TESTING,-2.79,-2.94,631.45,10229348.91,3198.34,0.83,0.84,109,0,0.622
cli,Line_UC,TESTING,0.14,0.11,1096.51,19249890.86,4387.47,0.39,0.53,109,0,0.188
cli,Module_CC,TESTING,-0.39,-0.44,92.06,264173.51,513.98,0.77,0.83,109,0,0.532
cli,Module_EC,TESTING,-2.61,-2.75,21.29,10699.88,103.44,0.83,0.83,109,0,0.622
cli,Module_UC,TESTING,0.54,0.52,19.6,2593.52,50.93,0.42,0.61,109,0,0.188
vue,Line_CC,TESTING,0.99,0.99,52.94,45573.74,213.48,0.83,0.86,248,0,0.585
vue,Line_EC,TESTING,0.97,0.97,0.72,63.88,7.99,0.99,0.99,248,0,0.733
vue,Line_UC,TESTING,0.71,0.71,427.72,5558700.15,2357.69,0.75,0.82,248,0,0.535
vue,Module_CC,TESTING,0.92,0.92,2.6,175.56,13.25,0.89,0.91,248,0,0.585
vue,Module_EC,TESTING,0.99,0.99,0.01,0.01,0.09,0.99,0.99,248,0,0.733
vue,Module_UC,TESTING,0.68,0.67,11.82,4184.15,64.69,0.77,0.84,248,0,0.535
ansible,Line_CC,TESTING,0.71,0.71,3097.94,63606659.41,7975.38,0.44,0.61,303,0,0.229
ansible,Line_EC,TESTING,0.87,0.87,62599.98,21161293972.4,145469.22,0.63,0.72,303,0,0.404
ansible,Line_UC,TESTING,0.63,0.63,2584.6,250951908.12,15841.46,0.65,0.75,303,0,0.392
ansible,Module_CC,TESTING,0.62,0.61,139.26,92024.08,303.35,0.48,0.58,303,0,0.229
ansible,Module_EC,TESTING,0.83,0.83,3964.71,77706176.38,8815.11,0.63,0.68,303,0,0.404
ansible,Module_UC,TESTING,0.92,0.92,72.04,127928.38,357.67,0.71,0.82,303,0,0.392
