,Project,Version,Date,Task,T_Module,T_Line,NT_CC,NO_CC,Module_CC,Line_CC,T_CC,NT_EC,NO_EC,Module_EC,Line_EC,T_EC
0,NaturalNode/natural,v0.1.0,2012-03-16,,,,,,,,,,,,,
1,NaturalNode/natural,v0.1.1,2012-03-16,OTHER,76.0,7606.0,10.0,2.0,17.0,969.0,1.0,2.0,2.0,3.0,90.0,1.0
2,NaturalNode/natural,v0.1.2,2012-03-16,,,,,,,,,,,,,
3,NaturalNode/natural,v0.1.4,2012-03-22,OTHER,78.0,7771.0,14.0,5.0,18.0,582.0,1.0,4.0,5.0,8.0,426.0,3.0
4,NaturalNode/natural,v0.1.5,2012-03-23,OTHER,80.0,7906.0,8.0,1.0,11.0,141.0,1.0,2.0,1.0,5.0,105.0,1.0
5,NaturalNode/natural,v0.1.6,2012-03-28,OTHER,80.0,7918.0,4.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0
6,NaturalNode/natural,v0.1.7,2012-04-01,,,,,,,,,,,,,
7,NaturalNode/natural,v1.0.8,2012-04-20,,,,,,,,,,,,,
8,NaturalNode/natural,v1.0.9,2012-05-02,,,,,,,,,,,,,
9,NaturalNode/natural,v0.1.10,2012-05-25,OTHER,85.0,8296.0,2.0,7.0,7.0,261.0,0.0,2.0,7.0,7.0,261.0,1.0
10,NaturalNode/natural,v0.1.11,2012-06-04,,,,,,,,,,,,,
11,NaturalNode/natural,v0.0.12,2012-06-10,,,,,,,,,,,,,
12,NaturalNode/natural,v0.1.15,2012-07-28,OTHER,85.0,8256.0,1.0,4.0,,0.0,1.0,,,,,
13,NaturalNode/natural,v0.1.18,2012-12-02,OTHER,111.0,12413.0,31.0,25.0,17.0,448.0,2.0,6.0,25.0,5.0,113.0,2.0
14,NaturalNode/natural,v0.1.19,2013-01-05,OTHER,117.0,48431.0,1.0,1.0,1.0,2.0,1.0,,,,,
15,NaturalNode/natural,v0.1.21,2013-05-01,OTHER,117.0,48436.0,5.0,5.0,3.0,6.0,1.0,,,,,
16,NaturalNode/natural,v0.1.22,2014-02-05,,,,,,,,,,,,,
17,NaturalNode/natural,v0.1.23,2014-02-05,,,,,,,,,,,,,
18,NaturalNode/natural,v0.1.24,2014-02-05,,,,,,,,,,,,,
19,NaturalNode/natural,v0.1.25,2014-02-05,,,,,,,,,,,,,
20,NaturalNode/natural,v0.1.26,2014-02-05,OTHER,126.0,49384.0,29.0,20.0,14.0,443.0,2.0,,,,,
21,NaturalNode/natural,v0.5.1,2017-04-15,OTHER,199.0,446626.0,201.0,121.0,187.0,35804.0,6.0,242.0,237.0,9.0,32362.0,5.0
